row_id,Facility Name,Address1,Address2,City,Zip,State,Country,Contact Phone,Facility Type,License #,License exp.,Administrator,Space
USA-NJ-44-NJ-HealthFacilities-output-493,Forest Manor Health Care Center,145 State Park Road,,Hope,07844,NJ,US,(908) 459-4128,Long Term Care Facility,062103,09/30/2018,Ms. DANA ELLIOTT,120
USA-NJ-44-NJ-HealthFacilities-output-494,Lopatcong Center,390 Red School Lane,,Phillipsburg,08865,NJ,US,(908) 859-0200,Long Term Care Facility,062105,01/31/2018,Ms. ELAINE YOCUM,153
USA-NJ-44-NJ-HealthFacilities-output-495,Brakeley Park Center,290 Red School Lane,,Phillipsburg,08865,NJ,US,(908) 859-2800,Long Term Care Facility,062106,01/31/2018,Ms. MARY TUCKER,120
USA-NJ-44-NJ-HealthFacilities-output-496,North Cape Center,700 Townbank Road,,Cape May,08204,NJ,US,(609) 898-8899,Long Term Care Facility,62200,01/31/2018,Ms. KAREN HOFFMAN,120
USA-NJ-44-NJ-HealthFacilities-output-497,Atrium Post Acute Care Of Princeton,5000 Windrow Drive,,Princeton,08540,NJ,US,(609) 987-1221,Long Term Care Facility,62202,03/31/2018,Ms. CARALEE DILL,180
USA-NJ-44-NJ-HealthFacilities-output-498,Forest Hill Healthcare Center,497 Mt Prospect Ave,,Newark,07104,NJ,US,(973) 482-5000,Long Term Care Facility,62203,10/31/2017,Mr. GEORGE E. MERVINE,120
USA-NJ-44-NJ-HealthFacilities-output-499,De La Salle Hall,810 Newman Springs Rd,,Lincroft,07738,NJ,US,(732) 530-9470,Long Term Care Facility,62207,12/31/2017,Ms. KIRSTEN KIM,32
USA-NJ-44-NJ-HealthFacilities-output-500,Alaris Health At St. Mary's,135 South Center Street,,Orange,07050,NJ,US,(973) 266-3000,Long Term Care Facility,062209,07/31/2018,Mr. GERRY NWABUEZE,27
USA-NJ-44-NJ-HealthFacilities-output-501,Jersey Shore Center,3 Industrial Way East,,Eatontown,07724,NJ,US,(732) 544-1557,Long Term Care Facility,62214,01/31/2018,Mr. DIMITRY RUCHAEVSKY,158
USA-NJ-44-NJ-HealthFacilities-output-502,Friends Retirement Concepts/arbor Glen,100 Monroe Street,,Bridgewater,08807,NJ,US,(908) 595-6565,Long Term Care Facility,62215,04/30/2018,Ms. MARINA SHAYKEVICH FERRER,64
USA-NJ-44-NJ-HealthFacilities-output-503,Hamilton Place At The Pines At Whiting,507 Route 530,,Whiting,08759,NJ,US,(732) 849-0400,Long Term Care Facility,656000,07/31/2018,Ms. PATRICIA POLCHAK,66
USA-NJ-44-NJ-HealthFacilities-output-504,Meridian Nursing And Rehabilitation At Brick,415 Jack Martin Blvd,,Brick,08724,NJ,US,(732) 206-8000,Long Term Care Facility,656001,04/30/2018,Ms. ARIEL KIRCHNER,137
USA-NJ-44-NJ-HealthFacilities-output-505,Holy Name Friary,Two Morris Road,,Ringwood,07456,NJ,US,(973) 962-7200,Long Term Care Facility,62218,06/30/2018,Ms. EVELYN MANGER,29
USA-NJ-44-NJ-HealthFacilities-output-506,Atrium Post Acute Care Of Park Ridge,120 Noyes Drive,,Park Ridge,07656,NJ,US,(201) 505-1777,Long Term Care Facility,62219,02/28/2018,Mr. TREVOR DUBLIN,210
USA-NJ-44-NJ-HealthFacilities-output-507,Shore Meadows Rehabilitation And Nursing Center,231 Warner Street,,Toms River,08757,NJ,US,(732) 942-0800,Long Term Care Facility,656002,12/31/2017,Mr. REFOEL GOTTLIEB,149
USA-NJ-44-NJ-HealthFacilities-output-508,Shorrock Gardens Care Center Inc,75 Old Toms River Road,,Brick,08723,NJ,US,(732) 451-1000,Long Term Care Facility,656003,04/30/2018,Ms. CYNTHIA WHITE,180
USA-NJ-44-NJ-HealthFacilities-output-509,Mystic Meadows Rehab & Nursing Center,151 Ninth Avenue,,Little Egg Harbor Tw,08087,NJ,US,(609) 294-3200,Long Term Care Facility,656004,04/30/2018,Mr. MOSHE NEIMAN,120
USA-NJ-44-NJ-HealthFacilities-output-510,Tallwoods Care Center,18 Butler Boulevard,,Bayville,08721,NJ,US,(732) 237-2220,Long Term Care Facility,656005,06/30/2018,Mr. MENDY DRILLICK,180
USA-NJ-44-NJ-HealthFacilities-output-511,Community Medical Center Tcu,99 Route 37 West,,Toms River,08755,NJ,US,(732) 557-8000,Long Term Care Facility,656100,01/31/2018,Ms. PATRICIA OSTASZEWSKI,
USA-NJ-44-NJ-HealthFacilities-output-512,Brighton Gardens Of Leisure Park,1400 Route 70,,Lakewood,08701,NJ,US,(732) 370-0444,Assisted Living Residence,65A000,01/31/2018,Mr. PATRICK DUFFY,110
USA-NJ-44-NJ-HealthFacilities-output-513,Georgetown Commons At The Pines At Whiting,507 Route 530,,Whiting,08759,NJ,US,(732) 849-0400,Assisted Living Residence,65A001,10/31/2017,Ms. PATRICIA POLCHAK,96
USA-NJ-44-NJ-HealthFacilities-output-514,Brookdale Stafford,1275 Route 72,,Manahawkin,08050,NJ,US,(609) 597-2500,Assisted Living Residence,65a002,07/31/2018,,94
USA-NJ-44-NJ-HealthFacilities-output-515,Hearthstone Estates,77 Williams Street,,Lakewood,08701,NJ,US,(732) 363-8505,Assisted Living Residence,65a003,11/30/2017,Ms. ALEXIS COMODORE,47
USA-NJ-44-NJ-HealthFacilities-output-516,Shorrock Gardens Care Center Inc,75 Old Toms River Road,,Brick,08723,NJ,US,(732) 451-1000,Assisted Living Residence,65a004,04/30/2018,Ms. CYNTHIA WHITE,30
USA-NJ-44-NJ-HealthFacilities-output-517,Reflections At The Gables,1594 Route 88,,Brick,08724,NJ,US,(732) 785-3370,Assisted Living Residence,65a005,12/31/2017,Ms. MELISSA HINGHER,52
USA-NJ-44-NJ-HealthFacilities-output-518,Spring Oak Assisted Living At Forked River,601 North Main Street,,Lanoka Harbor,08734,NJ,US,(609) 242-2661,Assisted Living Residence,65a006,09/30/2018,Ms. CATHERINE DIFIORE,104
USA-NJ-44-NJ-HealthFacilities-output-519,The Chelsea At Brick,458 Jack Martin Blvd.,,Brick,08724,NJ,US,(732) 206-9800,Assisted Living Residence,65a007,08/31/2017,Ms. DIANE DWULET,123
USA-NJ-44-NJ-HealthFacilities-output-520,Bella Terra Assisted Living Residence,2 Kathleen Drive,,Jackson,08527,NJ,US,(732) 730-9500,Assisted Living Residence,65A008,06/30/2018,Ms. KIMBERLY GREER,107
USA-NJ-44-NJ-HealthFacilities-output-521,The Lakewood Courtyard,52 Madison Avenue,,Lakewood,08701,NJ,US,(732) 905-2055,Assisted Living Residence,65A111,07/31/2018,Ms. MARIA RICCIARDI,100
USA-NJ-44-NJ-HealthFacilities-output-522,Brandywine Assisted Living At Toms River,1587 Old Freehold Road,,Toms River,08755,NJ,US,(732) 240-0043,Assisted Living Residence,65A112,12/31/2017,Mr. FRANK EVEGAN,120
USA-NJ-44-NJ-HealthFacilities-output-523,Spring Oak Of Toms River,2145 Whitesville Road,,Toms River,08755,NJ,US,(732) 905-9222,Assisted Living Residence,65A113,05/31/2018,Ms. KRISTEN SABO,104
USA-NJ-44-NJ-HealthFacilities-output-524,The Chelsea At Toms River,1657 Silverton Road,,Toms River,08755,NJ,US,(732) 941-8100,Assisted Living Residence,65A114,12/31/2017,Ms. ANGELA GAROFOLA,140
USA-NJ-44-NJ-HealthFacilities-output-525,Daughters Of Israel Pleasant Valley Home,1155 Pleasant Valley Way,,West Orange,07052,NJ,US,(973) 731-5100,Long Term Care Facility,030703,10/31/2017,Ms. SUSAN GROSSER,303
USA-NJ-44-NJ-HealthFacilities-output-526,The Chelsea At Bald Eagle,197 Cahill Cross Road,,West Milford,07480,NJ,US,(973) 728-6000,Assisted Living Residence,70A000,12/31/2017,Mr. THOMAS MULLER,66
USA-NJ-44-NJ-HealthFacilities-output-527,Sunrise Assisted Living Of Wayne,184 Berdan Avenue,,Wayne,07470,NJ,US,(973) 628-4900,Assisted Living Residence,70a001,04/30/2018,Ms. LISA ONNEMBO,108
USA-NJ-44-NJ-HealthFacilities-output-528,Arden Courts Of Wayne,800 Hamburg Turnpike,,Wayne,07470,NJ,US,(973) 942-5600,Assisted Living Residence,70a002,12/31/2017,Ms. KATHERINE HARRISON,56
USA-NJ-44-NJ-HealthFacilities-output-529,Brookdale Wayne,820 Hamburg Turnpike,,Wayne,07470,NJ,US,(973) 942-4800,Assisted Living Residence,70A003,07/31/2018,Ms. MICHELLE WANAT,105
USA-NJ-44-NJ-HealthFacilities-output-530,Lindsay Place,39 Supawna Road,,Pennsville,08070,NJ,US,(856) 339-0100,Assisted Living Residence,75A000,03/31/2018,Mr. JOSEPH DETZNER,47
USA-NJ-44-NJ-HealthFacilities-output-531,Merion Gardens Assisted Living,315 Merion Avenue,,Carneys Point,08069,NJ,US,(856) 299-0300,Assisted Living Residence,75A001,11/30/2017,Ms. JENNIFER ZERRA,98
USA-NJ-44-NJ-HealthFacilities-output-532,Friends Village At Woodstown (alr),One Friends Drive,,Woodstown,08098,NJ,US,(856) 769-1500,Assisted Living Residence,75A002,04/30/2018,Mr. DANIEL MURRAY,67
USA-NJ-44-NJ-HealthFacilities-output-533,Alaris Health At The Atrium,350 Ninth Street,,Jersey City,07302,NJ,US,(201) 716-8000,Assisted Living Residence,7U0NFD,04/30/2018,Ms. MARIANNE ALFANO,113
USA-NJ-44-NJ-HealthFacilities-output-534,Southern Ocean Center,1361 Route 72 West,,Manahawkin,08050,NJ,US,(609) 978-0600,Long Term Care Facility,080413,01/31/2018,Mr. LAWRENCE SULLIVAN,136
USA-NJ-44-NJ-HealthFacilities-output-535,Stonebridge At Montgomery Health Care Center,100 Hollinshead Spring Road,,Skillman,08558,NJ,US,(609) 759-3654,Long Term Care Facility,806112,08/31/2018,Ms. MARY CANNON,40
USA-NJ-44-NJ-HealthFacilities-output-536,Friends Retirement Concepts,100 Monroe Street,,Bridgewater,08807,NJ,US,(908) 595-6565,Assisted Living Residence,80a000,04/30/2018,Ms. MARINA SHAYKEVICH FERRER,35
USA-NJ-44-NJ-HealthFacilities-output-537,Spring Hills At Somerset,473 Demott Lane,,Somerset,08873,NJ,US,(732) 873-4800,Assisted Living Residence,80a001,09/30/2018,Mr. ERIO ROSARIO,120
USA-NJ-44-NJ-HealthFacilities-output-538,Brookdale Hillsborough,600 Auten Road,,Hillsborough,08844,NJ,US,(908) 431-1300,Assisted Living Residence,80a002,07/31/2018,Ms. KATHLEEN GILLIS,94
USA-NJ-44-NJ-HealthFacilities-output-539,The Chelsea At Warren,274 King George Road,,Warren,07059,NJ,US,(908) 903-0911,Assisted Living Residence,80A003,08/31/2018,Ms. ASHLEY SCALZO,94
USA-NJ-44-NJ-HealthFacilities-output-540,Brandywine Assisted Living At Middlebrook Crossing,2005 Route 22 West,,Bridgewater,08807,NJ,US,(732) 868-8181,Assisted Living Residence,80A004,12/31/2017,Ms. NANCYE SNYDER,128
USA-NJ-44-NJ-HealthFacilities-output-541,Brandywine Senior Living At Mountain Ridge,680 Mountain Boulevard,,Watchung,07069,NJ,US,(908) 754-8180,Assisted Living Residence,80a005,10/31/2017,Ms. ALISON MANASSO,119
USA-NJ-44-NJ-HealthFacilities-output-542,Avalon At Bridgewater,565 State Highway 28,,Bridgewater,08807,NJ,US,(908) 707-8800,Assisted Living Residence,80A006,05/31/2018,Mr. TOM ROTELLA,74
USA-NJ-44-NJ-HealthFacilities-output-543,The Chelsea At Bridgewater,680 202/206 North,,Bridgewater,08807,NJ,US,(908) 252-3400,Assisted Living Residence,80A007,08/31/2018,Ms. KELLY ADAMS,115
USA-NJ-44-NJ-HealthFacilities-output-544,Sunrise Of Basking Ridge,404 King George Road,,Basking Ridge,07920,NJ,US,(908) 542-9000,Assisted Living Residence,80a008,12/31/2017,Ms. ANGELA BISKING JANOSKO,110
USA-NJ-44-NJ-HealthFacilities-output-545,"Martin And Edith Stein Assisted Living Residence, Inc.",350 Demott Lane,,Somerset,08873,NJ,US,(732) 568-1155,Assisted Living Residence,80A110,05/31/2018,Ms. ANNA SIMMONS,90
USA-NJ-44-NJ-HealthFacilities-output-546,Stonebridge At Montgomery Health Care Center,100 Hollinshead Spring Road,,Skillman,08558,NJ,US,(609) 759-3600,Assisted Living Residence,80A112,08/31/2018,Ms. SANDRA ADOUR,60
USA-NJ-44-NJ-HealthFacilities-output-547,The Avalon At Hillsborough,393 Amwell Road,,Hillsborough,08844,NJ,US,(908) 874-7200,Assisted Living Residence,80A113,10/31/2017,Ms. ELLA FURLONG,97
USA-NJ-44-NJ-HealthFacilities-output-548,Assisted Living At Fellowship Village,9000 Fellowship Road,,Basking Ridge,07920,NJ,US,(908) 580-3824,Assisted Living Residence,082436,06/30/2018,Mr. JACK ELLIAS,81
USA-NJ-44-NJ-HealthFacilities-output-549,The Chelsea At Forsgate,319 Forsgate Drive,,Jamesburg,08831,NJ,US,(732) 656-1000,Assisted Living Residence,082462,01/31/2018,Mr. SCOTT YAEGER,156
USA-NJ-44-NJ-HealthFacilities-output-550,United Methodist Communities At Bristol Glen,200 Bristol Glen Drive,,Newton,07860,NJ,US,(973) 300-5788,Assisted Living Residence,85A001,03/31/2018,Mr. JEFFREY LISK,133
USA-NJ-44-NJ-HealthFacilities-output-551,Knoll View Corp,8 Knoll Road,,Sparta,07871,NJ,US,(973) 729-4311,Assisted Living Program,85A100,05/31/2018,Ms. LISA REIDINGER,
USA-NJ-44-NJ-HealthFacilities-output-552,Bear Creek Assisted Living,291 Village Road East,,West Windsor,08550,NJ,US,(609) 918-1075,Assisted Living Residence,8HEV7E,12/31/2017,Mr. JESSE FARMER,100
USA-NJ-44-NJ-HealthFacilities-output-553,Van Dyk's Senior Residence Of Hawthorne,644 Goffle Road,,Hawthorne,07506,NJ,US,(973) 636-7000,Assisted Living Residence,8XD1WY,09/30/2017,Mr. TODD ARONSON,140
USA-NJ-44-NJ-HealthFacilities-output-554,Sunrise Assisted Living Of Old Tappan,195 Old Tappan Road,,Old Tappan,07675,NJ,US,(201) 750-1110,Assisted Living Residence,90103,04/30/2018,Ms. COLLEEN VARNUM,108
USA-NJ-44-NJ-HealthFacilities-output-555,Brightview Mt. Laurel,400 Fernbrooke Lane,,Mount Laurel,08054,NJ,US,(856) 222-1213,Assisted Living Residence,90106,08/31/2018,Ms. LAVANDA CLINKSCALES,108
USA-NJ-44-NJ-HealthFacilities-output-556,Maurice House,1719 West Main Street,,Millville,08332,NJ,US,(856) 825-4002,Assisted Living Residence,90108,12/31/2017,Ms. BRANDYLEE MYERS,47
USA-NJ-44-NJ-HealthFacilities-output-557,Summit Place,540 Mullica Hill Road,,Glassboro,08028,NJ,US,(856) 307-0617,Assisted Living Residence,90110,03/31/2018,Ms. DAHENA VELEZ,47
USA-NJ-44-NJ-HealthFacilities-output-558,Atrium Senior Living Of Princeton,1000 Windrow Drive,,Princeton,08540,NJ,US,(609) 514-9111,Assisted Living Residence,90112,03/31/2018,Ms. LORI BELLPORT,105
USA-NJ-44-NJ-HealthFacilities-output-559,Bayside Manor,7 Laurel Avenue,,Keansburg,07734,NJ,US,(732) 471-1600,Assisted Living Residence,90115,04/30/2018,Mr. ANTHONY CAPPADONA,146
USA-NJ-44-NJ-HealthFacilities-output-560,Sunrise Assisted Living Of Morris Plains,209 Littleton Road,,Morris Plains,07950,NJ,US,(973) 538-7878,Assisted Living Residence,90117,04/30/2018,Mr. THOMAS CANA,108
USA-NJ-44-NJ-HealthFacilities-output-561,The Haven At Manchester,1700 Route 37 West,,Toms River,08757,NJ,US,(732) 341-0880,Assisted Living Residence,90119,04/30/2018,Ms. JESSICA STEWART,96
USA-NJ-44-NJ-HealthFacilities-output-562,Brighton Gardens Of Mountainside,1350 Route 22 West,,Mountainside,07092,NJ,US,(908) 654-4460,Assisted Living Residence,90122,06/30/2018,Mr. JONATHAN GRAF,141
USA-NJ-44-NJ-HealthFacilities-output-563,Brookdale Westampton,480 W. Woodlane Road,,Westampton,08060,NJ,US,(609) 877-0555,Assisted Living Residence,90138,11/30/2017,Ms. REGINA MOSCHIK,50
USA-NJ-44-NJ-HealthFacilities-output-564,Brandywine Assisted Living At The Gables,515 Jack Martin Blvd,,Brick,08723,NJ,US,(732) 836-1400,Assisted Living Residence,90143,12/31/2017,Ms. MARILYN GOLDSTEIN,99
USA-NJ-44-NJ-HealthFacilities-output-565,Sunrise Assisted Living Of Westfield,240 Springfield Avenue,,Westfield,07090,NJ,US,(908) 317-3030,Assisted Living Residence,90144,04/30/2018,Ms. KATHLEEN KRUSAS,108
USA-NJ-44-NJ-HealthFacilities-output-566,The Chelsea At Fanwood,295 South Avenue,,Fanwood,07023,NJ,US,(908) 654-5200,Assisted Living Residence,90A000,08/31/2018,Ms. JENNIFER RICCI,95
USA-NJ-44-NJ-HealthFacilities-output-567,Spring Meadows Summit,41 Springfield Avenue,,Summit,07901,NJ,US,(908) 522-8852,Assisted Living Residence,90a001,02/28/2018,Ms. DONNA BRITO,98
USA-NJ-44-NJ-HealthFacilities-output-568,Center For Hope Hospice  Inc.,1900 Raritan Road,,Scotch Plains,07076,NJ,US,(908) 889-7780,Assisted Living Program,90A100,08/31/2018,Ms. NANCY RAGER,
USA-NJ-44-NJ-HealthFacilities-output-569,"Amber Court Of Elizabeth, Llc",1155 East Jersey Street,,Elizabeth,07201,NJ,US,(908) 352-9200,Assisted Living Residence,90A120,05/31/2018,Mr. SHLOMO PINES,120
USA-NJ-44-NJ-HealthFacilities-output-570,House Of The Good Shepherd,798 Willow Grove Street,,Hackettstown,07840,NJ,US,(908) 684-5900,Assisted Living Residence,95A001,11/30/2017,Ms. DEBORAH BEARDS,35
USA-NJ-44-NJ-HealthFacilities-output-571,Southern Ocean Medical Center,1140 Route 72 West,,Manahawkin,08050,NJ,US,(609) 978-8900,Long Term Care Facility,10504L,06/30/2017,Ms. ANNETTE NILSEN,20
USA-NJ-44-NJ-HealthFacilities-output-572,Jewish Home At Rockleigh,10 Link Drive,,Rockleigh,07647,NJ,US,(201) 784-1414,Long Term Care Facility,JZ24OP,11/30/2017,Ms. SUNNI HERMAN,180
USA-NJ-44-NJ-HealthFacilities-output-573,Mill Gardens At Midland Park,36 Faner Road,,Midland Park,07432,NJ,US,(201) 493-7400,Assisted Living Residence,LRR782,09/30/2017,Mr. NICHOLAS DRIVANOS,98
USA-NJ-44-NJ-HealthFacilities-output-574,Care One At East Brunswick,599 Cranbury Road,,East Brunswick,08816,NJ,US,(732) 967-0100,Long Term Care Facility,NJNDFH9U,12/31/2017,Mr. ALAN ESERNER,132
USA-NJ-44-NJ-HealthFacilities-output-575,Care One At Morris,100 Mazdabrook Road,,Parsippany Troy Hill,07054,NJ,US,(973) 952-5300,Long Term Care Facility,PSIFQU,06/30/2018,Ms. SARAH UR,118
USA-NJ-44-NJ-HealthFacilities-output-576,Continuing Care At Seabrook,3002 Essex Road,,Tinton Falls,07753,NJ,US,(732) 643-2000,Long Term Care Facility,Q3VL3S,06/30/2018,Ms. GLORIA ZAYANSKOSKY,86
USA-NJ-44-NJ-HealthFacilities-output-577,Care One At Hamilton,1660 Whitehorse-Hamilton Square Road,,Hamilton Township,08619,NJ,US,(609) 586-4600,Assisted Living Residence,X1KYQQ,05/31/2018,Mr. ROBERT ANGEL,95
USA-NJ-44-NJ-HealthFacilities-output-578,The Chelsea At Manalapan,445 Route 9 South,,Manalapan,07726,NJ,US,(732) 972-6200,Assisted Living Residence,05MOOY,08/31/2018,Ms. JOANNE PROSPERO,73
USA-NJ-44-NJ-HealthFacilities-output-579,Arbor Terrace Shrewsbury,864 Shrewsbury Avenue,,Tinton Falls,07724,NJ,US,(732) 784-2400,Assisted Living Residence,Q4VDWW,03/31/2018,Ms. MEGHAN WINDREM,124
USA-NJ-44-NJ-HealthFacilities-output-580,Weston Assisted Living Residence,905 Route 10 East,,Whippany,07981,NJ,US,(973) 929-2700,Assisted Living Residence,QPB2N9,01/31/2018,Ms. MARLENE GLASS,60
USA-NJ-44-NJ-HealthFacilities-output-581,Continuing Care At Seabrook,3002 Essex Road,,Tinton Falls,07753,NJ,US,(732) 643-2029,Assisted Living Residence,T5SN2I,06/30/2018,Ms. MARTA OLANDER,96
USA-NJ-44-NJ-HealthFacilities-output-582,Magnolia Gardens,1935 Lakewood Road,,Toms River,08755,NJ,US,(732) 557-6500,Assisted Living Residence,YMOSFX,01/31/2018,Ms. CHRISTINE DELVALLE,120
USA-NJ-44-NJ-HealthFacilities-output-583,Brandywine Senior Living At Pennington,143 West Franklin Avenue,,Pennington,08534,NJ,US,(609) 730-9922,Assisted Living Residence,ZRXUPT,10/31/2017,Ms. ELLEN MOYLE,119
