row_id,Facility Name,Address1,Address2,City,Zip,State,Country,Contact Phone,Website,Link to details,facility_type
USA-NY-47-NY-HealthProfiles-output-439,San Simeon by the Sound Center for Nursing & Rehabilitation,61700 Route 48,Po Box 2122,Greenport,11944,NY,US,(631) 477-2110,http://www.sansimeonbythesound.org/,https://profiles.health.ny.gov/nursing_home/view/150563,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-440,Sands Point Center for Health and Rehabilitation,1440 Port Washington Blvd,,Port Washington,11050,NY,US,(516) 719-9400,http://www.sandspointcenter.com/,https://profiles.health.ny.gov/nursing_home/view/150460,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-441,Sans Souci Rehabilitation and Nursing Center,115 Park Avenue,,Yonkers,10703,NY,US,(914) 423-9800,http://sanssoucirehab.com/,https://profiles.health.ny.gov/nursing_home/view/150624,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-442,"Sapphire Center for Rehabilitation and Nursing of Central Queens, LLC",35-15 Parsons Blvd,,Flushing,11354,NY,US,(718) 961-3500,http://www.flushingmanors.com/index.asp?pg=2,https://profiles.health.ny.gov/nursing_home/view/150743,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-443,Sapphire Nursing at Wappingers,37 Mesier Avenue,,Wappingers Falls,12590,NY,US,(845) 297-3793,http://elant.org/?page_id=139,https://profiles.health.ny.gov/nursing_home/view/150352,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-444,Saratoga Center for Rehab and Skilled Nursing Care,149 Ballston Avenue,,Ballston Spa,12020,NY,US,(518) 885-2288,http://www.saratoganursingcenter.com/,https://profiles.health.ny.gov/nursing_home/view/150545,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-445,Sayville Nursing and Rehabilitation Center,300 Broadway Avenue,,Sayville,11782,NY,US,(631) 567-9300,http://www.petitefleurnursinghome.com/,https://profiles.health.ny.gov/nursing_home/view/150861,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-446,Schaffer Extended Care Center,16 Guion Place,,New Rochelle,10802,NY,US,(914) 365-3702,http://www.ssmc.org/homepagesch.cfm?id=46,https://profiles.health.ny.gov/nursing_home/view/150617,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-447,Schervier Nursing Care Center,2975 Independence Ave,,Bronx,10463,NY,US,(718) 548-1700,http://www.scherviercares.org/our-services-schervier-nursing-care-center.html,https://profiles.health.ny.gov/nursing_home/view/150651,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-448,Schervier Pavilion,22 Van Duzer Place,,Warwick,10990,NY,US,(845) 987-5656,http://www.bschs.org/our-services-long-term-care-schervier-pavilion.html,https://profiles.health.ny.gov/nursing_home/view/150880,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-449,Schoellkopf Health Center,621 Tenth Street,,Niagara Falls,14302,NY,US,(716) 278-4578,http://www.nfmmc.org/About/Nursing_Home,https://profiles.health.ny.gov/nursing_home/view/150470,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-450,Schofield Residence,3333 Elmwood Avenue,,Kenmore,14217,NY,US,(716) 874-1566,http://www.schofieldcare.org/,https://profiles.health.ny.gov/nursing_home/view/150367,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-451,Schulman and Schachne Institute for Nursing and Rehabilitation,555 Rockaway Parkway,,Brooklyn,11212,NY,US,(718) 240-5775,http://www.brookdalehospital.org/facilities/schulman-and-schachne-institute.html,https://profiles.health.ny.gov/nursing_home/view/150693,Residential Health Care; AIDS; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-452,Schuyler Hospital Inc and Long Term Care Unit,220 Steuben Street,,Montour Falls,14865,NY,US,(607) 535-8611,http://www.schuylerhospital.org/index.php/aboutschuyler/seneca-view-skilled,https://profiles.health.ny.gov/nursing_home/view/150554,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-453,Sea Crest Nursing and Rehabilitation Center,3035 West 24th St,,Brooklyn,11224,NY,US,(718) 372-4500,http://www.seacresthcc.com/,https://profiles.health.ny.gov/nursing_home/view/150706,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-454,"Sea View Hospital, Rehabilitation Center and Home",460 Brielle Ave,,Staten Island,10314,NY,US,(718) 317-3000,http://www.nyc.gov/html/hhc/seaview/home.html,https://profiles.health.ny.gov/nursing_home/view/150774,Residential Health Care; Traumatic Brain Injury
USA-NY-47-NY-HealthProfiles-output-455,Seagate Rehabilitation and Nursing Center,3015 W 29 St,,Brooklyn,11224,NY,US,(718) 266-5700,http://www.mjhs.org/rehab-and-nursing-centers/shorefront/,https://profiles.health.ny.gov/nursing_home/view/150691,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-456,Seneca Health Care Center,2987 Seneca Street,,West Seneca,14224,NY,US,(716) 828-0500,http://www.mcguiregroup.com/seneca%20page.html,https://profiles.health.ny.gov/nursing_home/view/150380,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-457,Seneca Hill Manor Inc,20 Manor Drive,,Oswego,13126,NY,US,(315) 349-5300,http://www.oswegohealth.org/the-manor/index.cfm,https://profiles.health.ny.gov/nursing_home/view/150928,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-458,"Seneca Nursing & Rehabilitation Center, LLC",200 Douglas Drive,,Waterloo,13165,NY,US,(315) 539-9202,http://www.hurlbutcare.com/our-communities/seneca-nursing-and-rehabilitation-center,https://profiles.health.ny.gov/nursing_home/view/150555,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-459,Seton Health at Schuyler Ridge Residential Healthcare,1 Abele Boulevard,,Clifton Park,12065,NY,US,(518) 371-1400,http://www.schuylerridge.org/,https://profiles.health.ny.gov/nursing_home/view/150872,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-460,Sheepshead Nursing & Rehabilitation Center,2840 Knapp St,,Brooklyn,11235,NY,US,(718) 646-5700,http://www.snrhc.com/,https://profiles.health.ny.gov/nursing_home/view/150703,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-461,Shore View Nursing & Rehabilitation Center,2865 Brighton 3rd Street,,Brooklyn,11235,NY,US,(718) 891-4400,http://www.shoreviewrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150704,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-462,Silver Lake Specialized Rehabilitation and Care Center,275 Castleton Avenue,,Staten Island,10301,NY,US,(718) 447-7800,http://www.silverlakesc.com/,https://profiles.health.ny.gov/nursing_home/view/150778,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-463,Silvercrest,144-45 87th Avenue,,Jamaica,11435,NY,US,(718) 480-4026,http://www.silvercrest.org/,https://profiles.health.ny.gov/nursing_home/view/150851,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-464,"SKY View Rehabilitation and Health Care Center, LLC",1280 Albany Post Road,,Croton On Hudson,10520,NY,US,(914) 271-5151,http://www.skyviewrehab.com/home.html,https://profiles.health.ny.gov/nursing_home/view/150629,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-465,Smithtown Center for Rehabilitation & Nursing Care,391 North Country Road,,Smithtown,11787,NY,US,(631) 361-2020,http://www.smithtowncenter.com/,https://profiles.health.ny.gov/nursing_home/view/150821,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-466,Sodus Rehabilitation & Nursing Center,6884 Maple Ave,,Sodus,14551,NY,US,(315) 483-9118,http://www.blossomview.com/,https://profiles.health.ny.gov/nursing_home/view/150604,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-467,Soldiers and Sailors Memorial Hospital Extended Care Unit,418 North Main Street,,Penn Yan,14527,NY,US,(315) 531-2700,http://www.flhealth.org/body.cfm?id=318,https://profiles.health.ny.gov/nursing_home/view/150641,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-468,Somers Manor Rehabilitation & Nursing Center,Route 100,,Somers,10589,NY,US,(914) 232-5101,http://www.somersmanor.com/,https://profiles.health.ny.gov/nursing_home/view/150637,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-469,South Nassau Communities Hospital,One Healthy Way,,Oceanside,11572,NY,US,(516) 632-3000,,https://profiles.health.ny.gov/nursing_home/view/1160394,Transitional Care Unit
USA-NY-47-NY-HealthProfiles-output-470,South Point Plaza Nursing and Rehabilitation Center,One Long Beach Road,,Island Park,11558,NY,US,(516) 432-0300,http://southpointplazarehab.com/index.html,https://profiles.health.ny.gov/nursing_home/view/150467,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-471,South Shore Rehabilitation and Nursing Center,275 W Merrick Road,,Freeport,11520,NY,US,(516) 623-4000,http://www.extendedcare.com/ElderCare/Facilities/NY/Freeport/SouthShore/,https://profiles.health.ny.gov/nursing_home/view/150447,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-472,Split Rock Rehabilitation and Health Care Center,3525 Baychester Ave,,Bronx,10466,NY,US,(718) 798-8900,,https://profiles.health.ny.gov/nursing_home/view/150664,Residential Health Care; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-473,Sprain Brook Manor Rehab,77 Jackson Ave,,Scarsdale,10583,NY,US,(914) 472-3200,http://sprainbrookmanor.com/,https://profiles.health.ny.gov/nursing_home/view/150627,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-474,Spring Creek Rehabilitation & Nursing Care Center,660 Louisiana Avenue,,Brooklyn,11239,NY,US,(718) 669-7100,,https://profiles.health.ny.gov/nursing_home/view/150705,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-475,St Anns Community,1500 Portland Avenue,,Rochester,14621,NY,US,(585) 697-6000,http://www.stannscommunity.com/communities/st-anns-home/,https://profiles.health.ny.gov/nursing_home/view/150432,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-476,St Anns Community,920 Cherry Ridge Boulevard,,Webster,14580,NY,US,(585) 697-6999,http://www.cherryridgecommunity.com/,https://profiles.health.ny.gov/nursing_home/view/150433,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-477,St Cabrini Nursing Home,115 Broadway,,Dobbs Ferry,10522,NY,US,(914) 693-6800,http://www.cabrini-eldercare.org/services/skilled-nursing/st-cabrini-nursing,https://profiles.health.ny.gov/nursing_home/view/150630,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-478,St Camillus Residential Health Care Facility,813 Fay Road,,Syracuse,13219,NY,US,(315) 488-2951,http://www.st-camillus.org/,https://profiles.health.ny.gov/nursing_home/view/150498,Residential Health Care; Traumatic Brain Injury
USA-NY-47-NY-HealthProfiles-output-479,St Catherine Laboure Health Care Center,2157 Main Street,,Buffalo,14214,NY,US,(716) 862-1450,http://www.chsbuffalo.org/Facilities/SSFacilities/SCL,https://profiles.health.ny.gov/nursing_home/view/150363,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-480,St Catherine of Siena Nursing and Rehabilitation Care Center,52 Route 25a,,Smithtown,11787,NY,US,(631) 862-3900,http://www.stcatherinenursingandrehab.org/,https://profiles.health.ny.gov/nursing_home/view/150819,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-481,"St Johnland Nursing Center, Inc",395 Sunken Meadow Road,,Kings Park,11754,NY,US,(631) 269-5800,http://www.stjohnland.org/home.php,https://profiles.health.ny.gov/nursing_home/view/150580,Residential Health Care; Traumatic Brain Injury
USA-NY-47-NY-HealthProfiles-output-482,St Johns Health Care Corporation,150 Highland Avenue,,Rochester,14620,NY,US,(585) 271-5413,http://stjohnsliving.org/st-johns-home/home,https://profiles.health.ny.gov/nursing_home/view/150413,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-483,St Johnsville Rehabilitation and Nursing Center,7 Timmerman Avenue,,St Johnsville,13452,NY,US,(518) 568-5037,http://www.stjrnc.com/,https://profiles.health.ny.gov/nursing_home/view/150842,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-484,St Josephs Home,950 Linden Street,,Ogdensburg,13669,NY,US,(315) 393-3780,http://www.stjh.org/,https://profiles.health.ny.gov/nursing_home/view/150537,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-485,St Josephs Hosp Nursing Home of Yonkers N Y Inc,127 South Broadway,,Yonkers,10701,NY,US,(914) 378-7358,http://www.saintjosephs.org/,https://profiles.health.ny.gov/nursing_home/view/150625,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-486,St Josephs Hospital - Skilled Nursing Facility,555 St. Joseph's Boulevard,,Elmira,14902,NY,US,(607) 733-6541,http://www.arnothealth.org/long-term-care-st-josephs-hospital,https://profiles.health.ny.gov/nursing_home/view/150330,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-487,St Josephs Hospital,555 St. Joseph's Boulevard,,Elmira,14901,NY,US,(607) 733-6541,http://www.stjosephs.org/getpage.php?name=skilled_nursing,https://profiles.health.ny.gov/nursing_home/view/241169,Transitional Care Unit
USA-NY-47-NY-HealthProfiles-output-488,St Luke Residential Health Care Facility Inc,299 East River Road,,Oswego,13126,NY,US,(315) 342-3166,http://www.stlukehs.com/,https://profiles.health.ny.gov/nursing_home/view/150517,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-489,St Luke's Home,1650 Champlin Avenue,,Utica,13502,NY,US,(315) 624-8600,http://www.faxtonstlukes.com/st-lukes-home,https://profiles.health.ny.gov/nursing_home/view/150894,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-490,St Margarets Center,27 Hackett Blvd,,Albany,12208,NY,US,(518) 591-3300,http://www.stmargaretscenter.org/htmlweb/homepage.html,https://profiles.health.ny.gov/nursing_home/view/150298,Residential Health Care; Pediatric; Pediatric Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-491,St Marys Center Inc,516 West 126th Street,,New York,10027,NY,US,(212) 662-1826,http://stmarysharlem.com/,https://profiles.health.ny.gov/nursing_home/view/150857,AIDS
USA-NY-47-NY-HealthProfiles-output-492,St Marys Hospital for Children Inc,29-01 216 Street,,Bayside,11360,NY,US,(718) 281-8800,http://stmaryskids.org/,https://profiles.health.ny.gov/nursing_home/view/150730,Residential Health Care; Coma Recovery; Pediatric; Traumatic Brain Injury
USA-NY-47-NY-HealthProfiles-output-493,St Patricks Home,66 Van Cortlandt Park South,,Bronx,10463,NY,US,(718) 519-2800,http://www.stpatrickshome.org/,https://profiles.health.ny.gov/nursing_home/view/150645,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-494,"St Regis Nursing Home, Inc.",89 Grove Street,,Massena,13662,NY,US,(315) 769-2494,http://www.stregisnh.com/,https://profiles.health.ny.gov/nursing_home/view/150540,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-495,St Vincent Depaul Residence,900 Intervale Avenue,,Bronx,10459,NY,US,(917) 645-9225,http://www.archcare.org/san-vicente-de-paul.html,https://profiles.health.ny.gov/nursing_home/view/150858,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-496,St. James Rehabilitation & Healthcare Center,275 Moriches Road,,St James,11780,NY,US,(631) 862-8000,http://stjameshealthcarecenter.com/,https://profiles.health.ny.gov/nursing_home/view/150579,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-497,St. John's Penfield Homes,65 Sonoma Drive,,Fairport,14450,NY,US,(585) 292-5250,,https://profiles.health.ny.gov/nursing_home/view/234609,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-498,St. Josephs Place,160 East Main Street,,Port Jervis,12771,NY,US,(845) 856-5351,http://bschs.bonsecours.com/our-services-long-term-care-st-josephs-place.html,https://profiles.health.ny.gov/nursing_home/view/150830,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-499,St. Peter's Nursing and Rehabilitation Center,301 Hackett Blvd,,Albany,12208,NY,US,(518) 525-7600,http://www.sphcs.org/StPetersNursingRehabilitationCenter,https://profiles.health.ny.gov/nursing_home/view/150297,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-500,Staten Island Care Center,200 Lafayette Avenue,,Staten Island,10301,NY,US,(718) 448-9000,,https://profiles.health.ny.gov/nursing_home/view/150781,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-501,Steuben Center for Rehabilitation and Healthcare,7009 Rumsey Street Extension,,Bath,14810,NY,US,(607) 776-7651,http://www.schcf.org/,https://profiles.health.ny.gov/nursing_home/view/150558,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-502,Suffolk Center for Rehabilitation and Nursing,25 Schoenfeld Blvd,,Patchogue,11772,NY,US,(631) 289-7700,http://www.suffolkrehab.com/,https://profiles.health.ny.gov/nursing_home/view/150562,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-503,Sullivan County Adult Care Center,256 Sunset Lake Road,P.o. Box 671,Liberty,12754,NY,US,(845) 292-8640,http://www.co.sullivan.ny.us/Default.aspx?TabId=3122,https://profiles.health.ny.gov/nursing_home/view/150583,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-504,Sunharbor Manor,255 Warner Avenue,,Roslyn Heights,11577,NY,US,(516) 621-5400,http://www.sunharbormanor.com/,https://profiles.health.ny.gov/nursing_home/view/150462,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-505,Sunnyside Care Center,7000 Collamer Rd,,East Syracuse,13057,NY,US,(315) 656-7218,,https://profiles.health.ny.gov/nursing_home/view/150501,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-506,Sunrise Manor Center for Nursing and Rehabilitation,1325 Brentwood Road,,Bay Shore,11706,NY,US,(631) 665-4960,,https://profiles.health.ny.gov/nursing_home/view/150573,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-507,"Sunset Nursing and Rehabilitation Center, Inc.",232 Academy Street,,Boonville,13309,NY,US,(315) 942-4301,http://www.sunsetnrc.com/,https://profiles.health.ny.gov/nursing_home/view/150486,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-508,Sunshine Children's Home and Rehab Center,15 Spring Valley Road,,Ossining,10562,NY,US,(914) 333-7061,http://sunshinechildrenshome.org/,https://profiles.health.ny.gov/nursing_home/view/150636,Residential Health Care; Pediatric
USA-NY-47-NY-HealthProfiles-output-509,Surge Rehabilitation and Nursing LLC,49 Oakcrest Avenue,,Middle Island,11953,NY,US,(631) 924-8820,http://www.oakcares.com/,https://profiles.health.ny.gov/nursing_home/view/150567,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-510,"Susquehanna Nursing & Rehabilitation Center, LLC",282 Riverside Dr,,Johnson City,13790,NY,US,(607) 729-9206,http://www.susnursing.com/programs/susquehanna-nursing-rehabilitation-center/,https://profiles.health.ny.gov/nursing_home/view/150314,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-511,Sutton Park Center for Nursing and Rehabilitation,31 Lockwood Avenue,,New Rochelle,10801,NY,US,(914) 576-0600,http://www.suttonpark.net/,https://profiles.health.ny.gov/nursing_home/view/150616,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-512,Syracuse Home Association,7740 Meigs Road,,Baldwinsville,13027,NY,US,(315) 638-2521,http://www.mcharrielife.org/,https://profiles.health.ny.gov/nursing_home/view/150848,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-513,Tarrytown Hall Care Center,20 Wood Court,,Tarrytown,10591,NY,US,(914) 631-2600,http://www.tarryhallcc.com/,https://profiles.health.ny.gov/nursing_home/view/150628,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-514,Ten Broeck Commons,One Commons Drive,,Lake Katrine,12449,NY,US,(845) 336-6666,http://www.tenbroeckcommons.com/,https://profiles.health.ny.gov/nursing_home/view/150863,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-515,Terence Cardinal Cooke Health Care Center,1249 Fifth Avenue,,New York,10029,NY,US,(212) 360-3600,http://www.archcare.org/terence-cardinal-cooke.html,https://profiles.health.ny.gov/nursing_home/view/150798,Residential Health Care; AIDS
USA-NY-47-NY-HealthProfiles-output-516,Teresian House Nursing Home Co Inc,200 Washington Ave Ext,,Albany,12203,NY,US,(518) 456-2000,http://www.teresianhouse.com/,https://profiles.health.ny.gov/nursing_home/view/150301,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-517,Terrace View Long Term Care Facility,462 Grider Street,,Buffalo,14215,NY,US,(716) 551-7100,http://www.ecmc.edu/progress/terrace/,https://profiles.health.ny.gov/nursing_home/view/150291,Residential Health Care; Behavioral Intervention; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-518,The Amsterdam at Harborside,300 East Overlook,,Port Washington,11050,NY,US,(516) 472-6632,http://www.theamsterdamatharborside.com/,https://profiles.health.ny.gov/nursing_home/view/208958,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-519,The Baptist Home at Brookmeade,46 Brookmeade Drive,,Rhinebeck,12572,NY,US,(845) 876-2071,http://communityatbrookmeade.com/the-baptist-home/,https://profiles.health.ny.gov/nursing_home/view/150355,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-520,"The Brightonian, Inc",1919 Elmwood Avenue,,Rochester,14620,NY,US,(585) 271-8700,http://www.hurlbutcare.com/our-communities/the-brightonian,https://profiles.health.ny.gov/nursing_home/view/150422,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-521,The Bronx-Lebanon Highbridge Woodycrest Center,936 Woodycrest Avenue,,Bronx,10452,NY,US,(718) 293-3200,,https://profiles.health.ny.gov/nursing_home/view/150849,AIDS
USA-NY-47-NY-HealthProfiles-output-522,The Capital Living Nursing and Rehabilitation Centre,526 Altamont Ave,,Schenectady,12303,NY,US,(518) 346-6121,http://www.clrchealth.com/facilities/?id=11,https://profiles.health.ny.gov/nursing_home/view/150546,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-523,The Center for Nursing and Rehabilitation at Hoosick Falls,21 Danforth Street,,Hoosick Falls,12090,NY,US,(518) 686-4371,http://nursingandrehab.org/,https://profiles.health.ny.gov/nursing_home/view/150524,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-524,The Chateau at Brooklyn Rehabilitation and Nursing Center,3457 Nostrand Avenue,,Brooklyn,11229,NY,US,(718) 615-1100,http://crowncares.com/,https://profiles.health.ny.gov/nursing_home/view/150698,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-525,The Citadel Rehab and Nursing Center at Kingsbridge,3400 Cannon Place,,Bronx,10463,NY,US,(718) 796-8100,http://khrcc.com/,https://profiles.health.ny.gov/nursing_home/view/150658,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-526,"The Commons On St. Anthony Street, A Loretto Skilled Nursing Community",3 St Anthony Street,,Auburn,13021,NY,US,(315) 253-0351,http://www.mercyrehab.net/,https://profiles.health.ny.gov/nursing_home/view/150322,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-527,"The Cottages at Garden Grove, A Skilled Nursing Community",5460 Meltzer Court,,Cicero,13039,NY,US,(315) 474-4431,http://www.rosewoodheights.org/,https://profiles.health.ny.gov/nursing_home/view/150500,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-528,The Country Manor Nursing and Rehabilitation Centre,1045 West Street,,Carthage,13619,NY,US,(315) 493-3220,http://www.countrymanorcaring.com,https://profiles.health.ny.gov/nursing_home/view/150401,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-529,The Crossings Nursing and Rehabilitation Centre,217 East Avenue,,Minoa,13116,NY,US,(315) 656-7277,http://crossingscaring.com/,https://profiles.health.ny.gov/nursing_home/view/150796,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-530,The Eleanor Nursing Care Center,419 North Quaker Lane,,Hyde Park,12538,NY,US,(845) 229-9177,http://www.qhmllc.net/,https://profiles.health.ny.gov/nursing_home/view/150357,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-531,The Emerald Peek Rehabilitation and Nursing Center,2000 E Main Street,,Peekskill,10566,NY,US,(914) 737-8400,,https://profiles.health.ny.gov/nursing_home/view/150606,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-532,The Enclave at Port Chester Rehabilitation and Nursing Center,1000 High St,,Port Chester,10573,NY,US,(914) 937-1200,http://www.portchesternursing.com/,https://profiles.health.ny.gov/nursing_home/view/150622,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-533,The Friendly Home,3156 East Avenue,,Rochester,14618,NY,US,(585) 381-1600,http://friendlyseniorliving.org/friendly-home,https://profiles.health.ny.gov/nursing_home/view/150423,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-534,The Grand Pavilion for Rehab & Nursing at Rockville Centre,41 Maine Avenue,,Rockville Centre,11570,NY,US,(516) 536-7730,http://www.extendedcare.com/ElderCare/Facilities/NY/RockvilleCentre/RockvilleNursing/,https://profiles.health.ny.gov/nursing_home/view/150450,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-535,The Grand Rehabilitation and Nursing at Chittenango,331 Russell Street,,Chittenango,13037,NY,US,(315) 687-9169,http://chittenangocenter.net/,https://profiles.health.ny.gov/nursing_home/view/150408,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-536,The Grand Rehabilitation and Nursing at Guilderland,428 State Route 146,,Altamont,12009,NY,US,(518) 861-5141,,https://profiles.health.ny.gov/nursing_home/view/150306,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-537,The Grand Rehabilitation and Nursing at Pawling,9 Reservoir Road,,Pawling,12564,NY,US,(845) 855-5700,http://dutchesscenter.net/about-us/,https://profiles.health.ny.gov/nursing_home/view/150351,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-538,The Grand Rehabilitation and Nursing at Queens,157-15 19th Avenue,,Whitestone,11357,NY,US,(718) 746-0400,http://queenscenter.net/,https://profiles.health.ny.gov/nursing_home/view/150738,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-539,The Grand Rehabilitation and Nursing at River Valley,140 Main St,,Poughkeepsie,12601,NY,US,(845) 454-7600,,https://profiles.health.ny.gov/nursing_home/view/150899,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-540,The Grand Rehabilitation and Nursing at Rome,801 North James Street,,Rome,13440,NY,US,(315) 337-0550,http://romerehab.net/,https://profiles.health.ny.gov/nursing_home/view/150478,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-541,The Grove at Valhalla Rehabilitation and Nursing Center,61 Grasslands Road,,Valhalla,10595,NY,US,(914) 681-8400,http://hebrewhospitalhome.org/,https://profiles.health.ny.gov/nursing_home/view/150924,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-542,The Hamptons Center for Rehabilitation and Nursing,64 County Road 39,,Southampton,11968,NY,US,(631) 702-1000,,https://profiles.health.ny.gov/nursing_home/view/150916,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-543,The Heritage Rehabilitation and Health Care Center,5606 15th Ave,,Brooklyn,11219,NY,US,(718) 851-1000,http://theheritagecenter.com/,https://profiles.health.ny.gov/nursing_home/view/150701,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-544,The Highlands at Brighton,5901 Lac De Ville Blvd,,Rochester,14618,NY,US,(585) 442-7960,http://www.urmc.rochester.edu/highlands-at-brighton/,https://profiles.health.ny.gov/nursing_home/view/150875,Residential Health Care; Behavioral Intervention; Ventilator Dependent
USA-NY-47-NY-HealthProfiles-output-545,The Hurlbut,1177 East Henrietta Rd,,Rochester,14623,NY,US,(585) 424-4770,http://www.hurlbutcare.com/our-communities/the-hurlbut,https://profiles.health.ny.gov/nursing_home/view/150424,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-546,The Knolls,55 Grasslands Road,,Valhalla,10595,NY,US,(914) 739-6700,http://www.westchestermeadows.org/,https://profiles.health.ny.gov/nursing_home/view/150913,Residential Health Care
USA-NY-47-NY-HealthProfiles-output-547,The Mountain View Nursing and Rehabilitation Centre,1 Jansen Road,P.o. Box 909,New Paltz,12561,NY,US,(845) 255-0830,http://mountainviewcaring.com/,https://profiles.health.ny.gov/nursing_home/view/150591,Residential Health Care
