row_id,Facility Name,License Number,License Exp.,Facility Type,Type,Address,County,City,Zip,State,Contact Phone,Mailing Address,Administrator,Admin Phone,Mailing City,Mailing Zip,Mailing State,Facility Email,Licensee,Fac. Contact Email,Country
USA-SC-56-SC-HealthCareFacilities-output-62,BROOKDALE CLEVELAND PARK,CRC-1398,7/31/2018,Residential Care,Ltd. Liability,12 BOYCE AVE,Greenville,GREENVILLE,29601-3110,SC,864-250-1188,12 BOYCE AVE,KRUGER JESSICA L,864-223-2281,GREENVILLE,29601-3110,SC,JCHILDERS@BROOKDALE.COM,ARC CLEVELAND PARK LLC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-63,BROOKDALE COLUMBIA,CRC-1310,12/31/2017,Residential Care,Corporation,251 SPRINGTREE DR,Richland,COLUMBIA,29223-7989,SC,803-741-2600,251 SPRINGTREE DR,BLOCKER LEVIAH KELLEY,803-741-2600,COLUMBIA,29223-7989,SC,KELLEY.BLOCKER@BROOKDALE.COM,BROOKDALE SENIOR LIVING COMMUNITIES INC,KELLEY.BLOCKER@BROOKDALE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-64,BROOKDALE CONWAY,CRC-1204,12/31/2017,Residential Care,Corporation,872 SINGLETON RIDGE RD,Horry,CONWAY,29526-9166,SC,843-347-3050,3131 ELLIOTT AVE STE 500,BUNTING ROBIN E,843-347-3050,SEATTLE,98121-1032,WA,ROBIN.BUNTING@BROOKDALE.COM,EMERITUS CORPORATION,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-65,BROOKDALE EASLEY AL,CRC-0858,1/31/2018,Residential Care,Corporation,125 ZION SCHOOL RD,Pickens,EASLEY,29642-2833,SC,864-859-4684,125 ZION SCHOOL RD,HANSEN BLAKE D,864-859-4684,EASLEY,29642-2833,SC,BHANSEN1@BROOKDALE.COM,EMERITUS CORPORATION,BHANSEN1@BROOKDALE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-66,BROOKDALE EASLEY IL/AL/MC/SNF,CRC-0857,1/31/2018,Residential Care,Corporation,706 PELZER HWY,Pickens,EASLEY,29642-2941,SC,864-859-0167,706 PELZER HWY OFC,HANSEN BLAKE,864-859-0167,EASLEY,29642-3800,SC,BHANSEN1@BROOKDALE.COM,EMERITUS CORPORATION,BHANSEN1@BROOKDALE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-67,BROOKDALE EBENEZER ROAD,CRC-1308,2/28/2018,Residential Care,Corporation,1920 EBENEZER RD,York,ROCK HILL,29732-1014,SC,803-366-1189,"1920 EBENEZER RD, BROOKDALE EBENEZER RD",THOMAS AMY S,803-366-1189,ROCK HILL,29732-1014,SC,MMARZILLI@BROOKDALE.COM,BROOKDALE SENIOR LIVING COMMUNITIES INC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-68,BROOKDALE FLORENCE,CRC-1387,8/31/2018,Residential Care,Corporation,1938 MOUNTAIN LAUREL CT,Florence,FLORENCE,29505-6084,SC,843-665-7978,6737 W WASHINGTON ST STE 2300,OWENS ALICIA B,843-665-7978,MILWAUKEE,53214-5650,WI,No Facility Email on Record,EMERITUS CORPORATION,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-69,BROOKDALE GREENVILLE,CRC-1140,10/31/2017,Residential Care,Corporation,1306 PELHAM RD OFC,Greenville,GREENVILLE,29615-3661,SC,864-286-6600,6737 W WASHINGTON ST STE 2300,HUNTER ANDREA M,864-286-6600,MILWAUKEE,53214-5650,WI,ANDREA.HUNTER@BROOKDALE.COM,EMERITUS CORPORATION,ANDERSONPLACE-ED@EMERITUS.COM,US
USA-SC-56-SC-HealthCareFacilities-output-70,BROOKDALE GREENWOOD,CRC-1309,12/31/2017,Residential Care,Corporation,1408 PKWY RD,Greenwood,GREENWOOD,29646-4043,SC,864-223-2281,1408 PKWY RD,,,GREENWOOD,29646-4043,SC,No Facility Email on Record,BROOKDALE SENIOR LIVING COMMUNITIES INC,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-71,BROOKDALE HARBISON,CRC-1311,12/31/2017,Residential Care,Corporation,51 WOODCROSS DR,Richland,COLUMBIA,29212-2350,SC,803-732-0300,51 WOODCROSS DR,JORDAN ALAN,803-741-2600,COLUMBIA,29212-2350,SC,DKEAR@BROOKDALE.COM,BROOKDALE SENIOR LIVING COMMUNITIES INC,ALAN.JORDAN@BROOKDALE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-72,BROOKDALE HAWTHORNE PARK,CRC-1396,8/31/2018,Residential Care,Corporation,20 HAWTHORNE PARK CT,Greenville,GREENVILLE,29615-3194,SC,864-288-6775,20 HAWTHORNE PARK CT,THOMAS AMY S,864-591-1116,GREENVILLE,29615-3194,SC,SARAH.SILER@BROOKDALE.COM,EMERITUS CORPORATION,AMY.THOMAS@BROOKDALE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-73,BROOKDALE HILTON HEAD,CRC-1397,8/31/2018,Residential Care,Corporation,15 MAIN ST,Beaufort,HILTON HEAD ISLAND,29926-4604,SC,843-342-6565,15 MAIN ST,ORAGE DARYL,843-342-6565,HILTON HEAD ISLAND,29926,SC,DARYL.ORAGE@BROOKDALE.COM,EMERITUS CORPORATION,DARYL.ORAGE@BROOKDALE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-74,BROOKDALE HILTON HEAD COURT,CRC-1275,8/31/2018,Residential Care,Corporation,48 MAIN ST,Beaufort,HILTON HEAD ISLAND,29926-1647,SC,843-342-7122,48 MAIN ST,HERNDON ADAM W,843-342-7122,HILTON HEAD ISLAND,29926-1647,SC,ADAM.HERNDON@BROOKDALE.COM,EMERITUS CORPORATION,ADAM.HERNDON@BROOKDALE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-75,BROOKDALE HILTON HEAD VILLAGE,CRC-1276,8/31/2018,Residential Care,Corporation,80 MAIN ST OFC 100,Beaufort,HILTON HEAD ISLAND,29926-2923,SC,843-689-9143,,NAPOLITANO JENNIFER,843-689-9143,,,,JENNIFER.NAPOLITANO@BROOKDALE.COM,EMERITUS CORPORATION,JENNIFER.NAPOLITANO@BROOKDALE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-76,BROOKDALE LEXINGTON,CRC-1386,8/31/2018,Residential Care,Corporation,190 MCSWAIN DR,Lexington,WEST COLUMBIA,29169-4825,SC,803-936-0062,190 MCSWAIN DR,MEEHAN TANYA,803-936-0062,WEST COLUMBIA,29169-4825,SC,TMEEHAN@BROOKDALE.COM,EMERITUS CORPORATION,TMEEHAN@BROOKDALE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-77,BROOKDALE NORTH AUGUSTA,CRC-1298,2/28/2018,Residential Care,Corporation,105 N HILLS DR OFC,Aiken,NORTH AUGUSTA,29841-0113,SC,803-819-0034,105 N HILLS DR OFC,LARKE ANGELA CORBIN,803-819-0034,NORTH AUGUSTA,29841-0113,SC,ALARKE@BROOKDALE.COM,BROOKDALE SENIOR LIVING COMMUNITIES INC,ALARKE@BROOKDALE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-78,BROOKDALE SOUTHPOINTE DRIVE,CRC-1335,9/30/2017,Residential Care,Corporation,23 SOUTHPOINTE DR,Greenville,GREENVILLE,29607-5956,SC,864-675-0220,3131 ELLIOTT AVE STE 500,RAST LARRY,864-675-0220,SEATTLE,98121-1032,WA,LARRY.RAST@BROOKDALE.COM,EMERITUS CORPORATION,LARRY.RAST@BROOKDALE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-79,BROOKDALE SPRING ARBOR,CRC-1392,8/31/2018,Residential Care,Corporation,1800 INDIA HOOK RD,York,ROCK HILL,29732-1933,SC,803-325-1144,1800 INDIA HOOK RD,WOOD CHRYSTAL,803-325-1144,ROCK HILL,29732-1933,SC,CWOOD3@BROOKDALE.COM,EMERITUS CORPORATION,CWOOD3@BROOKDALE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-80,BROOKDALE SUMTER,CRC-1312,12/31/2017,Residential Care,Corporation,1180 WILSON HALL RD OFC,Sumter,SUMTER,29150-1741,SC,803-212-0029,1180 WILSON HALL RD,EDGELL III ANNIAS W,803-212-0029,SUMTER,29150-1738,SC,SSCOTT24@BROOKDALE.COM,BROOKDALE SENIOR LIVING COMMUNITIES INC,DKEAR@BROOKDALE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-81,BROOKWOOD COMMUNITY RESIDENCE,CRC-0879,9/30/2017,Residential Care,Non-Profit Corporation,181 BROOKWOOD DR,Lexington,BATESBURG,29006-2324,SC,803-532-4440,PO BOX 4389,RUFF JR MURRY J,803-532-4440,WEST COLUMBIA,29171-4389,SC,JRUFF@BABCOCKCENTER.ORG,BABCOCK CENTER INC,MGARRISON@BABCOCKCENTER.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-82,BTU REST HOME,CRC-0235,9/30/2017,Residential Care,Corporation,113 ELLISON ST,Marlboro,BENNETTSVILLE,29512-0352,SC,843-479-9053,PO BOX 352,CAIN MICHAEL,843-479-9053,BENNETTSVILLE,29512-0352,SC,No Facility Email on Record,BTU REST HOME INC,MICHAELCAIN94@AOL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-83,BUILDERS CARE HOME,CRC-1491,4/30/2018,Residential Care,Non-Profit Corporation,731 SIMS AVE,Richland,COLUMBIA,29205-1837,SC,803-376-8991,731 SIMS AVE,PIERCE MAX,803-376-8991,COLUMBIA,29205-1837,SC,COLUMBIAHOMECARE73@ATT.NET,ALDERSGATE SPECIAL NEEDS MINISTRY,COLUMBIAHOMECARE73@ATT.NET,US
USA-SC-56-SC-HealthCareFacilities-output-84,BURGESS RESIDENTIAL CARE #3,CRC-1913,08/31/2017 (Renewal Pending),Residential Care,Sole Proprietorship,615 W EVANS ST,Florence,FLORENCE,29501-3409,SC,843-665-4940,PO BOX 6023,BURGESS SANDY,843-665-4940,FLORENCE,29502-6023,SC,SANDYBURGESS98@YAHOO.COM,DELLAVISION LLC,SANDYBURGESS98@YAHOO.COM,US
USA-SC-56-SC-HealthCareFacilities-output-85,BURGESS RESIDENTIAL CARE FACILITY,CRC-0925,4/30/2018,Residential Care,Sole Proprietorship,2591 S BREHENAN DR,Florence,FLORENCE,29505-6203,SC,843-665-6843,PO BOX 6023,BURGESS SANDY M,843-665-6843,FLORENCE,29502-6023,SC,SANDYBURGESS98@YAHOO.COM,SANDY BURGESS,SANDYBURGESS98@YAHOO.COM,US
USA-SC-56-SC-HealthCareFacilities-output-86,C & S ASSISTED LIVING,CRC-1220,8/31/2018,Residential Care,Sole Proprietorship,726 BARTON RD,Allendale,ALLENDALE,29810-5010,SC,803-584-5090,208 ELLIS ST,HAMILTON DA'ASIA S,803-584-5090,ALLENDALE,29810-5510,SC,CSASSISTEDLIVINGHOME@GMAIL.COM,MARY ANN FIELDS,JTRESIDENTIALCARE@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-87,CABADING HOMES #1,CRC-0394,7/31/2018,Residential Care,Corporation,3431 RIVERS AVE,Charleston,NORTH CHARLESTON,29405-7760,SC,843-747-3050,3431 RIVERS AVE,CABADING LOLITA B,843-745-9182,NORTH CHARLESTON,29405-7760,SC,CABOOTY105@AOL.COM,CABADING HOMES INC,CABOOTY105@AOL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-88,CABADING HOMES #2,CRC-0571,2/28/2018,Residential Care,Corporation,3435 RIVERS AVE,Charleston,NORTH CHARLESTON,29405-7760,SC,843-745-9182,2149 DORCHESTER RD,CABADING LOLITA B,843-745-9182,NORTH CHARLESTON,29405-7763,SC,CABOOTY105@AOL.COM,CABADING HOMES INC,CABOOTY105@AOL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-89,CABADING HOMES #3,CRC-0825,7/31/2018,Residential Care,,2149 DORCHESTER RD,Charleston,NORTH CHARLESTON,29405-7763,SC,843-745-9182,,CABADING ALLAN M,843-745-9182,,,,CABOOTY105@AOL.COM,CABADING HOMES INC,CABOOTY105@AOL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-90,CAMDEN I,CRC-1525,9/30/2018,Residential Care,County,975 WATEREE BLVD,Kershaw,CAMDEN,29020-4134,SC,803-432-0973,975 WATEREE BLVD,WRIGHT CRYSTAL J,803-432-0973,CAMDEN,29020-4134,SC,No Facility Email on Record,CHESCO SERVICES,CCBDSN@INFOAVE.NET,US
USA-SC-56-SC-HealthCareFacilities-output-91,CAMDEN II,CRC-1522,5/31/2018,Residential Care,County,975 WATEREE BLVD,Kershaw,CAMDEN,29020-4134,SC,803-432-1345,975 WATEREE BLVD,WRIGHT CRYSTAL J,803-432-0973,CAMDEN,29020-4134,SC,C.WRIGHT@CHESCOSERVICES.ORG,CHESCO SERVICES,CCBDSN@INFOAVE.NET,US
USA-SC-56-SC-HealthCareFacilities-output-92,CAMP COMMUNITY RESIDENCE,CRC-1371,1/31/2018,Residential Care,State,1251 CAMP RD,Charleston,JAMES ISLAND,29412-9212,SC,843-795-6983,PO BOX 22708,SIMMONS CYNTHIA Y,843-795-6983,CHARLESTON,29413-2708,SC,ETURNER@DSNCC.COM,DISABILITIES BOARD OF CHARLESTON COUNTY,DGOLDMINTZ@DSNCC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-93,CANTRELL'S RESIDENTIAL CARE FACILITY,CRC-1105,6/30/2018,Residential Care,Corporation,124 GLADYS CT,Spartanburg,SPARTANBURG,29301-3701,SC,864-587-1993,124 GLADYS CT,WALKER LINDA C,864-587-1993,SPARTANBURG,29301-3701,SC,LCWALKER428@YAHOO.COM,CANTRELL'S RESIDENTIAL CARE FACILITY INC,LCWALKER428@YAHOO.COM,US
USA-SC-56-SC-HealthCareFacilities-output-94,CARE WITH LOVE,CRC-1499,11/30/2017,Residential Care,Sole Proprietorship,3408 LENAPE ST,Charleston,NORTH CHARLESTON,29405-7777,SC,843-744-0313,2240 DOVER ST,DORSCHER-MCCORMACK DEBORAH,843-744-0313,NORTH CHARLESTON,29405-7939,SC,CAREWITHLOVE@GMAIL.COM,NELSON TIFFANY,CAREWITHLOVE@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-95,CARE WITH LOVE II,CRC-1523,08/31/2017 (Renewal Pending),Residential Care,Sole Proprietorship,2109 COMMANDER RD,Charleston,NORTH CHARLESTON,29405-7704,SC,843-744-0313,,DORSCHER-MCCORMACK DEBORAH,843-744-0313,,,,No Facility Email on Record,NELSON TIFFANY,CAREWITHLOVE@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-96,CARLISLE PLACE,CRC-1538,12/31/2017,Residential Care,,21 DR FRANK PRESSLY DR,Abbeville,DUE WEST,29639-9705,SC,864-379-2570,PO BOX 307,FLEMING SHERYL M,864-379-2570,DUE WEST,29639-0307,SC,SHERYLFLEMING@THERENAISSANCELLC.COM,THE RENAISSANCE LLC,SHERYLFLEMING@THERENAISSANCELLC.COM,US
USA-SC-56-SC-HealthCareFacilities-output-97,CAROLINA GARDENS AT CONWAY,CRC-1912,8/31/2018,Residential Care,Limited Liability,2310-2314 HWY 378,Horry,CONWAY,29527,SC,843-397-2273,1626 JEURGENS CT,TAYLOR JASON,843-397-2273,NORCROSS,30093-2219,GA,JASTAYLOR@PRUITTHEALTH.COM,FC MIDLANDS CONWAY LLC,JASTAYLOR@PRUITTHEALTH.COM,US
USA-SC-56-SC-HealthCareFacilities-output-98,CAROLINA GARDENS AT GARDEN CITY,CRC-1934,12/31/2017,Residential Care,Limited Liability,11951 GRANDHAVEN DR,Horry,MURRELS INLET,29576-7843,SC,843-357-0200,11951 GRANDHAVE DR,CAMMARATA BRITTA,843-357-0200,MURRELS INLET,29576-7843,SC,ADMINISTRATOR@CAROLINAGARDENSGARDENCITY.,FC MIDLANDS GARDEN CITY LLC,ADMINISTRATOR@CAROLINAGARDENSGARDENCITY.,US
USA-SC-56-SC-HealthCareFacilities-output-99,CAROLINA GARDENS AT HARBISON,CRC-1932,12/31/2017,Residential Care,Limited Liability,990 COLUMBIA AVE,Richland,IRMO,29063-2854,SC,803-749-7889,990 COLUMBIA AVE,SCHOLL DEBORAH M,803-749-7889,IRMO,29063-2854,SC,DSCHOLL@PRUITTHEALTH.COM,FC MIDLANDS HARBISON LLC,DSCHOLL@PRUITTHEALTH.COM,US
USA-SC-56-SC-HealthCareFacilities-output-100,CAROLINA GARDENS AT KATHWOOD,CRC-1911,8/31/2018,Residential Care,Limited Liability,4520 TRENHOLM RD,Richland,COLUMBIA,29206-4425,SC,803-787-1234,4520 TRENHOLM RD,JUSTICE-COLEMAN KAYLA,803-787-1234,COLUMBIA,29206-4425,SC,KJUSTICE-COLEMAN@PRUITTHEALTH.COM,FC MIDLANDS KATHWOOD LLC,KJUSTICE-COLEMAN@PRUITTHEALTH.COM,US
USA-SC-56-SC-HealthCareFacilities-output-101,CAROLINA GARDENS AT LAURENS,CRC-1908,8/31/2018,Residential Care,Limited Liability,420 W FARLEY AVE,Laurens,LAURENS,29360,SC,864-984-9844,420 W FARLEY AVE,MIMS LYNN,864-984-9844,LAURENS,29360,SC,LMIMS@PRUITTHEALTH.COM,FC MIDLANDS LAURENS LLC,LMIMS@PRUITTHEALTH.COM,US
USA-SC-56-SC-HealthCareFacilities-output-102,CAROLINA GARDENS AT LEXINGTON,CRC-1907,8/31/2018,Residential Care,,5422 AUGUSTA RD,Lexington,LEXINGTON,29072-3892,SC,803-520-5850,5422 AUGUSTA RD,PIEPENBRING MATTHEW,803-520-5850,LEXINGTON,29072-3892,SC,MPIEPENBRING@PRUITTHEALTH.COM,FC MIDLANDS LEXINGTON LLC,MPIEPENBRING@PRUITTHEALTH.COM,US
USA-SC-56-SC-HealthCareFacilities-output-103,CAROLINA GARDENS AT ROCK HILL,CRC-1914,12/31/2017,Residential Care,Limited Liability,1785 LEXINGTON COMMONS DR,York,ROCK HILL,29732,SC,803-207-8000,1785 LEXINGTON COMMONS DR,CECIL CHARLES CAMPBELL,803-207-8000,ROCK HILL,29732,SC,ADMINISTRATOR@CAROLINAGARDENSROCKHILL.,FC MIDLANDS ROCK HILL LLC,ADMINISTRATOR@CAROLINAGARDENSROCKHILL.,US
USA-SC-56-SC-HealthCareFacilities-output-104,CAROLINA GARDENS AT WEST COLUMBIA,CRC-1910,8/31/2018,Residential Care,Limited Liability,2705 LEAPHART RD,Lexington,WEST COLUMBIA,29169-3335,SC,803-939-3000,2705 LEAPHART RD,UNTHANK RUSSELL A,803-939-3000,COLUMBIA,29169-3335,SC,RUNTHANK@PRUITTHEALTH.COM,FC MIDLANDS WEST COLUMBIA LLC,RUNTHANK@PRUITTHEALTH.COM,US
USA-SC-56-SC-HealthCareFacilities-output-105,CAROLINA GARDENS AT YORK,CRC-1909,8/31/2018,Residential Care,Limited Liability,1020 N CONGRESS ST,York,YORK,29745,SC,803-684-0183,1020 NORTH CONGRESS ST,WHITTLE ELIZABETH ELAYNE,803-684-0183,YORK,29745,SC,LWHITTLE@PRUITTHEALTH.COM,FC MIDLANDS YORK LLC,LWHITTLE@PRUITTHEALTH.COM,US
USA-SC-56-SC-HealthCareFacilities-output-106,CAROLINA PLACE,CRC-1258,1/31/2018,Residential Care,State,240 CHARLES ST,Florence,LAKE CITY,29560-2161,SC,843-394-5707,1211 E NATIONAL CEMETERY RD,UWAGBAI LINDA G,843-394-5677,FLORENCE,29506-3240,SC,LUWAGBAI@FCDSN.ORG,FLORENCE COUNTY DISABILITIES AND SPECIAL NEEDS BOARD,No Facility Contact Email on Record,US
USA-SC-56-SC-HealthCareFacilities-output-107,CAROLINIAN,CRC-0468,4/30/2018,Residential Care,Corporation,718 S DARGAN ST,Florence,FLORENCE,29506-2559,SC,843-665-9314,911 N STUDEBAKER RD,BENSON GINGER A,843-665-9314,LONG BEACH,90815-4900,CA,GINGER.BENSON@RHF.ORG,FLORENCE RHF HOUSING INC,GINGER.BENSON@RHF.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-108,CARRIAGE HOUSE OF SENIOR LIVING OF SUMTER,CRC-0997,1/31/2018,Residential Care,Corporation,431 N MAIN ST,Sumter,SUMTER,29150-4232,SC,803-773-0965,PO BOX 3300,BURGESS SARAH D,803-773-0965,SUMTER,29151-3300,SC,CHOS.SARAHB@GMAIL.COM,CARRIAGE HOUSE OF SUMTER INC,CHOS.SARAHB@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-109,CARRIAGE HOUSE SENIOR LIVING OF FLORENCE,CRC-1590,1/31/2018,Residential Care,,739 S PARKER DR,Florence,FLORENCE,29501-6062,SC,843-661-6655,201 S MCPHERSON CHURCH RD STE 228,SINGLETARY MARY JANE,843-661-6655,FAYETTEVILLE,28301,NC,CARRIAGEFLORENCE@GMAIL.COM,CARRIAGE HOUSE SENIOR LIVING OF FLORENCE INC,CARRIAGEFLORENCE@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-110,CARRIAGE HOUSE SENIOR LIVING OF HARTSVILLE INC,CRC-0994,1/31/2018,Residential Care,,1131 E HOME AVE,Darlington,HARTSVILLE,29550,SC,843-383-6990,PO BOX 1320,RUFER KYLE,843-383-6990,HARTSVILLE,29591,SC,CHOF.KYLERUFER@GMAIL.COM,CARRIAGE HOUSE SENIOR LIVING OF HARTSVILLE INC,CHOF.KYLERUFER@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-111,CARRIAGE HOUSE SENIOR LIVING OF TAYLORS,CRC-0978,1/31/2018,Residential Care,Corporation,402 W MAIN ST,Greenville,TAYLORS,29687-2951,SC,864-292-2416,402 W MAIN ST,FINDLEY CAROLYN,864-292-2416,TAYLORS,29687-2951,SC,CHTAYLORS@YAHOO.COM,CARRIAGE HOUSE SENIOR LIVING OF TAYLORS INC,CHTAYLORS@YAHOO.COM,US
USA-SC-56-SC-HealthCareFacilities-output-112,CARSON'S COMMUNITY CARE,CRC-0916,2/28/2018,Residential Care,Sole Proprietorship,10219 FARROW RD,Richland,BLYTHEWOOD,29016-9612,SC,803-786-7513,10219 FARROW RD,CARSON ANNIE P,803-786-7513,BLYTHEWOOD,29016-9612,SC,CARSONSCOMMUNITYCARE@GMAIL.COM,JAMES E CARSON,CARSONSCOMMUNITYCARE@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-113,CARTER-MAY HOME,CRC-0064,4/30/2018,Residential Care,Corporation,1660 INGRAM RD,Charleston,CHARLESTON,29407-4242,SC,843-556-8314,1660 INGRAM RD,BAUDER JANINE NEWELL,843-556-8314,CHARLESTON,29407-4242,SC,JANINE@CATHOLIC-DOC.ORG,CATHOLIC CHARITIES OF THE DIOCESE OF CHARLESTON INC,JANINE@CATHOLIC-DOC.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-114,CASCADES VERDAE ASSISTED LIVING,CRC-1490,4/30/2018,Residential Care,Limited Liability,30 SPRINGCREST CT,Greenville,GREENVILLE,29607-4034,SC,864-528-5501,30 SPRINGCREST CT,JOHNSON MATTHEW CORRY,864-528-5501,GREENVILLE,29607-4034,SC,MJOHNSON@CASCADES-VERDAE.COM,CASCADES NURSING LLC,MJOHNSON@CASCADES-VERDAE.COM,US
USA-SC-56-SC-HealthCareFacilities-output-115,CASUAL COMMUNITY CARE HOME,CRC-0701,1/31/2018,Residential Care,Sole Proprietorship,112 GOODRICH ST,Richland,COLUMBIA,29223-7725,SC,803-788-2721,PO BOX 121,BRIGGS MARY E,803-788-2721,STATE PARK,29147-0121,SC,MARYBRIGGS1@AOL.COM,MARY BRIGGS,MARYBRIGGS1@AOL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-116,CATHERINE'S MANOR II,CRC-1033,8/31/2018,Residential Care,Sole Proprietorship,261 SUMMERS AVE,Orangeburg,ORANGEBURG,29115-5421,SC,803-539-0899,261 SUMMERS AVE,CARR JR GUSS,803-539-0899,ORANGEBURG,29115-5421,SC,EVERNECARR12@GMAIL.COM,GUSS CARR AS PERSONAL REPRESENTATIVE OF THE ESTATE OF,EVERNECARR12@GMAIL.COM CATHERINE CARR,US
USA-SC-56-SC-HealthCareFacilities-output-117,CHARLES M INGRAM SR COMMUNITY RESIDENCE,CRC-1440,5/31/2018,Residential Care,County,1615 STATE RD,Chesterfield,CHERAW,29520-5107,SC,843-537-5122,PO BOX 151,PETERKIN MARGARETE,843-537-5122,CHESTERFIELD,29709-0151,SC,T.CAMPBELL@CHESCOSERVICES.ORG,CHESCO SERVICES,T.CAMPBELL@CHESCOSERVICES.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-118,CHESTERFIELD COMMUNITY RESIDENCE,CRC-1441,5/31/2018,Residential Care,County,817 E MAIN ST,Chesterfield,CHESTERFIELD,29709-1807,SC,843-623-6586,PO BOX 151,PETERKIN MARGARETE,843-623-6586,CHESTERFIELD,29709-0151,SC,T.CAMPBELL@CHESCOSERVICES.ORG,CHESCO SERVICES,T.CAMPBELL@CHESCOSERVICES.ORG,US
USA-SC-56-SC-HealthCareFacilities-output-119,CLARKE HOUSE,CRC-0485,7/31/2018,Residential Care,Sole Proprietorship,919 SHILOH RD,Saluda,SALUDA,29138-8101,SC,864-445-8816,919 SHILOH RD,CLARKE IDORA H,864-445-8816,SALUDA,29138-8101,SC,THECLARKEHOUSE@EMBARQMAIL.COM,IDORA H CLARKE,THECLARKEHOUSE1988@GMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-120,CLEMSON DOWNS ASSISTED LIVING,CRC-1154,7/31/2018,Residential Care,Corporation,500 DOWNS LOOP,Pickens,CLEMSON,29631-2099,SC,864-654-1155,500 DOWNS LOOP,LEHEUP JOHN,864-654-1155,CLEMSON,29631-2099,SC,WANDA@CLEMSONDOWNS.COM,CARC INC,WANDA@CLEMSONDOWNS.COM,US
USA-SC-56-SC-HealthCareFacilities-output-121,CLS CARE HOME,CRC-1200,6/30/2018,Residential Care,Sole Proprietorship,1024 TUCKER TOWN RD STE 1024A,Richland,GADSDEN,29052-9789,SC,803-353-2151,1024 TUCKER TOWN RD STE 1024A,SPEARMAN HELEN D,803-353-2151,GADSDEN,29052-9789,SC,HEDOWDY52@AOL.COM,CORA SCOTT,HEDOWDY52@AOL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-122,COLLETON COURTYARD,CRC-1484,12/31/2015 (Renewal Pending),Residential Care,,210 ACADEMY RD,Colleton,WALTERBORO,29488-9208,SC,843-538-8181,,WILLIAMS ANDRE,843-538-8181,,,,COLLETONCOURTYARD@GMAIL.COM,LAKEFIELD PROPERTIES LLC,ANDREWILLIAMS86@HOTMAIL.COM,US
USA-SC-56-SC-HealthCareFacilities-output-123,COLONIAL GARDENS ALZHEIMER'S SPECIAL CARE CENTER,CRC-1542,3/31/2018,Residential Care,,3565 SUNSET BLVD,Lexington,WEST COLUMBIA,29169-3043,SC,803-796-2556,3565 SUNSET BLVD,HARRIS BRENDA,803-796-2556,WEST COLUMBIA,29169-3043,SC,COLONIALGARDENS-ADM@JEASENIORLIVING.COM,COLUMBIA CARE GROUP LLC,BRENDA.HARRISS@JEASENIORLIVING.COM,US
USA-SC-56-SC-HealthCareFacilities-output-124,COMMUNITY RESIDENTIAL CARE FACILITY,CRC-0613,12/31/2017,Residential Care,Non-Profit Corporation,703 BROAD ST,Sumter,SUMTER,29150-3309,SC,803-773-3443,PO BOX 3818,MOORE HARRIETT D,803-773-3443,SUMTER,29151-3818,SC,COMMUNITYRESIDENTIAL20@GMAIL.COM,COMMUNITY INTERMEDIATE CARE FACILITY INC,COMMUNITYRESIDENTIAL20@GMAIL.COM,US
