row_id,Sort Name,Mailing Name,License Number,Profession,Status,Address Line 1,Address Line 2,City,State,Zip,County FIPS,County,Country,Phone,Fax,Address Directions,Expiration Date,Authorities,Department,Agency,Board,type
USA-ME-97-AssistedLiving-output-64,AVITA OF WELLS,AVITA OF WELLS,PND38649,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,86 SANFORD RD,,WELLS,ME,04090-5532,23031,YORK,US,+1 (207) 646-3444,+1 (207) 646-5444,,12/29/2017,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-65,BALSAM HOUSE,BALSAM HOUSE,RCD2175,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,256 GORDEN RD,,READFIELD,ME,04355-3016,23011,KENNEBEC,US,+1 (207) 685-3286,,,7/10/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-66,BARRON CENTER ADULT DAY CARE I,BARRON CENTER ADULT DAY CARE I,ADS71,ADULT DAY SERVICES PROGRAM,ACTIVE,1145 BRIGHTON AVE,,PORTLAND,ME,04102-1025,23005,CUMBERLAND,US,+1 (207) 541-6620,+1 (207) 774-8622,,8/27/2018,Health,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-67,BARRON CENTER ADULT DAY CARE II,BARRON CENTER ADULT DAY CARE II,ADS72,ADULT DAY SERVICES PROGRAM,ACTIVE,1145 BRIGHTON AVE,,PORTLAND,ME,04102-1025,23005,CUMBERLAND,US,+1 (207) 541-6620,+1 (207) 541-6623,,8/27/2018,"Dementia/Alzheimer's, Health",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-68,BARTLETT WOODS,BARTLETT WOODS,ALP1807,ASSISTED LIVING PROGRAM,ACTIVE,180 TALBOT AVENUE,,ROCKLAND,ME,4841,23013,KNOX,US,+1 (207) 594-1163,+1 (207) 594-1154,,8/10/2019,Type II - Medication and Nursing,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-69,BATH STREET HOME,BATH STREET HOME,RCC1578,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,68 BATH ST,,BATH,ME,04530-1940,23023,SAGADAHOC,US,+1 (207) 386-5163,+1 (207) 443-8887,,8/8/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-70,BAXTER PLACE AT SEASIDE REHAB,BAXTER PLACE AT SEASIDE REHAB,RCD22634,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,850 BAXTER BLVD,,PORTLAND,ME,04103-4901,23005,CUMBERLAND,US,+1 (207) 774-7878,+1 (207) 775-2811,,1/31/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-71,BAY SQUARE AT YARMOUTH,BAY SQUARE AT YARMOUTH,ALP2085,ASSISTED LIVING PROGRAM,ACTIVE,27 FOREST FALLS DR,,YARMOUTH,ME,04096-6972,23005,CUMBERLAND,US,+1 (207) 846-0044,+1 (207) 846-0144,,2/18/2018,"Dementia/Alzheimer's, Type II - Medication and Nursing",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-72,BAY SQUARE AT YARMOUTH ADULT DAY,BAY SQUARE AT YARMOUTH ADULT DAY,ADS2088,ADULT DAY SERVICES PROGRAM,ACTIVE,27 FOREST FALLS DR,,YARMOUTH,ME,04096-6972,23005,CUMBERLAND,US,+1 (207) 846-0044,+1 (207) 846-0144,,2/27/2018,"Dementia/Alzheimer's, Social",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-73,BAYVIEW MANOR,BAYVIEW MANOR,PND76,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,45 WEST MAIN STREET,,SEARSPORT,ME,4974,23027,WALDO,US,+1 (207) 548-2415,+1 (207) 548-2415,,9/7/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-74,BEACH STREET HOUSE,BEACH STREET HOUSE,RCD1566,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,255 BEACH ST,,SACO,ME,04072-2935,23031,YORK,US,+1 (207) 282-2617,+1 (207) 373-1160,,10/31/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-75,BEACHWOOD RESIDENCE,BEACHWOOD RESIDENCE,RCC1598,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,77 BROWN ST,,KENNEBUNK,ME,04043-7239,23031,YORK,US,+1 (207) 985-7959,+1 (207) 985-4271,,12/2/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-76,BEAL STREET,BEAL STREET,RCC38690,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,7 BEAL ST,,NORWAY,ME,04268-6040,23017,OXFORD,US,+1 (207) 743-6902,+1 (844) 445-5357,,6/30/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-77,BEAN'S CORNER WAIVER,BEAN'S CORNER WAIVER,RCC2162,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,723 CANAAN RD,,PITTSFIELD,ME,04967-5542,23025,SOMERSET,US,+1 (207) 938-4615,+1 (207) 938-3069,,7/21/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-78,BECKET HOUSE AT GORHAM,BECKET HOUSE AT GORHAM,PND2151,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,237 DINGLEY SPRING RD,,GORHAM,ME,04038-2169,23005,CUMBERLAND,US,+1 (207) 242-9530,+1 (207) 268-6860,,3/20/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-79,BEDSIDE MANOR,BEDSIDE MANOR,RCD2197,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,461 BELGRADE RD,,OAKLAND,ME,04963-4401,23011,KENNEBEC,US,+1 (207) 465-2527,+1 (207) 465-2280,,1/26/2019,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-80,BEDSIDE MANOR EAST,BEDSIDE MANOR EAST,RCD2364,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,210 COUNTRY CLUB RD,,OAKLAND,ME,04963-4815,23011,KENNEBEC,US,+1 (207) 465-8382,,,9/10/2018,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-81,BEECH GROVE AVENUE,BEECH GROVE AVENUE,RCC38608,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,8 BEECH GROVE AVE,,GLENBURN,ME,04401-1432,23019,PENOBSCOT,US,+1 (207) 564-2464,+1 (207) 564-2404,,3/17/2019,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-82,BEN AVENUE,BEN AVENUE,RCC82,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,4 BEN AVE,,BIDDEFORD,ME,04005-9778,23031,YORK,US,+1 (207) 283-9442,+1 (207) 283-9442,,9/24/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-83,BERWICK ESTATES,BERWICK ESTATES,PND38679,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,79 PORTLAND ST,,SOUTH BERWICK,ME,03908-1223,23031,YORK,US,+1 (207) 384-2715,+1 (844) 445-5355,,6/30/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-84,BFLI-ARBORETUM,BFLI-ARBORETUM,RCC1618,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,133 ARBORETUM PARK DR,,WARREN,ME,04864-4284,23013,KNOX,US,+1 (207) 354-3592,+1 (207) 236-2722,,8/29/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-85,BFLI-HARBORVIEW,BFLI-HARBORVIEW,RCC1616,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,7 TOTE ROAD,,OWLS HEAD,ME,4854,23013,KNOX,US,+1 (207) 594-2631,+1 (207) 236-2722,,11/17/2017,"Dementia/Alzheimer's, Waiver Home",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-86,BFLI-WARREN HOUSE,BFLI-WARREN HOUSE,RCC1617,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,1116 MIDDLE RD,,WARREN,ME,04864-4425,23013,KNOX,US,+1 (207) 338-0889,+1 (207) 338-0758,,10/24/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-87,BIDDEFORD ESTATES,BIDDEFORD ESTATES,PND38680,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,2 DARTMOUTH ST,,BIDDEFORD,ME,04005-2958,23031,YORK,US,+1 (207) 283-0111,+1 (844) 438-5915,,6/30/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-88,BIGELOW HILL HOUSE,BIGELOW HILL HOUSE,PNC38638,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,22 BIGELOW HILL RD,,SKOWHEGAN,ME,04976-5127,23025,SOMERSET,US,+1 (207) 858-8629,+1 (207) 858-8629,,9/13/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-89,BILLABONG II,BILLABONG II,RCC1792,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,5 BILLABONG WAY,,WINDHAM,ME,04062-3358,23005,CUMBERLAND,US,+1 (207) 893-0204,+1 (207) 773-3743,,2/13/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-90,BILLIE'S ARCH,BILLIE'S ARCH,RCC1795,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,8 LEONARD ST,,HOULTON,ME,04730-1708,23003,AROOSTOOK,US,+1 (207) 532-3952,+1 (207) 532-6576,,11/12/2017,"Adult Family Care Home, Dementia/Alzheimer's",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-91,BIRCH BAY RETIREMENT VILLAGE,BIRCH BAY RETIREMENT VILLAGE,ALP1953,ASSISTED LIVING PROGRAM,ACTIVE,25 VILLAGE INN RD,,BAR HARBOR,ME,04609-7451,23009,HANCOCK,US,+1 (207) 288-8014,+1 (207) 288-8652,,2/1/2018,"Dementia/Alzheimer's, Type II - Medication and Nursing",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-92,BIRCH BAY VILLAGE INN,BIRCH BAY VILLAGE INN,PND1657,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,25 VILLAGE INN RD,,BAR HARBOR,ME,04609-7451,23009,HANCOCK,US,+1 (207) 288-8014,+1 (207) 288-8652,,1/30/2018,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-93,BIRCH LANE,BIRCH LANE,RCC95,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,17 BIRCH LN,,OLD ORCHARD BEACH,ME,04064-1550,23031,YORK,US,+1 (207) 934-8570,+1 (207) 772-3743,,12/2/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-94,BIRCHWOOD,BIRCHWOOD,RCC99,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,106 HUSSEY HILL RD,,OAKLAND,ME,04963-5117,23011,KENNEBEC,US,+1 (207) 671-3565,+1 (207) 761-8405,,10/18/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-95,BIRCHWOODS AT CANCO ASSISTED LIVING,BIRCHWOODS AT CANCO ASSISTED LIVING,ALP38676,ASSISTED LIVING PROGRAM,ACTIVE,86 HOLIDAY DR,,PORTLAND,ME,04103-4368,23005,CUMBERLAND,US,+1 (207) 772-1080,+1 (207) 772-1380,,9/6/2018,Type I - Medication,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-96,BISHOP HOUSE,BISHOP HOUSE,RCC38691,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,11 BISHOP DR,,WINDHAM,ME,04062-4649,23005,CUMBERLAND,US,+1 (207) 892-1446,+1 (844) 445-5359,,6/30/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-97,BOARDMAN COTTAGE,BOARDMAN COTTAGE,RCD1793,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,131 MAIN RD,,ISLESBORO,ME,04848-4556,23027,WALDO,US,+1 (207) 734-2100,+1 (207) 734-2101,,3/19/2019,Adult Family Care Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-98,BOLSTER HEIGHTS RESIDENTIAL CARE,BOLSTER HEIGHTS RESIDENTIAL CARE,PND109,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,26 BOLSTER ST,,AUBURN,ME,04210-5302,23001,ANDROSCOGGIN,US,+1 (207) 784-1364,+1 (207) 782-2024,,2/19/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-99,BOOTHBAY GREEN,BOOTHBAY GREEN,RCC1124,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,8 COUNTRY CLUB RD,,BOOTHBAY,ME,04537-4661,23015,LINCOLN,US,+1 (207) 633-2440,+1 (207) 633-2440,,1/22/2018,Adult Family Care Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-100,BORDERVIEW REHABILITATION & LIVING CENTER,BORDERVIEW REHABILITATION & LIVING CENTER,RCD38596,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,208 STATE ST,,VAN BUREN,ME,04785-1618,23003,AROOSTOOK,US,+1 (207) 868-5211,+1 (207) 868-3579,,7/31/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-101,BOWDOINHAM HOUSE,BOWDOINHAM HOUSE,PNC2050,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,336 FISHER RD,,BOWDOINHAM,ME,04008-4209,23023,SAGADAHOC,US,+1 (207) 666-3663,+1 (207) 666-3663,,8/9/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-102,BRACKETT STREET HOUSE,BRACKETT STREET HOUSE,PNC1827,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,232 BRACKETT ST,,PORTLAND,ME,04102-3227,23005,CUMBERLAND,US,+1 (207) 553-2188,+1 (207) 767-6483,,12/1/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-103,"BRADFORD ON THE COMMON, BRADFORD COURT","BRADFORD ON THE COMMON, BRADFORD COURT",RCD1825,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,3 HUNTINGTON COMMON DR,,KENNEBUNK,ME,04043-6571,23031,YORK,US,+1 (207) 985-2810,+1 (207) 985-4049,,11/24/2017,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-104,BRADMAN PLACE,BRADMAN PLACE,RCC125,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,7 BRADMAN PL,,AUBURN,ME,04210-6332,23001,ANDROSCOGGIN,US,+1 (207) 782-2726,+1 (207) 782-1734,,9/25/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-105,BRAE DRIVE HOME,BRAE DRIVE HOME,RCC1822,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,13 BRAE DR,,ELLSWORTH,ME,04605-1868,23009,HANCOCK,US,+1 (207) 667-3270,+1 (207) 667-1977,,9/20/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-106,BREWER GROUP HOME,BREWER GROUP HOME,RCC133,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,1104 N MAIN ST,,BREWER,ME,04412-1238,23019,PENOBSCOT,US,+1 (207) 631-5209,+1 (207) 945-9997,,10/5/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-107,BRICK HOUSE,BRICK HOUSE,RCC38692,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,642 MAIN ST,,MADISON,ME,04950-4213,23025,SOMERSET,US,+1 (207) 696-4317,+1 (844) 445-5360,,6/30/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-108,BRIDGTON RESIDENTIAL CARE,BRIDGTON RESIDENTIAL CARE,RCD22450,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,186 PORTLAND RD,,BRIDGTON,ME,04009-4224,23005,CUMBERLAND,US,+1 (207) 647-8821,+1 (207) 647-3285,,8/31/2019,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-109,BROADWAY HOUSE,BROADWAY HOUSE,PNC1367,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,166 BROADWAY,,BANGOR,ME,04401-5208,23019,PENOBSCOT,US,+1 (207) 947-9630,+1 (207) 947-9633,,4/2/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-110,BROOK BEND FARM,BROOK BEND FARM,RCA138,LEVEL I RESIDENTIAL CARE FACILITY,ACTIVE,28 DYER RD,,DAYTON,ME,04005-7204,23031,YORK,US,+1 (207) 929-4970,,,9/5/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-111,"BURNS ROAD, CLA","BURNS ROAD, CLA",PNC150,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,74 BURNS RD,,AUGUSTA,ME,04330-7859,23011,KENNEBEC,US,+1 (207) 622-5688,+1 (207) 777-1605,,12/16/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-112,"BURR HOME, THE",THE BURR HOME,RCC151,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,108 STATE ST,,BREWER,ME,04412-1914,23019,PENOBSCOT,US,+1 (207) 989-3663,+1 (207) 989-5322,,5/22/2019,Adult Family Care Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-113,BUTLER HOUSE,BUTLER HOUSE,RCD152,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,15 NOTT ST,,SACO,ME,04072-1931,23031,YORK,US,+1 (207) 282-4173,+1 (207) 282-8383,,4/7/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-114,C&C HOMES,C&C HOMES,RCC1768,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,97 SILK ST,,BREWER,ME,04412-1862,23019,PENOBSCOT,US,+1 (207) 989-5790,+1 (207) 989-5790,,7/25/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-115,CADIGAN LODGE,CADIGAN LODGE,ALP2095,ASSISTED LIVING PROGRAM,ACTIVE,54 GOVERNORS WAY,,TOPSHAM,ME,04086-1470,23023,SAGADAHOC,US,+1 (207) 725-2650,+1 (207) 729-7981,,4/14/2018,"Dementia/Alzheimer's, Type II - Medication and Nursing",HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-116,CALAIS ALTERNATIVE CARE,CALAIS ALTERNATIVE CARE,RCD2031,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,152 SOUTH ST,,CALAIS,ME,04619-1324,23029,WASHINGTON,US,+1 (207) 454-8960,+1 (207) 454-8961,,3/24/2019,Adult Family Care Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-117,CALAIS BOARDING HOME,CALAIS BOARDING HOME,PNC155,PNMI LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,36 CALAIS AVE,,CALAIS,ME,04619-1632,23029,WASHINGTON,US,+1 (207) 454-0158,+1 (207) 255-6110,,1/9/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-118,CAMBRIDGE COMMON CONGREGATE HOUSING,CAMBRIDGE COMMON CONGREGATE HOUSING,ALP156,ASSISTED LIVING PROGRAM,ACTIVE,50 NEW PORTLAND RD,,GORHAM,ME,04038-1542,23005,CUMBERLAND,US,+1 (207) 839-5757,+1 (207) 839-8263,,3/17/2018,Type II - Medication and Nursing,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-119,CAMERA RESIDENTIAL HOME,CAMERA RESIDENTIAL HOME,RCA1285,LEVEL I RESIDENTIAL CARE FACILITY,ACTIVE,131 OAKLAND RD,,FAIRFIELD,ME,04937-3229,23025,SOMERSET,US,+1 (207) 453-9152,,,10/1/2017,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-120,CANDLEWYCK ADULT FOSTER HOME,CANDLEWYCK ADULT FOSTER HOME,RCC164,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,10 CANDLEWYCK TER,,PORTLAND,ME,04102-1516,23005,CUMBERLAND,US,+1 (207) 871-0343,+1 (207) 797-6398,,1/28/2018,Waiver Home,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-121,CAPE MEMORY CARE,CAPE MEMORY CARE,PND2073,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,126 SCOTT DYER RD,,CAPE ELIZABETH,ME,04107-2230,23005,CUMBERLAND,US,+1 (207) 553-9616,+1 (207) 553-9618,,9/10/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-122,CAPITOL CITY MANOR,CAPITOL CITY MANOR,PND165,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,313 STATE ST,,AUGUSTA,ME,04330-7037,23011,KENNEBEC,US,+1 (207) 622-6823,+1 (207) 621-0968,,5/28/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-123,"CAPTAIN LEWIS RESIDENCE, THE",THE CAPTAIN LEWIS RESIDENCE,RCD1276,LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,270 MAINE AVE,,FARMINGDALE,ME,04344-4514,23011,KENNEBEC,US,+1 (207) 582-6674,+1 (207) 582-3845,,4/29/2018,Dementia/Alzheimer's,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-124,CARE RIDGE ESTATES 1,CARE RIDGE ESTATES 1,PND1814,PNMI LEVEL IV RESIDENTIAL CARE FACILITY,ACTIVE,35 RIDGE RD,,LEE,ME,04455-4418,23019,PENOBSCOT,US,+1 (207) 738-4663,+1 (207) 738-4664,,5/27/2019,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-125,CARON STREET HOUSE,CARON STREET HOUSE,RCC173,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,26 CARON ST,,PORTLAND,ME,04103-2219,23005,CUMBERLAND,US,+1 (207) 797-8046,+1 (207) 797-9117,,3/23/2018,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
USA-ME-97-AssistedLiving-output-126,CASA V,CASA V,RCC180,LEVEL III RESIDENTIAL CARE FACILITY,ACTIVE,4 QUAIL DR,,WINDHAM,ME,04062-3336,23005,CUMBERLAND,US,+1 (207) 893-0302,+1 (207) 879-7466,,11/20/2017,,HEALTH AND HUMAN SERVICES,DIV OF LICENSING AND REG.,ASSISTED HOUSING,Assisted Living
