row_id,Facility Name,Address1,City,Zip,State,County,Contact Phone,Fax,Contact,Email,Website,DHEC License,Link to details,Country,Facility Type
USA-SC-58-SC-OfficeOnAging-output-395,Tyler Restmore Home #2,195 Sellers Ave,Orangeburg,29115,SC,Orangeburg,803-531-2074,,Michelle Antley,Michelleantley@att.net,,CRC-0889,http://nfbl.sc.gov/FacilityInformation.php?FacID=513,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-396,Catherine's Manor II,261 Summers Ave,Orangeburg,29115,SC,Orangeburg,803-539-0899,,,,,CRC-1033,http://nfbl.sc.gov/FacilityInformation.php?FacID=514,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-397,Bloom At Bluffton,800 Fording Island Rd,Bluffton,29910,SC,Beaufort,843-815-2555,,,,,CRC-1381,http://nfbl.sc.gov/FacilityInformation.php?FacID=515,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-398,Addisons Community Care Home,4013 Percival Rd,Columbia,29229,SC,Richland,803-736-0455,8037364890,Sarah Doctor- Greenwade,sardct@gmail.com,,CRC-0815,http://nfbl.sc.gov/FacilityInformation.php?FacID=516,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-399,Longwood Plantation,1687 Longwood Dr,Orangeburg,29118,SC,Orangeburg,803-535-0250,,,,,CRC-0797,http://nfbl.sc.gov/FacilityInformation.php?FacID=517,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-400,J J Residential Care,748 Green St,Orangeburg,29115,SC,Orangeburg,803-539-2604,,,,,CRC-0831,http://nfbl.sc.gov/FacilityInformation.php?FacID=518,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-401,Tyler Restmore Home,1681 Broughton St,Orangeburg,29115,SC,Orangeburg,803-536-0740,,Michelle Antley,Michelleantley@att.net,,CRC-0841,http://nfbl.sc.gov/FacilityInformation.php?FacID=519,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-402,Piedmont Pathways Community Residential Care Facility,5640 Lower Richland Blvd,Hopkins,29061,SC,Richland,803-783-2273,,,,,CRC-1421,http://nfbl.sc.gov/FacilityInformation.php?FacID=520,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-403,Haven In The Summit,3 Summit Ter,Columbia,29229,SC,Richland,803-788-4633,,,,,CRC-1240,http://nfbl.sc.gov/FacilityInformation.php?FacID=521,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-404,Wildewood Downs Assisted Living Community,731 Polo Rd,Columbia,29223,SC,Richland,803-788-5115,,,,,CRC-1271,http://nfbl.sc.gov/FacilityInformation.php?FacID=522,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-405,Amara Place at Columbia,651 Polo Rd,Columbia,29223,SC,Richland,803-788-9555,,Shannon Berg,,,CRC-1944,http://nfbl.sc.gov/FacilityInformation.php?FacID=523,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-406,Morningside Of Orangeburg,2306 Riverbank Dr,Orangeburg,29118,SC,Orangeburg,803-539-2911,,,,,CRC-1261,http://nfbl.sc.gov/FacilityInformation.php?FacID=524,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-407,Oliver's Care Home,1200 Lawhorn Rd,Blythewood,29016,SC,Richland,803-754-3585,,,,,CRC-1480,http://nfbl.sc.gov/FacilityInformation.php?FacID=525,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-408,Pondview Residential Care Home #1,5342 Hardscrabble Rd,Blythewood,29016,SC,Richland,803-735-0420,,,,,CRC-0378,http://nfbl.sc.gov/FacilityInformation.php?FacID=526,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-409,Pondview Residential Care Home #2,5338 Hardscrabble Rd,Blythewood,29016,SC,Richland,803-735-0420,,,,,CRC-1190,http://nfbl.sc.gov/FacilityInformation.php?FacID=527,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-410,Helms-Gordon Residential Care Home,714 Funderburke Rd,Fort Lawn,29714,SC,Chester,803-872-4253,,,,,CRC-0527,http://nfbl.sc.gov/FacilityInformation.php?FacID=528,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-411,Kiva Lodge,200 Claude Bundrick Rd,Blythewood,29016,SC,Richland,803-754-5478,,,,,CRC-1092,http://nfbl.sc.gov/FacilityInformation.php?FacID=530,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-412,Rileys Residential Care Home,2327 Brian Christopher Rd,Great Falls,29055,SC,Chester,803-482-3290,,,,,CRC-0900,http://nfbl.sc.gov/FacilityInformation.php?FacID=531,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-413,Joanne's Community Care Home II,756 Farrowood Drive,Columbia,29223,SC,Richland,803-736-3094,803-736-3094,Joanne M. Caldwell,joannescch@aol.com,,CRC-0030,http://nfbl.sc.gov/FacilityInformation.php?FacID=532,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-414,Casual Community Care Home,112 Goodrich St,Columbia,29223,SC,Richland,803-788-2721,,,,,CRC-0701,http://nfbl.sc.gov/FacilityInformation.php?FacID=533,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-415,Rockhaven Community Care Home,524 Rockhaven Dr,Columbia,29223,SC,Richland,803-699-5361,,,,,CRC-0800,http://nfbl.sc.gov/FacilityInformation.php?FacID=534,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-416,Joshuas Foundation,388 Elbow Cir,Ridgeway,29130,SC,Fairfield,803-337-8701,803-337-3750,Maria Bernardez Muir / Errol Muir,mbernardez@Joshuasfoundation.org,,CRC-0659,http://nfbl.sc.gov/FacilityInformation.php?FacID=535,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-417,Williams Community Care Home,7705 Richard St,Columbia,29209,SC,Richland,803-783-1223,,,,,CRC-0280,http://nfbl.sc.gov/FacilityInformation.php?FacID=536,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-418,Carson's Community Care,10219 Farrow Rd,Blythewood,29016,SC,Richland,803-786-7513,803-786-1177,Annie Carson,carsonscommunitycare@gmail.com,,CRC-0916,http://nfbl.sc.gov/FacilityInformation.php?FacID=537,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-419,Palmettos Of Parklane,7811 Parklane Rd,Columbia,29223,SC,Richland,803-741-7233,,,,,CRC-1513,http://nfbl.sc.gov/FacilityInformation.php?FacID=538,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-420,Country Comfort Community Home,204 Joe Apree Cir,Blythewood,29016,SC,Richland,803-735-9777,,,,,CRC-1467,http://nfbl.sc.gov/FacilityInformation.php?FacID=539,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-421,Rouse Community Care Home #1,102 Ballenton Rd,Columbia,29203,SC,Richland,803-788-1753,8037242820,Charlene Rouse,,,CRC-0327,http://nfbl.sc.gov/FacilityInformation.php?FacID=540,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-422,Sterling House Of Parklane,251 Springtree Dr,Columbia,29223,SC,Richland,803-741-2600,,,,,CRC-1310,http://nfbl.sc.gov/FacilityInformation.php?FacID=541,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-423,Rice Estate - Assisted Living,100 Finley Rd,Columbia,29203,SC,Richland,803-691-5740,,,,,CRC-1075,http://nfbl.sc.gov/FacilityInformation.php?FacID=542,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-424,Mary's Residential Care Facility,10425 Wilson Blvd,Blythewood,29016,SC,Richland,803-708-1739,,,,,CRC-1501,http://nfbl.sc.gov/FacilityInformation.php?FacID=543,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-425,Carolina Gardens at Kathwood,4520 Trenholm Rd,Columbia,29206,SC,Richland,803-787-1234,,Thomas Horton or Sherri R Scott,calexander@agapesenior.com,,CRC-1911,http://nfbl.sc.gov/FacilityInformation.php?FacID=544,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-426,Divine Manor Assisted Living Center,2210 Oak Pond Rd,Rock Hill,29730,SC,York,803-329-4494,,,,,CRC-1361,http://nfbl.sc.gov/FacilityInformation.php?FacID=545,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-427,Atria Forest Lake,4405 Forest Dr,Columbia,29206,SC,Richland,803-790-9800,,,,,CRC-1143,http://nfbl.sc.gov/FacilityInformation.php?FacID=546,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-428,North Pines Community Residence,313 N Pines Rd,Blythewood,29016,SC,Richland,803-754-6213,803-865-6885,Elesha Lockhart,e.lockhart@chescoservices.org,,CRC-1504,http://nfbl.sc.gov/FacilityInformation.php?FacID=547,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-429,Ida Lane II crcf,124 Ida Ln,Columbia,29203,SC,Richland,803-786-7543,,,,,CRC-1518,http://nfbl.sc.gov/FacilityInformation.php?FacID=548,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-430,Ida Lane I crcf,120 Ida Ln,Columbia,29203,SC,Richland,803-786-7522,,,,,CRC-1520,http://nfbl.sc.gov/FacilityInformation.php?FacID=549,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-431,Reese's Community Care Home #2,717 Cindy Dr,Columbia,29203,SC,Richland,803-754-9798,,,,,CRC-0054,http://nfbl.sc.gov/FacilityInformation.php?FacID=550,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-432,Joy Community Care Home,6800 Doby Dr,Columbia,29203,SC,Richland,803-754-3157,,,,,CRC-0961,http://nfbl.sc.gov/FacilityInformation.php?FacID=551,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-433,Rouse Community Care Home #2,8809 Wilson Blvd,Columbia,29203,SC,Richland,803-786-9357,8037539568,Sarah Doctor- Greenwade,,,CRC-0328,http://nfbl.sc.gov/FacilityInformation.php?FacID=552,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-434,Rouse Community Care Home #3,9316 Wilson Blvd,Columbia,29203,SC,Richland,803-754-5720,8036918274,Charlene Rouse,,,CRC-0238,http://nfbl.sc.gov/FacilityInformation.php?FacID=553,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-435,Mirci Group Home I,581 Beckman Dr,Columbia,29203,SC,Richland,803-754-4221,,,,,CRC-1443,http://nfbl.sc.gov/FacilityInformation.php?FacID=554,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-436,Westside Residential Home,4112 Hartford St,Columbia,29204,SC,Richland,803-786-7411,803-786-7021,Lovice D. Johnson,jentommatt@aol.com,,CRC-0907,http://nfbl.sc.gov/FacilityInformation.php?FacID=555,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-437,Mirci Group Home II,611 Beckman Rd,Columbia,29203,SC,Richland,803-754-8894,,,,,CRC-1444,http://nfbl.sc.gov/FacilityInformation.php?FacID=556,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-438,Flowers Community Residential Care,1930 Chaney St,Columbia,29204,SC,Richland,803-735-0920,,,,,CRC-0376,http://nfbl.sc.gov/FacilityInformation.php?FacID=557,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-439,Builders Care Home,731 Sims Ave,Columbia,29205,SC,Richland,803-376-8991,,,,,CRC-1491,http://nfbl.sc.gov/FacilityInformation.php?FacID=558,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-440,Bird Street II Community Residential Care Facility,1711 Bird St,Rock Hill,29730,SC,York,803-628-5999,,,,,CRC-1358,http://nfbl.sc.gov/FacilityInformation.php?FacID=559,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-441,Flanagan Community Care Home,665 Sharpe Rd,Columbia,29203,SC,Richland,803-754-2136,,,,,CRC-0314,http://nfbl.sc.gov/FacilityInformation.php?FacID=560,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-442,B & J Residential Care Facility,528 Atterbury Dr,Columbia,29203,SC,Richland,803-786-0011,,,,,CRC-1461,http://nfbl.sc.gov/FacilityInformation.php?FacID=561,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-443,Bird Street I Community Residential Care Facility,1705 Bird St,Rock Hill,29730,SC,York,803-628-5999,,,,,CRC-1357,http://nfbl.sc.gov/FacilityInformation.php?FacID=562,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-444,Mary'S Residential #2,633 Sharpe Rd,Columbia,29203,SC,Richland,803-556-9813,,,,,CRC-1534,http://nfbl.sc.gov/FacilityInformation.php?FacID=563,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-445,Dreamland Residential Care,6941 North Rd,North,29112,SC,Orangeburg,803-533-7492,803-533-7306,Delores Wright,deloreswright4@aol.com,,CRC-0795,http://nfbl.sc.gov/FacilityInformation.php?FacID=564,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-446,Miles Residential Care,490 Koon Store Rd,Columbia,29203,SC,Richland,803-754-4039,,,,,CRC-0695,http://nfbl.sc.gov/FacilityInformation.php?FacID=565,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-447,Marett Boulevard Community Residential Care Facility,1721 Marett Blvd Ext,Rock Hill,29732,SC,York,803-327-9466,,Christina Myers,cmyers@yorkdsnb.org,,CRC-0883,http://nfbl.sc.gov/FacilityInformation.php?FacID=566,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-448,Low Country Assisted Living,6060 Ehrhardt Rd,Ehrhardt,29081,SC,Bamberg,803-267-2222,803-267-2222,"Sherri Cassidy, BSN, RN, Administrator",lowcountryal@yahoo.com,,CRC-1474,http://nfbl.sc.gov/FacilityInformation.php?FacID=567,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-449,Westminster Towers Residential,1330 India Hook Rd,Rock Hill,29732,SC,York,803-328-5000,,,,,CRC-0580,http://nfbl.sc.gov/FacilityInformation.php?FacID=569,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-450,Emeritus At Spring Arbor,1800 India Hook Rd,Rock Hill,29732,SC,York,803-325-1144,,,,,CRC-1392,http://nfbl.sc.gov/FacilityInformation.php?FacID=570,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-451,Reese's Community Care Home #1,1203 E Muller Ave,Columbia,29203,SC,Richland,803-786-1843,,,,,CRC-0053,http://nfbl.sc.gov/FacilityInformation.php?FacID=571,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-452,Myers Residential Care Facility II,365 Caldon Rd,Swansea,29160,SC,Calhoun,803-568-3582,,,,,CRC-0851,http://nfbl.sc.gov/FacilityInformation.php?FacID=573,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-453,Myers Residential Care Facility I,365 Caldon Rd,Swansea,29160,SC,Lexington,803-568-3582,803-568-4914,Louise or Mary Myers,myersrcf@pbtcomm.net,,CRC-0644,http://nfbl.sc.gov/FacilityInformation.php?FacID=574,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-454,Zeigler Street Community Residence,71 Zeigler St,Bamberg,29003,SC,Bamberg,803-245-6169,,,,,CRC-1297,http://nfbl.sc.gov/FacilityInformation.php?FacID=575,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-455,Dowdy's Community Care Home #2,4609 Arlington St,Columbia,29203,SC,Richland,803-786-2105,,,,,CRC-0173,http://nfbl.sc.gov/FacilityInformation.php?FacID=576,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-456,Walters Residential Care,821 Duke Ave,Columbia,29203,SC,Richland,803-252-8918,,,,,CRC-0985,http://nfbl.sc.gov/FacilityInformation.php?FacID=577,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-457,Harborchase Of Rock Hill,1611 Constitution Blvd,Rock Hill,29732,SC,York,803-981-6855,,Hilary King,,,CRC-1290,http://nfbl.sc.gov/FacilityInformation.php?FacID=579,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-458,Sterling House Of Rock Hill,1920 Ebenezer Rd,Rock Hill,29732,SC,York,803-366-1189,,,,,CRC-1308,http://nfbl.sc.gov/FacilityInformation.php?FacID=580,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-459,Carolina Gardens at Rock Hill,1785 Lexington Common Dr,Rock Hill,29732,SC,York,803-207-8000,,Kayla A. Cline,,,CRC-1914,http://nfbl.sc.gov/FacilityInformation.php?FacID=581,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-460,J & T Residential Care Facility,604 Wagon Wheel Rd,Hampton,29924,SC,Hampton,803-943-7177,,Thelma Myers,Jtresidentialcare@gmail.com,,CRC-1094,http://nfbl.sc.gov/FacilityInformation.php?FacID=582,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-461,Davis Community Care Home,2306 Heyward Brockington Rd,Columbia,29203,SC,Richland,803-754-5677,803-714-1731,,,,CRC-0240,http://nfbl.sc.gov/FacilityInformation.php?FacID=583,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-462,Eugenia's Residential Care Facility,2232 Heyward Brockington Rd,Columbia,29203,SC,Richland,803-786-1047,803-714-1731,,,,CRC-0538,http://nfbl.sc.gov/FacilityInformation.php?FacID=584,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-463,Kensington I,100 Kensington Rd,Columbia,29203,SC,Richland,803-256-0504,803-865-6885,Susan Turner,s.turner@chescoservices.org,,CRC-1532,http://nfbl.sc.gov/FacilityInformation.php?FacID=585,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-464,Sc Episcopal Home At Still Hopes (crcf),1 Still Hopes Dr,West Columbia,29169,SC,Lexington,803-796-6490,,,,,CRC-0144,http://nfbl.sc.gov/FacilityInformation.php?FacID=586,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-465,Morningside Of Rock Hill,1830 W Main St,Rock Hill,29732,SC,York,803-980-4100,,,,,CRC-1114,http://nfbl.sc.gov/FacilityInformation.php?FacID=587,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-466,Lake Wylie Assisted Living Community,4877 Charlotte Hwy,Clover,29710,SC,York,803-831-9900,,,,,CRC-1241,http://nfbl.sc.gov/FacilityInformation.php?FacID=588,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-467,Twilite Manor Adult Residential Care,2306 Forrest St,Cayce,29033,SC,Lexington,803-794-7561,,,,,CRC-1210,http://nfbl.sc.gov/FacilityInformation.php?FacID=589,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-468,Varnville Community Residence,266 Hampton Rd,Varnville,29944,SC,Hampton,803-943-4818,,,,,CRC-1211,http://nfbl.sc.gov/FacilityInformation.php?FacID=590,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-469,Southern Heritage,1713 Charleston Hwy,West Columbia,29169,SC,Lexington,803-796-3113,,,,,CRC-0993,http://nfbl.sc.gov/FacilityInformation.php?FacID=591,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-470,Meadowlark Drive Community Residential Care Facility,1183 Meadowlark Dr,Rock Hill,29732,SC,York,803-327-9770,,Christina Myers,cmyers@yorkdsnb.org,,CRC-0881,http://nfbl.sc.gov/FacilityInformation.php?FacID=592,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-471,Passionate Care Community Center,2206 Hertford Dr,Columbia,29210,SC,Richland,803-834-4544,,,,,CRC-1500,http://nfbl.sc.gov/FacilityInformation.php?FacID=593,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-472,Oakbridge Terrace At Park Pointe Village,3025 Chesbrough Blvd,Rock Hill,29732,SC,York,803-327-4723,,,,,CRC-1374,http://nfbl.sc.gov/FacilityInformation.php?FacID=594,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-473,Seville's Residential Care Facility,109 Bennett Ln,Hampton,29924,SC,Hampton,803-9140105,803-9140105,Genora W Jenkins,kamille.jenkins@gmail.com,,CRC-1178,http://nfbl.sc.gov/FacilityInformation.php?FacID=595,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-474,Jenni-Lynn Assisted Living Community,915 Hook Ave,West Columbia,29169,SC,Lexington,803-926-8600,,,,,CRC-1248,http://nfbl.sc.gov/FacilityInformation.php?FacID=596,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-475,Emeritus At Lexington Garden,190 Mcswain Dr,West Columbia,29169,SC,Lexington,803-936-0062,,,,,CRC-1386,http://nfbl.sc.gov/FacilityInformation.php?FacID=597,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-476,Kensington II Group Home,120 Kensington Rd,Columbia,29203,SC,Richland,803-252-0848,,Susan Turner,s.turner@chescoservices.org,,CRC-1536,http://nfbl.sc.gov/FacilityInformation.php?FacID=598,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-477,Carolina Gardens at West Columbia,2705 Leaphart Rd,West Columbia,29169,SC,Lexington,803-939-3000,,Russell Unthank,cunderhill@agapesenior.com,,CRC-1910,http://nfbl.sc.gov/FacilityInformation.php?FacID=599,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-478,Presbyterian Home Of South Carolina-Columbia Home (crcf),700 Davega Dr,Lexington,29073,SC,Lexington,803-796-8700,,,,,CRC-0387,http://nfbl.sc.gov/FacilityInformation.php?FacID=600,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-479,Harbison Hall,534 Wil Stel Rd,Columbia,29210,SC,Richland,803-731-2000,803-731-2363,Carol Farr; Shainess Glymph,edeqnewman@gmail.com,,CRC-1107,http://nfbl.sc.gov/FacilityInformation.php?FacID=601,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-480,Hampton Street Community Residence,425 Hampton St,Denmark,29042,SC,Bamberg,803-793-5003,,,,,CRC-1296,http://nfbl.sc.gov/FacilityInformation.php?FacID=602,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-481,Rumph's Residential Care,574 Progressive Way,Denmark,29042,SC,Bamberg,803-793-0068,,,,,CRC-0791,http://nfbl.sc.gov/FacilityInformation.php?FacID=603,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-482,Sterling House Of Harbison,51 Woodcross Dr,Columbia,29212,SC,Richland,803-732-0300,,,,,CRC-1311,http://nfbl.sc.gov/FacilityInformation.php?FacID=605,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-483,Harborchase Of Columbia,120 Fairforest Rd,Columbia,29212,SC,Richland,803-781-2243,,,,,CRC-1315,http://nfbl.sc.gov/FacilityInformation.php?FacID=606,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-484,Stephanie's Residential Care Facility,4033 Delree St,West Columbia,29170,SC,Lexington,803-356-7542,803-356-7542,Tiffany Peoples/Yvonne Harrison,stephanies.residential@yahoo.com,,CRC-1193,http://nfbl.sc.gov/FacilityInformation.php?FacID=607,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-485,Rapha Residential Care,3959 Fish Hatchery Rd,Gaston,29053,SC,Lexington,803-755-6541,,,,,CRC-1283,http://nfbl.sc.gov/FacilityInformation.php?FacID=608,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-486,Brook Pine Community Residential Care Facility,3961 Fish Hatchery Rd,Gaston,29053,SC,Lexington,803-955-3821,,Laverne Murhpy,lmd60@scdmh.org,,CRC-1302,http://nfbl.sc.gov/FacilityInformation.php?FacID=609,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-487,Carolina Gardens at Harbison,990 Columbia Ave,Irmo,29063,SC,Lexington,803-749-7889,,Dorthea L. Dennis,,,CRC-1932,http://nfbl.sc.gov/FacilityInformation.php?FacID=610,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-488,Generations Of Irmo,7142 Woodrow St,Irmo,29063,SC,Lexington,803-227-8991,,,,,CRC-1477,http://nfbl.sc.gov/FacilityInformation.php?FacID=611,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-489,Youngblood'S Assisted Living Home,1500 Fork Ave,Irmo,29063,SC,Lexington,803-740-4861,,,,,CRC-1433,http://nfbl.sc.gov/FacilityInformation.php?FacID=612,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-490,Carolina Gardens at Lexington,5422 Augusta Rd,Lexington,29072,SC,Lexington,803-520-5850,,Matthew Piepenbring,,,CRC-1907,http://nfbl.sc.gov/FacilityInformation.php?FacID=613,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-491,Carolina Gardens at York,40 Ross Cannon St,York,29745,SC,York,803-684-0183,,Elizabeth Whittle,kennap@techbase-sol.com,,CRC-1909,http://nfbl.sc.gov/FacilityInformation.php?FacID=615,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-492,Palmetto Village Of Chester,570 Center St,Chester,29706,SC,Chester,803-581-7319,803-581-8588,Susie Watts,susie@pvchester.com,,CRC-1399,http://nfbl.sc.gov/FacilityInformation.php?FacID=616,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-493,Oakleaf Village Of Lexington,800 N Lake Dr,Lexington,29072,SC,Lexington,803-808-3477,,,,,CRC-1329,http://nfbl.sc.gov/FacilityInformation.php?FacID=617,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-494,Briana's Residential Care Facility,252 Charleston Ave N,Fairfax,29827,SC,Allendale,803-632-9813,803-632-9813,Vermelle Walker,,,CRC-1333,http://nfbl.sc.gov/FacilityInformation.php?FacID=618,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-495,Morningside Of Lexington,218 Old Chapin Rd,Lexington,29072,SC,Lexington,803-957-3600,,,,,CRC-1280,http://nfbl.sc.gov/FacilityInformation.php?FacID=621,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-496,S & S Assistance Housing,800 Hendrix St,Lexington,29072,SC,Lexington,803-359-4259,,,,,CRC-1526,http://nfbl.sc.gov/FacilityInformation.php?FacID=622,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-497,Heritage At Lowman Residential Care,2101 Dutch Fork Rd,Chapin,29036,SC,Richland,803-732-8800,803-732-8750,Yvette Pearson,ypearson@theheritageatlowman.org,www.theheritageatlowman.org,CRC-0840,http://nfbl.sc.gov/FacilityInformation.php?FacID=623,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-498,C & S Assisted Living,726 Barton Rd,Allendale,29810,SC,Allendale,803-584-5090,803-584-5277,Patricia Cave,CSAssistedLivingHome@gmail.com,,CRC-1220,http://nfbl.sc.gov/FacilityInformation.php?FacID=624,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-499,Perry Eldercare,182 Roberts St E,Salley,29137,SC,Aiken,803-564-5092,,,,,CRC-1183,http://nfbl.sc.gov/FacilityInformation.php?FacID=625,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-500,Generations Of Chapin,431 E Boundary St,Chapin,29036,SC,Lexington,803-345-1911,,,,,CRC-1128,http://nfbl.sc.gov/FacilityInformation.php?FacID=626,US,Assisted Living Facility
USA-SC-58-SC-OfficeOnAging-output-501,Black'S Drive Community Residence,160 Blacks Dr,Williston,29853,SC,Aiken,803-259-7472,,,,,CRC-1524,http://nfbl.sc.gov/FacilityInformation.php?FacID=627,US,Assisted Living Facility
