row_id,name,address_line_1,address_line_2,city,postal_code,province,County,Contact Phone,Fax,Contact,Email,Website,DHEC License,Link to details,Country,Facility Type,latitude,longitude,neighborhood
USA-SC-58-SC-OfficeOnAging-output-352,Alexander's Golden Starr Community Care Home,218 Golden Starr Rd,,Santee,29142,SC,Orangeburg,803-854-2496,8036104197,Donna Outlaw,shilanedot@gmail.com,,CRC-0171,http://nfbl.sc.gov/FacilityInformation.php?FacID=468,US,Assisted Living Facility,33.4459746,-80.5117318,
USA-SC-58-SC-OfficeOnAging-output-353,Pinedale Residential Center,798 Hermitage Pond Rd,,Camden,29020,SC,Kershaw,803-432-9900,,,,,CRC-0460,http://nfbl.sc.gov/FacilityInformation.php?FacID=469,US,Assisted Living Facility,34.24359099999999,-80.546854,
USA-SC-58-SC-OfficeOnAging-output-354,Morningside Of Camden,715 Kershaw Hwy,,Camden,29020,SC,Kershaw,803-713-8668,,,,,CRC-1259,http://nfbl.sc.gov/FacilityInformation.php?FacID=471,US,Assisted Living Facility,34.291832,-80.6125983,
USA-SC-58-SC-OfficeOnAging-output-355,Elliott's Residential Care Home,2432 Landsdowne Rd,,Bowman,29018,SC,Orangeburg,803-829-3348,,,,,CRC-0272,http://nfbl.sc.gov/FacilityInformation.php?FacID=472,US,Assisted Living Facility,33.377964,-80.61312199999999,
USA-SC-58-SC-OfficeOnAging-output-356,Camden I,975 Wateree Blvd,,Camden,29020,SC,Kershaw,803-432-0973,803-865-6885,Crystal J. Wright,c.wright@chescoservices.org,,CRC-1525,http://nfbl.sc.gov/FacilityInformation.php?FacID=473,US,Assisted Living Facility,34.2463539,-80.626339,
USA-SC-58-SC-OfficeOnAging-output-357,Camden II,975 Wateree Blvd,,Camden,29020,SC,Kershaw,803-432-1345,803-865-6885,Crystal J. Wright,c.wright@chescoservices.org,,CRC-1522,http://nfbl.sc.gov/FacilityInformation.php?FacID=474,US,Assisted Living Facility,34.2463539,-80.626339,
USA-SC-58-SC-OfficeOnAging-output-358,Colleton Courtyard,210 Academy Rd,,Walterboro,29488,SC,Colleton,843-538-8181,,,,,CRC-1484,http://nfbl.sc.gov/FacilityInformation.php?FacID=475,US,Assisted Living Facility,32.9370452,-80.6606675,
USA-SC-58-SC-OfficeOnAging-output-359,Zion House A,121 Moore St,,Walterboro,29488,SC,Colleton,843-782-3238,,,,,CRC-1529,http://nfbl.sc.gov/FacilityInformation.php?FacID=476,US,Assisted Living Facility,32.8985146,-80.6674759,
USA-SC-58-SC-OfficeOnAging-output-360,Heath Springs Residential Care Center,614 Hart St,,Heath Springs,29058,SC,Lancaster,803-273-3227,803-273-3281,Paula or Dorethea,,,CRC-1903,http://nfbl.sc.gov/FacilityInformation.php?FacID=477,US,Assisted Living Facility,34.5938134,-80.6703582,
USA-SC-58-SC-OfficeOnAging-output-361,Josie Drive Community Residence,210 Josie Dr,,Walterboro,29488,SC,Colleton,843-549-6979,,,,,CRC-1528,http://nfbl.sc.gov/FacilityInformation.php?FacID=478,US,Assisted Living Facility,32.916299,-80.671825,
USA-SC-58-SC-OfficeOnAging-output-362,Forest Circle Community Residence,505 Forest Cir,,Walterboro,29488,SC,Colleton,843-549-8140,,,,,CRC-1527,http://nfbl.sc.gov/FacilityInformation.php?FacID=479,US,Assisted Living Facility,32.91563170000001,-80.6790733,
USA-SC-58-SC-OfficeOnAging-output-363,River Oaks,1251 Ladys Island Dr,,Port Royal,29935,SC,Beaufort,843-521-2298,,,,,CRC-0733,http://nfbl.sc.gov/FacilityInformation.php?FacID=480,US,Assisted Living Facility,32.39363,-80.683227,
USA-SC-58-SC-OfficeOnAging-output-364,Bostick's Adult Residential Care Facility,1912 Duke St,,Beaufort,29902,SC,Beaufort,843-524-3906,,,,,CRC-0143,http://nfbl.sc.gov/FacilityInformation.php?FacID=481,US,Assisted Living Facility,32.4360281,-80.68396290000001,Northwest Quadrant
USA-SC-58-SC-OfficeOnAging-output-365,Port Royal Community Residence,1508 Old Shell Rd,,Port Royal,29935,SC,Beaufort,843-255-6300,,,,,CRC-1173,http://nfbl.sc.gov/FacilityInformation.php?FacID=482,US,Assisted Living Facility,32.378812,-80.68728999999999,
USA-SC-58-SC-OfficeOnAging-output-366,Helena House,1624 Paris Ave Ofc,,Port Royal,29935,SC,Beaufort,843-982-0233,,,,,CRC-1409,http://nfbl.sc.gov/FacilityInformation.php?FacID=483,US,Assisted Living Facility,32.3819933,-80.691947,
USA-SC-58-SC-OfficeOnAging-output-367,CLS Care Home,1024 Tucker Town Rd Ste 1024A,,Gadsden,29052,SC,Richland,803-353-2151,,,,,CRC-1200,http://nfbl.sc.gov/FacilityInformation.php?FacID=484,US,Assisted Living Facility,33.819576,-80.698572,
USA-SC-58-SC-OfficeOnAging-output-368,Summit Place Of Beaufort,1119 Pick Pocket Plantation Dr,,Beaufort,29902,SC,Beaufort,843-770-0105,,,,,CRC-1375,http://nfbl.sc.gov/FacilityInformation.php?FacID=485,US,Assisted Living Facility,32.4382441,-80.7018789,
USA-SC-58-SC-OfficeOnAging-output-369,Bloom At Hilton Head,35 Beach City Rd,,Hilton Head Island,29926,SC,Beaufort,843-342-5599,,,,,CRC-1382,http://nfbl.sc.gov/FacilityInformation.php?FacID=486,US,Assisted Living Facility,32.2210651,-80.71218680000001,
USA-SC-58-SC-OfficeOnAging-output-370,Morningside Of Beaufort,109 Old Salem Rd,,Beaufort,29902,SC,Beaufort,843-982-0220,,,,,CRC-1267,http://nfbl.sc.gov/FacilityInformation.php?FacID=487,US,Assisted Living Facility,32.4263411,-80.71327409999999,
USA-SC-58-SC-OfficeOnAging-output-371,Emeritus At Hawthorne Inn At Hilton Head,15 Main St,,Hilton Head Island,29926,SC,Beaufort,843-342-6565,,,,,CRC-1397,http://nfbl.sc.gov/FacilityInformation.php?FacID=488,US,Assisted Living Facility,32.2170863,-80.71896459999999,
USA-SC-58-SC-OfficeOnAging-output-372,Emeritus At Palm Court,48 Main St,,Hilton Head Island,29926,SC,Beaufort,843-342-7122,,,,,CRC-1275,http://nfbl.sc.gov/FacilityInformation.php?FacID=489,US,Assisted Living Facility,32.2194397,-80.71719759999999,
USA-SC-58-SC-OfficeOnAging-output-373,Emeritus At Palm Village,80 Main St Ofc 100,,Hilton Head Island,29926,SC,Beaufort,843-689-9143,,,,,CRC-1276,http://nfbl.sc.gov/FacilityInformation.php?FacID=490,US,Assisted Living Facility,32.2175357,-80.7196062,
USA-SC-58-SC-OfficeOnAging-output-374,A'Lelia Residential Care,10 Jacob White Rd,,Yemassee,29945,SC,Beaufort,843-466-0356,843-466-0672,Carrie Miles,miles-66@hotmail.com,,CRC-1115,http://nfbl.sc.gov/FacilityInformation.php?FacID=491,US,Assisted Living Facility,32.61954800000001,-80.73616899999999,
USA-SC-58-SC-OfficeOnAging-output-375,Turning Point crcf,820 Toms Creek Rd,,Hopkins,29061,SC,Richland,803-647-1152,,,,,CRC-1356,http://nfbl.sc.gov/FacilityInformation.php?FacID=492,US,Assisted Living Facility,33.980617,-80.76599399999999,
USA-SC-58-SC-OfficeOnAging-output-376,Flowers Residential Care Facility,855 Watts Hill Rd,,Lugoff,29078,SC,Kershaw,803-438-2654,,,Mla3524@yahoo.com,,CRC-0297,http://nfbl.sc.gov/FacilityInformation.php?FacID=493,US,Assisted Living Facility,34.1815355,-80.76592409999999,
USA-SC-58-SC-OfficeOnAging-output-377,Marquise Residential Home,9 Frazier Village Dr,,Beaufort,29906,SC,Beaufort,843-846-8417,,,,,CRC-0863,http://nfbl.sc.gov/FacilityInformation.php?FacID=494,US,Assisted Living Facility,32.502016,-80.77232400000001,
USA-SC-58-SC-OfficeOnAging-output-378,Broad Creek Care Center Assisted Living,801 Lemon Grass Ct,,Hilton Head Island,29928,SC,Beaufort,843-341-7300,,,,,CRC-1036,http://nfbl.sc.gov/FacilityInformation.php?FacID=495,US,Assisted Living Facility,32.1746763,-80.774785,
USA-SC-58-SC-OfficeOnAging-output-379,Morningside Of Lancaster,1004 Hardin St,,Lancaster,29720,SC,Lancaster,803-285-8152,,,,,CRC-1146,http://nfbl.sc.gov/FacilityInformation.php?FacID=496,US,Assisted Living Facility,34.744266,-80.78689399999999,
USA-SC-58-SC-OfficeOnAging-output-380,Dixon's Community Care Home,1456 Dixon Rd,,Elgin,29045,SC,Kershaw,803-729-4309,,,,,CRC-0934,http://nfbl.sc.gov/FacilityInformation.php?FacID=497,US,Assisted Living Facility,34.1909527,-80.7864395,
USA-SC-58-SC-OfficeOnAging-output-381,Veterans Haven,1529 Dixon Rd,,Elgin,29045,SC,Kershaw,803-408-1346,,Kondwani Sibande,,,CRC-1941,http://nfbl.sc.gov/FacilityInformation.php?FacID=498,US,Assisted Living Facility,34.187124,-80.7888265,
USA-SC-58-SC-OfficeOnAging-output-382,J C Laraes Southwinds Assisted Living Community,308 Humphries Rd,,Ridgeway,29130,SC,Kershaw,803-438-4052,,,,,CRC-1181,http://nfbl.sc.gov/FacilityInformation.php?FacID=499,US,Assisted Living Facility,34.288099,-80.79727199999999,
USA-SC-58-SC-OfficeOnAging-output-383,Joanne's Community Care Home #1,5048 Percival Rd,,Elgin,29045,SC,Richland,803-736-3860,844-273-7138,Towana Hayes or Joanne M. Caldwell,joannescch@aol.com,,CRC-0932,http://nfbl.sc.gov/FacilityInformation.php?FacID=500,US,Assisted Living Facility,34.10837530000001,-80.8078093,
USA-SC-58-SC-OfficeOnAging-output-384,Brian's Residential Care II,4003 Calhoun St,,Branchville,29432,SC,Orangeburg,803-274-8051,803-274-8051,Albert Stokes,dstokes30@sc.rr.com,,CRC-0947,http://nfbl.sc.gov/FacilityInformation.php?FacID=501,US,Assisted Living Facility,33.25734,-80.816328,
USA-SC-58-SC-OfficeOnAging-output-385,Lemonaide House,1018 Crystal Clear Ln,,Hopkins,29061,SC,Richland,803-776-1742,803 724-2431,Lula Etheridge 803 467-8399,lemons2love@aol.com,,CRC-0924,http://nfbl.sc.gov/FacilityInformation.php?FacID=502,US,Assisted Living Facility,33.9727944,-80.8223905,
USA-SC-58-SC-OfficeOnAging-output-386,Countrywood Assisted Living,1645 Ridge Rd,,Hopkins,29061,SC,Richland,803-776-3873,803-217-0365,Lashay Hayes,lhayes@sterling-health.com,,CRC-1465,http://nfbl.sc.gov/FacilityInformation.php?FacID=503,US,Assisted Living Facility,33.96132799999999,-80.84397,
USA-SC-58-SC-OfficeOnAging-output-387,Brian's Residential Care,1115 Whitman St,,Orangeburg,29115,SC,Orangeburg,803-533-1588,,Albert Stokes,dstokes30@sc.rr.com,,CRC-0418,http://nfbl.sc.gov/FacilityInformation.php?FacID=504,US,Assisted Living Facility,33.4912758,-80.84634410000001,
USA-SC-58-SC-OfficeOnAging-output-388,Stokes Residential Care,2525 Saint Matthews Rd,,Orangeburg,29118,SC,Orangeburg,803-533-0070,,Albert or Delaura Stokes,dstokes30@sc.rr.com,,CRC-0570,http://nfbl.sc.gov/FacilityInformation.php?FacID=505,US,Assisted Living Facility,33.53225520000001,-80.84688729999999,
USA-SC-58-SC-OfficeOnAging-output-389,Aldersgate At The Oaks,921 Methodist Oaks Dr,,Orangeburg,29115,SC,Orangeburg,803-531-2332,803-531-2331,LaVeda B. Jenkins,921aoaks@gmail.com,,CRC-1488,http://nfbl.sc.gov/FacilityInformation.php?FacID=506,US,Assisted Living Facility,33.426841,-80.8452871,
USA-SC-58-SC-OfficeOnAging-output-390,Methodist Oaks Residential Care Facility,1000 Methodist Oaks Dr,,Orangeburg,29115,SC,Orangeburg,803-534-1212,,,,,CRC-0910,http://nfbl.sc.gov/FacilityInformation.php?FacID=507,US,Assisted Living Facility,33.4271312,-80.8450016,
USA-SC-58-SC-OfficeOnAging-output-391,Golden Years,139 Seminole Dr,,Orangeburg,29115,SC,Orangeburg,803-536-0060,,,,,CRC-0333,http://nfbl.sc.gov/FacilityInformation.php?FacID=509,US,Assisted Living Facility,33.473471,-80.852893,
USA-SC-58-SC-OfficeOnAging-output-392,Daltons Cmc Residential Care Facility,1231 Eutaw St,,Orangeburg,29115,SC,Orangeburg,803-531-6534,,Gerrick Sands,gerricksands@gmail.com,,CRC-1447,http://nfbl.sc.gov/FacilityInformation.php?FacID=510,US,Assisted Living Facility,33.5068648,-80.85534129999999,
USA-SC-58-SC-OfficeOnAging-output-393,Bloom At Belfair,60 Oak Forest Rd,,Bluffton,29910,SC,Beaufort,#VALUE!,,,,,CRC-1510,http://nfbl.sc.gov/FacilityInformation.php?FacID=511,US,Assisted Living Facility,32.2703267,-80.85627629999999,
USA-SC-58-SC-OfficeOnAging-output-394,Jolly Rest More,1488 Glover St,,Orangeburg,29115,SC,Orangeburg,803-531-4386,,,,,CRC-0332,http://nfbl.sc.gov/FacilityInformation.php?FacID=512,US,Assisted Living Facility,33.4890811,-80.8569978,
USA-SC-58-SC-OfficeOnAging-output-395,Tyler Restmore Home #2,195 Sellers Ave,,Orangeburg,29115,SC,Orangeburg,803-531-2074,,Michelle Antley,Michelleantley@att.net,,CRC-0889,http://nfbl.sc.gov/FacilityInformation.php?FacID=513,US,Assisted Living Facility,33.48508350000001,-80.86011909999999,
USA-SC-58-SC-OfficeOnAging-output-396,Catherine's Manor II,261 Summers Ave,,Orangeburg,29115,SC,Orangeburg,803-539-0899,,,,,CRC-1033,http://nfbl.sc.gov/FacilityInformation.php?FacID=514,US,Assisted Living Facility,33.49407229999999,-80.8620444,
USA-SC-58-SC-OfficeOnAging-output-397,Bloom At Bluffton,800 Fording Island Rd,,Bluffton,29910,SC,Beaufort,843-815-2555,,,,,CRC-1381,http://nfbl.sc.gov/FacilityInformation.php?FacID=515,US,Assisted Living Facility,32.26825460000001,-80.8636737,
USA-SC-58-SC-OfficeOnAging-output-398,Addisons Community Care Home,4013 Percival Rd,,Columbia,29229,SC,Richland,803-736-0455,8037364890,Sarah Doctor- Greenwade,sardct@gmail.com,,CRC-0815,http://nfbl.sc.gov/FacilityInformation.php?FacID=516,US,Assisted Living Facility,34.0865429,-80.86520209999999,
USA-SC-58-SC-OfficeOnAging-output-399,Longwood Plantation,1687 Longwood Dr,,Orangeburg,29118,SC,Orangeburg,803-535-0250,,,,,CRC-0797,http://nfbl.sc.gov/FacilityInformation.php?FacID=517,US,Assisted Living Facility,33.5276533,-80.8677005,
USA-SC-58-SC-OfficeOnAging-output-400,J J Residential Care,748 Green St,,Orangeburg,29115,SC,Orangeburg,803-539-2604,,,,,CRC-0831,http://nfbl.sc.gov/FacilityInformation.php?FacID=518,US,Assisted Living Facility,33.4970416,-80.8682668,
USA-SC-58-SC-OfficeOnAging-output-401,Tyler Restmore Home,1681 Broughton St,,Orangeburg,29115,SC,Orangeburg,803-536-0740,,Michelle Antley,Michelleantley@att.net,,CRC-0841,http://nfbl.sc.gov/FacilityInformation.php?FacID=519,US,Assisted Living Facility,33.494433,-80.8707993,
USA-SC-58-SC-OfficeOnAging-output-402,Piedmont Pathways Community Residential Care Facility,5640 Lower Richland Blvd,,Hopkins,29061,SC,Richland,803-783-2273,,,,,CRC-1421,http://nfbl.sc.gov/FacilityInformation.php?FacID=520,US,Assisted Living Facility,33.91914499999999,-80.87530199999999,
USA-SC-58-SC-OfficeOnAging-output-403,Haven In The Summit,3 Summit Ter,,Columbia,29229,SC,Richland,803-788-4633,,,,,CRC-1240,http://nfbl.sc.gov/FacilityInformation.php?FacID=521,US,Assisted Living Facility,34.14351209999999,-80.88473189999999,
USA-SC-58-SC-OfficeOnAging-output-404,Wildewood Downs Assisted Living Community,731 Polo Rd,,Columbia,29223,SC,Richland,803-788-5115,,,,,CRC-1271,http://nfbl.sc.gov/FacilityInformation.php?FacID=522,US,Assisted Living Facility,34.0881867,-80.8882698,
USA-SC-58-SC-OfficeOnAging-output-405,Amara Place at Columbia,651 Polo Rd,,Columbia,29223,SC,Richland,803-788-9555,,Shannon Berg,,,CRC-1944,http://nfbl.sc.gov/FacilityInformation.php?FacID=523,US,Assisted Living Facility,34.092846,-80.89116,
USA-SC-58-SC-OfficeOnAging-output-406,Morningside Of Orangeburg,2306 Riverbank Dr,,Orangeburg,29118,SC,Orangeburg,803-539-2911,,,,,CRC-1261,http://nfbl.sc.gov/FacilityInformation.php?FacID=524,US,Assisted Living Facility,33.5120077,-80.8956298,
USA-SC-58-SC-OfficeOnAging-output-407,Oliver's Care Home,1200 Lawhorn Rd,,Blythewood,29016,SC,Richland,803-754-3585,,,,,CRC-1480,http://nfbl.sc.gov/FacilityInformation.php?FacID=525,US,Assisted Living Facility,34.2295322,-80.90016980000001,
USA-SC-58-SC-OfficeOnAging-output-408,Pondview Residential Care Home #1,5342 Hardscrabble Rd,,Blythewood,29016,SC,Richland,803-735-0420,,,,,CRC-0378,http://nfbl.sc.gov/FacilityInformation.php?FacID=526,US,Assisted Living Facility,34.1914957,-80.9063945,
USA-SC-58-SC-OfficeOnAging-output-409,Pondview Residential Care Home #2,5338 Hardscrabble Rd,,Blythewood,29016,SC,Richland,803-735-0420,,,,,CRC-1190,http://nfbl.sc.gov/FacilityInformation.php?FacID=527,US,Assisted Living Facility,34.1909663,-80.90625229999999,
USA-SC-58-SC-OfficeOnAging-output-410,Helms-Gordon Residential Care Home,714 Funderburke Rd,,Fort Lawn,29714,SC,Chester,803-872-4253,,,,,CRC-0527,http://nfbl.sc.gov/FacilityInformation.php?FacID=528,US,Assisted Living Facility,34.6891015,-80.9115849,
USA-SC-58-SC-OfficeOnAging-output-411,Kiva Lodge,200 Claude Bundrick Rd,,Blythewood,29016,SC,Richland,803-754-5478,,,,,CRC-1092,http://nfbl.sc.gov/FacilityInformation.php?FacID=530,US,Assisted Living Facility,34.21405900000001,-80.9202901,
USA-SC-58-SC-OfficeOnAging-output-412,Rileys Residential Care Home,2327 Brian Christopher Rd,,Great Falls,29055,SC,Chester,803-482-3290,,,,,CRC-0900,http://nfbl.sc.gov/FacilityInformation.php?FacID=531,US,Assisted Living Facility,34.5989352,-80.9333142,
USA-SC-58-SC-OfficeOnAging-output-413,Joanne's Community Care Home II,756 Farrowood Drive,,Columbia,29223,SC,Richland,803-736-3094,803-736-3094,Joanne M. Caldwell,joannescch@aol.com,,CRC-0030,http://nfbl.sc.gov/FacilityInformation.php?FacID=532,US,Assisted Living Facility,34.11127980000001,-80.93895859999999,
USA-SC-58-SC-OfficeOnAging-output-414,Casual Community Care Home,112 Goodrich St,,Columbia,29223,SC,Richland,803-788-2721,,,,,CRC-0701,http://nfbl.sc.gov/FacilityInformation.php?FacID=533,US,Assisted Living Facility,34.11789499999999,-80.93963699999999,
USA-SC-58-SC-OfficeOnAging-output-415,Rockhaven Community Care Home,524 Rockhaven Dr,,Columbia,29223,SC,Richland,803-699-5361,,,,,CRC-0800,http://nfbl.sc.gov/FacilityInformation.php?FacID=534,US,Assisted Living Facility,34.11183099999999,-80.941735,
USA-SC-58-SC-OfficeOnAging-output-416,Joshuas Foundation,388 Elbow Cir,,Ridgeway,29130,SC,Fairfield,803-337-8701,803-337-3750,Maria Bernardez Muir / Errol Muir,mbernardez@Joshuasfoundation.org,,CRC-0659,http://nfbl.sc.gov/FacilityInformation.php?FacID=535,US,Assisted Living Facility,34.3012919,-80.942325,
USA-SC-58-SC-OfficeOnAging-output-417,Williams Community Care Home,7705 Richard St,,Columbia,29209,SC,Richland,803-783-1223,,,,,CRC-0280,http://nfbl.sc.gov/FacilityInformation.php?FacID=536,US,Assisted Living Facility,33.94972899999999,-80.951215,
USA-SC-58-SC-OfficeOnAging-output-418,Carson's Community Care,10219 Farrow Rd,,Blythewood,29016,SC,Richland,803-786-7513,803-786-1177,Annie Carson,carsonscommunitycare@gmail.com,,CRC-0916,http://nfbl.sc.gov/FacilityInformation.php?FacID=537,US,Assisted Living Facility,34.1536192,-80.9544287,Blythewood
USA-SC-58-SC-OfficeOnAging-output-419,Palmettos Of Parklane,7811 Parklane Rd,,Columbia,29223,SC,Richland,803-741-7233,,,,,CRC-1513,http://nfbl.sc.gov/FacilityInformation.php?FacID=538,US,Assisted Living Facility,34.08311469999999,-80.9590812,
USA-SC-58-SC-OfficeOnAging-output-420,Country Comfort Community Home,204 Joe Apree Cir,,Blythewood,29016,SC,Richland,803-735-9777,,,,,CRC-1467,http://nfbl.sc.gov/FacilityInformation.php?FacID=539,US,Assisted Living Facility,34.1531011,-80.95884339999999,Blythewood
USA-SC-58-SC-OfficeOnAging-output-421,Rouse Community Care Home #1,102 Ballenton Rd,,Columbia,29203,SC,Richland,803-788-1753,8037242820,Charlene Rouse,,,CRC-0327,http://nfbl.sc.gov/FacilityInformation.php?FacID=540,US,Assisted Living Facility,34.1098784,-80.9613447,
USA-SC-58-SC-OfficeOnAging-output-422,Sterling House Of Parklane,251 Springtree Dr,,Columbia,29223,SC,Richland,803-741-2600,,,,,CRC-1310,http://nfbl.sc.gov/FacilityInformation.php?FacID=541,US,Assisted Living Facility,34.07740779999999,-80.9620089,
USA-SC-58-SC-OfficeOnAging-output-423,Rice Estate - Assisted Living,100 Finley Rd,,Columbia,29203,SC,Richland,803-691-5740,,,,,CRC-1075,http://nfbl.sc.gov/FacilityInformation.php?FacID=542,US,Assisted Living Facility,34.1072225,-80.9645408,
USA-SC-58-SC-OfficeOnAging-output-424,Mary's Residential Care Facility,10425 Wilson Blvd,,Blythewood,29016,SC,Richland,803-708-1739,,,,,CRC-1501,http://nfbl.sc.gov/FacilityInformation.php?FacID=543,US,Assisted Living Facility,34.183051,-80.969094,Blythewood
USA-SC-58-SC-OfficeOnAging-output-425,Carolina Gardens at Kathwood,4520 Trenholm Rd,,Columbia,29206,SC,Richland,803-787-1234,,Thomas Horton or Sherri R Scott,calexander@agapesenior.com,,CRC-1911,http://nfbl.sc.gov/FacilityInformation.php?FacID=544,US,Assisted Living Facility,34.0081271,-80.9685095,
USA-SC-58-SC-OfficeOnAging-output-426,Divine Manor Assisted Living Center,2210 Oak Pond Rd,,Rock Hill,29730,SC,York,803-329-4494,,,,,CRC-1361,http://nfbl.sc.gov/FacilityInformation.php?FacID=545,US,Assisted Living Facility,34.8812529,-80.9702921,
USA-SC-58-SC-OfficeOnAging-output-427,Atria Forest Lake,4405 Forest Dr,,Columbia,29206,SC,Richland,803-790-9800,,,,,CRC-1143,http://nfbl.sc.gov/FacilityInformation.php?FacID=546,US,Assisted Living Facility,34.02162499999999,-80.9765504,
USA-SC-58-SC-OfficeOnAging-output-428,North Pines Community Residence,313 N Pines Rd,,Blythewood,29016,SC,Richland,803-754-6213,803-865-6885,Elesha Lockhart,e.lockhart@chescoservices.org,,CRC-1504,http://nfbl.sc.gov/FacilityInformation.php?FacID=547,US,Assisted Living Facility,34.14877910000001,-80.9791077,Blythewood
USA-SC-58-SC-OfficeOnAging-output-429,Ida Lane II crcf,124 Ida Ln,,Columbia,29203,SC,Richland,803-786-7543,,,,,CRC-1518,http://nfbl.sc.gov/FacilityInformation.php?FacID=548,US,Assisted Living Facility,34.112297,-80.97986279999999,
USA-SC-58-SC-OfficeOnAging-output-430,Ida Lane I crcf,120 Ida Ln,,Columbia,29203,SC,Richland,803-786-7522,,,,,CRC-1520,http://nfbl.sc.gov/FacilityInformation.php?FacID=549,US,Assisted Living Facility,34.1122999,-80.9801634,
USA-SC-58-SC-OfficeOnAging-output-431,Reese's Community Care Home #2,717 Cindy Dr,,Columbia,29203,SC,Richland,803-754-9798,,,,,CRC-0054,http://nfbl.sc.gov/FacilityInformation.php?FacID=550,US,Assisted Living Facility,34.0716013,-80.9858387,Greenview
USA-SC-58-SC-OfficeOnAging-output-432,Joy Community Care Home,6800 Doby Dr,,Columbia,29203,SC,Richland,803-754-3157,,,,,CRC-0961,http://nfbl.sc.gov/FacilityInformation.php?FacID=551,US,Assisted Living Facility,34.065709,-80.98701299999999,Greenview
USA-SC-58-SC-OfficeOnAging-output-433,Rouse Community Care Home #2,8809 Wilson Blvd,,Columbia,29203,SC,Richland,803-786-9357,8037539568,Sarah Doctor- Greenwade,,,CRC-0328,http://nfbl.sc.gov/FacilityInformation.php?FacID=552,US,Assisted Living Facility,34.1112602,-80.9876743,
USA-SC-58-SC-OfficeOnAging-output-434,Rouse Community Care Home #3,9316 Wilson Blvd,,Columbia,29203,SC,Richland,803-754-5720,8036918274,Charlene Rouse,,,CRC-0238,http://nfbl.sc.gov/FacilityInformation.php?FacID=553,US,Assisted Living Facility,34.12870030000001,-80.99178119999999,
USA-SC-58-SC-OfficeOnAging-output-435,Mirci Group Home I,581 Beckman Dr,,Columbia,29203,SC,Richland,803-754-4221,,,,,CRC-1443,http://nfbl.sc.gov/FacilityInformation.php?FacID=554,US,Assisted Living Facility,34.0805165,-80.9783705,
USA-SC-58-SC-OfficeOnAging-output-436,Westside Residential Home,4112 Hartford St,,Columbia,29204,SC,Richland,803-786-7411,803-786-7021,Lovice D. Johnson,jentommatt@aol.com,,CRC-0907,http://nfbl.sc.gov/FacilityInformation.php?FacID=555,US,Assisted Living Facility,34.05182480000001,-80.9938998,
USA-SC-58-SC-OfficeOnAging-output-437,Mirci Group Home II,611 Beckman Rd,,Columbia,29203,SC,Richland,803-754-8894,,,,,CRC-1444,http://nfbl.sc.gov/FacilityInformation.php?FacID=556,US,Assisted Living Facility,34.0808524,-80.9947637,
USA-SC-58-SC-OfficeOnAging-output-438,Flowers Community Residential Care,1930 Chaney St,,Columbia,29204,SC,Richland,803-735-0920,,,,,CRC-0376,http://nfbl.sc.gov/FacilityInformation.php?FacID=557,US,Assisted Living Facility,34.0483396,-80.99629689999999,
USA-SC-58-SC-OfficeOnAging-output-439,Builders Care Home,731 Sims Ave,,Columbia,29205,SC,Richland,803-376-8991,,,,,CRC-1491,http://nfbl.sc.gov/FacilityInformation.php?FacID=558,US,Assisted Living Facility,33.9991655,-80.9989217,Midtown - Downtown
USA-SC-58-SC-OfficeOnAging-output-440,Bird Street II Community Residential Care Facility,1711 Bird St,,Rock Hill,29730,SC,York,803-628-5999,,,,,CRC-1358,http://nfbl.sc.gov/FacilityInformation.php?FacID=559,US,Assisted Living Facility,34.9452715,-80.999778,
USA-SC-58-SC-OfficeOnAging-output-441,Flanagan Community Care Home,665 Sharpe Rd,,Columbia,29203,SC,Richland,803-754-2136,,,,,CRC-0314,http://nfbl.sc.gov/FacilityInformation.php?FacID=560,US,Assisted Living Facility,34.090564,-81.001099,
USA-SC-58-SC-OfficeOnAging-output-442,B & J Residential Care Facility,528 Atterbury Dr,,Columbia,29203,SC,Richland,803-786-0011,,,,,CRC-1461,http://nfbl.sc.gov/FacilityInformation.php?FacID=561,US,Assisted Living Facility,34.07681,-81.0006983,
USA-SC-58-SC-OfficeOnAging-output-443,Bird Street I Community Residential Care Facility,1705 Bird St,,Rock Hill,29730,SC,York,803-628-5999,,,,,CRC-1357,http://nfbl.sc.gov/FacilityInformation.php?FacID=562,US,Assisted Living Facility,34.94394760000001,-81.0007818,
USA-SC-58-SC-OfficeOnAging-output-444,Mary'S Residential #2,633 Sharpe Rd,,Columbia,29203,SC,Richland,803-556-9813,,,,,CRC-1534,http://nfbl.sc.gov/FacilityInformation.php?FacID=563,US,Assisted Living Facility,34.0908192,-81.005118,
USA-SC-58-SC-OfficeOnAging-output-445,Dreamland Residential Care,6941 North Rd,,North,29112,SC,Orangeburg,803-533-7492,803-533-7306,Delores Wright,deloreswright4@aol.com,,CRC-0795,http://nfbl.sc.gov/FacilityInformation.php?FacID=564,US,Assisted Living Facility,33.6094137,-81.0087613,
USA-SC-58-SC-OfficeOnAging-output-446,Miles Residential Care,490 Koon Store Rd,,Columbia,29203,SC,Richland,803-754-4039,,,,,CRC-0695,http://nfbl.sc.gov/FacilityInformation.php?FacID=565,US,Assisted Living Facility,34.1226569,-81.0114005,
