row_id,Facility Name,Facility Type,Address1,Address2,City,Zip,State,Country,Phone,Latitude,Longitude
USA-IA-87-IA-All-output-654,"QHC FORT DODGE VILLA, LLC",Free Standing NF/SNF,2721 10th Ave N,,Fort Dodge,50501,IA,US,Webster (94),42.5149347,-94.1599669
USA-IA-87-IA-All-output-655,"QHC HUMBOLDT NORTH, LLC",Free Standing NF/SNF,1111 11th Ave N,,Humboldt,50548,IA,US,Humboldt (46),42.733492,-94.224564
USA-IA-87-IA-All-output-656,"QHC HUMBOLDT SOUTH, LLC",Free Standing NF/SNF,800 13th St S,,Humboldt,50548,IA,US,Humboldt (46),42.712465,-94.22759
USA-IA-87-IA-All-output-657,"QHC MITCHELLVILLE, LLC",Free Standing NF/SNF,114 Carter St SW,,Mitchellville,50169,IA,US,Polk (77),41.6618832,-93.3594111
USA-IA-87-IA-All-output-658,"QHC WINTERSET NORTH, LLC",Free Standing NF/SNF,411 E Lane St,,Winterset,50273,IA,US,Madison (61),41.341088,-94.009923
USA-IA-87-IA-All-output-659,RAMSEY VILLAGE,Free Standing NF/SNF,1611 27th St,,Des Moines,50310,IA,US,Polk (77),41.6088931,-93.652725
USA-IA-87-IA-All-output-660,RAVENWOOD SPECIALTY CARE,Free Standing NF/SNF,2651 St Francis Dr,,Waterloo,50702,IA,US,Blackhawk (07),42.4618941,-92.3430009
USA-IA-87-IA-All-output-661,RED OAK HEALTHCARE COMMUNITY,Free Standing NF/SNF,1600 E Summit St,,Red Oak,51566,IA,US,Montgomery (69),41.0156847,-95.2127239
USA-IA-87-IA-All-output-662,REGENCY CARE CENTER,Free Standing NF/SNF,815 High Rd,,Norwalk,50211,IA,US,Warren (91),41.4834568,-93.678168
USA-IA-87-IA-All-output-663,REGENCY PARK NURSING AND REHABILITATION CENTER,Free Standing NF/SNF,100 Ram Dr,,Jefferson,50129,IA,US,Greene (37),42.0032097,-94.3743461
USA-IA-87-IA-All-output-664,REGENCY PARK NURSING AND REHABILITATION CENTER OF CARROLL,Free Standing NF/SNF,500 Valley Dr,,Carroll,51401,IA,US,Carroll (14),42.052779,-94.863832
USA-IA-87-IA-All-output-665,REHABILITATION CENTER OF ALLISON,Free Standing NF/SNF,900 7th St,,Allison,50602,IA,US,Butler (12),42.7558366,-92.8043838
USA-IA-87-IA-All-output-666,REHABILITATION CENTER OF BELMOND,Free Standing NF/SNF,1107 7th St NE,,Belmond,50421,IA,US,Wright (99),42.8529326,-93.6029526
USA-IA-87-IA-All-output-667,REHABILITATION CENTER OF DES MOINES,Free Standing NF/SNF,701 Riverview St,,Des Moines,50316,IA,US,Polk (77),41.6034919,-93.6098373
USA-IA-87-IA-All-output-668,REHABILITATION CENTER OF HAMPTON,Free Standing NF/SNF,700 2nd St SE,,Hampton,50441,IA,US,Franklin (35),42.735245,-93.204523
USA-IA-87-IA-All-output-669,RICEVILLE FAMILY CARE AND THERAPY CENTER,Free Standing NF/SNF,915 Woodland Ave,,Riceville,50466,IA,US,Mitchell (66),43.354802,-92.5548201
USA-IA-87-IA-All-output-670,RIDGECREST VILLAGE,Free Standing NF/SNF,4130 Northwest Blvd,,Davenport,52806,IA,US,Scott (82),41.5633707,-90.5845554
USA-IA-87-IA-All-output-671,RIDGEWOOD SPECIALTY CARE,Free Standing NF/SNF,1977 Albia Rd,,Ottumwa,52501,IA,US,Wapello (90),41.009818,-92.455568
USA-IA-87-IA-All-output-672,RISEN SON CHRISTIAN VILLAGE,Free Standing NF/SNF,3000 Risen Son Blvd,,Council Bluffs,51503,IA,US,Pottawattamie (78),41.2305914,-95.8011642
USA-IA-87-IA-All-output-673,RIVER HILLS VILLAGE,Free Standing NF/SNF,20 Village Cir,,Keokuk,52632,IA,US,Lee (56),40.4319945,-91.4123779
USA-IA-87-IA-All-output-674,"RIVERVIEW MANOR HEALTHCARE, LLC",Free Standing NF/SNF,17990 S Spencer Rd,,Bettendorf,52722,IA,US,Scott (82),41.5677499,-90.422186
USA-IA-87-IA-All-output-675,ROCK RAPIDS HEALTH CENTRE,Free Standing NF/SNF,703 S Union St,,Rock Rapids,51246,IA,US,Lyon (60),43.4249205,-96.1763341
USA-IA-87-IA-All-output-676,ROCKWELL COMMUNITY NURSING HOME,Free Standing NF/SNF,707 Elm St E,,Rockwell,50469,IA,US,Cerro Gordo (17),42.988107,-93.1831
USA-IA-87-IA-All-output-677,ROLLING GREEN VILLAGE,Free Standing NF/SNF,100 6th St,,Nevada,50201,IA,US,Story (85),42.0118062,-93.4543706
USA-IA-87-IA-All-output-678,ROSE HAVEN NURSING HOME,Free Standing NF/SNF,1500 Franklyn Ave,,Marengo,52301,IA,US,Iowa (48),41.804139,-92.071761
USA-IA-87-IA-All-output-679,ROSE VISTA HOME,Free Standing NF/SNF,1109 Normal St,,Woodbine,51579,IA,US,Harrison (43),41.7442014,-95.7090291
USA-IA-87-IA-All-output-680,ROTARY SENIOR LIVING,Free Standing NF/SNF,500 S Blaine Ave,,Eagle Grove,50533,IA,US,Wright (99),42.6600504,-93.8930986
USA-IA-87-IA-All-output-681,ROWLEY MEMORIAL MASONIC HOME,Free Standing NF/SNF,3000 Willis Ave,,Perry,50220,IA,US,Dallas (25),41.8386471,-94.0760421
USA-IA-87-IA-All-output-682,RUTHVEN COMMUNITY CARE CENTER,Free Standing NF/SNF,2701 Mitchell St,BOX D,Ruthven,51358,IA,US,Palo Alto (74),43.127774,-94.888954
USA-IA-87-IA-All-output-683,SALEM LUTHERAN HOME,Free Standing NF/SNF,2027 College St,,Elk Horn,51531,IA,US,Shelby (83),41.5938168,-95.0595715
USA-IA-87-IA-All-output-684,SCENIC MANOR,Free Standing NF/SNF,1409 N Fremont St,,Iowa Falls,50126,IA,US,Hardin (42),42.5290485,-93.2610749
USA-IA-87-IA-All-output-685,SCOTTISH RITE PARK HEALTH CARE CENTER,Free Standing NF/SNF,2909 Woodland Ave,,Des Moines,50312,IA,US,Polk (77),41.5888092,-93.655601
USA-IA-87-IA-All-output-686,SHADY OAKS CARE CENTER,Free Standing NF/SNF,1409 W Main St,,Lake City,51449,IA,US,Calhoun (13),42.264406,-94.750502
USA-IA-87-IA-All-output-687,SHADY REST CARE CENTER,Free Standing NF/SNF,701 Johnson St NW,,Cascade,52033,IA,US,Dubuque (31),42.3023782,-91.0212267
USA-IA-87-IA-All-output-688,SHEFFIELD CARE CENTER,Free Standing NF/SNF,100 Bennett Dr,,Sheffield,50475,IA,US,Franklin (35),42.893907,-93.206297
USA-IA-87-IA-All-output-689,SHELL ROCK SENIOR LIVING,Free Standing NF/SNF,920 N Cherry St,,Shell Rock,50670,IA,US,Butler (12),42.7141169,-92.5704992
USA-IA-87-IA-All-output-690,SIBLEY SPECIALTY CARE,Free Standing NF/SNF,700 9th Ave N,,Sibley,51249,IA,US,Osceola (72),43.4108979,-95.7412306
USA-IA-87-IA-All-output-691,SIGOURNEY HEALTH CARE,Free Standing NF/SNF,900 S Stone St,,Sigourney,52591,IA,US,Keokuk (54),41.3265633,-92.2082867
USA-IA-87-IA-All-output-692,SIMPSON MEMORIAL HOME,Free Standing NF/SNF,1000 N Miller St,,West Liberty,52776,IA,US,Muscatine (70),41.5781742,-91.2584092
USA-IA-87-IA-All-output-693,SOLON NURSING CARE CENTER,Free Standing NF/SNF,523 E 5th St,,Solon,52333,IA,US,Johnson (52),41.8010853,-91.4899849
USA-IA-87-IA-All-output-694,SOUTHERN HILLS SPECIALTY CARE,Free Standing NF/SNF,444 Northwest Blvd,,Ashton,51232,IA,US,Clarke (20),43.3160001,-95.783388
USA-IA-87-IA-All-output-695,SOUTHFIELD WELLNESS COMMUNITY,Free Standing NF/SNF,2416 Des Moines St,,Webster City,50595,IA,US,Hamilton (40),42.4511057,-93.8200793
USA-IA-87-IA-All-output-696,SOUTHRIDGE SPECIALTY CARE,Free Standing NF/SNF,309 W Merle Hibbs Blvd,,Marshalltown,50158,IA,US,Marshall (64),42.013386,-92.9183237
USA-IA-87-IA-All-output-697,SPURGEON MANOR,Free Standing NF/SNF,1204 Linden St,,Dallas Center,50063,IA,US,Dallas (25),41.679747,-93.95891
USA-IA-87-IA-All-output-698,ST FRANCIS MANOR,Free Standing NF/SNF,2021 4th Ave,,Grinnell,50112,IA,US,Poweshiek (79),41.7440102,-92.705431
USA-IA-87-IA-All-output-699,ST LUKE LUTHERAN NURSING HOME,Free Standing NF/SNF,1301 St Luke Dr,,Spencer,51301,IA,US,Clay (21),43.124384,-95.126345
USA-IA-87-IA-All-output-700,STACYVILLE COMMUNITY NURSING HOME,Free Standing NF/SNF,413 S Broad St,,Stacyville,50476,IA,US,Mitchell (66),43.4334495,-92.7822984
USA-IA-87-IA-All-output-701,STATE CENTER SPECIALTY CARE,Free Standing NF/SNF,702 3rd St NW,,State Center,50247,IA,US,Marshall (64),42.0180005,-93.1733533
USA-IA-87-IA-All-output-702,STONEHILL CARE CENTER,Free Standing NF/SNF,3485 Windsor Ave,,Dubuque,52001,IA,US,Dubuque (31),42.5317403,-90.6705282
USA-IA-87-IA-All-output-703,STRATFORD SPECIALTY CARE,Free Standing NF/SNF,1200 IA-175,BOX 260,Stratford,50249,IA,US,Hamilton (40),42.2671608,-93.92216
USA-IA-87-IA-All-output-704,STRAWBERRY POINT LUTHERAN HOME,Free Standing NF/SNF,313 Elkader St,,Strawberry Point,52076,IA,US,Clayton (22),42.6878125,-91.5342574
USA-IA-87-IA-All-output-705,SUNNY BROOK LIVING CARE CENTER,Free Standing NF/SNF,400 Highland St,,Fairfield,52556,IA,US,Jefferson (51),41.0037717,-91.9529993
USA-IA-87-IA-All-output-706,SUNNY HILL CARE CENTER,Free Standing NF/SNF,1708 Harding St,,Tama,52339,IA,US,Tama (86),41.9759049,-92.5816449
USA-IA-87-IA-All-output-707,SUNNY KNOLL CARE CENTRE,Free Standing NF/SNF,135 Warner St,,Rockwell City,50579,IA,US,Calhoun (13),42.3975041,-94.6200409
USA-IA-87-IA-All-output-708,SUNNY VIEW CARE CENTER,Free Standing NF/SNF,410 NW Ash Dr,,Ankeny,50023,IA,US,Polk (77),41.735305,-93.6111366
USA-IA-87-IA-All-output-709,SUNNYCREST MANOR,Free Standing NF/SNF,2375 Roosevelt St,,Dubuque,52001,IA,US,Dubuque (31),42.5322872,-90.6541917
USA-IA-87-IA-All-output-710,SUNNYCREST NURSING CENTER,Free Standing NF/SNF,401 Crisman St,,Dysart,52224,IA,US,Tama (86),42.1702418,-92.3081343
USA-IA-87-IA-All-output-711,SUNRISE HILL CARE CENTER,Free Standing NF/SNF,909 6th St,,Traer,50675,IA,US,Tama (86),42.1887828,-92.4602914
USA-IA-87-IA-All-output-712,SUNRISE RETIREMENT COMMUNITY,Free Standing NF/SNF,5501 Gordon Dr,,Sioux City,51106,IA,US,Woodbury (97),42.4772293,-96.3372811
USA-IA-87-IA-All-output-713,SUNRISE TERRACE NURSING & REHABILITATION CENTER,Free Standing NF/SNF,706 W Central Ave,,Winfield,52659,IA,US,Henry (44),41.1267764,-91.4467345
USA-IA-87-IA-All-output-714,SUNSET KNOLL CARE AND REHAB CENTER,Free Standing NF/SNF,401 W 5th St,,Aurelia,51005,IA,US,Cherokee (18),42.7160359,-95.4407851
USA-IA-87-IA-All-output-715,TABOR MANOR CARE CENTER,Free Standing NF/SNF,209 Main Street,,Tabor,51653,IA,US,Fremont (36),40.8912966,-95.671327
USA-IA-87-IA-All-output-716,THE ALVERNO HEALTH CARE FACILITY,Free Standing NF/SNF,849 13th Ave N,,Clinton,52732,IA,US,Clinton (23),41.8585007,-90.2046148
USA-IA-87-IA-All-output-717,THE AMBASSADOR SIDNEY INC,Free Standing NF/SNF,115 S Main St,,Sidney,51652,IA,US,Fremont (36),40.7362951,-95.6469797
USA-IA-87-IA-All-output-718,THE BRIDGES AT ANKENY,Free Standing NF/SNF,3510 NW Abilene Rd,,Ankeny,50023,IA,US,Polk (77),41.7562806,-93.628545
USA-IA-87-IA-All-output-719,THE COTTAGES,Free Standing NF/SNF,1742 Main St,,Pella,50219,IA,US,Marion (63),41.428445,-92.915699
USA-IA-87-IA-All-output-720,THE MADISON,Free Standing NF/SNF,1702 41st St,,Fort Madison,52627,IA,US,Lee (56),40.622439,-91.3648429
USA-IA-87-IA-All-output-721,THE NEW HOMESTEAD CARE CENTER,Free Standing NF/SNF,2306 State St,,Guthrie Center,50115,IA,US,Guthrie (39),41.680092,-94.484997
USA-IA-87-IA-All-output-722,THE VILLAGE,Free Standing NF/SNF,1203 N E St,,Indianola,50125,IA,US,Warren (91),41.373214,-93.570738
USA-IA-87-IA-All-output-723,THE VILLAGE AT LEGACY POINTE NURSING FACILITY,Free Standing NF/SNF,1645 SE Holiday Crest Cir,,Waukee,50263,IA,US,Dallas (25),41.612992,-93.8400101
USA-IA-87-IA-All-output-724,THE VINTON LUTHERAN HOME,Free Standing NF/SNF,1301 2nd Ave,,Vinton,52349,IA,US,Benton (06),42.158678,-92.023604
USA-IA-87-IA-All-output-725,THOMAS REST HAVEN,Free Standing NF/SNF,217 Main St,,Coon Rapids,50058,IA,US,Carroll (14),41.871393,-94.674127
USA-IA-87-IA-All-output-726,THORNTON MANOR CARE CENTER,Free Standing NF/SNF,1329 Main St,,Lansing,52151,IA,US,Allamakee (03),43.360156,-91.2345945
USA-IA-87-IA-All-output-727,TIMELY MISSION NURSING HOME,Free Standing NF/SNF,109 Mission Dr,,Buffalo Center,50424,IA,US,Winnebago (95),43.3887026,-93.9530891
USA-IA-87-IA-All-output-728,TITONKA CARE CENTER,Free Standing NF/SNF,312 1st Ave NW,,Titonka,50480,IA,US,Kossuth (55),43.2359979,-94.0450193
USA-IA-87-IA-All-output-729,TOUCHSTONE HEALTHCARE COMMUNITY,Free Standing NF/SNF,1800 Indian Hills Dr,,Sioux City,51104,IA,US,Woodbury (97),42.533748,-96.3867566
USA-IA-87-IA-All-output-730,TRINITY CENTER AT LUTHER PARK,Free Standing NF/SNF,1555 Hull Ave,,Des Moines,50316,IA,US,Polk (77),41.621601,-93.5955667
USA-IA-87-IA-All-output-731,TRIPOLI NURSING & REHAB,Free Standing NF/SNF,604 3rd St SW,,Tripoli,50676,IA,US,Bremer (09),42.8039187,-92.262408
USA-IA-87-IA-All-output-732,TRU REHAB OF GRINNELL,Free Standing NF/SNF,415 6th Ave W,,Grinnell,50112,IA,US,Poweshiek (79),41.7461578,-92.7429087
USA-IA-87-IA-All-output-733,TWILIGHT ACRES,Free Standing NF/SNF,600 W 6th St,,Wall Lake,51466,IA,US,Sac (81),42.2761429,-95.0974066
USA-IA-87-IA-All-output-734,UNION PARK HEALTH SERVICES,Free Standing NF/SNF,2401 E 8th St,,Des Moines,50316,IA,US,Polk (77),41.6167317,-93.6071804
USA-IA-87-IA-All-output-735,UNITED PRESBYTERIAN HOME,Free Standing NF/SNF,1203 E Washington St,,Washington,52353,IA,US,Washington (92),41.2980211,-91.6783356
USA-IA-87-IA-All-output-736,UNIVERSITY PARK NURSING AND REHABILITATION CENTER,Free Standing NF/SNF,233 University Ave,,Des Moines,50314,IA,US,Polk (77),41.6008029,-93.6210502
USA-IA-87-IA-All-output-737,URBANDALE HEALTH CARE CENTER,Free Standing NF/SNF,4614 NW 84th St,,Johnston,50131,IA,US,Polk (77),41.656481,-93.7343677
USA-IA-87-IA-All-output-738,VALLEY VIEW COMMUNITY,Free Standing NF/SNF,108 S High St,,Greene,50636,IA,US,Butler (12),42.89137,-92.8076544
USA-IA-87-IA-All-output-739,VALLEY VIEW SPECIALTY CARE,Free Standing NF/SNF,2313 15th Ave,,Eldora,50627,IA,US,Hardin (42),42.358353,-93.113449
USA-IA-87-IA-All-output-740,VALLEY VIEW VILLAGE,Free Standing NF/SNF,2555 Guthrie Ave,,Des Moines,50317,IA,US,Polk (77),41.6139889,-93.56977
USA-IA-87-IA-All-output-741,VALLEY VUE CARE CENTER,Free Standing NF/SNF,108 2nd Ave,BOX 200,Armstrong,50514,IA,US,Emmet (32),43.396888,-94.4864211
USA-IA-87-IA-All-output-742,VISTA WOODS CARE CENTER,Free Standing NF/SNF,3 Pennsylvania Pl,,Ottumwa,52501,IA,US,Wapello (90),41.0275261,-92.3854519
USA-IA-87-IA-All-output-743,WAPELLO SPECIALTY CARE,Free Standing NF/SNF,601 US-61,,Wapello,52653,IA,US,Louisa (58),41.1716467,-91.1889038
USA-IA-87-IA-All-output-744,WELLINGTON PLACE,Free Standing NF/SNF,2479 River Rd,,Decorah,52101,IA,US,Winneshiek (96),43.300197,-91.746498
USA-IA-87-IA-All-output-745,WESLEY ACRES,Free Standing NF/SNF,3520 Grand Ave,,Des Moines,50312,IA,US,Polk (77),41.5833955,-93.6645761
USA-IA-87-IA-All-output-746,WESLEY PARK CENTRE,Free Standing NF/SNF,500 1st St N,,Newton,50208,IA,US,Jasper (50),41.7033376,-93.052885
USA-IA-87-IA-All-output-747,WEST BEND HEALTH AND REHABILITATION,Free Standing NF/SNF,203 4th St N,,West Bend,50597,IA,US,Palo Alto (74),42.9663768,-94.4486494
USA-IA-87-IA-All-output-748,WEST BRIDGE CARE & REHABILITATION,Free Standing NF/SNF,1015 W Summit St,,Winterset,50273,IA,US,Madison (61),41.3302738,-94.0255901
USA-IA-87-IA-All-output-749,WEST POINT CARE CENTER,Free Standing NF/SNF,607 6th St,,West Point,52656,IA,US,Lee (56),40.721872,-91.4505886
USA-IA-87-IA-All-output-750,WEST RIDGE SPECIALTY CARE,Free Standing NF/SNF,1904 W Howard St,,Knoxville,50138,IA,US,Marion (63),41.3111767,-93.1165866
USA-IA-87-IA-All-output-751,WESTBROOK ACRES,Free Standing NF/SNF,605 Garfield St,,Gladbrook,50635,IA,US,Tama (86),42.183298,-92.7203973
USA-IA-87-IA-All-output-752,WESTHAVEN COMMUNITY,Free Standing NF/SNF,112 W 4th St,,Boone,50036,IA,US,Boone (08),42.0602578,-93.8932834
USA-IA-87-IA-All-output-753,WESTMONT HEALTHCARE COMMUNITY,Free Standing NF/SNF,314 S Elm Ave,,Logan,51546,IA,US,Harrison (43),41.6404198,-95.7940103
USA-IA-87-IA-All-output-754,WESTRIDGE QUALITY CARE & REHABILITATION,Free Standing NF/SNF,600 Manor Dr,,Clarinda,51632,IA,US,Page (73),40.7301576,-95.0452803
USA-IA-87-IA-All-output-755,WESTVIEW ACRES CARE CENTER,Free Standing NF/SNF,203 SW Lorraine St,,Leon,50144,IA,US,Decatur (27),40.7396146,-93.7610273
USA-IA-87-IA-All-output-756,WESTVIEW CARE CENTER,Free Standing NF/SNF,445 8th Ave SW,,Britt,50423,IA,US,Hancock (41),43.0928691,-93.8120585
USA-IA-87-IA-All-output-757,WESTVIEW OF INDIANOLA CARE CENTER,Free Standing NF/SNF,1900 W 3rd Pl,,Indianola,50125,IA,US,Warren (91),41.3575642,-93.5865532
USA-IA-87-IA-All-output-758,WESTWING PLACE,Free Standing NF/SNF,1118 11th St,,DeWitt,52742,IA,US,Clinton (23),41.8259131,-90.5466292
USA-IA-87-IA-All-output-759,WESTWOOD SPECIALTY CARE,Free Standing NF/SNF,4201 Fieldcrest Dr,,Sioux City,51103,IA,US,Woodbury (97),42.5055726,-96.4620816
USA-IA-87-IA-All-output-760,WHEATLAND MANOR,Free Standing NF/SNF,316 E Lincoln Way,,Wheatland,52777,IA,US,Clinton (23),41.8335212,-90.8319184
USA-IA-87-IA-All-output-761,WILLOW DALE WELLNESS VILLAGE,Free Standing NF/SNF,404 1st St,,Ida Grove,51445,IA,US,Ida (47),42.3456265,-95.4705427
USA-IA-87-IA-All-output-762,WILLOW GARDENS CARE CENTER,Free Standing NF/SNF,455 31st St,,Marion,52302,IA,US,Linn (57),42.0309916,-91.578722
USA-IA-87-IA-All-output-763,WILTON RETIREMENT COMMUNITY,Free Standing NF/SNF,307 Ovesen Dr,,Wilton,52778,IA,US,Muscatine (70),41.5960694,-91.0139077
USA-IA-87-IA-All-output-764,WINDMILL MANOR,Free Standing NF/SNF,2332 Liberty Dr,,Coralville,52241,IA,US,Johnson (52),41.6990474,-91.6208934
USA-IA-87-IA-All-output-765,WINSLOW HOUSE CARE CENTER,Free Standing NF/SNF,3456 Indian Creek Rd,,Marion,52302,IA,US,Linn (57),42.0552588,-91.5893732
USA-IA-87-IA-All-output-766,WOODLAND TERRACE,Free Standing NF/SNF,1922 5th Ave NW,,Waverly,50677,IA,US,Bremer (09),42.731204,-92.4930144
USA-IA-87-IA-All-output-767,CHILDSERVE HABILITATION CENTER-NF,Free Standing NF,5900 Pioneer Pkwy,,Johnston,50131,IA,US,Polk (77),41.660943,-93.699798
USA-IA-87-IA-All-output-768,GRAND MEADOWS,Free Standing NF,5300 Grand Meadow Dr,,Asbury,52002,IA,US,Dubuque (31),42.5130116,-90.7545344
USA-IA-87-IA-All-output-769,IOWA VETERANS HOME,Free Standing NF,1301 Summit St,,Marshalltown,50158,IA,US,Marshall (64),42.0547891,-92.93333
USA-IA-87-IA-All-output-770,MANNING REGIONAL HEALTH CARE CENTER NF,Free Standing NF,402 Main St,,Manning,51455,IA,US,Carroll (14),41.907921,-95.064912
USA-IA-87-IA-All-output-771,REHABILITATION CENTER OF LISBON,Free Standing NF,905 W Main St,,Lisbon,52253,IA,US,Linn (57),41.9225116,-91.3945364
USA-IA-87-IA-All-output-772,ADELINE COMMUNITY LIVING HOME,RCF/ID,1251 Adeline St,,Dubuque,52003,IA,US,Dubuque (31),42.4836699,-90.6765238
USA-IA-87-IA-All-output-773,ALTERNATIVE LIVING-CURTIS,RCF/ID,303 N Frederick Ave,,Oelwein,50662,IA,US,Fayette (33),42.6824172,-91.9133426
USA-IA-87-IA-All-output-774,CAMELOT SQUARE GROUP HOME,RCF/ID,1011 5th Ave N,,Denison,51442,IA,US,Crawford (24),42.0218301,-95.3590198
USA-IA-87-IA-All-output-775,EAGLE GROVE GROUP HOME,RCF/ID,605 E Broadway St,,Eagle Grove,50533,IA,US,Wright (99),42.6643762,-93.8944493
USA-IA-87-IA-All-output-776,EMERSON HOUSE,RCF/ID,2009 Coachman Dr,,Waterloo,50701,IA,US,Blackhawk (07),42.5045632,-92.3913748
USA-IA-87-IA-All-output-777,FAIRWAY GROUP HOME,RCF/ID,2221 Fairway Ln,,Waterloo,50701,IA,US,Blackhawk (07),42.4807686,-92.3798486
USA-IA-87-IA-All-output-778,GUGELER GROUP HOME,RCF/ID,2205 Northern Dr,,Burlington,52601,IA,US,Des Moines (29),40.832362,-91.1478773
USA-IA-87-IA-All-output-779,HANDICAPPED DEVELOPMENT CENTER #7,RCF/ID,4109 White Pines Dr,,Davenport,52804,IA,US,Scott (82),41.529607,-90.6359917
USA-IA-87-IA-All-output-780,HANDICAPPED DEVELOPMENT CENTER #8,RCF/ID,3518 Hillandale Rd,,Davenport,52806,IA,US,Scott (82),41.5570468,-90.6203127
USA-IA-87-IA-All-output-781,HANDICAPPED DEVELOPMENT CENTER #9,RCF/ID,1815 W 59th St,,Davenport,52806,IA,US,Scott (82),41.5809435,-90.6030666
USA-IA-87-IA-All-output-782,HARRISON HOUSE,RCF/ID,204 E Harrison St,,Jefferson,50129,IA,US,Greene (37),42.0144996,-94.3724191
USA-IA-87-IA-All-output-783,HIGHLAND PARK GROUP HOME,RCF/ID,3417 5th Ave,,Des Moines,50313,IA,US,Polk (77),41.6265848,-93.6232138
USA-IA-87-IA-All-output-784,HORIZONS UNLIMITED,RCF/ID,2201 21st St,,Emmetsburg,50536,IA,US,Palo Alto (74),43.101396,-94.67948
USA-IA-87-IA-All-output-785,MASON CITY GROUP HOME,RCF/ID,695 S Illinois Ave,,Mason City,50401,IA,US,Cerro Gordo (17),43.1442043,-93.1704468
USA-IA-87-IA-All-output-786,MEADOWS GROUP HOME,RCF/ID,420 8th Ave SW,,Hampton,50441,IA,US,Franklin (35),42.7340603,-93.2130688
USA-IA-87-IA-All-output-787,NEW HAMPTON GROUP HOME,RCF/ID,841 W Main St,,New Hampton,50659,IA,US,Chickasaw (19),43.0606917,-92.3279922
USA-IA-87-IA-All-output-788,NINTH STREET GROUP HOME,RCF/ID,310 9th St,,Charles City,50616,IA,US,Floyd (34),43.0551859,-92.6766424
USA-IA-87-IA-All-output-789,NORTHSIDE COURT,RCF/ID,1111 7th St,,Hull,51239,IA,US,Sioux (84),43.1952036,-96.1319652
USA-IA-87-IA-All-output-790,O'BRIANT HOUSE,RCF/ID,501 E Cross St,,Centerville,52544,IA,US,Appanoose (04),40.7408449,-92.8674674
USA-IA-87-IA-All-output-791,OAK STREET GROUP HOME,RCF/ID,100 E Oak St,,Red Oak,51566,IA,US,Montgomery (69),41.0167013,-95.231463
USA-IA-87-IA-All-output-792,OPPORTUNITY VILLAGE - RALPH SCHROEDER GROUP HOME,RCF/ID,1020 Buddy Holly Pl,,Clear Lake,50428,IA,US,Cerro Gordo (17),43.1450751,-93.3881653
USA-IA-87-IA-All-output-793,OSAGE GROUP HOME,RCF/ID,818 N 7th St,,Osage,50461,IA,US,Mitchell (66),43.2915883,-92.8111649
USA-IA-87-IA-All-output-794,PAIGE GROUP HOME,RCF/ID,3845 Paige Dr,,Waterloo,50702,IA,US,Blackhawk (07),42.4595534,-92.3395398
USA-IA-87-IA-All-output-795,PALMER HOUSE,RCF/ID,1501 Palmer St,,Emmetsburg,50536,IA,US,Palo Alto (74),43.1062137,-94.6818321
USA-IA-87-IA-All-output-796,PLEASANT HOUSE,RCF/ID,1901 Pleasant St,,Emmetsburg,50536,IA,US,Palo Alto (74),43.102692,-94.6754524
USA-IA-87-IA-All-output-797,REDWOOD COURT,RCF/ID,1705 19th St,,Rock Valley,51247,IA,US,Sioux (84),43.2091752,-96.2934778
USA-IA-87-IA-All-output-798,RINGGOLD COUNTY GROUP HOME,RCF/ID,111 Ringgold St,,Mt Ayr,50854,IA,US,Ringgold (80),40.713212,-94.248569
USA-IA-87-IA-All-output-799,RISE LIMITED GROUP HOME,RCF/ID,107 Maxie Ave,,Elkader,52043,IA,US,Clayton (22),42.8603899,-91.3980455
USA-IA-87-IA-All-output-800,SYSTEMS UNLIMITED #11,RCF/ID,1801 High St,,Iowa City,52245,IA,US,Johnson (52),41.65761,-91.5105559
USA-IA-87-IA-All-output-801,WALTON GROUP HOME,RCF/ID,2101 Northern Dr,,Burlington,52601,IA,US,Des Moines (29),40.8310002,-91.148407
USA-IA-87-IA-All-output-802,WEST 4TH STREET GROUP HOME,RCF/ID,3341 W 4th St,,Waterloo,50701,IA,US,Blackhawk (07),42.4706792,-92.3799405
USA-IA-87-IA-All-output-803,EYERLY BALL RESIDENTIAL - CUMMINS HOUSE,RCF/PMI,940 Cummins Pkwy,,Des Moines,50312,IA,US,Polk (77),41.5949966,-93.7024698
USA-IA-87-IA-All-output-804,EYERLY BALL RESIDENTIAL - FRANCIS HOUSE,RCF/PMI,5631 Francis Ave,,Des Moines,50310,IA,US,Polk (77),41.6140835,-93.6958225
USA-IA-87-IA-All-output-805,FREMONT GROUP HOME,RCF/PMI,704 Fremont St,,Des Moines,50316,IA,US,Polk (77),41.5988111,-93.6096746
USA-IA-87-IA-All-output-806,HILLCREST FAMILY SERVICES - RCF/PMI,RCF/PMI,1160 Seippel Rd,,Dubuque,52002,IA,US,Dubuque (31),42.4861985,-90.7784657
USA-IA-87-IA-All-output-807,"IMAGINE THE POSSIBILITIES, INC - ANDREW JACKSON CARE",RCF/PMI,18720 250th Ave,,Bellevue,52031,IA,US,Jackson (49),42.1983425,-90.6122428
USA-IA-87-IA-All-output-808,NORTH IOWA TRANSITION CENTER,RCF/PMI,408 1st St NW,,Mason City,50401,IA,US,Cerro Gordo (17),43.1528695,-93.207763
USA-IA-87-IA-All-output-809,OAKLAND HOUSE,RCF/PMI,1812 Oakland Ave,,Des Moines,50314,IA,US,Polk (77),41.6105762,-93.6243258
