row_id,name,license_num,licensure_status,care_level,owner,number_of_floors,number_of_suites,size_of_suites,facilities,services,website,source,contact,phone,cell,fax,email,participation,ownership_type,number_of_beds,council_type,county,branch_of,licensed_beds,secured_beds,ombudsman_phone,mail_co_company,mail_co_street_address,mail_co_city,mail_co_province,mail_co_postal_code,street_address,po_box,city,province,postal_code,country,facility_type
USA-CO-72-AssistedLiving-72-AssistedLiving-73,ASSISTED LIVING AT FLOYD LLC,,,,,,,,,,,,  VIKTORIA KOVALIS, (303)781-1546,, (303)757-5145,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,8,, (303)480-5624,,,,,,2330 E FLOYD AVE,,ENGLEWOOD,CO,80113,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-74,"ASSISTED LIVING AT GREELEY, LLC",,,,,,,,,,,, Ms MELANY WONG, (970)515-6952,, (720)420-1322,,Medicaid, LIMITED LIABILITY,,,WELD COUNTY,,16,, (970)353-3800, ASSISTED LIVING AT GREELEY LLC,PO BOX 274,PARKER,CO,80631,218 1/2 10TH STREET,,GREELEY,CO,80631,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-75,ASSISTED LIVING OF DENVER,,,,,,,,,,,, Ms MARIA BOUTROUS, (303)333-0305,, (303)438-7165,,Medicaid, LIMITED LIABILITY,,,DENVER COUNTY,,16,, (303)480-5624, ST. ANTHONY OF PADUA HOMES LLC,14024 PARK COVE DRIVE,BROOMFIELD,CO,80023,3545 LEYDEN STREET,,DENVER,CO,80207,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-76,ASSISTED LIVING OF DENVER NE LLC,,,,,,,,,,,, Ms MELANY WONG, (303)371-0106,, (303)371-0112,,Medicaid, LIMITED LIABILITY,,,DENVER COUNTY,,10,, (303)480-5624, ASSISTED LIVING OF DENVER LLC,P O BOX 274,PARKER,CO,80134,4827 LISBON STREET,,DENVER,CO,80249,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-77,ASSISTED LIVING ON BROADWAY,,,,,,,,,,,, Ms IRENE KASPIN, (720)383-8083,, (720)389-8247,,Medicaid,2,,,ARAPAHOE COUNTY,,12,,LIMITED LIABILITY,,,,,,7120 S BROADWAY,,LITTLETON,CO,80122,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-78,ASSURED ASSISTED LIVING 1,,,,,,,,,,,, Mrs SHERYL THOMPSON, (303)663-4881,, (303)814-2689,,Private,,,,DOUGLAS COUNTY,,9,,LIMITED LIABILITY,,,,,,1687 PAONIA COURT,,CASTLE ROCK,CO,80109,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-79,ASSURED ASSISTED LIVING 2,,,,,,,,,,,, Mrs SHERYL THOMPSON, (303)660-4252,, (303)814-2689,,Private,,,,DOUGLAS COUNTY,,9,,LIMITED LIABILITY,,,,,,797 TARPAN PLACE,,CASTLE ROCK,CO,80104,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-80,ASSURED ASSISTED LIVING 3,,,,,,,,,,,, Mrs SHERYL THOMPSON, (303)660-6946,, (303)814-2689,,Private,,,,DOUGLAS COUNTY,,9,,LIMITED LIABILITY,,,,,,815 TARPAN PLACE,,CASTLE ROCK,CO,80104,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-81,ASSURED ASSISTED LIVING 4,,,,,,,,,,,, Mrs SHERYL THOMPSON, (303)660-9757,, (303)814-2689,,Private,,,,DOUGLAS COUNTY,,9,,LIMITED LIABILITY,,,,,,1861 SAPLING COURT,,CASTLE ROCK,CO,80109,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-82,ASSURED ASSISTED LIVING 5,,,,,,,,,,,, Mrs SHERYL THOMPSON, (303)660-9769,, (303)814-2689,,Private,,,,DOUGLAS COUNTY,,9,,LIMITED LIABILITY,,,,,,1671 THATCH CIRCLE,,CASTLE ROCK,CO,80109,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-83,ASSURED ASSISTED LIVING 6,,,,,,,,,,,, Mrs SHERYL THOMPSON, (303)841-0470,, (303)814-2689,,Private,,,,DOUGLAS COUNTY,,8,,LIMITED LIABILITY,,,,,,4837 WAGON TRAIL COURT,,PARKER,CO,80134,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-84,ASSURED ASSISTED LIVING 7,,,,,,,,,,,, Mrs SHERYL THOMPSON, (303)840-7327,, (303)814-2689,,Private,,,,DOUGLAS COUNTY,,8,,LIMITED LIABILITY,,,,,,10139 RIVERSTONE DRIVE,,PARKER,CO,80134,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-85,ASSURED ASSISTED LIVING 8,,,,,,,,,,,, Mrs SHERYL THOMPSON, (303)794-3335,, (303)814-2589,,Private,,,,ARAPAHOE COUNTY,,8,,LIMITED LIABILITY,,,,,,2 MEADOWBROOK PLACE,,LITTLETON,CO,80120,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-86,ASSURED ASSISTED LIVING 9,,,,,,,,,,,, Mrs SHERYL THOMPSON, (303)766-3431,, (303)814-2689,,Private,,,,ARAPAHOE COUNTY,,8,,LIMITED LIABILITY,,,,,,5286 S ANDES CT,,CENTENNIAL,CO,80015,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-87,ATRIA INN AT LAKEWOOD,,,,,,,,,,,,  KASIE WALKER, (303)742-4800,, (303)742-2100,,Private,8,,,JEFFERSON COUNTY,,274,,LIMITED LIABILITY,,,,,,555 S PIERCE ST,,LAKEWOOD,CO,80226,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-88,ATRIA LONGMONT,,,,,,,,,,,,  DERRICK CARSON, (303)678-5050,, (303)684-2389,,Private,2,,,BOULDER COUNTY,,100,,LIMITED LIABILITY,,,,,,2310 9TH AVENUE,,LONGMONT,CO,80503,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-89,ATRIA PARK OF APPLEWOOD,,,,,,,,,,,, Ms MEGAN MCGINNIS, (303)233-4343,, (303)233-5151,,Private,1,,,JEFFERSON COUNTY,,133,,LIMITED PARTNERSHIP,,,,,,2800 YOUNGFIELD STREET,,LAKEWOOD,CO,80215,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-90,AUGUSTANA ELK RUN ASSISTED LIVING,,,,,,,,,,,,  RITA WAXON (P), (303)679-8777,, (303)679-8779,,Medicaid, LIMITED LIABILITY,,,JEFFERSON COUNTY,,68,, (303)480-5624,,,,,,31383 FROST WAY,,EVERGREEN,CO,80439,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-91,AURORA MAKARIOS ASSISTED LIVING,,,,,,,,,,,, Mr FNU SUYATNO, (303)696-9177,, (303)696-9176,,Medicaid, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,8,, (303)480-5624," MAKARIOS ASSISTED LIVING, LLC",14691 E. LEHIGH AVENUE,AURORA,CO,80014,17003 E PACIFIC PLACE,,AURORA,CO,80013,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-92,BALFOUR AT RIVERFRONT PARK,,,,,,,,,,,, Ms SANDRA LEE CHRISTENSEN, (720)360-4500,, (720)360-4501,,Private,8,,,DENVER COUNTY,,100,,LIMITED LIABILITY,,,,,,1500 LITTLE RAVEN ST,,DENVER,CO,80202,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-93,BALFOUR AT STAPLETON,,,,,,,,,,,, Ms ELIZABETH GIRLING, (720)492-0712,, (720)787-7801,,Private,6,,,DENVER COUNTY,,77,,LIMITED LIABILITY,,,,,,2979 N UINTA STREET,,DENVER,CO,80238,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-94,BALFOUR CHERRYWOOD VILLAGE,,,,,,,,,,,, Ms KRISTEN LEBLANC, (303)604-2700,, (303)604-2800,,Private,2,,,BOULDER COUNTY,,52,,PROFIT-CORPORATION,,,,,,282 MCCASLIN BLVD,,LOUISVILLE,CO,80027,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-95,BALFOUR RETIREMENT COMMUNITY,,,,,,,,,,,, Mr ERIC MEYER, (303)926-1000,, (303)926-9900,,Private, LIMITED LIABILITY,,,BOULDER COUNTY,,65,, (303)441-1173,,,,,,1855 PLAZA DR,,LOUISVILLE,CO,80027,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-96,BALSAM HOUSE,,,,,,,,,,,, Ms KAREN STURGIS, (303)440-5140,, (303)440-5144,,Private, LIMITED LIABILITY,,,BOULDER COUNTY,,8,, (303)441-1173,,,,,,2818 - 2820 13TH STREET,,BOULDER,CO,80304,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-97,BARRY BUILDING,,,,,,,,,,,,,(303)111-1111,,,,,,,,,"ROBERT RUSSELL EASTERN STAR-MASONIC CENTER OF COLORADO, INC",,,,,,,,,2445 S QUEBEC ST,,DENVER,CO,80231,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-98,"BARTH HOTEL, THE",,,,,,,,,,,, Ms MICHELLE MCGINN, (303)534-7142,, (303)595-9225,,Medicaid, CORPORATE NON-PROFIT,,,DENVER COUNTY,,62,, (303)480-5624," SENIOR HOUSING OPTIONS, INC.",1510 17TH ST,DENVER,CO,80202,1514 17TH ST,,DENVER,CO,80202,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-99,BEATRICE HOVER ASSISTED LIVING RESIDENCE,,,,,,,,,,,, Ms LISA CZOLOWSKI, (303)772-9292,, (303)651-7279,,Private, CORPORATE NON-PROFIT,,,BOULDER COUNTY,,55,, (303)441-1173,,,,,,1380 CHARLES DRIVE,,LONGMONT,CO,80503,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-100,BEE HIVE HOMES OF GRAND JUNCTION,,,,,,,,,,,, Mr WENDELL GATES, (970)549-6554,, (970)243-4801,,Private, LIMITED LIABILITY,,,MESA COUNTY,,15,, (970)248-2717,,,,,,2395 H ROAD,,GRAND JUNCTION,CO,81505,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-101,BEE HIVE HOMES OF PAGOSA SPRINGS,,,,,,,,,,,, Mr CHRISTOPHER SMITH, (970)946-1784,, (970)264-5919,,Private,: (970)259-1967,,,ARCHULETA COUNTY,,: LIMITED LIABILITY,,THOMAS ENTERPRISES,,,,,,662 PARK AVENUE,,PAGOSA SPRINGS,CO,81147,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-102,"BEE HIVE-FT MORGAN I, THE",,,,,,,,,,,, Ms KATHY LATOSKI, (970)867-2221,, (970)867-2422,,Medicaid, CORPORATE NON-PROFIT,,,MORGAN COUNTY,,16,, (970)867-9409, TLC CARE CHOICES INC,23 SCOTT DRIVE NORTH,BROOMFIELD,CO,80020,1620 E RIVERVIEW AVENUE,,FORT MORGAN,CO,80701,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-103,"BEE HIVE-FT MORGAN II, THE",,,,,,,,,,,, Ms KATHY LATOSKI, (970)867-5336,, (970)867-2422,,Medicaid, CORPORATE NON-PROFIT,,,MORGAN COUNTY,,16,, (970)867-9409, THE BEE HIVE-FT MORGAN II,23 SCOTT DRIVE NORTH,BROOMFIELD,CO,80020,1640 E RIVERVIEW AVENUE,,FORT MORGAN,CO,80701,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-104,"BEE HIVE-STERLING I, THE",,,,,,,,,,,, Ms DAFFENY SAMPSON, (970)522-7335,, (970)526-2056,,Medicaid, CORPORATE NON-PROFIT,,,LOGAN COUNTY,,12,, (970)867-9409, TLC CARE CHOICES INC,23 SCOTT DRIVE NORTH,BROOMFIELD,CO,80020,610 JAY DR,,STERLING,CO,80751,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-105,"BEE HIVE-STERLING II, THE",,,,,,,,,,,, Ms DAFFENY SAMPSON, (970)522-7335,, (970)526-2056,,Medicaid, CORPORATE NON-PROFIT,,,LOGAN COUNTY,,16,, (970)867-9409, TLC CARE CHOICES INC,23 SCOTT DRIVE NORTH,BROOKFIELD,CO,80020,604 JAY DR,,STERLING,CO,80751,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-106,BEELER STREET RTF,,,,,,,,,,,, Ms JOANN TONEY, (303)360-6014,, (303)504-7991,,-, CORPORATE NON-PROFIT,,,ARAPAHOE COUNTY,,15,, (303)480-5624, MENTAL HEALTH CORPORATION OF DENVER,4455 EAST 12TH AVE,DENVER,CO,80220,1455 BEELER STREET,,AURORA,CO,80010,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-107,"BELLAIRE HOUSE ASSISTED LIVING, LLC",,,,,,,,,,,, Ms KIMBERLY BAIYEE-CADY, (303)321-7692,, (303)845-7616,,Medicaid, LIMITED LIABILITY,,,DENVER COUNTY,,8,, (303)480-5624,,,,,,4301 MARTIN LUTHER KING BLVD,,DENVER,CO,80207,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-108,BELLEVIEW HEIGHTS ALZHEIMER'S SPECIAL CARE CENTER,,,,,,,,,,,,  TRACY WAITE, (303)690-0700,, (303)690-4141,,Private, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,66,, (303)480-5624, BELLEVIEW HEIGHTS ALZHEIMER'S SPECIAL CARE CENTER,P.O. BOX 820528,VANCOUVER,WA,98682,14500 BELLEVIEW AVE,,AURORA,CO,80015,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-109,BELMONT SENIOR CARE,,,,,,,,,,,, MS PHYLLIS SANCHEZ, (719)544-3999,, (719)542-3033,,Medicaid, CORPORATE NON-PROFIT,,,PUEBLO COUNTY,,49,, (719)583-6123,,,,,,#3 DOUGLAS COURT,,PUEBLO,CO,81001,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-110,BELMONT SENIOR CARE #1,,,,,,,,,,,,,(719)544-3999,,,,,,,,,BELMONT SENIOR CARE,,,,,,,,,#1 DOUGLAS COURT,,PUEBLO,CO,81001,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-111,BELMONT SENIOR CARE #2,,,,,,,,,,,,,(719)544-3999,,,,,,,,,BELMONT SENIOR CARE,,,,,,,,,#2 DOUGLAS COURT,,PUEBLO,CO,81001,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-112,BELMONT SENIOR CARE #3,,,,,,,,,,,,,(719)544-3999,,,,,,,,,BELMONT SENIOR CARE,,,,,,,,,#3 DOUGLAS COURT,,PUEBLO,CO,81001,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-113,BELMONT SENIOR CARE #4,,,,,,,,,,,,,(719)544-3999,,,,,,,,,BELMONT SENIOR CARE,,,,,,,,,#4 DOUGLAS COURT,,PUEBLO,CO,81001,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-114,BELMONT SENIOR CARE #5,,,,,,,,,,,,,(719)544-3999,,,,,,,,,BELMONT SENIOR CARE,,,,,,,,,#5 DOUGLAS COURT,,PUEBLO,CO,81001,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-115,BETHESDA GARDENS MONUMENT,,,,,,,,,,,, Ms CARA THOMAS, (866)958-8771,, (719)488-6080,,Private,3,,,EL PASO COUNTY,,60,,LIMITED LIABILITY,,,,,,55 BEACON LITE ROAD,,MONUMENT,CO,80132,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-116,BETHHAVEN HOUSE,,,,,,,,,,,, Mr MICHAEL VAN DE CASTEELE, (719)328-1609,, (719)634-5002,,Medicaid, CORPORATE NON-PROFIT,,,EL PASO COUNTY,,12,, (719)471-7080, BETHHAVEN INC.,PO BOX 326,COLORADO SPRINGS,CO,80901,504 E WILLAMETTE AVE,,COLORADO SPRINGS,CO,80903,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-117,BIRCH ASSISTED LIVING,,,,,,,,,,,, Ms VICTORINA SUPIT, (970)346-1150,, (970)346-1151,,Medicaid, PROFIT-CORPORATION,,,WELD COUNTY,,60,, (970)353-3800,,,,,,1819 BIRCH AVENUE,,GREELEY,CO,80631,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-118,BLOSSOM VIEW ASSISTED LIVING,,,,,,,,,,,, Ms BONNITA WALLACE, (970)434-6707,, (970)434-9323,,Medicaid, PROFIT-CORPORATION,,,MESA COUNTY,,16,, (970)248-2717,,,,,,3456 F ROAD,,CLIFTON,CO,81520,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-119,BLUE SPRUCE ASSISTED LIVING,,,,,,,,,,,,  ADELE BARBERA, (303)663-0695,, (303)663-0804,,Medicaid, LIMITED LIABILITY,,,DOUGLAS COUNTY,,8,, (303)480-5624, BLUE SPRUCE ASSISTED LIVING FACILITIES LLC,12434 DANIELS GATE DRIVE,CASTLE PINES,CO,80108,8204 WETHERILL CIRCLE,,CASTLE ROCK,CO,80108,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-120,BLUE SPRUCE ASSISTED LIVING II,,,,,,,,,,,,  ADELE BARBERA, (303)549-3736,, (303)663-0804,,Private, LIMITED LIABILITY,,,DOUGLAS COUNTY,,8,, (303)480-5624, BLUE SPRUCE ASSISTED LIVING FACILITIES,12434 DANIELS GATE DR,CASTLE PINES,CO,80108,2570 PEMBERLY AVE,,HIGHLANDS RANCH,CO,80126,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-121,BONAVENTURE OF CASTLE ROCK,,,,,,,,,,,,  JOLENE GREENE, (303)681-3752,, (303)681-0179,,Private,8,,,DOUGLAS COUNTY,,78,,LIMITED LIABILITY,,,,,,1855 LOW MEADOW BLVD,,CASTLE ROCK,CO,80109,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-122,BONAVENTURE OF COLORADO SPRINGS,,,,,,,,,,,, Mr DIEGO BARRANTES (P), (719)434-5230,, (716)434-5231,,Private,2,,,EL PASO COUNTY,,84,, (719)471-7080, BONAVENTURE OF COLORADO SPRINGS,3425 BOONE RD SE,SALEM,OR,97317,9112 GRAND CORDERA PARKWAY,,COLORADO SPRINGS,CO,80924,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-123,BONAVENTURE OF PUEBLO,,,,,,,,,,,, Mr MICHAEL MARINO (P), (719)542-6254,, (719)542-6256,,Private,4,,,PUEBLO COUNTY,,86,,LIMITED LIABILITY,,,,,,3125 BONAVENTURE COURT,,PUEBLO,CO,81008,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-124,BONELL GOOD SAMARITAN CENTER,,,,,,,,,,,, Ms VERONICA HOWELL, (970)352-6082,, (970)356-7970,,Medicaid, CORPORATE NON-PROFIT,,,WELD COUNTY,,41,, (970)353-3800,,,,,,708 22ND ST,,GREELEY,CO,80631,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-125,BOOKCLIFF MANOR ASSISTED LIVING,,,,,,,,,,,, MR BRUCE BURROUGHS, (970)245-0788,, (970)245-6945,,Medicaid, LIMITED LIABILITY,,,MESA COUNTY,,25,, (970)248-2717, BOOKCLIFF MANOR-ASSISTED LIVING,P.O. BOX 40048,GRAND JUNCTION,CO,81504,2897 ORCHARD AVENUE,,GRAND JUNCTION,CO,81501,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-126,BOSTON HOUSE,,,,,,,,,,,, Mr MILKIAS HAILU (P), (303)367-8864,, (303)377-2991,,Medicaid, PROFIT-CORPORATION,,,ADAMS COUNTY,,16,, (303)480-5624, THE BOSTON HOUSE,P O BOX 200126,DENVER,CO,80220,1744 BOSTON ST,,AURORA,CO,80010,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-127,BRASSWOOD ASSISTED LIVING,,,,,,,,,,,, Ms ANELLA SMITH, (720)234-3657,, (303)745-3990,,Private, LIMITED LIABILITY,,,ARAPAHOE COUNTY,,8,, (303)480-5624, BRASSWOOD ASSISTED LIVING LLC,14613 E. ATLANTIC DR.,AURORA,CO,80014,20 SOUTH DE GAULLE STREET,,AURORA,CO,80014,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-128,BRECKENRIDGE (B),,,,,,,,,,,,,,,,,,,,,,NEW DAWN MEMORY CARE-COLORADO SPRINGS,,,,,,,,,4145 BRIARGATE PKWY,,COLORADO SPRINGS,CO,80920,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-129,"BREWER, THERE'S NO PLACE LIKE HOME CARE",,,,,,,,,,,, Ms LORETTA REED, (303)945-4656,, (303)377-1081,,Medicaid, INDIVIDUAL,,,DENVER COUNTY,,8,, (303)480-5624,,,,,,2627-37 MARTIN LUTHER KING BOULEVARD,,DENVER,CO,80205,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-130,BRIDGE ASSISTED LIVING AT LIFE CARE CTR OF GREELEY THE,,,,,,,,,,,, Ms JENNIFER HARRIS (MCELHANEY), (970)339-0022,, (970)506-9031,,Private, LIMITED LIABILITY,,,WELD COUNTY,,70,, (970)353-3800,,,,,,4750 25TH ST,,GREELEY,CO,80634,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-131,BRIDGE ASSISTED LVG AT LIFE CARE CTR OF CO SPRINGS THE,,,,,,,,,,,, Ms CONNIE JOHNSON, (719)630-3330,, (719)633-0567,,Private, PARTNERSHIP,,,EL PASO COUNTY,,65,, (719)471-7080,,,,,,2494 INTERNATIONAL CIRCLE,,COLORADO SPRINGS,CO,80910,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-132,"BRIDGE ASSISTED LVG AT LIFE CARE CTR OF LONGMONT, THE",,,,,,,,,,,, Ms SHIRLEY MCNEFF, (303)774-8255,, (303)774-8578,,Private, PARTNERSHIP,,,BOULDER COUNTY,,70,, (303)441-1173,,,,,,2444 PRATT ST,,LONGMONT,CO,80501,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-133,BRIDGE AT ALAMOSA THE,,,,,,,,,,,, Ms CAROL RIGGENBACH, (719)587-3514,, (719)587-3614,,Private, LIMITED LIABILITY,,,ALAMOSA COUNTY,,85,, (719)589-4511,,,,,,3407 CARROLL STREET,,ALAMOSA,CO,81101,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-134,BRIGHT ASSISTED LIVING LLC,,,,,,,,,,,, Ms RACHEL ROBERTSON, (970)674-1446,, (970)674-1463,,Medicaid, LIMITED LIABILITY,,,WELD COUNTY,,12,, (970)353-3800,,,,,,610 HEMLOCK DRIVE,,WINDSOR,CO,80550,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-135,BROADMOOR COURT,,,,,,,,,,,, MS LINDA HODGES, (719)471-2285,, (719)634-0491,,Medicaid, CORPORATE NON-PROFIT,,,EL PASO COUNTY,,64,, (719)471-7080,,,,,,2045 ROANOKE ST,,COLORADO SPRINGS,CO,80906,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-136,BROOKDALE ARVADA,,,,,,,,,,,, Ms ALICIA MURRAY, (303)569-6979,, (303)423-1849,,Private,7,,,JEFFERSON COUNTY,,92,,PROFIT-CORPORATION,,,,,,7720 ALLISON STREET,,ARVADA,CO,80005,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-137,BROOKDALE AURORA,,,,,,,,,,,, Mr ELVAN MOSS (P), (303)369-0736,, (303)752-9334,,Private,8,,,ARAPAHOE COUNTY,,188,,LIMITED LIABILITY,,,,,,1820 S POTOMAC ST,,AURORA,CO,80012,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-138,BROOKDALE BEAR CREEK-ALR,,,,,,,,,,,, Ms RENEE BOGARD, (719)329-1774,, (719)329-1695,,Private,5,,,EL PASO COUNTY,,137,,PROFIT-CORPORATION,,,,,,1685 SOUTH 21ST STREET,,COLORADO SPRINGS,CO,80904,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-139,BROOKDALE BOULDER CREEK,,,,,,,,,,,, Ms BRIANNA WESTLAKE, (303)473-0333,, (303)473-0134,,Medicaid, PROFIT-CORPORATION,,,BOULDER COUNTY,,90,, (303)441-1173,,,,,,3375 34TH ST,,BOULDER,CO,80301,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-140,BROOKDALE BRIARGATE,,,,,,,,,,,, Ms LORELEI BROXSON, (719)598-4200,, (719)598-1083,,Private,0,,,EL PASO COUNTY,,50,,PROFIT-CORPORATION,,,,,,7560 LEXINGTON DRIVE,,COLORADO SPRINGS,CO,80920,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-141,BROOKDALE BRIGHTON,,,,,,,,,,,,  MARK WALKER, (303)637-9500,, (303)637-7338,,Medicaid, PROFIT-CORPORATION,,,ADAMS COUNTY,,55,, (303)480-5624,,,,,,2215 EAST EGBERT ST,,BRIGHTON,CO,80601,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-142,BROOKDALE BROADMOOR,,,,,,,,,,,, Ms SHANELL MOORE, (719)579-5000,, (719)579-5024,,Private,7,,,EL PASO COUNTY,,89,,PROFIT-CORPORATION,,,,,,615 SOUTHPOINTE COURT,,COLORADO SPRINGS,CO,80906,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-143,BROOKDALE DENVER AL (CO),,,,,,,,,,,, Ms MINDY MOSKOWITZ (P), (303)671-2500,, (303)355-5595,,Private,5,,,ARAPAHOE COUNTY,,135,,PROFIT-CORPORATION,,,,,,2500 S ROSLYN ST,,DENVER,CO,80231,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-144,BROOKDALE DENVER TECH CENTER,,,,,,,,,,,, Ms JANET PICCINATI (P), (303)796-8009,, (303)713-0891,,Private,7,,,DENVER COUNTY,,114,,PROFIT-CORPORATION,,,,,,4901 S MONACO ST,,DENVER,CO,80237,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-145,BROOKDALE EL CAMINO,,,,,,,,,,,,  JANELLA SANDOVAL, (719)561-1400,, (719)561-1900,,Private, PROFIT-CORPORATION,,,PUEBLO COUNTY,,75,, (719)583-6123,,,,,,4723 SURFWOOD LANE,,PUEBLO,CO,81005,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-146,BROOKDALE FORT COLLINS AL (CO),,,,,,,,,,,, Mr GREGORY BROWN, (970)229-9777,, (970)223-3206,,Private, PROFIT-CORPORATION,,,LARIMER COUNTY,,80,, (303)862-3524,,,,,,1002 RULE DR,,FORT COLLINS,CO,80525,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-147,BROOKDALE FORT COLLINS MC (CO),,,,,,,,,,,, Mr GREGORY BROWN, (970)229-9777,, (970)223-3206,,Private,2,,,LARIMER COUNTY,,62,,PROFIT-CORPORATION,,,,,,1008 RULE DRIVE,,FORT COLLINS,CO,80525,USA,Assisted Living
USA-CO-72-AssistedLiving-72-AssistedLiving-148,BROOKDALE GREELEY,,,,,,,,,,,, Ms KERRIE HARDEN, (970)330-9500,, (970)330-7883,,Medicaid, PROFIT-CORPORATION,,,WELD COUNTY,,51,, (970)353-3800,,,,,,1999 38TH AVENUE,,GREELEY,CO,80634,USA,Assisted Living
