row_id,Facility Name,Facility ID,License Exp.,Facility Type,Address1,Address2,City,State,Zip,Owner,Owner Address1,Owner Address2,Owner City,Owner State,Owner Zip,Facility Phone,Facility Fax,Owner Phone,Owner Fax,Capacity,Country
USA-TX-59-TX-AssistedLiving-output-77,BROOKDALE SHAVANO PARK,050689,12/01/2018,ASSISTED LIVING,4096 DEZAVALA,,SAN ANTONIO,TX,78249,S-H OPCO SHAVANO PARK LLC,1920 MAIN ST,STE 1200,IRVINE,CA,92614,(210) 408-7411,(210) 408-6411,(949) 407-0700,(949) 407-8000,30,US
USA-TX-59-TX-AssistedLiving-output-78,BROOKHOLLOW ASSISTED LIVING,104961,11/10/2017,ASSISTED LIVING,14211 CHADBOURNE ST,,SAN ANTONIO,TX,78232,CLAUDIA BELDEAN,14211 CHADBOURNE ST,,SAN ANTONIO,TX,78232,(210) 545-4012,(210) 545-4012,(210) 823-2604,(210) 545-4012,6,US
USA-TX-59-TX-AssistedLiving-output-79,BROOKS HOME FOR SENIORS,105931,01/29/2019,ASSISTED LIVING,4139 BRIAR GLEN DR.,,SAN ANTONIO,TX,78218,BROOKS HOME FOR SENIORS LLC,4139 BRIAR GLEN DR,,SAN ANTONIO,TX,78218,(210) 590-8927,,(210) 590-8927,,6,US
USA-TX-59-TX-AssistedLiving-output-80,CAROL ANN'S HOME INC,030254,02/04/2018,ASSISTED LIVING,8005 CHAMBERS RD,,SAN ANTONIO,TX,78229,CAROL ANN'S HOME INC,21022 CACTUS CLIFF,,SAN ANTONIO,TX,78258,(210) 621-3685,(210) 635-0110,(210) 621-3685,(210) 635-0110,15,US
USA-TX-59-TX-AssistedLiving-output-81,CAROL ANN'S HOME INC,103570,10/14/2018,ASSISTED LIVING,4215 HILTON HEAD,,SAN ANTONIO,TX,78217,CAROL ANN'S HOME INC,21022 CACTUS CLIFF,,SAN ANTONIO,TX,78258,(210) 375-4664,(210) 635-0110,(210) 621-3685,(210) 635-0110,8,US
USA-TX-59-TX-AssistedLiving-output-82,CASA FELICITAS,000432,09/10/2018,ASSISTED LIVING,107 BARBARA DR,,SAN ANTONIO,TX,78216,KINCARE INCORPORATED,107 BARBARA DR,,SAN ANTONIO,TX,78216,(210) 824-5344,(210) 824-5344,(210) 824-5344,(210) 822-2494,14,US
USA-TX-59-TX-AssistedLiving-output-83,CHANDLER ASSISTED LIVING,000314,02/12/2019,ASSISTED LIVING,1510 HOWARD STREET,,SAN ANTONIO,TX,78212,MORNINGSIDE MINISTRIES,700 BABCOCK RD,,SAN ANTONIO,TX,78201-2600,(210) 737-5200,(210) 737-5221,(210) 734-1000,(210) 734-1111,32,US
USA-TX-59-TX-AssistedLiving-output-84,CINDY'S PLACE,105463,08/07/2017,ASSISTED LIVING,16906 TURKEY POINT,,SAN ANTONIO,TX,78232,CLAUDETTE C. ROBERTS,16906 TURKEY POINT,,SAN ANTONIO,TX,78232,(210) 255-8056,,(210) 255-8056,(210) 233-1038,5,US
USA-TX-59-TX-AssistedLiving-output-85,COLONIAL GARDENS OF SAN ANTONIO SA-1,030045,07/01/2018,ASSISTED LIVING,20 LYNN BATTS LANE,,SAN ANTONIO,TX,78218,ASF LIVING INC,P O BOX 3666,,SAN ANGELO,TX,76902,(210) 826-6090,(210) 826-6516,(325) 653-3180,,16,US
USA-TX-59-TX-AssistedLiving-output-86,COLONIAL GARDENS OF SAN ANTONIO SA-2,030288,07/01/2017,ASSISTED LIVING,10 LYNN BATTS LANE,,SAN ANTONIO,TX,78218,ASF LIVING INC,P O BOX 3666,,SAN ANGELO,TX,76902,(210) 826-6212,(210) 826-7985,(325) 653-3180,,20,US
USA-TX-59-TX-AssistedLiving-output-87,COME HOME- VICTOR'S HOUSE,106409,09/06/2018,ASSISTED LIVING,2522 HOLLY HILL,,SAN ANTONIO,TX,78222,COME HOME - VICTOR'S HOUSE LLC,2522 HOLLY HILL,,SAN ANTONIO,TX,78222,(210) 451-8393,(210) 451-8393,(210) 723-6023,(210) 451-8393,7,US
USA-TX-59-TX-AssistedLiving-output-88,CORNERSTONE ASSISTED LIVING,106553,11/08/2018,ASSISTED LIVING,103 FAIRWAY CIRCLE,,SAN ANTONIO,TX,78232,CORNERSTONE ALF LLC,103 FAIRWAY CIRCLE,,SAN ANTONIO,TX,78232,(210) 908-9424,(210) 908-9424,(210) 908-9424,(210) 908-9424,6,US
USA-TX-59-TX-AssistedLiving-output-89,COUNTRY LIVING IN THE CITY,030088,08/31/2018,ASSISTED LIVING,437 OAK KNOLL,,SAN ANTONIO,TX,78228,GLORIA T FLORES,437 OAK KNOLL,,SAN ANTONIO,TX,78228,(210) 436-5124,(210) 436-5124,(210) 436-5124,,5,US
USA-TX-59-TX-AssistedLiving-output-90,CYPRESSGREEN AT HOME ASSISTED LIVING LLC,104415,02/03/2019,ASSISTED LIVING,647 CYPRESSGREEN DR,,SAN ANTONIO,TX,78245,CYPRESSGREEN AT HOME ASSISTED LIVING LLC,2400 MCCULLOUGH AVE,#15067,SAN ANTONIO,TX,78212,(210) 865-8040,(866) 929-4238,(210) 865-8040,(866) 929-4238,6,US
USA-TX-59-TX-AssistedLiving-output-91,DIANA'S ASSISTED LIVING HOME,102765,08/31/2018,ASSISTED LIVING,214 TALISMAN,,SAN ANTONIO,TX,78210,DIANA L DELEON,207 JO MARIE,,SAN ANTONIO,TX,78222,(210) 849-3415,(210) 267-2485,(210) 845-3826,(210) 267-2485,12,US
USA-TX-59-TX-AssistedLiving-output-92,DIGNITY SENIOR CARE HOMES,106320,12/30/2017,ASSISTED LIVING,4639 RADER PASS,,SAN ANTONIO,TX,78247,JOHANNA K. WILSON,8410 APACHE BEND,,CONVERSE,TX,78109,(210) 451-7155,(210) 451-7171,(210) 451-7155,(210) 451-7171,6,US
USA-TX-59-TX-AssistedLiving-output-93,DIGNITY SENIOR CARE HOMES,104238,05/11/2018,ASSISTED LIVING,4530 BRIARWICK,,SAN ANTONIO,TX,78217,JOHANNA K. WILSON,8410 APACHE BEND,,CONVERSE,TX,78109,(210) 451-7171,,(210) 451-7155,(210) 451-7171,10,US
USA-TX-59-TX-AssistedLiving-output-94,DOVES NEST ASSISTED LIVING,101047,12/08/2017,ASSISTED LIVING,14311 PARKHURST DR,,SAN ANTONIO,TX,78232,ANA M KHAN,14202 TURTLE ROCK ST,,SAN ANTONIO,TX,78232,(210) 496-0299,(210) 496-0299,(210) 495-0481,(210) 496-0299,10,US
USA-TX-59-TX-AssistedLiving-output-95,"EARLY TRAIL, INC.",106041,01/15/2019,ASSISTED LIVING,322 EARLY TRAIL,,SAN ANTONIO,TX,78228,"EARLY TRAIL, INC.",322 EARLY TRAIL,,SAN ANTONIO,TX,78228,(210) 888-5486,(210) 277-0487,(210) 888-5486,(210) 277-0487,6,US
USA-TX-59-TX-AssistedLiving-output-96,ELISAS FOSTERCARE,001075,09/26/2017,ASSISTED LIVING,147 CROESUS,,SAN ANTONIO,TX,78213,ELISA M DURDA,147 CROESUS,,SAN ANTONIO,TX,78213,(210) 979-9251,(210) 979-9251,(210) 979-9251,(210) 979-9251,4,US
USA-TX-59-TX-AssistedLiving-output-97,ELMCROFT OF WINDCREST,030383,08/01/2017,ASSISTED LIVING,6849 CRESTWAY,,SAN ANTONIO,TX,78239,WINDCREST OPERATIONS LLC,700 N HURSTBOURNE PKWY,STE 200,LOUISVILLE,KY,40222,(210) 946-4994,(210) 946-5775,(502) 753-6004,(502) 753-6104,113,US
USA-TX-59-TX-AssistedLiving-output-98,EMERITUS AT AMBER OAKS,000652,04/01/2019,ASSISTED LIVING,4415 RIO D ORO,,SAN ANTONIO,TX,78233,ESC III LP,6737 W WASHINGTON STREET,SUITE 2300,MILWAUKEE,WI,53214,(210) 653-3132,(210) 653-9791,(615) 221-2250,(615) 221-2280,205,US
USA-TX-59-TX-AssistedLiving-output-99,ESDRAS MENDOZA,101083,05/23/2018,ASSISTED LIVING,4618 MANITOU,,SAN ANTONIO,TX,78228,MARIA I LOPEZ MENDOZA,4618 MANITOU,,SAN ANTONIO,TX,78228,(210) 436-6885,(210) 233-9634,(210) 639-2560,(210) 431-7884,12,US
USA-TX-59-TX-AssistedLiving-output-100,EZ GRACE RESIDENTIAL HOME CARE,106661,03/16/2019,ASSISTED LIVING,919 SADDLEBROOK DRIVE,,SAN ANTONIO,TX,78245,EZ GRACE HEALTHCARE STAFFING AGENCY LLC,8618 JOGEVA RISE,,SAN ANTONIO,TX,78251,(210) 592-1828,,(240) 478-0095,,6,US
USA-TX-59-TX-AssistedLiving-output-101,FAITH HOME,101026,05/14/2019,ASSISTED LIVING,4218 CLEAR LAKE,,SAN ANTONIO,TX,78217,ROSA CORTES,13731 SUNNY GLEN,,SAN ANTONIO,TX,78233,(210) 637-7848,(210) 348-5567,(210) 859-5507,,7,US
USA-TX-59-TX-AssistedLiving-output-102,FENWOOD RESIDENTIAL HOME CARE,102535,07/21/2018,ASSISTED LIVING,8862 FENWOOD,,SAN ANTONIO,TX,78250,FENWOOD HOME CARE ALF LLC,8862 FENWOOD,,SAN ANTONIO,TX,78250,(210) 296-7260,(210) 233-6197,(210) 233-6197,(210) 233-6197,7,US
USA-TX-59-TX-AssistedLiving-output-103,FRANKLIN PARK ALAMO HEIGHTS ASSISTED LIVING,106581,08/16/2019,ASSISTED LIVING,230 W. SUNSET ROAD,,SAN ANTONIO,TX,78209,"FAM ALAMO HEIGHTS, LTD.",21260 GATHERING OAK,STE. 101,SAN ANTONIO,TX,78260,(210) 829-5955,(210) 829-5953,(210) 694-2223,(210) 694-2225,121,US
USA-TX-59-TX-AssistedLiving-output-104,FRANKLIN PARK SONTERRA ASSISTED LIVING,104458,06/10/2019,ASSISTED LIVING,18323 SONTERRA PLACE,,SAN ANTONIO,TX,78258,"FAM SONTERRA, LTD",21260 GATHERING OKA,STE 101,SAN ANTONIO,TX,78260,(210) 404-1444,(210) 490-2801,(210) 694-2223,(210) 594-2225,70,US
USA-TX-59-TX-AssistedLiving-output-105,FRANKLIN PARK TPC PARKWAY,104834,09/30/2018,ASSISTED LIVING,21802 ENCINO COMMONS,,SAN ANTONIO,TX,78258,FAM STONE OAK LTD,21260 GATHERING OAK,STE 101,SAN ANTONIO,TX,78260,(210) 483-9999,,(210) 694-2223,(210) 594-2225,125,US
USA-TX-59-TX-AssistedLiving-output-106,FREEDOM HOUSE ALZHEIMER'S CARE AND RESEARCH CENTER,030259,01/05/2018,ASSISTED LIVING,12455 FREEDOM WAY,,SAN ANTONIO,TX,78245,ALZHEIMERS CARE AND RESEARCH CENTER FOUNDATION,12455 FREEDOM WAY,,SAN ANTONIO,TX,78245,(210) 838-6300,(210) 838-6310,(210) 838-6300,(210) 838-6310,72,US
USA-TX-59-TX-AssistedLiving-output-107,GARCIA FOSTER HOME,101298,05/25/2017,ASSISTED LIVING,558 FERRIS ST,,SAN ANTONIO,TX,78220,LALITA GARCIA,558 FERRIS ST,,SAN ANTONIO,TX,78220,(210) 271-9433,(210) 223-1434,(210) 271-9433,(210) 223-1434,4,US
USA-TX-59-TX-AssistedLiving-output-108,GOLDEN CASA ASSISTED LIVING FACILITY 2,010240,11/22/2018,ASSISTED LIVING,7715 BARREN RIDGE,,SAN ANTONIO,TX,78239,RONALD A DYGERT,7714 BARREN RIDGE,,SAN ANTONIO,TX,78239,(210) 656-3690,(210) 656-8024,(210) 656-3690,(210) 656-8024,11,US
USA-TX-59-TX-AssistedLiving-output-109,GOLDEN STAGE ASSISTED LIVING,104091,12/08/2017,ASSISTED LIVING,24911 N SADDLE TRL,,SAN ANTONIO,TX,78255,LENUTA PUMNUT,24911 N SADDLE TRL,,SAN ANTONIO,TX,78255,(210) 858-5200,(210) 616-4808,(210) 858-5200,(210) 616-4808,14,US
USA-TX-59-TX-AssistedLiving-output-110,GREENWOOD HOME CARE,106543,08/11/2018,ASSISTED LIVING,6035 SPRING TIME DRIVE,,SAN ANTONIO,TX,78249,BENJAMIN VESA,6035 SPRING TIME DR.,,SAN ANTONIO,TX,78249,(210) 462-1543,(210) 642-9043,(210) 462-1543,(210) 462-9043,6,US
USA-TX-59-TX-AssistedLiving-output-111,GUZMANS PERSONAL CARE,000562,07/08/2015,ASSISTED LIVING,325 E LOCUST ST,,SAN ANTONIO,TX,78212,RAUL M GUZMAN SR,325 E LOCUST,,SAN ANTONIO,TX,78212,(210) 735-1779,(210) 735-1776,(210) 735-1779,(210) 735-1776,16,US
USA-TX-59-TX-AssistedLiving-output-112,HAPPY HOME ADULT PERSONAL CARE HOME,000926,01/05/2019,ASSISTED LIVING,4635 LORD RD,,SAN ANTONIO,TX,78220,GERALDINE DOLORES WALKER,4523 EMORY OAK WOODS,,SAN ANTONIO,TX,78249,(210) 267-8142,(210) 493-8289,(210) 445-7282,(210) 493-8289,12,US
USA-TX-59-TX-AssistedLiving-output-113,HAVENS INN,030196,11/13/2018,ASSISTED LIVING,110 MARY LOUISE DR,,SAN ANTONIO,TX,78201,MARGARET L VELASQUEZ,110 MARY LOUISE DR,,SAN ANTONIO,TX,78201,(210) 736-0044,(210) 736-0448,(210) 736-0044,(210) 736-0448,36,US
USA-TX-59-TX-AssistedLiving-output-114,HEART TO HEART RESIDENTIAL CARE HOME LLC,103524,08/08/2019,ASSISTED LIVING,12119 SAN MIGUEL,,SAN ANTONIO,TX,78233,HEART TO HEART RESIDENTIAL CARE HOME LLC,12119 SAN MIGUEL,,SAN ANTONIO,TX,78233,(210) 777-1039,(210) 265-5516,(210) 777-1039,(210) 265-5516,12,US
USA-TX-59-TX-AssistedLiving-output-115,HEARTIS SAN ANTONIO,106612,12/09/2018,ASSISTED LIVING,15430 HUEBNER ROAD,,SAN ANTONIO,TX,78248,"HEARTIS SAN ANTONIO PARTNERS, LP",5910 N CENTRAL EXPWY,,DALLAS,TX,75206,(210) 492-1928,,(214) 916-5750,,186,US
USA-TX-59-TX-AssistedLiving-output-116,HERITAGE CREEK,105674,11/01/2017,ASSISTED LIVING,6538 ECKHERT RD.,,SAN ANTONIO,TX,78240,HERITAGE CREEK ASSISTED LIVING INC,6538 ECKHERT RD.,,SAN ANTONIO,TX,78240,(210) 439-8729,,(210) 439-8729,,52,US
USA-TX-59-TX-AssistedLiving-output-117,HIGHLAND GARDENS PERSONAL CARE,000843,11/01/2017,ASSISTED LIVING,802 MONTICELLO,,SAN ANTONIO,TX,78223,GLADYS M KOVAL & GEORGE J KOVAL,802 MONTICELLO,,SAN ANTONIO,TX,78223,(210) 534-9451,(888) 333-1141,(210) 534-9451,(888) 333-1141,8,US
USA-TX-59-TX-AssistedLiving-output-118,HOPES RESIDENCE,101528,05/06/2017,ASSISTED LIVING,5102 GAWAIN THE CHOSEN,,SAN ANTONIO,TX,78218,HEALTH OPERATION PROVIDING ECONOMICAL SOLUTIONS (HOPES),5102 GAWAIN DR,,SAN ANTONIO,TX,78218,(210) 559-2551,(210) 559-1316,(210) 599-2551,(210) 251-4279,12,US
USA-TX-59-TX-AssistedLiving-output-119,HOPES RESIDENCE,030354,07/29/2017,ASSISTED LIVING,5046 GALAHAD DR,,SAN ANTONIO,TX,78218,HEALTH OPERATION PROVIDING ECONOMICAL SOLUTIONS (HOPES),5102 GAWAIN DR,,SAN ANTONIO,TX,78218,(210) 564-0870,(210) 251-4279,(210) 599-2551,(210) 251-4279,11,US
USA-TX-59-TX-AssistedLiving-output-120,IHCS RESIDENTIAL,050192,04/07/2017,ASSISTED LIVING,15218 PEBBLE FOREST DR,,SAN ANTONIO,TX,78232,IHCS RESIDENTIAL,15218 PEBBLE FOREST,,SAN ANTONIO,TX,78232,(210) 559-9500,(210) 858-5231,(210) 559-9500,(866) 343-7703,9,US
USA-TX-59-TX-AssistedLiving-output-121,INDEPENDENCE HILL ASSISTED LIVING FACILITY,100102,08/08/2017,ASSISTED LIVING,20500 HUEBNER RD,,SAN ANTONIO,TX,78258,STONE OAK VILLAS II LTD,20500 HUEBNER RD,,SAN ANTONIO,TX,78258,(210) 482-2000,(210) 482-2006,(210) 615-4040,(210) 615-4288,115,US
USA-TX-59-TX-AssistedLiving-output-122,ISLE AT DOMINION,106675,02/24/2019,ASSISTED LIVING,6906 HEUERMAN ROAD,,SAN ANTONIO,TX,78257,"DOMINION AL CARE GROUP, LLC",5307 E MOCKINGBIRD LANE,SUITE #1010,DALLAS,TX,75206,(210) 947-7000,,(214) 370-2600,(214) 370-2699,148,US
USA-TX-59-TX-AssistedLiving-output-123,ISLE AT WATERCREST - ALAMO RANCH,106118,04/22/2019,ASSISTED LIVING,11349ALAMO RANCH PARKWAY,,SAN ANTONIO,TX,78253,ALAMO RANCH CARE GROUP LP,5307 E MOCKINGBIRD LANE,STE 1010,DALLAS,TX,75206,(210) 688-9966,,(214) 370-2600,(214) 370-2699,152,US
USA-TX-59-TX-AssistedLiving-output-124,JUST LIKE HOME CARE,106149,03/20/2019,ASSISTED LIVING,4126 SHADY OAK ST,,SAN ANTONIO,TX,78229,JUST LIKE HOME CARE,4126 SHADY OAK ST,,SAN ANTONIO,TX,78229,(210) 274-8280,(210) 979-0239,(210) 274-8280,(210) 979-0239,11,US
USA-TX-59-TX-AssistedLiving-output-125,KOVALS ADULT FOSTER HOME,000514,11/01/2018,ASSISTED LIVING,804 MONTICELLO,,SAN ANTONIO,TX,78223,GLADYS M KOVAL & GEORGE J KOVAL,802 MONTICELLO,,SAN ANTONIO,TX,78223,(210) 534-9451,(888) 333-1141,(210) 534-9451,(888) 333-1141,4,US
USA-TX-59-TX-AssistedLiving-output-126,KSL TEXAS COMMUNITIES SA LLC,102599,06/10/2018,ASSISTED LIVING,8103 N HOLLOW,,SAN ANTONIO,TX,78240,"KSL TEXAS COMMUNITIES SA, LLC",5790 FLEET STREET,SUITE 300,CARLSBAD,CA,92008,(210) 558-7600,(210) 558-7604,(760) 804-5900,(760) 804-0589,61,US
USA-TX-59-TX-AssistedLiving-output-127,LAKESIDE ASSISTED LIVING BY TRISUN HEALTHCARE,105750,04/23/2018,ASSISTED LIVING,8627 LAKESIDE PARKWAY,,SAN ANTONIO,TX,78245,"PM MANAGEMENT - SAN ANTONIO AL, LLC",1717 W 6TH STREET,SUITE 450,AUSTIN,TX,78703,(210) 670-4900,(210) 670-0010,(512) 340-7829,(877) 639-9530,71,US
USA-TX-59-TX-AssistedLiving-output-128,LAKESIDE VILLAS AT THE ARC,105022,12/21/2017,ASSISTED LIVING,10000 RHINELAND,,SAN ANTONIO,TX,78239,THE ARMY RETIREMENT RESIDENCE FOUNDATION SAN ANTONIO INC,7400 CRESTWAY DR,,SAN ANTONIO,TX,78239,(210) 646-5200,(210) 646-5395,(210) 646-5300,(210) 646-5395,68,US
USA-TX-59-TX-AssistedLiving-output-129,LEDESMA PERSONAL CARE HOME,000449,04/30/2018,ASSISTED LIVING,1809 ALLENDE ST,,SAN ANTONIO,TX,78237,RODOLFO R LEDESMA,1809 ALLENDE STREET,,SAN ANTONIO,TX,78237,(210) 432-2087,(210) 438-1177,(210) 432-2087,(210) 438-1177,12,US
USA-TX-59-TX-AssistedLiving-output-130,LEON SPRINGS LODGE LLC,103438,07/02/2019,ASSISTED LIVING,24137 BOERNE STAGE RD,,SAN ANTONIO,TX,78255,LEON SPRINGS LODGE LLC,24137 BOERNE STAGE RD,,SAN ANTONIO,TX,78255,(210) 698-9365,(210) 735-8271,(210) 735-1190,(210) 735-8271,12,US
USA-TX-59-TX-AssistedLiving-output-131,LIBERTY HOUSE AT BLUE SKIES OF TEXAS WEST,101035,10/01/2018,ASSISTED LIVING,5200 JOHN D RYAN BLVD,,SAN ANTONIO,TX,78245,BST HEALTH SERVICES CORP,12455 FREEDOM WAY,,SAN ANTONIO,TX,78245,(210) 568-3420,(210) 568-3336,(210) 838-6332,(210) 838-6315,51,US
USA-TX-59-TX-AssistedLiving-output-132,LOMA PARK ASSISTED LIVING,101767,01/01/2018,ASSISTED LIVING,1014 NW 38 ST,,SAN ANTONIO,TX,78228,LOMA PARK ASSISTED LIVING INC,1014 N.W. 38TH STREET,,SAN ANTONIO,TX,78228,(210) 438-5052,(210) 681-6667,(210) 438-5052,(210) 509-7823,9,US
USA-TX-59-TX-AssistedLiving-output-133,LOPEZ ASSISTED LIVING HOME,100358,11/07/2017,ASSISTED LIVING,1611 WCOMMERCE ST,,SAN ANTONIO,TX,78207,"LOPEZ ASSISTED LIVING HOMES, INC",3706 SHERRIL BROOK,,SAN ANTONIO,TX,78228,(210) 251-3896,(210) 436-9106,(210) 434-7216,(210) 436-9106,10,US
USA-TX-59-TX-AssistedLiving-output-134,LOPEZ ASSISTED LIVING HOMES,030366,05/02/2019,ASSISTED LIVING,3706 SHERRIL BROOK,,SAN ANTONIO,TX,78228,"LOPEZ ASSISTED LIVING HOMES, INC",3706 SHERRIL BROOK,,SAN ANTONIO,TX,78228,(210) 434-7216,(210) 436-9106,(210) 434-7216,(210) 436-9106,11,US
USA-TX-59-TX-AssistedLiving-output-135,LOPEZ HOMES,103075,09/04/2018,ASSISTED LIVING,118 WALLACE RD,,SAN ANTONIO,TX,78237,TOMAS G LOPEZ,118 WALLACE RD,,SAN ANTONIO,TX,78237,(210) 438-8750,(210) 552-4903,(210) 438-8750,(830) 438-7471,6,US
USA-TX-59-TX-AssistedLiving-output-136,LOPEZ HOMES MCG LLC,101847,03/10/2018,ASSISTED LIVING,511 W. QUILL,,SAN ANTONIO,TX,78228,LOPEZ HOMES MCG LLC,4818 OAKWAY DR,,SAN ANTONIO,TX,78228,(210) 432-0552,(210) 314-5708,(210) 277-0494,(210) 314-5708,8,US
USA-TX-59-TX-AssistedLiving-output-137,LOPEZ HOMES MCG LLC,106483,07/10/2019,ASSISTED LIVING,4818 OAKWAY DR.,,SAN ANTONIO,TX,78228,LOPEZ HOMES MCG LLC,4818 OAKWAY DR,,SAN ANTONIO,TX,78228,(210) 277-0494,(210) 314-5708,(210) 277-0494,(210) 314-5708,6,US
USA-TX-59-TX-AssistedLiving-output-138,MACKENZIE MANOR,101538,10/27/2018,ASSISTED LIVING,5450 MAPLE VISTA,,SAN ANTONIO,TX,78247,MCKENZIE MANOR LLC,5450 MAPLE VISTA,,SAN ANTONIO,TX,78247,(210) 387-3390,(877) 812-0812,(210) 913-9873,(800) 727-0315,10,US
USA-TX-59-TX-AssistedLiving-output-139,MARINA'S ASSISTED LIVING LLC,105241,08/30/2018,ASSISTED LIVING,3515 BACKBAY DRIVE,,SAN ANTONIO,TX,78230,MARINA'S ASSISTED LIVING LLC,3515 BACKBAY DRIVE,,SAN ANTONIO,TX,78230,(210) 257-9596,(866) 745-1547,(210) 257-9596,(866) 745-1547,10,US
USA-TX-59-TX-AssistedLiving-output-140,MCDANIELS PERSONAL CARE HOME,030098,06/16/2017,ASSISTED LIVING,6292 MONTGOMERY DR,,SAN ANTONIO,TX,78239-3237,PRABETG INC,6292 MONTGOMERY DR,,SAN ANTONIO,TX,78239,(210) 590-6840,(210) 590-7559,(210) 590-6840,,10,US
USA-TX-59-TX-AssistedLiving-output-141,MEADOWS,101631,10/28/2017,ASSISTED LIVING,8706 MISSION ROAD,,SAN ANTONIO,TX,78214,MISSION ROAD DEVELOPMENTAL CENTER,8706 MISSION RD,,SAN ANTONIO,TX,78214,(210) 924-9265,(210) 922-6006,(210) 334-2437,(210) 922-6006,8,US
USA-TX-59-TX-AssistedLiving-output-142,MEMORY CARE OF WESTOVER HILLS,106423,03/18/2018,ASSISTED LIVING,10910 TOWN CENTER DRIVE,,SAN ANTONIO,TX,78251,MCA WESTOVER HILLS OPERATING COMPANY LLC,4009 HILLSBORO PIKE,SUITE 211,NASHVILLE,TN,37215,(210) 802-6653,,(615) 983-0171,,64,US
USA-TX-59-TX-AssistedLiving-output-143,MENDOZA ASSISTED LIVING,105454,02/14/2019,ASSISTED LIVING,208 HOPE DR.,,SAN ANTONIO,TX,78228,MARIA G. LOPEZ,155 AMIRES ST.,,SAN ANTONIO,TX,78237,(210) 639-2560,(210) 233-9636,(210) 347-4599,(210) 233-9636,10,US
USA-TX-59-TX-AssistedLiving-output-144,MI CASA ES SU CASA,102302,05/27/2018,ASSISTED LIVING,4902 E BEVERLY MAE DRIVE,,SAN ANTONIO,TX,78229,SUSIE M VILLARREAL,4902 E BEVERLY MAE,,SAN ANTONIO,TX,78229,(210) 614-2913,(210) 614-4768,(210) 614-2913,(210) 614-2913,8,US
USA-TX-59-TX-AssistedLiving-output-145,MISSION ROAD DEVELOPMENT CENTER - HORN BLVD.,000555,02/25/2018,ASSISTED LIVING,10602 HORN BLVD,,SAN ANTONIO,TX,78240,MISSION ROAD DEVELOPMENTAL CENTER,8706 MISSION RD,,SAN ANTONIO,TX,78214,(210) 561-2715,(210) 692-1524,(210) 334-2437,(210) 922-6006,6,US
USA-TX-59-TX-AssistedLiving-output-146,MISSION ROAD DEVELOPMENTAL CENTER - COUNTRY BREEZE,000938,02/25/2018,ASSISTED LIVING,6706 COUNTRY BREEZE,,SAN ANTONIO,TX,78240,MISSION ROAD DEVELOPMENTAL CENTER,8706 MISSION RD,,SAN ANTONIO,TX,78214,(210) 614-1657,(210) 692-1524,(210) 334-2437,(210) 922-6006,6,US
USA-TX-59-TX-AssistedLiving-output-147,MISSION ROAD DEVELOPMENTAL CENTER - COUNTRY HAVEN,103268,02/25/2018,ASSISTED LIVING,6827 COUNTRY HAVEN,,SAN ANTONIO,TX,78240,MISSION ROAD DEVELOPMENTAL CENTER,8706 MISSION RD,,SAN ANTONIO,TX,78214,(210) 558-7638,(210) 692-1524,(210) 334-2437,(210) 922-6006,6,US
USA-TX-59-TX-AssistedLiving-output-148,MISSION ROAD DEVELOPMENTAL CENTER-COUNTRY FLOWER,103269,02/25/2018,ASSISTED LIVING,10607 COUNTRY FLOWER,,SAN ANTONIO,TX,78240,MISSION ROAD DEVELOPMENTAL CENTER,8706 MISSION RD,,SAN ANTONIO,TX,78214,(210) 558-7625,(210) 692-1524,(210) 334-2437,(210) 922-6006,6,US
USA-TX-59-TX-AssistedLiving-output-149,NEURORESTORATIVE SAN ANTONIO - FIVE OAKS,106652,01/04/2019,ASSISTED LIVING,239 FIVE OAKS DR,,SAN ANTONIO,TX,78209,"MENTOR ABI, LLC",313 CONGRESS ST,5TH FLR,BOSTON,MA,02210,(210) 832-0007,(210) 832-0012,(617) 790-4800,(617) 790-4271,5,US
USA-TX-59-TX-AssistedLiving-output-150,NEURORESTORATIVE SAN ANTONIO- TWISTED OAKS,105978,12/18/2018,ASSISTED LIVING,3502 TWISTED OAKS DRIVE,,SAN ANTONIO,TX,78217,"MENTOR ABI, LLC",313 CONGRESS ST,5TH FLR,BOSTON,MA,02210,(210) 541-0238,(210) 541-0245,(617) 790-4800,(617) 790-4271,5,US
USA-TX-59-TX-AssistedLiving-output-151,NEWFOREST ESTATES,102550,05/22/2019,ASSISTED LIVING,5034 NEWFOREST DRIVE,,SAN ANTONIO,TX,78229,PACIFICA NEW F ESTATES LLC,1775 HANCOCK STREET,SUITE 200,SAN DIEGO,CA,92110,(210) 680-3649,(210) 680-8108,(619) 296-9000,(619) 296-9090,32,US
USA-TX-59-TX-AssistedLiving-output-152,"ORTEGA'S HOMESTYLE ASSISTE LIVINGS, LLC",106467,01/14/2018,ASSISTED LIVING,4711 SADDLERIDGE,,SAN ANTONIO,TX,78217,ORTEGA'S HOMESTYLE ASSISTED LIVINGS LLC,4711 SADDLE RIDGE,,SAN ANTONIO,TX,78247,(210) 455-7471,,(210) 455-7471,,6,US
