row_id,name,contact_first_name,contact_last_name,contact_name,email,fax,licensee_contact,licensee_address_line_1,licensee_city,licensee_province,licensee_postal_code,licensee_country,provider_name,primary_phone,primary_phone_extension,secondary_phone,secondary_phone_extension,website,typeofcare,alzheimer_facility,supports_irreversable_dimentia_alzheimers,supports_advanced_aged,supports_alcohol_drug_dependent,supports_developmentally_disabled,supports_emotionally_disturbed_mental_illness,supports_phyically_disabled,supports_pregnant_women,supports_terminally_ill,supports_traumatic_brain_injury,specialty_programs,provides_nursing,low_rate,rents,rent_rate,approximate_start_rate,service_package_rate,subsidized_rent,finances,latitude,longitude,neighborhood,description,company_name,for_profit,admin_first_name,admin_last_name,admin_name,agency,ahca_number,facility_id,federal_provider_number,funding method,owner_name,company_phone,company_phone_extension,owners_and_company,owner_company,owner_agency,owner_adddress_line_1,owner_adddress_line_2,owner_city,owner_fax,owner_name,owner_phone,owner_phone_extension,owner_since,owner_county,owner_state,owner_type,owner_zip,house,address_line_1,address_line_2,location,city,province,postal_code,country
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv67,Monte Vista Grove Homes,,,,,,,,,,,,,(626) 796 6135,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Monte Vista Grove Homes,,,,Deborah A Herbert,,,191222411,,,,,,,,,,,,,,,,,,,,,,2889 San Pasqual Street,,,Pasadena,CA,91107,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv68,Montecedro,,,,,,,,,,,,,(626) 396 7125,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Montecedro, Inc.",,,,David Weidert,,,197608908,,,,,,,,,,,,,,,,,,,,,,2212 El Molino,,,Altadena,CA,91001,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv69,Morningside Of Fullerton,,,,,,,,,,,,,(714) 256 8000,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Corecare Iii/morningside S.p.assoc/lifecaresvs,llc",,,,Richard Allen Nordsiek,,,300613273,,,,,,,,,,,,,,,,,,,,,,800 Morningside Dr.,,,Fullerton,CA,92835,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv70,Mount Miguel Covenant Village,,,,,,,,,,,,,(619) 479 4790,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Covenant Retirement Communities West,,,,Richard Miller,,,370800394,,,,,,,,,,,,,,,,,,,,,,325 Kempton Street,,,Spring Valley,CA,91977,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv71,Mount San Antonio Gardens,,,,,,,,,,,,,(909) 624 5061,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Congregational Homes, Incorporated",,,,Joyce Frempong,,,191500496,,,,,,,,,,,,,,,,,,,,,,900 East Harrison Avenue,,,Pomona,CA,91767,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv72,O'connor Woods Assisted Living,,,,,,,,,,,,,(209) 956 3400,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,O'connor Woods Housing Corp.,,,,Penny Leal-mallete,,,390314809,,,,,,,,,,,,,,,,,,,,,,3334 Wagner Heights Road,,,Stockton,CA,95209,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv73,Palm Village Retirement Community,,,,,,,,,,,,,(559) 638 6933,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Mennonite Brethren Homes, Inc.",,,,"Scharbach, Bill",,,100404809,,,,,,,,,,,,,,,,,,,,,,703 West Herbert Avenue,,,Reedley,CA,93654,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv74,Paradise Valley Estates,,,,,,,,,,,,,(707) 432 1100,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Northern California Retired Officers Community,,,,Robin Murray,,,486800368,,,,,,,,,,,,,,,,,,,,,,2600 Estates Drive,,,Fairfield,CA,94533,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv75,Paradise Valley Manor,,,,,,,,,,,,,(619) 470 6700,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Sterling Care, Inc.",,,,Peter Sanford,,,374601395,,,,,,,,,,,,,,,,,,,,,,2575 E. Eighth Street,,,National City,CA,91950,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv76,Peninsula Regent (the),,,,,,,,,,,,,(650) 579 5500,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Bass Inc; Pacific Retirement Services Inc,,,,Marianne Nannestad,,,410508359,,,,,,,,,,,,,,,,,,,,,,1 Baldwin Avenue,,,San Mateo,CA,94401,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv77,Piedmont Gardens #1,,,,,,,,,,,,,(510) 654 7172,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Abhow & Humangood,,,,"Smith, Kevin",,,11400514,,,,,,,,,,,,,,,,,,,,,,110-41st Street,,,Oakland,CA,94611,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv78,Pilgrim Place In Claremont,,,,,,,,,,,,,(909) 399 5500,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Pilgrim Place In Claremont, Inc.",,,,Richard Rodas,,,197607628,,,,,,,,,,,,,,,,,,,,,,625 Mayflower Road,,,Claremont,CA,91711,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv79,Plymouth Village Of Redlands,,,,,,,,,,,,,(909) 793 1233,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Abhow & Humangood,,,,"Kasin, Keith",,,360904812,,,,,,,,,,,,,,,,,,,,,,900 Salem Drive,,,Redlands,CA,92373,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv80,Quaker Gardens,,,,,,,,,,,,,(714) 530 9100,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,California Friends Homes,,,,Terry Martinez,,,306004626,,,,,,,,,,,,,,,,,,,,,,12151 Dale Street,,,Stanton,CA,90680,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv81,Reata Glen Orange County Ccrc Llc,,,,,,,,,,,,,(760) 704 6260,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Reata Glen Orange County Ccrc Llc,,,,Tbd,,,306005180,,,,,,,,,,,,,,,,,,,,,,28805 Reata Road,,,Orange,CA,92675,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv82,Redwood Terrace,,,,,,,,,,,,,(760) 747 4306,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Scph & Redwood Senior Homes And Svcs & Humangood,,,,Kurt C. Norden,,,374600566,,,,,,,,,,,,,,,,,,,,,,710 West 13th Avenue,,,Escondido,CA,92025,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv83,Regents Point,,,,,,,,,,,,,(949) 854 9500,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Scph & Humangood,,,,Melinda M. Forney,,,300603257,,,,,,,,,,,,,,,,,,,,,,19191 Harvard Avenue,,,Irvine,CA,92612,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv84,Rosewood Retirement Community,,,,,,,,,,,,,(661) 834 0620,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Abhow & Humangood,,,,"Staples, Travis",,,150400536,,,,,,,,,,,,,,,,,,,,,,1301 New Stine Road,,,Bakersfield,CA,93309,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv85,Rowntree Gardens,,,,,,,,,,,,,(714) 530 9100,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"California Friends Homes, Inc.",,,,Terry Martinez,,,300600816,,,,,,,,,,,,,,,,,,,,,,12151 Dale Street,,,Stanton,CA,90680,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv86,Royal Oaks,,,,,,,,,,,,,(626) 359 9371,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Scph & Humangood,,,,"Salierno, Robert",,,191502216,,,,,,,,,,,,,,,,,,,,,,1763 Royal Oaks Drive,,,Duarte,CA,91010,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv87,Salem Lutheran Home,,,,,,,,,,,,,(510) 534 3637,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Elder Care Alliance & Salem Lutheran Home,,,,Glen Goddard,,,15600254,,,,,,,,,,,,,,,,,,,,,,2361 East 29th Street,,,Oakland,CA,94606,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv88,"Samarkand Of Santa Barbara, The",,,,,,,,,,,,,(805) 687 0701,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Covenant Retirement Communities West,,,,Robert Howell,,,421702848,,,,,,,,,,,,,,,,,,,,,,2550 Treasure Drive,,,Santa Barbara,CA,93105,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv89,San Francisco Towers,,,,,,,,,,,,,(415) 776 0500,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Episcopal Senior Communities,,,,Melody Mitchell,,,380540292,,,,,,,,,,,,,,,,,,,,,,1661 Pine Street,,,San Francisco,CA,94109,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv90,Saratoga Retirement Community,,,,,,,,,,,,,(408) 741 7100,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Odd Fellows Home;grand Lodge;retirement Serv,llc",,,,Cathy Schumacher,,,435201057,,,,,,,,,,,,,,,,,,,,,,14500 Fruitvale Avenue,,,Saratoga,CA,95070,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv91,Segovia Of Palm Desert,,,,,,,,,,,,,(760) 341 4554,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Segovia Oper./oakmont Sr. Lvg Llc/oakmont Mng Grp.,,,,Ernest C Shaffer Ii,,,336424396,,,,,,,,,,,,,,,,,,,,,,39905 Via Scena,,,Palm Desert,CA,92260,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv92,Senior Living Community For The Eastern Star In Ca,,,,,,,,,,,,,(714) 577 9281,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Eastern Star Homes Of California Inc.,,,,Judy Figueroa,,,306000889,,,,,,,,,,,,,,,,,,,,,,16850 E. Bastanchury Road,,,Yorba Linda,CA,92886,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv93,"Sequoias-portola Valley, The",,,,,,,,,,,,,(650) 851 1501,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Northern California Presbyterian Homes Andservices,,,,"Fishler, Steven",,,410500567,,,,,,,,,,,,,,,,,,,,,,501 Portola Road,,,Portola Valley,CA,94028,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv94,Sequoias San Francisco (the),,,,,,,,,,,,,(415) 922 9700,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Northern California Presbyterian Homes And Service,,,,Glen Goddard,,,380500593,,,,,,,,,,,,,,,,,,,,,,1400 Geary Blvd,,,San Francisco,CA,94109,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv95,Sierra View Homes Residential Care,,,,,,,,,,,,,(559) 638 9226,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Sierra View Homes, Inc.",,,,"Genna, Vito J.",,,100406684,,,,,,,,,,,,,,,,,,,,,,1155 E. Springfield,,,Reedley,CA,93654,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv96,Solheim Senior Community,,,,,,,,,,,,,(323) 257 7518,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Solheim Lutheran Home,,,,Paloma Barroso,,,191802082,,,,,,,,,,,,,,,,,,,,,,2236 Merton Avenue,,,Los Angeles,CA,90041,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv97,Spring Lake Village,,,,,,,,,,,,,(707) 538 8400,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Episcopal Senior Communities,,,,Sharon York,,,490107656,,,,,,,,,,,,,,,,,,,,,,5555 Montgomery Drive,,,Santa Rosa,CA,95409,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv98,"Stratford, The",,,,,,,,,,,,,(650) 342 4106,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Sunrise Stratford Gp & Lp; Sunrise Senior Lvg Mgt,,,,"Viola, Gayle",,,415600689,,,,,,,,,,,,,,,,,,,,,,601 Laurel Ave,,,San Mateo,CA,94401,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv99,St. Paul's Towers,,,,,,,,,,,,,(510) 835 4700,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Episcopal Senior Communities,,,,Mary Linde,,,11400627,,,,,,,,,,,,,,,,,,,,,,100 Bay Place,,,Oakland,CA,94610,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv100,Sunny View Retirement Community,,,,,,,,,,,,,(408) 253 4300,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Front Porch Communities And Services,,,,Sally Plank,,,435201317,,,,,,,,,,,,,,,,,,,,,,22445 Cupertino Road,,,Cupertino,CA,95014,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv101,Tamalpais,,,,,,,,,,,,,(415) 461 2300,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Northern California Presbyterian Homes & Services,,,,"Goerzen, Rob",,,210102761,,,,,,,,,,,,,,,,,,,,,,501 Via Casitas,,,Greenbrae,CA,94904,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv102,"Terraces At Los Altos, The",,,,,,,,,,,,,(650) 948 8291,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Abhow & Humangood,,,,"Gonzales, Deborah",,,430708050,,,,,,,,,,,,,,,,,,,,,,373 Pine Lane,,,Los Altos,CA,94022,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv103,"Terraces At San Joaquin Gardens, The",,,,,,,,,,,,,(559) 439 4770,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Abhow & Tsjg & Humangood,,,,"Lopez, Jessica",,,100400544,,,,,,,,,,,,,,,,,,,,,,5555 North Fresno Street,,,Fresno,CA,93710,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv104,"Terraces Of Los Gatos, The",,,,,,,,,,,,,(408) 356 1006,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Abhow & Humangood,,,,"Ichien, Tyler",,,430708817,,,,,,,,,,,,,,,,,,,,,,800 Blossom Hill Road,,,Los Gatos,CA,95032,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv105,Town & Country Manor,,,,,,,,,,,,,(714) 547 7581,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Christian And Missionary Alliance,,,,"Dewolfe, Dirk",,,300600977,,,,,,,,,,,,,,,,,,,,,,555 E. Memory Lane,,,Santa Ana,CA,92706,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv106,University Retirement Community At Davis,,,,,,,,,,,,,(530) 747 7000,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Univer Retire Com At Davis/pacific Retire Services,,,,Maria Burton,,,577001215,,,,,,,,,,,,,,,,,,,,,,1515 Shasta Drive,,,Davis,CA,95616,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv107,University Village Thousand Oaks,,,,,,,,,,,,,(805) 241 3000,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Univ. Vlg. T. Oaks Ccrc Llc, & Life Care Svcs Llc.",,,,Ryan Exline,,,565800978,,,,,,,,,,,,,,,,,,,,,,3415 Campus Drive,,,Thousand Oaks,CA,91360,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv108,Valle Verde,,,,,,,,,,,,,(805) 883 4000,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Abhow & Humangood,,,,"Honig, Melissa",,,421700411,,,,,,,,,,,,,,,,,,,,,,900 Calle De Los Amigos,,,Santa Barbara,CA,93105,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv109,Varenna At Fountaingrove,,,,,,,,,,,,,(707) 526 1226,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Varenna Llc/oakmont Senior Living Llc/omg Llc,,,,"Condie, Nathan",,,496803049,,,,,,,,,,,,,,,,,,,,,,1401 Fountaingrove Parkway,,,Santa Rosa,CA,95403,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv110,Vi At La Jolla Village,,,,,,,,,,,,,(858) 646 7700,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Ccw La Jolla Llc, Cc-la Jolla Inc, Classic Res Mgm",,,,"Boudreau, Stephanie",,,374600675,,,,,,,,,,,,,,,,,,,,,,8515 Costa Verde Blvd,,,San Diego,CA,92122,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv111,Vi At Palo Alto,,,,,,,,,,,,,(650) 853 5000,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Cc-palo Alto,inc. & Classic Res.mgmt. Ltd. Partner",,,,Steve A. Brudnick,,,435200930,,,,,,,,,,,,,,,,,,,,,,620 Sand Hill Road,,,Palo Alto,CA,94304,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv112,Villa Gardens,,,,,,,,,,,,,(626) 796 8162,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Front Porch Communities And Services,,,,Dmitry Estrin,,,197602345,,,,,,,,,,,,,,,,,,,,,,842 East Villa Street,,,Pasadena,CA,91101,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv113,Villa Marin Ambulatory Care Unit,,,,,,,,,,,,,(415) 499 8711,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Villa Marin Homeowners Association,,,,Patricia Stephens,,,210108102,,,,,,,,,,,,,,,,,,,,,,100 Thorndale Drive,,,San Rafael,CA,94903,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv114,"Village, The",,,,,,,,,,,,,(951) 766 5116,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Freedom Properties Hemet, Llc.",,,,Mindy Mendoza-perry,,,336403573,,,,,,,,,,,,,,,,,,,,,,2200 West Acacia,,,Hemet,CA,92545,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv115,Vista Del Monte,,,,,,,,,,,,,(805) 687 0793,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Front Porch Communities And Services, Inc.",,,,Douglas Tucker,,,425800464,,,,,,,,,,,,,,,,,,,,,,3775 Modoc Road,,,Santa Barbara,CA,93105,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv116,Walnut Village,,,,,,,,,,,,,(714) 776 7150,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Front Porch Communities And Services,,,,Randy Herzig,,,306000961,,,,,,,,,,,,,,,,,,,,,,891 Walnut Street,,,Anaheim,CA,92802,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv117,Webster House,,,,,,,,,,,,,(650) 327 4333,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Webster House Senior Living Llc,,,,"Hibbs, Linda",,,435294364,,,,,,,,,,,,,,,,,,,,,,401 Webster Street,,,Palo Alto,CA,94301,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv118,Webster House,,,,,,,,,,,,,(650) 327 4333,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Episcopal Senior Communities,,,,Linda Hibbs,,,435202504,,,,,,,,,,,,,,,,,,,,,,401 Webster Street,,,Palo Alto,CA,94301,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv119,Westminster Gardens,,,,,,,,,,,,,(626) 358 2569,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Scph & Westminster Gardens Inc & Humangood,,,,"Walper, Michael",,,197605591,,,,,,,,,,,,,,,,,,,,,,1420 Santo Domingo Avenue,,,Duarte,CA,91010,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv120,White Sands La Jolla,,,,,,,,,,,,,(858) 454 4201,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Scph & Humangood,,,,Gary Boriero,,,372000641,,,,,,,,,,,,,,,,,,,,,,7450 Olivetas Ave,,,La Jolla,CA,92037,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv121,Windsor,,,,,,,,,,,,,(818) 244 7219,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Scph & Humangood,,,,Leif J. Cameron,,,191202190,,,,,,,,,,,,,,,,,,,,,,1230 East Windsor Road,,,Glendale,CA,91205,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv122,107 S Clearview Crest Drive,,,,,,,,,,,,,(310) 683 8972,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Diamond Elder Care Inc,,,,Tbd,,,198602602,,,,,,,,,,,,,,,,,,,,,,107 S Clearview Crest Drive,,,Diamond Bar,CA,91765,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv123,17201 Lahey Street,,,,,,,,,,,,,(818) 203 7779,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"17201 Lahey Street, Corporation",,,,Arsen Andreasyan,,,197608880,,,,,,,,,,,,,,,,,,,,,,17201 Lahey Street,,,Granada Hills,CA,91344,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv124,19th Park Ave Home Care,,,,,,,,,,,,,(650) 638 1726,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Peig, Annette Guevarra",,,,"Peig, Annette/bugay, Marlo",,,415600880,,,,,,,,,,,,,,,,,,,,,,1628 Celeste Drive,,,San Mateo,CA,94402,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv125,1st Pacific Coast Homes Ii,,,,,,,,,,,,,(650) 873 8635,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Deborah M. Dahlen,,,,Deborah M. Dahlen,,,415600833,,,,,,,,,,,,,,,,,,,,,,2585 Ardee Lane,,,South San Francisco,CA,94080,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv126,1st Serenity Senior Care Home,,,,,,,,,,,,,(951) 924 6800,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,Judith J. Sampson,,,,Judith Sampson,,,336410302,,,,,,,,,,,,,,,,,,,,,,14672 Salt River Way,,,Moreno Valley,CA,92555,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv127,2 All About Seniors,,,,,,,,,,,,,(408) 483 2433,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Hall, Patrick & Debra",,,,"Hall, Debra",,,435294219,,,,,,,,,,,,,,,,,,,,,,1474 Pompey Drive,,,San Jose,CA,95128,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv128,24/7 Care Center I,,,,,,,,,,,,,(714) 692 3583,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Francis Care Homes, Inc.",,,,Unknown,,,306004554,,,,,,,,,,,,,,,,,,,,,,24100 Rancho Sta Ana Rd.,,,Yorba Linda,CA,92887,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv129,24/7 Care Center Ii,,,,,,,,,,,,,(714) 779 2862,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Francis Care Homes, Inc.",,,,Unknown,,,306004553,,,,,,,,,,,,,,,,,,,,,,18600 Oaklawn Lane,,,Yorba Linda,CA,92886,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv130,24/7 Live In Care Center,,,,,,,,,,,,,(626) 963 1133,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"24/7 Live In Care Center, Inc.",,,,Cathy Chen,,,197608191,,,,,,,,,,,,,,,,,,,,,,460 W. Sierra Madre Avenue,,,Glendora,CA,91741,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv131,24/7 Residential Care Home,,,,,,,,,,,,,(661) 398 9394,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Albandia, Myrna",,,,Myrna Albandia,,,157206652,,,,,,,,,,,,,,,,,,,,,,612 Jumbuck Lane,,,Bakersfield,CA,93307,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv132,"2nd Grace & Joy Care Home, The",,,,,,,,,,,,,(650) 278 3329,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Luo, Tian-en & Yang, Jiang-hong",,,,"Yang,jiang-hong",,,415600111,,,,,,,,,,,,,,,,,,,,,,87 Berta Circle,,,Daly City,CA,94015,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv133,3 Angels Home,,,,,,,,,,,,,(559) 875 3833,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Balallo, Rodalyn & Victorino",,,,"Balallo, Rodalyn",,,107206874,,,,,,,,,,,,,,,,,,,,,,6095 N Dewolf Ave,,,Clovis,CA,93619,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv134,"3 Sisters Hacienda, Llc",,,,,,,,,,,,,(760) 294 7996,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"3 Sisters Hacienda, Llc",,,,"Amundson, Tamara",,,374603018,,,,,,,,,,,,,,,,,,,,,,1911 Bear Valley Oaks,,,Escondido,CA,92025,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv135,3angels Home,,,,,,,,,,,,,(408) 806 9419,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Balallo, Victorino & Balallo, Rodalyn",,,,"Balallo, Rodalyn",,,107206762,,,,,,,,,,,,,,,,,,,,,,1949 Tamarack Ave.,,,Sanger,CA,93657,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv136,3k Home Care,,,,,,,,,,,,,(714) 774 8653,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Manimbo, Maria Nelly G.",,,,Maria N.g. Manimbo,,,306000638,,,,,,,,,,,,,,,,,,,,,,700 S. Plymouth Place,,,Anaheim,CA,92806,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv137,4219 W. 162nd Street Home,,,,,,,,,,,,,(424) 247 8936,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,G & C Adult Residential Facility Inc.,,,,Charmiley Ventura,,,197607735,,,,,,,,,,,,,,,,,,,,,,4219 W. 162nd Street,,,Lawndale,CA,90260,US
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv138,49er Senior Home,,,,,,,,,,,,,(530) 265 5226,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,,,,,"Rackley, Zola",,,,"Rackley, Zola",,,297000773,,,,,,,,,,,,,,,,,,,,,,437 Sacramento St.,,,Nevada City,CA,95959,US
