row_id,name,contact_first_name,contact_last_name,contact_name,email,fax,licensee_contact,licensee_address_line_1,licensee_city,licensee_province,licensee_postal_code,licensee_country,provider_name,primary_phone,primary_phone_extension,secondary_phone,secondary_phone_extension,website,typeofcare,alzheimer_facility,supports_irreversable_dimentia_alzheimers,supports_advanced_aged,supports_alcohol_drug_dependent,supports_developmentally_disabled,supports_emotionally_disturbed_mental_illness,supports_phyically_disabled,supports_pregnant_women,supports_terminally_ill,supports_traumatic_brain_injury,specialty_programs,provides_nursing,low_rate,rents,rent_rate,approximate_start_rate,service_package_rate,subsidized_rent,finances,latitude,longitude,neighborhood,description,company_name,for_profit,admin_first_name,admin_last_name,admin_name,agency,ahca_number,facility_id,federal_provider_number,funding method,owner_name,company_phone,company_phone_extension,owners_and_company,owner_company,owner_agency,owner_adddress_line_1,owner_adddress_line_2,owner_city,owner_fax,owner_name,owner_phone,owner_phone_extension,owner_since,owner_county,owner_state,owner_type,owner_zip,house,address_line_1,address_line_2,location,city,province,postal_code,country,neighborhood
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv62,Meadowbrook Village Christian Retirement Community,,,,,,,,,,,,,(760) 746 2500,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,33.1578377,-117.093489,,,Meadowbrook Village Christian Retirement Community,,,,Mark Memmelaar,,,374603081,,,,,,,,,,,,,,,,,,,,,,100 Holland Glen,,,Escondido,CA,92026,US,North Broadway
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv63,"Meadows Of Napa Valley-the Villas, The",,,,,,,,,,,,,(707) 257 7885,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,38.2760493,-122.2966918,,,Odd Fellows Home Of Calif. Dba The Meadows Of Napa,,,,"Schramm, Mary",,,286803132,,,,,,,,,,,,,,,,,,,,,,2000 Atrium Parkway,,,Napa,CA,94559,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv64,"Meadows Of Napa Valley, The",,,,,,,,,,,,,(707) 257 7885,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,38.2753273,-122.2945881,,,Odd Fellows Home Of Ca/prs Mgmt & Consult. Llc(mc),,,,"Panchesson, Wayne",,,286801070,,,,,,,,,,,,,,,,,,,,,,1800 Atrium Parkway,,,Napa,CA,94559,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv65,Mercy Retirement & Care Center,,,,,,,,,,,,,(510) 534 8540,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.78219790000001,-122.220277,,,Mercy Ret & Care Ctr And Elder Care Alliance,,,,Tamra Schmutzler,,,15600255,,,,,,,,,,,,,,,,,,,,,,3431 Foothill Boulevard,,,Oakland,CA,94601,US,Fruitvale
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv66,Moldaw Family Residences At 899 Charleston,,,,,,,,,,,,,(650) 433 3600,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.42223630000001,-122.1030933,,,899 Charleston/jewish Senior Living Group,,,,Kevin Hogan,,,435294340,,,,,,,,,,,,,,,,,,,,,,899 East Charleston Road,,,Palo Alto,CA,94303,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv67,Monte Vista Grove Homes,,,,,,,,,,,,,(626) 796 6135,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,34.1387569,-118.0909865,,,Monte Vista Grove Homes,,,,Deborah A Herbert,,,191222411,,,,,,,,,,,,,,,,,,,,,,2889 San Pasqual Street,,,Pasadena,CA,91107,US,Lamanda Park
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv68,Montecedro,,,,,,,,,,,,,(626) 396 7125,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,34.1831343,-118.1350325,,,"Montecedro, Inc.",,,,David Weidert,,,197608908,,,,,,,,,,,,,,,,,,,,,,2212 El Molino,,,Altadena,CA,91001,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv69,Morningside Of Fullerton,,,,,,,,,,,,,(714) 256 8000,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,33.8966096,-117.9139121,,,"Corecare Iii/morningside S.p.assoc/lifecaresvs,llc",,,,Richard Allen Nordsiek,,,300613273,,,,,,,,,,,,,,,,,,,,,,800 Morningside Dr.,,,Fullerton,CA,92835,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv70,Mount Miguel Covenant Village,,,,,,,,,,,,,(619) 479 4790,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,32.7030838,-117.0003661,,,Covenant Retirement Communities West,,,,Richard Miller,,,370800394,,,,,,,,,,,,,,,,,,,,,,325 Kempton Street,,,Spring Valley,CA,91977,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv71,Mount San Antonio Gardens,,,,,,,,,,,,,(909) 624 5061,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,34.09746,-117.733856,,,"Congregational Homes, Incorporated",,,,Joyce Frempong,,,191500496,,,,,,,,,,,,,,,,,,,,,,900 East Harrison Avenue,,,Pomona,CA,91767,US,Westmont
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv72,O'connor Woods Assisted Living,,,,,,,,,,,,,(209) 956 3400,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,38.0314253,-121.3572042,,,O'connor Woods Housing Corp.,,,,Penny Leal-mallete,,,390314809,,,,,,,,,,,,,,,,,,,,,,3334 Wagner Heights Road,,,Stockton,CA,95209,US,Sherwoods Manor
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv73,Palm Village Retirement Community,,,,,,,,,,,,,(559) 638 6933,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,36.5804956,-119.4556047,,,"Mennonite Brethren Homes, Inc.",,,,"Scharbach, Bill",,,100404809,,,,,,,,,,,,,,,,,,,,,,703 West Herbert Avenue,,,Reedley,CA,93654,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv74,Paradise Valley Estates,,,,,,,,,,,,,(707) 432 1100,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,38.3067293,-122.0287948,,,Northern California Retired Officers Community,,,,Robin Murray,,,486800368,,,,,,,,,,,,,,,,,,,,,,2600 Estates Drive,,,Fairfield,CA,94533,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv75,Paradise Valley Manor,,,,,,,,,,,,,(619) 470 6700,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,32.6841189,-117.0805598,,,"Sterling Care, Inc.",,,,Peter Sanford,,,374601395,,,,,,,,,,,,,,,,,,,,,,2575 E. Eighth Street,,,National City,CA,91950,US,Paradise Village
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv76,Peninsula Regent (the),,,,,,,,,,,,,(650) 579 5500,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.5660832,-122.3279327,,,Bass Inc; Pacific Retirement Services Inc,,,,Marianne Nannestad,,,410508359,,,,,,,,,,,,,,,,,,,,,,1 Baldwin Avenue,,,San Mateo,CA,94401,US,Central San Mateo
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv77,Piedmont Gardens #1,,,,,,,,,,,,,(510) 654 7172,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.8263329,-122.2511237,,,Abhow & Humangood,,,,"Smith, Kevin",,,11400514,,,,,,,,,,,,,,,,,,,,,,110-41st Street,,,Oakland,CA,94611,US,Piedmont Avenue
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv78,Pilgrim Place In Claremont,,,,,,,,,,,,,(909) 399 5500,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,34.1002338,-117.7234013,,,"Pilgrim Place In Claremont, Inc.",,,,Richard Rodas,,,197607628,,,,,,,,,,,,,,,,,,,,,,625 Mayflower Road,,,Claremont,CA,91711,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv79,Plymouth Village Of Redlands,,,,,,,,,,,,,(909) 793 1233,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,34.0431683,-117.1723473,,,Abhow & Humangood,,,,"Kasin, Keith",,,360904812,,,,,,,,,,,,,,,,,,,,,,900 Salem Drive,,,Redlands,CA,92373,US,South Redlands
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv80,Quaker Gardens,,,,,,,,,,,,,(714) 530 9100,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,33.7859412,-117.9843089,,,California Friends Homes,,,,Terry Martinez,,,306004626,,,,,,,,,,,,,,,,,,,,,,12151 Dale Street,,,Stanton,CA,90680,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv81,Reata Glen Orange County Ccrc Llc,,,,,,,,,,,,,(760) 704 6260,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,33.5225176,-117.7189553,,,Reata Glen Orange County Ccrc Llc,,,,Tbd,,,306005180,,,,,,,,,,,,,,,,,,,,,,28805 Reata Road,,,Orange,CA,92675,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv82,Redwood Terrace,,,,,,,,,,,,,(760) 747 4306,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,33.10688930000001,-117.0822465,,,Scph & Redwood Senior Homes And Svcs & Humangood,,,,Kurt C. Norden,,,374600566,,,,,,,,,,,,,,,,,,,,,,710 West 13th Avenue,,,Escondido,CA,92025,US,Central Escondido
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv83,Regents Point,,,,,,,,,,,,,(949) 854 9500,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,33.6522739,-117.832295,,,Scph & Humangood,,,,Melinda M. Forney,,,300603257,,,,,,,,,,,,,,,,,,,,,,19191 Harvard Avenue,,,Irvine,CA,92612,US,University Town Center
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv84,Rosewood Retirement Community,,,,,,,,,,,,,(661) 834 0620,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,35.3419272,-119.0617883,,,Abhow & Humangood,,,,"Staples, Travis",,,150400536,,,,,,,,,,,,,,,,,,,,,,1301 New Stine Road,,,Bakersfield,CA,93309,US,Kern City
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv85,Rowntree Gardens,,,,,,,,,,,,,(714) 530 9100,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,33.7859412,-117.9843089,,,"California Friends Homes, Inc.",,,,Terry Martinez,,,300600816,,,,,,,,,,,,,,,,,,,,,,12151 Dale Street,,,Stanton,CA,90680,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv86,Royal Oaks,,,,,,,,,,,,,(626) 359 9371,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,34.1447939,-117.9679299,,,Scph & Humangood,,,,"Salierno, Robert",,,191502216,,,,,,,,,,,,,,,,,,,,,,1763 Royal Oaks Drive,,,Duarte,CA,91010,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv87,Salem Lutheran Home,,,,,,,,,,,,,(510) 534 3637,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.7947186,-122.2252159,,,Elder Care Alliance & Salem Lutheran Home,,,,Glen Goddard,,,15600254,,,,,,,,,,,,,,,,,,,,,,2361 East 29th Street,,,Oakland,CA,94606,US,Reservoir Hills
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv88,"Samarkand Of Santa Barbara, The",,,,,,,,,,,,,(805) 687 0701,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,34.4295223,-119.729857,,,Covenant Retirement Communities West,,,,Robert Howell,,,421702848,,,,,,,,,,,,,,,,,,,,,,2550 Treasure Drive,,,Santa Barbara,CA,93105,US,Samarkand
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv89,San Francisco Towers,,,,,,,,,,,,,(415) 776 0500,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.78913949999999,-122.4229189,,,Episcopal Senior Communities,,,,Melody Mitchell,,,380540292,,,,,,,,,,,,,,,,,,,,,,1661 Pine Street,,,San Francisco,CA,94109,US,Western Addition
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv90,Saratoga Retirement Community,,,,,,,,,,,,,(408) 741 7100,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.2570185,-122.0085153,,,"Odd Fellows Home;grand Lodge;retirement Serv,llc",,,,Cathy Schumacher,,,435201057,,,,,,,,,,,,,,,,,,,,,,14500 Fruitvale Avenue,,,Saratoga,CA,95070,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv91,Segovia Of Palm Desert,,,,,,,,,,,,,(760) 341 4554,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,33.7589084,-116.3896562,,,Segovia Oper./oakmont Sr. Lvg Llc/oakmont Mng Grp.,,,,Ernest C Shaffer Ii,,,336424396,,,,,,,,,,,,,,,,,,,,,,39905 Via Scena,,,Palm Desert,CA,92260,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv92,Senior Living Community For The Eastern Star In Ca,,,,,,,,,,,,,(714) 577 9281,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,33.8986039,-117.8394135,,,Eastern Star Homes Of California Inc.,,,,Judy Figueroa,,,306000889,,,,,,,,,,,,,,,,,,,,,,16850 E. Bastanchury Road,,,Yorba Linda,CA,92886,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv93,"Sequoias-portola Valley, The",,,,,,,,,,,,,(650) 851 1501,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.3725967,-122.221039,,,Northern California Presbyterian Homes Andservices,,,,"Fishler, Steven",,,410500567,,,,,,,,,,,,,,,,,,,,,,501 Portola Road,,,Portola Valley,CA,94028,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv94,Sequoias San Francisco (the),,,,,,,,,,,,,(415) 922 9700,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.7855853,-122.4264471,,,Northern California Presbyterian Homes And Service,,,,Glen Goddard,,,380500593,,,,,,,,,,,,,,,,,,,,,,1400 Geary Blvd,,,San Francisco,CA,94109,US,Western Addition
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv95,Sierra View Homes Residential Care,,,,,,,,,,,,,(559) 638 9226,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,36.59630939999999,-119.436962,,,"Sierra View Homes, Inc.",,,,"Genna, Vito J.",,,100406684,,,,,,,,,,,,,,,,,,,,,,1155 E. Springfield,,,Reedley,CA,93654,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv96,Solheim Senior Community,,,,,,,,,,,,,(323) 257 7518,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,34.1375182,-118.2159915,,,Solheim Lutheran Home,,,,Paloma Barroso,,,191802082,,,,,,,,,,,,,,,,,,,,,,2236 Merton Avenue,,,Los Angeles,CA,90041,US,Eagle Rock
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv97,Spring Lake Village,,,,,,,,,,,,,(707) 538 8400,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,38.4586267,-122.6436595,,,Episcopal Senior Communities,,,,Sharon York,,,490107656,,,,,,,,,,,,,,,,,,,,,,5555 Montgomery Drive,,,Santa Rosa,CA,95409,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv98,"Stratford, The",,,,,,,,,,,,,(650) 342 4106,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.5626153,-122.3208228,,,Sunrise Stratford Gp & Lp; Sunrise Senior Lvg Mgt,,,,"Viola, Gayle",,,415600689,,,,,,,,,,,,,,,,,,,,,,601 Laurel Ave,,,San Mateo,CA,94401,US,Central San Mateo
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv99,St. Paul's Towers,,,,,,,,,,,,,(510) 835 4700,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.811864,-122.260323,,,Episcopal Senior Communities,,,,Mary Linde,,,11400627,,,,,,,,,,,,,,,,,,,,,,100 Bay Place,,,Oakland,CA,94610,US,Adams Point
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv100,Sunny View Retirement Community,,,,,,,,,,,,,(408) 253 4300,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.3238633,-122.0663744,,,Front Porch Communities And Services,,,,Sally Plank,,,435201317,,,,,,,,,,,,,,,,,,,,,,22445 Cupertino Road,,,Cupertino,CA,95014,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv101,Tamalpais,,,,,,,,,,,,,(415) 461 2300,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.9452673,-122.532241,,,Northern California Presbyterian Homes & Services,,,,"Goerzen, Rob",,,210102761,,,,,,,,,,,,,,,,,,,,,,501 Via Casitas,,,Greenbrae,CA,94904,US,Greenbrae
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv102,"Terraces At Los Altos, The",,,,,,,,,,,,,(650) 948 8291,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.392683,-122.1220992,,,Abhow & Humangood,,,,"Gonzales, Deborah",,,430708050,,,,,,,,,,,,,,,,,,,,,,373 Pine Lane,,,Los Altos,CA,94022,US,North Los Altos
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv103,"Terraces At San Joaquin Gardens, The",,,,,,,,,,,,,(559) 439 4770,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,36.8179811,-119.7821889,,,Abhow & Tsjg & Humangood,,,,"Lopez, Jessica",,,100400544,,,,,,,,,,,,,,,,,,,,,,5555 North Fresno Street,,,Fresno,CA,93710,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv104,"Terraces Of Los Gatos, The",,,,,,,,,,,,,(408) 356 1006,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.2350912,-121.9600485,,,Abhow & Humangood,,,,"Ichien, Tyler",,,430708817,,,,,,,,,,,,,,,,,,,,,,800 Blossom Hill Road,,,Los Gatos,CA,95032,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv105,Town & Country Manor,,,,,,,,,,,,,(714) 547 7581,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,33.7741981,-117.8615896,,,Christian And Missionary Alliance,,,,"Dewolfe, Dirk",,,300600977,,,,,,,,,,,,,,,,,,,,,,555 E. Memory Lane,,,Santa Ana,CA,92706,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv106,University Retirement Community At Davis,,,,,,,,,,,,,(530) 747 7000,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,38.5598924,-121.7745584,,,Univer Retire Com At Davis/pacific Retire Services,,,,Maria Burton,,,577001215,,,,,,,,,,,,,,,,,,,,,,1515 Shasta Drive,,,Davis,CA,95616,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv107,University Village Thousand Oaks,,,,,,,,,,,,,(805) 241 3000,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,34.226468,-118.8816038,,,"Univ. Vlg. T. Oaks Ccrc Llc, & Life Care Svcs Llc.",,,,Ryan Exline,,,565800978,,,,,,,,,,,,,,,,,,,,,,3415 Campus Drive,,,Thousand Oaks,CA,91360,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv108,Valle Verde,,,,,,,,,,,,,(805) 883 4000,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,34.4242457,-119.7513593,,,Abhow & Humangood,,,,"Honig, Melissa",,,421700411,,,,,,,,,,,,,,,,,,,,,,900 Calle De Los Amigos,,,Santa Barbara,CA,93105,US,Hidden Valley
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv109,Varenna At Fountaingrove,,,,,,,,,,,,,(707) 526 1226,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,38.4860046,-122.7133901,,,Varenna Llc/oakmont Senior Living Llc/omg Llc,,,,"Condie, Nathan",,,496803049,,,,,,,,,,,,,,,,,,,,,,1401 Fountaingrove Parkway,,,Santa Rosa,CA,95403,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv110,Vi At La Jolla Village,,,,,,,,,,,,,(858) 646 7700,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,32.868299,-117.2161295,,,"Ccw La Jolla Llc, Cc-la Jolla Inc, Classic Res Mgm",,,,"Boudreau, Stephanie",,,374600675,,,,,,,,,,,,,,,,,,,,,,8515 Costa Verde Blvd,,,San Diego,CA,92122,US,University City
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv111,Vi At Palo Alto,,,,,,,,,,,,,(650) 853 5000,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.4396062,-122.17544,,,"Cc-palo Alto,inc. & Classic Res.mgmt. Ltd. Partner",,,,Steve A. Brudnick,,,435200930,,,,,,,,,,,,,,,,,,,,,,620 Sand Hill Road,,,Palo Alto,CA,94304,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv112,Villa Gardens,,,,,,,,,,,,,(626) 796 8162,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,34.153707,-118.13382,,,Front Porch Communities And Services,,,,Dmitry Estrin,,,197602345,,,,,,,,,,,,,,,,,,,,,,842 East Villa Street,,,Pasadena,CA,91101,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv113,Villa Marin Ambulatory Care Unit,,,,,,,,,,,,,(415) 499 8711,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,38.0039861,-122.5494274,,,Villa Marin Homeowners Association,,,,Patricia Stephens,,,210108102,,,,,,,,,,,,,,,,,,,,,,100 Thorndale Drive,,,San Rafael,CA,94903,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv114,"Village, The",,,,,,,,,,,,,(951) 766 5116,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,33.7445534,-116.9947809,,,"Freedom Properties Hemet, Llc.",,,,Mindy Mendoza-perry,,,336403573,,,,,,,,,,,,,,,,,,,,,,2200 West Acacia,,,Hemet,CA,92545,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv115,Vista Del Monte,,,,,,,,,,,,,(805) 687 0793,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,34.43037899999999,-119.747087,,,"Front Porch Communities And Services, Inc.",,,,Douglas Tucker,,,425800464,,,,,,,,,,,,,,,,,,,,,,3775 Modoc Road,,,Santa Barbara,CA,93105,US,Hidden Valley
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv116,Walnut Village,,,,,,,,,,,,,(714) 776 7150,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,33.8188536,-117.9295255,,,Front Porch Communities And Services,,,,Randy Herzig,,,306000961,,,,,,,,,,,,,,,,,,,,,,891 Walnut Street,,,Anaheim,CA,92802,US,Southwest Anaheim
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv117,Webster House,,,,,,,,,,,,,(650) 327 4333,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.45036759999999,-122.1587702,,,Webster House Senior Living Llc,,,,"Hibbs, Linda",,,435294364,,,,,,,,,,,,,,,,,,,,,,401 Webster Street,,,Palo Alto,CA,94301,US,Downtown North
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv118,Webster House,,,,,,,,,,,,,(650) 327 4333,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,37.45036759999999,-122.1587702,,,Episcopal Senior Communities,,,,Linda Hibbs,,,435202504,,,,,,,,,,,,,,,,,,,,,,401 Webster Street,,,Palo Alto,CA,94301,US,Downtown North
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv119,Westminster Gardens,,,,,,,,,,,,,(626) 358 2569,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,34.13754439999999,-117.9626505,,,Scph & Westminster Gardens Inc & Humangood,,,,"Walper, Michael",,,197605591,,,,,,,,,,,,,,,,,,,,,,1420 Santo Domingo Avenue,,,Duarte,CA,91010,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv120,White Sands La Jolla,,,,,,,,,,,,,(858) 454 4201,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,32.837684,-117.2794886,,,Scph & Humangood,,,,Gary Boriero,,,372000641,,,,,,,,,,,,,,,,,,,,,,7450 Olivetas Ave,,,La Jolla,CA,92037,US,La Jolla
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv121,Windsor,,,,,,,,,,,,,(818) 244 7219,,,,,Assisted Living;Continuing Care,,,,,,,,,,,,,,,,,,,,34.1367001,-118.238614,,,Scph & Humangood,,,,Leif J. Cameron,,,191202190,,,,,,,,,,,,,,,,,,,,,,1230 East Windsor Road,,,Glendale,CA,91205,US,Somerset
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv122,107 S Clearview Crest Drive,,,,,,,,,,,,,(310) 683 8972,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.020995,-117.818789,,,Diamond Elder Care Inc,,,,Tbd,,,198602602,,,,,,,,,,,,,,,,,,,,,,107 S Clearview Crest Drive,,,Diamond Bar,CA,91765,US,Westmont
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv123,17201 Lahey Street,,,,,,,,,,,,,(818) 203 7779,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,34.273219,-118.5078555,,,"17201 Lahey Street, Corporation",,,,Arsen Andreasyan,,,197608880,,,,,,,,,,,,,,,,,,,,,,17201 Lahey Street,,,Granada Hills,CA,91344,US,Granada Hills
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv124,19th Park Ave Home Care,,,,,,,,,,,,,(650) 638 1726,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.5572071,-122.3053792,,,"Peig, Annette Guevarra",,,,"Peig, Annette/bugay, Marlo",,,415600880,,,,,,,,,,,,,,,,,,,,,,1628 Celeste Drive,,,San Mateo,CA,94402,US,Hayward Park
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv125,1st Pacific Coast Homes Ii,,,,,,,,,,,,,(650) 873 8635,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.64163309999999,-122.4609742,,,Deborah M. Dahlen,,,,Deborah M. Dahlen,,,415600833,,,,,,,,,,,,,,,,,,,,,,2585 Ardee Lane,,,South San Francisco,CA,94080,US,Westborough
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv126,1st Serenity Senior Care Home,,,,,,,,,,,,,(951) 924 6800,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,33.90748,-117.187289,,,Judith J. Sampson,,,,Judith Sampson,,,336410302,,,,,,,,,,,,,,,,,,,,,,14672 Salt River Way,,,Moreno Valley,CA,92555,US,
USA-CA-54-CA-CommunityCare-output-NORMALIZED.csv127,2 All About Seniors,,,,,,,,,,,,,(408) 483 2433,,,,,Continuing Care,,,,,,,,,,,,,,,,,,,,37.2965116,-121.9458529,,,"Hall, Patrick & Debra",,,,"Hall, Debra",,,435294219,,,,,,,,,,,,,,,,,,,,,,1474 Pompey Drive,,,San Jose,CA,95128,US,West San Jose
