row_id,Facility Name,Facility Type,Address1,Address2,City,Zip,State,Country,County,Phone
USA-IA-88-IA-All-output-718,Clarence Nursing Home,Senior Apartments,402 2nd Avenue, P.O. Box 485,Clarence,52216,IA,US,Cedar,(563) 452-3262
USA-IA-88-IA-All-output-719,Evergreen Estates III,Senior Apartments,2204 Johnson Avenue, NW,Cedar Rapids,52405,IA,US,Linn,(319) 363-8116
USA-IA-88-IA-All-output-720,Valley View,Senior Apartments,108 S High Street,,Greene,50636,IA,US,Butler,(641) 823-4531
USA-IA-88-IA-All-output-721,Methodist Manor Retirement Community,Senior Apartments,1206 West 4th Street,,Storm Lake,50588,IA,US,Buena Vista,(712) 732-1120
USA-IA-88-IA-All-output-722,Pearl Valley Rehabilitation and Nursing at Gowrie LLC ,Senior Apartments,1808 Main Street,,Gowrie,50543,IA,US,Webster,(515) 352-3912
USA-IA-88-IA-All-output-723,Cedar Manor Nursing Home,Senior Apartments,1200 Mulberry Street,,Tipton,52772,IA,US,Cedar,(563) 886-2133
USA-IA-88-IA-All-output-724,Davenport Lutheran Home,Senior Apartments,1130 W 53rd Street,,Davenport,52806,IA,US,Scott,(563) 391-5342
USA-IA-88-IA-All-output-725,Westhaven Community,Senior Apartments,112 W 4th Street,,Boone,50036,IA,US,Boone,(515) 432-1393
USA-IA-88-IA-All-output-726,Greene County Medical Center ,Senior Apartments,1000 West Lincolnway,,Jefferson,50129,IA,US,Greene,(515) 386-2114
USA-IA-88-IA-All-output-727,Linn Manor Care Center,Senior Apartments,1140 Elim Drive,,Marion,52302,IA,US,Linn,(319) 377-4611
USA-IA-88-IA-All-output-728,Madrid Home for the Aging,Senior Apartments,613 West North Street,,Madrid,50156,IA,US,Boone,(515) 795-3007
USA-IA-88-IA-All-output-729,Parkview Home,Senior Apartments,102 North Jackson,,Wayland,52654-0038,IA,US,Henry,(319) 256-3525
USA-IA-88-IA-All-output-730,Ramsey Village,Senior Apartments,1611 27th Street,,Des Moines,50310-5400,IA,US,Polk,(515) 274-3612
USA-IA-88-IA-All-output-731,Rowley Memorial Masonic Home,Senior Apartments,1300 28th Street,PO Box 528,Perry,50220,IA,US,Dallas,(515) 465-5316
USA-IA-88-IA-All-output-732,Strawberry Point Lutheran Home Community,Senior Apartments,313 Elkader Street,P.O. Box 34,Strawberry Point,52076,IA,US,Clayton,(563) 933-6037
USA-IA-88-IA-All-output-733,VIA Health Services (Carlisle),Senior Apartments,680 Cole Street,,Carlisle,50047,IA,US,Warren,(515) 989-0871
USA-IA-88-IA-All-output-734,Trinity Center at Luther Park,Senior Apartments,1555 Hull Avenue,,Des Moines,50316,IA,US,Polk,(515) 262-5639
USA-IA-88-IA-All-output-735,Humboldt County Memorial Hospital,Senior Apartments,1000 N 15th Street,,Humboldt,50548,IA,US,Humboldt,(515) 332-4200
USA-IA-88-IA-All-output-736,Keystone Senior Suites,Senior Apartments,250 Fifth Street,,Keystone,52249-9521,IA,US,Benton,(319) 442-3234
USA-IA-88-IA-All-output-737,The Heritage at Northern Hills ,Senior Apartments,4002 Teton Trace,,Sioux City,51104,IA,US,Woodbury,(712) 239-9402
USA-IA-88-IA-All-output-738,Evergreen Senior Living,Senior Apartments,925 Heritage Drive,,Osage,50461,IA,US,Mitchell,(641) 732-3300
USA-IA-88-IA-All-output-739,Pennsylvania Place AL Ottumwa,Senior Apartments,2 Pennsylvania Place,,Ottumwa,52501,IA,US,Wapello,(641) 684-4000
USA-IA-88-IA-All-output-740,Brookdale Sioux City,Senior Apartments,2562 Pierce Street,,Sioux City,51104,IA,US,Woodbury,(712) 255-1200
USA-IA-88-IA-All-output-741,Villages at Marion/Village Ridge,Senior Apartments,365 Marion Blvd.,,Marion,52302,IA,US,Linn,(319) 377-9808
USA-IA-88-IA-All-output-742,Aase Haugen Assisted Living,Senior Apartments,4 Ohio Street,,Decorah,52101,IA,US,Winneshiek,(563) 382-3603
USA-IA-88-IA-All-output-743,Vriendschap Village,Senior Apartments,2604 Fifield Road,,Pella,50219,IA,US,Marion,(641) 628-8260
USA-IA-88-IA-All-output-744,Murphy Place Assisted Living,Senior Apartments,620 E. Monroe,,Corydon,50060,IA,US,Wayne,(641) 872-3993
USA-IA-88-IA-All-output-745,Westwood Knolls Senior Housing,Senior Apartments,2239 NW Street,,Carroll,51401,IA,US,Carroll,(712) 792-1064
USA-IA-88-IA-All-output-746,Westview Estates,Senior Apartments,1013 2nd Street,,Reinbeck,50669,IA,US,Grundy,(319) 345-6761
USA-IA-88-IA-All-output-747,Premier Estates of Muscatine,Senior Apartments,3440 Mulberry Avenue,,Muscatine,52761,IA,US,Muscatine,(563) 263-2194
USA-IA-88-IA-All-output-748,Garden View Senior Community,Senior Apartments,800 Darby Drive,,Monona,52159,IA,US,Clayton,(563) 539-4528
USA-IA-88-IA-All-output-749,Deerfield Retirement Community Inc.,Senior Apartments,13731 Hickman Road,,Urbandale,50323,IA,US,Polk,(515) 267-0438
USA-IA-88-IA-All-output-750,Shores at Pleasant Hill,Senior Apartments,1500 Edgewater Drive,,Pleasant Hill,50327,IA,US,Polk,(515) 262-4444
USA-IA-88-IA-All-output-751,Summit Pointe Senior Living Community,Senior Apartments,3505 English Glen Avenue,,Marion,52302,IA,US,Linn,(319) 373-4242
USA-IA-88-IA-All-output-752,Village at Legacy Pointe ,Senior Apartments,1645 SE Holiday Crest Circle,,Waukee,50263,IA,US,Dallas,(515) 987-4100
USA-IA-88-IA-All-output-753,Tower Living Center,Senior Apartments,103 Centre Street, Box 477,Garnavillo,52049,IA,US,Clayton,(563) 964-9090
USA-IA-88-IA-All-output-754,Solon Assisted Living Village,Senior Apartments,623 E 5th Street,,Solon,52333,IA,US,Johnson,(319) 624-5353
USA-IA-88-IA-All-output-755,Bridges Senior Lifestyle Living,Senior Apartments,214 Washington Street,,Waterloo,50701,IA,US,Black Hawk,(319) 233-1133
USA-IA-88-IA-All-output-756,Kennybrook Village,Senior Apartments,200 SW Brookside Dr.,,Grimes,50111,IA,US,Polk,(515) 369-3900
USA-IA-88-IA-All-output-757,"Martin Health Center, Inc.",Senior Apartments,420 E 11th St,Western Home Communities,Cedar Falls,50613,IA,US,Black Hawk,(319) 277-2141
USA-IA-88-IA-All-output-758,Crestview Nursing & Rehab - Webster City,Senior Apartments,2401 South Des Moines St,,Webster City,50595,IA,US,Hamilton,(515) 832-2727
USA-IA-88-IA-All-output-759,Prairie Vista Village,Senior Apartments,2785 First Avenue South,PO Box 335,Altoona,50009,IA,US,Polk,(515) 967-8700
USA-IA-88-IA-All-output-760,St. Francis Manor,Senior Apartments,2021 Fourth Avenue,,Grinnell,50112,IA,US,Poweshiek,(641) 236-7592
USA-IA-88-IA-All-output-761,South Ridge Heights,Senior Apartments,1209 12th Street SE,,Spencer,51301,IA,US,Clay,(712) 262-5934
USA-IA-88-IA-All-output-762,The Highlands,Senior Apartments,1211 St. Luke Drive,,Spencer,51301,IA,US,Clay,(712) 262-5404
USA-IA-88-IA-All-output-763,Northridge Village,Senior Apartments,3300 George W. Carver Avenue,,Ames,50010,IA,US,Story,(515) 357-8395
USA-IA-88-IA-All-output-764,Walden Point,Senior Apartments,1200 Fourth Street,,Des Moines,50314,IA,US,Polk,(515) 288-9985
USA-IA-88-IA-All-output-765,"Vinton Lutheran AL, IL, & Home Health",Senior Apartments,1301 2nd Avenue,,Vinton,52349,IA,US,Benton,(319) 472-2092
USA-IA-88-IA-All-output-766,Country House Residence,Senior Apartments,1831 East Kanesville Blvd.,,Council Bluffs,51503,IA,US,Pottawattamie,(712) 322-4100
