name,contact_first_name,contact_last_name,contact_name,email,contact_email,fax,mailing_address_line_1,mailing_address_line_2,mailing_city,mailing_contact_first_name,mailing_contact_last_name,mailing_contact_name,mailing_country,mailing_county,mailing_postalcode,mailing_province,provider_name,primary_phone,secondary_phone,twitter,website,source,contact_occupation,dsgne_first_name,dsgne_last_name,admin_name,co_address_line_1,co_address_line_2,co_company,co_city,co_postalcode,co_province,ombudsman_phone,typeofcare,typeofcare2,low_high_rate,low_rate,high_rate,address_line_1,address_line_2,address_directions,city,municipality,region,province,state_id,postal_code,country
FORT VALLEY HEALTH AND REHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,604 BLUEBIRD BOULEVARD,,,FORT VALLEY,,,GA,,31030,US
FOUNTAINVIEW CTR FOR ALZHEIMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2631 NORTH DRUID HILLS ROAD N E,,,ATLANTA,,,GA,,30329,US
FOUR COUNTY HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,124 OVERBY DRIVE,,,RICHLAND,,,GA,,31825,US
FOX GLOVE CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2850 SPRINGDALE ROAD SW,,,ATLANTA,,,GA,,30315,US
FRIENDSHIP HEALTH AND REHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,161 FRIENDSHIP ROAD,,,CLEVELAND,,,GA,,30528,US
GATEWAY HEALTH AND REHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,3201 WESTMORELAND ROAD,,,CLEVELAND,,,GA,,30528,US
GEORGIA REGIONAL ATLANTA LTC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,"3073 PANTHERSVILLE RD, SNF BLDG. #17",,,DECATUR,,,GA,,30034,US
GEORGIA WAR VETERANS NSG HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1101 15TH STREET,,,AUGUSTA,,,GA,,30901,US
GIBSON HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,434 BEALL SPRINGS ROAD,,,GIBSON,,,GA,,30810,US
GILMER NURSING HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1362 SOUTH MAIN STREET,,,ELLIJAY,,,GA,,30540,US
GLENN-MOR NURSING HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,10629  U.S. HIGHWAY 19 SOUTH,,,THOMASVILLE,,,GA,,31792,US
GLENVUE HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,721 NORTH VETERANS BLVD,,,GLENNVILLE,,,GA,,30427,US
GLENWOOD HEALTHCARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,303 NORTH 5TH AVENUE,,,GLENWOOD,,,GA,,30428,US
GOLD CITY CONVALESCENT CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,222 MOORE DRIVE,,,DAHLONEGA,,,GA,,30533,US
GOLDEN LIVINGCENTER - AUGUSTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1600 ANTHONY ROAD,,,AUGUSTA,,,GA,,30907,US
GOLDEN LIVINGCENTER - BRIARWOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,3888 LAVISTA ROAD,,,TUCKER,,,GA,,30084,US
GOLDEN LIVINGCENTER - DECATUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2787 NORTH DECATUR ROAD,,,DECATUR,,,GA,,30033,US
GOLDEN LIVINGCENTER - DUNWOODY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,"5470 MERIDIAN MARK ROAD, BLDG E",,,ATLANTA,,,GA,,30342,US
GOLDEN LIVINGCENTER - GLENWOOD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,4115 GLENWOOD RD,,,DECATUR,,,GA,,30032,US
GOLDEN LIVINGCENTER - JESUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1090 W ORANGE ST,,,JESUP,,,GA,,31545,US
GOLDEN LIVINGCENTER - KENNESTONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,613 ROSELANE STREET,,,MARIETTA,,,GA,,30064,US
GOLDEN LIVINGCENTER - ROME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1345 REDMOND ROAD,,,ROME,,,GA,,30165,US
GOLDEN LIVINGCENTER - THOMASTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,310 AVENUE F,,,THOMASTON,,,GA,,30286,US
GOLDEN LIVINGCENTER - THOMASVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,930 SOUTH BROAD ST.,,,THOMASVILLE,,,GA,,31792,US
GOLDEN LIVINGCENTER - TIFTON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1451 NEWTON DRIVE,,,TIFTON,,,GA,,31794,US
GOLDEN LIVINGCENTER - WINDERMERE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,3618 J DEWEY GRAY CIRCLE,,,AUGUSTA,,,GA,,30909,US
GOODWILL HEALTH AND REHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,4373 HOUSTON AVE.,,,MACON,,,GA,,31206,US
GORDON HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1280 MAULDIN ROAD NE,,,CALHOUN,,,GA,,30703,US
GRACE HEALTHCARE OF TUCKER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2165 IDLEWOOD ROAD,,,TUCKER,,,GA,,30084,US
GRACEMORE NURSING AND REHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2708 LEE STREET,,,BRUNSWICK,,,GA,,31520,US
GRACEWOOD NSG FACILITY(UNIT 9),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,"100 MYRTLE BLVD., EAST CENTRAL REG HOSP",,,GRACEWOOD,,,GA,,30812,US
GRANDVIEW HEALTH CARE CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,618 GENNETT DRIVE,,,JASPER,,,GA,,30143,US
GRAY HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,156 DOLLY STREET,,,GRAY,,,GA,,31032,US
GREEN ACRES HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,"313 ALLEN MEMORIAL DRIVE,SW",,,MILLEDGEVILLE,,,GA,,31061,US
GREENE POINT HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1321 WASHINGTON HIGHWAY,,,UNION POINT,,,GA,,30669,US
GWINNETT EXTENDED CARE CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,650 PROFESSIONAL DRIVE,,,LAWRENCEVILLE,,,GA,,30046,US
HABERSHAM HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,"HIGHWAY 441 NORTH, BOX 37",,,DEMOREST,,,GA,,30535,US
HAMILTON HOUSE NURSING AND REHABILITATION CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1911 5TH AVENUE,,,COLUMBUS,,,GA,,31907,US
HARALSON NSG & REHAB CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,315 FIELD STREET,,,BREMEN,,,GA,,30110,US
HART CARE CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,261 FAIRVIEW AVENUE,,,HARTWELL,,,GA,,30643,US
HARTWELL HEALTH CARE CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,94 CADE STREET,,,HARTWELL,,,GA,,30643,US
HAZELHURST CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,180 BURKETT FERRY ROAD,,,HAZLEHURST,,,GA,,31539,US
HEARDMONT NURSING HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1043 LONGSTREET ROAD,,,ELBERTON,,,GA,,30635,US
HEART OF GEORGIA NURSING HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,815 LEGION DRIVE,,,EASTMAN,,,GA,,31023,US
HERITAGE INN HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,307 JONES MILL ROAD,,,STATESBORO,,,GA,,30458,US
HERITAGE INN OF BARNESVILLE HEALTH AND REHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,946 VETERANS PARKWAY,,,BARNESVILLE,,,GA,,30204,US
HERITAGE INN OF SANDERSVILLE HEALTH AND REHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,652 FERNCREST DRIVE,,,SANDERSVILLE,,,GA,,31082,US
HILL HAVEN NURSING HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,880 RIDGEWAY ROAD,,,COMMERCE,,,GA,,30529,US
HUTCHESON MED CTR SUBACUTE UNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,100 GROSS CRESCENT CIRCLE,,,FORT OGLETHORPE,,,GA,,30742,US
JAMES B CRAIG CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,CENTRAL STATE HOSPITAL,,,MILLEDGEVILLE,,,GA,,31062,US
JEFFERSONVILLE HEALTH ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,113 SPRING VALLEY DRIVE,,,JEFFERSONVILLE,,,GA,,31044,US
JESUP HEALTH AND REHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,3100 SAVANNAH HIGHWAY,,,JESUP,,,GA,,31545,US
JOE-ANNE BURGIN NURSING HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,203 RANDOLPH STREET,,,CUTHBERT,,,GA,,39840,US
JONESBORO NURSING AND REHABILITATION CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2650 HIGHWAY 138 SE,,,JONESBORO,,,GA,,30236,US
KENTWOOD NURSING FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1227 WEST WHEELER PARKWAY,,,AUGUSTA,,,GA,,30909,US
KEYSVILLE NURSING HOME & REHAB CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1005 HWY. 88 NORTH,,,KEYSVILLE,,,GA,,30816,US
KINDRED TRANSITIONAL CARE AND REHAB - ABERCORN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,11800 ABERCORN STREET,,,SAVANNAH,,,GA,,31419,US
KINDRED TRANSITIONAL CARE AND REHAB - LAFAYETTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,110 BRANDYWINE BOULEVARD,,,FAYETTEVILLE,,,GA,,30214,US
LAGRANGE NURSING & REHAB CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2111 WEST POINT ROAD,,,LAGRANGE,,,GA,,30240,US
LAKE CITY NURSING AND REHABILITATION CENTER LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2055 REX ROAD,,,LAKE CITY,,,GA,,30260,US
LAKE CROSSING HEALTH CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,6698 WASHINGTON ROAD,,,APPLING,,,GA,,30802,US
LAKELAND VILLA CONV CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,852 W. THIGPEN AVE.,,,LAKELAND,,,GA,,31635,US
LAUREL BAYE HC OF MACON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,505 COLISEUM DRIVE,,,MACON,,,GA,,31217,US
LAUREL PARK AT HENRY MED CTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1050 HOSPITAL DRIVE,,,STOCKBRIDGE,,,GA,,30281,US
LEE COUNTY HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,214 MAIN STREET,,,LEESBURG,,,GA,,31763,US
LEGACY NURSING & REHABILITATION CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,460 AUBURN AVENUE N.E.,,,ATLANTA,,,GA,,30312,US
LENBROOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,"3747 PEACHTREE ROAD, NE",,,ATLANTA,,,GA,,30319,US
LIFE CARE CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,176 LINCOLN AVE,,,FITZGERALD,,,GA,,31750,US
LIFE CARE CENTER OF GWINNETT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,3850 SAFEHAVEN DRIVE,,,LAWRENCEVILLE,,,GA,,30044,US
LIFE CARE CTR OF LAWRENCEVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,210 COLLINS INDUSTRIAL WAY,,,LAWRENCEVILLE,,,GA,,30045,US
LILLIAN G CARTER HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,225 HOSPITAL STREET,,,PLAINS,,,GA,,31780,US
LUMBER CITY NURSING & REHABILITATION CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,93 HIGHWAY 19,,,LUMBER CITY,,,GA,,31549,US
LYNN HAVEN HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,747 MONTICELLO HIGHWAY,,,GRAY,,,GA,,31032,US
MADISON HEALTH AND REHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2036 SOUTH MAIN STREET,,,MADISON,,,GA,,30650,US
MAGNOLIA MANOR METHODIST NSG C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2001 SOUTH LEE STREET,,,AMERICUS,,,GA,,31709,US
MAGNOLIA MANOR OF COLUMBUS NURSING CENTER - EAST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2010 WARM SPRINGS RD,,,COLUMBUS,,,GA,,31904,US
MAGNOLIA MANOR OF COLUMBUS NURSING CENTER - WEST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2000 WARM SPRINGS RD,,,COLUMBUS,,,GA,,31904,US
MAGNOLIA MANOR OF MARION COUNTY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,349 GENEVA ROAD,,,BUENA VISTA,,,GA,,31803,US
MAGNOLIA MANOR OF ST SIMONS REHAB & NURSING CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2255 FREDERICA ROAD,,,SAINT SIMONS ISLAND,,,GA,,31522,US
MANOR CARE REHABILITATION CENTER - DECATUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2722 NORTH DECATUR ROAD,,,DECATUR,,,GA,,30033,US
MANOR CARE REHABILITATION CENTER - MARIETTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,4360 JOHNSON FERRY PLACE,,,MARIETTA,,,GA,,30068,US
MAPLE RIDGE HEALTH CARE CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,22 MAPLE RIDGE DRIVE S.E.,,,CARTERSVILLE,,,GA,,30120,US
MARSH'S EDGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,111 RENEGAR WAY,,,SAINT SIMONS ISLAND,,,GA,,31522,US
MCRAE MANOR NURSING HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1104 SOUTH FIRST AVE.,,,MC RAE,,,GA,,31055,US
MEADOWBROOK HEALTH AND REHAB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,4608 LAWRENCEVILLE HIGHWAY,,,TUCKER,,,GA,,30084,US
MEDICAL MANAGEMENT HEALTH AND REHAB CENTER LLC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1509 CEDAR AVE,,,MACON,,,GA,,31204,US
MEMORIAL MANOR NURSING HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1500 EAST SHOTWELL STREET,,,BAINBRIDGE,,,GA,,39819,US
MILLER NURSING HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,206 GRACE ST,,,COLQUITT,,,GA,,39837,US
MIONA GERIATRIC & DEMENTIA CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,201 POPLAR STREET,,,IDEAL,,,GA,,31041,US
MITCHELL COUNTY NURSING HOMES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,37 SOUTH ELLIS STREET,,,CAMILLA,,,GA,,31730,US
MOLENA HEALTH ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,185 HILL STREET,,,MOLENA,,,GA,,30258,US
MONTEZUMA HEALTH CARE CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,506 SUMTER ST,,,MONTEZUMA,,,GA,,31063,US
MORGAN MEMORIAL TCU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1077 S. MAIN STREET,,,MADISON,,,GA,,30650,US
MOUNTAIN VIEW HEALTH CARE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,547 WARWOMAN ROAD,,,CLAYTON,,,GA,,30525,US
MUSCOGEE MANOR & REHAB CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,7150 MANOR RD,,,COLUMBUS,,,GA,,31907,US
NANCY HART NURSING CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2117 DOCTOR WARD ROAD,,,ELBERTON,,,GA,,30635,US
NEW HORIZONS LANIER PARK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,675 WHITE SULPHUR ROAD,,,GAINESVILLE,,,GA,,30501,US
NEW HORIZONS LIMESTONE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2020 BEVERLY ROAD NE,,,GAINESVILLE,,,GA,,30501,US
NEW LONDON HEALTH CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2020 MCGEE ROAD,,,SNELLVILLE,,,GA,,30078,US
NEWNAN HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,244 EAST BROAD STREET,,,NEWNAN,,,GA,,30263,US
NHC HEALTHCARE FT OGLETHORPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2403 BATTLEFIELD PKWY,,,FORT OGLETHORPE,,,GA,,30742,US
NHC HEALTHCARE ROSSVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1425 MCFARLAND AVE,,,ROSSVILLE,,,GA,,30741,US
NORTHEAST ATLANTA HEALTH AND REHABILITATION CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1500 S JOHNSON FERRY ROAD,,,ATLANTA,,,GA,,30319,US
NURSE CARE OF BUCKHEAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2920 PHARR COURT SOUTH NW,,,ATLANTA,,,GA,,30305,US
"OAK VIEW HOME, INC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,119 OAKVIEW STREET,,,WAVERLY HALL,,,GA,,31831,US
"OAKS - ATHENS SKILLED NURSING, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,139 ALPS ROAD,,,ATHENS,,,GA,,30607,US
"OAKS - BETHANY SKILLED NURSING, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1305 EAST NORTH STREET,,,VIDALIA,,,GA,,30475,US
"OAKS - CARROLLTON SKILLED NURSING, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,921 OLD NEWNAN ROAD,,,CARROLLTON,,,GA,,30117,US
"OAKS - LIMESTONE, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,2560 FLINTRIDGE ROAD,,,GAINESVILLE,,,GA,,30501,US
"OAKS - SCENIC VIEW SKILLED NURSING, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,205 PEACH ORCHARD ROAD,,,BALDWIN,,,GA,,30511,US
OAKS HEALTH CTR AT THE MARSHES OF SKIDAWAY ISLAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,95 SKIDAWAY ISLAND PARK ROAD,,,SAVANNAH,,,GA,,31411,US
"OAKS NURSING HOME, INC, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,777 NURSING HOME ROAD,,,MARSHALLVILLE,,,GA,,31057,US
OAKVIEW HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,960  HIGHLAND AVENUE,,,SUMMERVILLE,,,GA,,30747,US
OCEANSIDE HEALTH ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,7 ROSEWOOD AVENUE,,,TYBEE ISLAND,,,GA,,31328,US
OCONEE HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,107 RIDGEVIEW DR,,,OCONEE,,,GA,,31067,US
OCONEE REG MC SKILLED NSG UNIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,821 NORTH COBB ST,,,MILLEDGEVILLE,,,GA,,31061,US
ORCHARD HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1321 PULASKI SCHOOL ROAD,,,PULASKI,,,GA,,30451,US
OUR LADY OF PERPETUAL HELP FRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,760 POLLARD BOULEVARD SW,,,ATLANTA,,,GA,,30315,US
OXLEY PARK HEALTH AND REHABILITATION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,181 OXLEY DRIVE,,,LYONS,,,GA,,30436,US
PALEMON GASKINS MEM NSG HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,710 NORTH IRWIN AVENUE,,,OCILLA,,,GA,,31774,US
PALMYRA NURSING HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1904 PALMYRA ROAD,,,ALBANY,,,GA,,31702,US
PARK PLACE NURSING FACILITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,1865 BOLD SPRINGS ROAD,,,MONROE,,,GA,,30655,US
PARK SPRINGS HEALTH CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,500 SPRINGHOUSE CIRCLE,,,STONE MOUNTAIN,,,GA,,30087,US
PARKSIDE AT HUTCHESON MED CTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,110 PARK CITY ROAD,,,ROSSVILLE,,,GA,,30741,US
PEACHBELT HEALTH & REHAB CTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,801 ELBERTA RD,,,WARNER ROBINS,,,GA,,31093,US
PELHAM PARKWAY NURSING HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,608 DOGWOOD DRIVE N.E.,,,PELHAM,,,GA,,31779,US
PIERCE COUNTY NURSING HOME,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,221 EAST CARTER AVENUE,,,BLACKSHEAR,,,GA,,31516,US
PINE KNOLL NURSING & REHAB CTR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,156 PINE KNOLL DRIVE,,,CARROLLTON,,,GA,,30117,US
PINEHILL NURSING CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,712 PATTERSON STREET,,,BYROMVILLE,,,GA,,31007,US
PINEWOOD MANOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,277 COMMERCE STREET,,,HAWKINSVILLE,,,GA,,31036,US
PINEWOOD NURSING CENTER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,433 NORTH MCGRIFF STREET,,,WHIGHAM,,,GA,,39897,US
"PLACE AT AUGUSTA, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,820 STEVENS CREEK R0AD,,,AUGUSTA,,,GA,,30907,US
"PLACE AT DEAN'S BRIDGE, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,3235 DEAN'S BRIDGE ROAD,,,AUGUSTA,,,GA,,30906,US
"PLACE AT MARTINEZ, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,409 PLEASANT HOME ROAD,,,AUGUSTA,,,GA,,30907,US
"PLACE AT POOLER, THE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nursing Home,,,,,508 SOUTH ROGERS STREET,,,POOLER,,,GA,,31322,US
