row_id,Facility Name,Address,City,Zip Code,Beds,Type
USA-GA-79-GA-All-output-191,KINDRED TRANSITIONAL CARE AND REHAB - LAFAYETTE,110 BRANDYWINE BOULEVARD,FAYETTEVILLE,30214,162,Nursing Home
USA-GA-79-GA-All-output-192,LAGRANGE NURSING & REHAB CENTER,2111 WEST POINT ROAD,LAGRANGE,30240,138,Nursing Home
USA-GA-79-GA-All-output-193,LAKE CITY NURSING AND REHABILITATION CENTER LLC,2055 REX ROAD,LAKE CITY,30260,242,Nursing Home
USA-GA-79-GA-All-output-194,LAKE CROSSING HEALTH CENTER,6698 WASHINGTON ROAD,APPLING,30802,100,Nursing Home
USA-GA-79-GA-All-output-195,LAKELAND VILLA CONV CENTER,852 W. THIGPEN AVE.,LAKELAND,31635,62,Nursing Home
USA-GA-79-GA-All-output-196,LAUREL BAYE HC OF MACON,505 COLISEUM DRIVE,MACON,31217,100,Nursing Home
USA-GA-79-GA-All-output-197,LAUREL PARK AT HENRY MED CTR,1050 HOSPITAL DRIVE,STOCKBRIDGE,30281,89,Nursing Home
USA-GA-79-GA-All-output-198,LEE COUNTY HEALTH AND REHABILITATION,214 MAIN STREET,LEESBURG,31763,60,Nursing Home
USA-GA-79-GA-All-output-199,LEGACY NURSING & REHABILITATION CENTER,460 AUBURN AVENUE N.E.,ATLANTA,30312,186,Nursing Home
USA-GA-79-GA-All-output-200,LENBROOK,"3747 PEACHTREE ROAD, NE",ATLANTA,30319,60,Nursing Home
USA-GA-79-GA-All-output-201,LIFE CARE CENTER,176 LINCOLN AVE,FITZGERALD,31750,167,Nursing Home
USA-GA-79-GA-All-output-202,LIFE CARE CENTER OF GWINNETT,3850 SAFEHAVEN DRIVE,LAWRENCEVILLE,30044,163,Nursing Home
USA-GA-79-GA-All-output-203,LIFE CARE CTR OF LAWRENCEVILLE,210 COLLINS INDUSTRIAL WAY,LAWRENCEVILLE,30045,125,Nursing Home
USA-GA-79-GA-All-output-204,LILLIAN G CARTER HEALTH AND REHABILITATION,225 HOSPITAL STREET,PLAINS,31780,100,Nursing Home
USA-GA-79-GA-All-output-205,LUMBER CITY NURSING & REHABILITATION CENTER,93 HIGHWAY 19,LUMBER CITY,31549,86,Nursing Home
USA-GA-79-GA-All-output-206,LYNN HAVEN HEALTH AND REHABILITATION,747 MONTICELLO HIGHWAY,GRAY,31032,104,Nursing Home
USA-GA-79-GA-All-output-207,MADISON HEALTH AND REHAB,2036 SOUTH MAIN STREET,MADISON,30650,67,Nursing Home
USA-GA-79-GA-All-output-208,MAGNOLIA MANOR METHODIST NSG C,2001 SOUTH LEE STREET,AMERICUS,31709,238,Nursing Home
USA-GA-79-GA-All-output-209,MAGNOLIA MANOR OF COLUMBUS NURSING CENTER - EAST,2010 WARM SPRINGS RD,COLUMBUS,31904,210,Nursing Home
USA-GA-79-GA-All-output-210,MAGNOLIA MANOR OF COLUMBUS NURSING CENTER - WEST,2000 WARM SPRINGS RD,COLUMBUS,31904,166,Nursing Home
USA-GA-79-GA-All-output-211,MAGNOLIA MANOR OF MARION COUNTY,349 GENEVA ROAD,BUENA VISTA,31803,70,Nursing Home
USA-GA-79-GA-All-output-212,MAGNOLIA MANOR OF ST SIMONS REHAB & NURSING CENTER,2255 FREDERICA ROAD,SAINT SIMONS ISLAND,31522,125,Nursing Home
USA-GA-79-GA-All-output-213,MANOR CARE REHABILITATION CENTER - DECATUR,2722 NORTH DECATUR ROAD,DECATUR,30033,140,Nursing Home
USA-GA-79-GA-All-output-214,MANOR CARE REHABILITATION CENTER - MARIETTA,4360 JOHNSON FERRY PLACE,MARIETTA,30068,117,Nursing Home
USA-GA-79-GA-All-output-215,MAPLE RIDGE HEALTH CARE CENTER,22 MAPLE RIDGE DRIVE S.E.,CARTERSVILLE,30120,74,Nursing Home
USA-GA-79-GA-All-output-216,MARSH'S EDGE,111 RENEGAR WAY,SAINT SIMONS ISLAND,31522,20,Nursing Home
USA-GA-79-GA-All-output-217,MCRAE MANOR NURSING HOME,1104 SOUTH FIRST AVE.,MC RAE,31055,133,Nursing Home
USA-GA-79-GA-All-output-218,MEADOWBROOK HEALTH AND REHAB,4608 LAWRENCEVILLE HIGHWAY,TUCKER,30084,144,Nursing Home
USA-GA-79-GA-All-output-219,MEDICAL MANAGEMENT HEALTH AND REHAB CENTER LLC,1509 CEDAR AVE,MACON,31204,100,Nursing Home
USA-GA-79-GA-All-output-220,MEMORIAL MANOR NURSING HOME,1500 EAST SHOTWELL STREET,BAINBRIDGE,39819,107,Nursing Home
USA-GA-79-GA-All-output-221,MILLER NURSING HOME,206 GRACE ST,COLQUITT,39837,97,Nursing Home
USA-GA-79-GA-All-output-222,MIONA GERIATRIC & DEMENTIA CENTER,201 POPLAR STREET,IDEAL,31041,88,Nursing Home
USA-GA-79-GA-All-output-223,MITCHELL COUNTY NURSING HOMES,37 SOUTH ELLIS STREET,CAMILLA,31730,156,Nursing Home
USA-GA-79-GA-All-output-224,MOLENA HEALTH ,185 HILL STREET,MOLENA,30258,64,Nursing Home
USA-GA-79-GA-All-output-225,MONTEZUMA HEALTH CARE CENTER,506 SUMTER ST,MONTEZUMA,31063,100,Nursing Home
USA-GA-79-GA-All-output-226,MORGAN MEMORIAL TCU,1077 S. MAIN STREET,MADISON,30650,21,Nursing Home
USA-GA-79-GA-All-output-227,MOUNTAIN VIEW HEALTH CARE,547 WARWOMAN ROAD,CLAYTON,30525,117,Nursing Home
USA-GA-79-GA-All-output-228,MUSCOGEE MANOR & REHAB CENTER,7150 MANOR RD,COLUMBUS,31907,242,Nursing Home
USA-GA-79-GA-All-output-229,NANCY HART NURSING CENTER,2117 DOCTOR WARD ROAD,ELBERTON,30635,67,Nursing Home
USA-GA-79-GA-All-output-230,NEW HORIZONS LANIER PARK,675 WHITE SULPHUR ROAD,GAINESVILLE,30501,118,Nursing Home
USA-GA-79-GA-All-output-231,NEW HORIZONS LIMESTONE,2020 BEVERLY ROAD NE,GAINESVILLE,30501,142,Nursing Home
USA-GA-79-GA-All-output-232,NEW LONDON HEALTH CENTER,2020 MCGEE ROAD,SNELLVILLE,30078,144,Nursing Home
USA-GA-79-GA-All-output-233,NEWNAN HEALTH AND REHABILITATION,244 EAST BROAD STREET,NEWNAN,30263,77,Nursing Home
USA-GA-79-GA-All-output-234,NHC HEALTHCARE FT OGLETHORPE,2403 BATTLEFIELD PKWY,FORT OGLETHORPE,30742,135,Nursing Home
USA-GA-79-GA-All-output-235,NHC HEALTHCARE ROSSVILLE,1425 MCFARLAND AVE,ROSSVILLE,30741,112,Nursing Home
USA-GA-79-GA-All-output-236,NORTHEAST ATLANTA HEALTH AND REHABILITATION CENTER,1500 S JOHNSON FERRY ROAD,ATLANTA,30319,165,Nursing Home
USA-GA-79-GA-All-output-237,NURSE CARE OF BUCKHEAD,2920 PHARR COURT SOUTH NW,ATLANTA,30305,220,Nursing Home
USA-GA-79-GA-All-output-238,"OAK VIEW HOME, INC",119 OAKVIEW STREET,WAVERLY HALL,31831,100,Nursing Home
USA-GA-79-GA-All-output-239,"OAKS - ATHENS SKILLED NURSING, THE",139 ALPS ROAD,ATHENS,30607,148,Nursing Home
USA-GA-79-GA-All-output-240,"OAKS - BETHANY SKILLED NURSING, THE",1305 EAST NORTH STREET,VIDALIA,30475,168,Nursing Home
USA-GA-79-GA-All-output-241,"OAKS - CARROLLTON SKILLED NURSING, THE",921 OLD NEWNAN ROAD,CARROLLTON,30117,42,Nursing Home
USA-GA-79-GA-All-output-242,"OAKS - LIMESTONE, THE",2560 FLINTRIDGE ROAD,GAINESVILLE,30501,104,Nursing Home
USA-GA-79-GA-All-output-243,"OAKS - SCENIC VIEW SKILLED NURSING, THE",205 PEACH ORCHARD ROAD,BALDWIN,30511,148,Nursing Home
USA-GA-79-GA-All-output-244,OAKS HEALTH CTR AT THE MARSHES OF SKIDAWAY ISLAND,95 SKIDAWAY ISLAND PARK ROAD,SAVANNAH,31411,28,Nursing Home
USA-GA-79-GA-All-output-245,"OAKS NURSING HOME, INC, THE",777 NURSING HOME ROAD,MARSHALLVILLE,31057,60,Nursing Home
USA-GA-79-GA-All-output-246,OAKVIEW HEALTH AND REHABILITATION,960  HIGHLAND AVENUE,SUMMERVILLE,30747,151,Nursing Home
USA-GA-79-GA-All-output-247,OCEANSIDE HEALTH ,7 ROSEWOOD AVENUE,TYBEE ISLAND,31328,85,Nursing Home
USA-GA-79-GA-All-output-248,OCONEE HEALTH AND REHABILITATION,107 RIDGEVIEW DR,OCONEE,31067,50,Nursing Home
USA-GA-79-GA-All-output-249,OCONEE REG MC SKILLED NSG UNIT,821 NORTH COBB ST,MILLEDGEVILLE,31061,15,Nursing Home
USA-GA-79-GA-All-output-250,ORCHARD HEALTH AND REHABILITATION,1321 PULASKI SCHOOL ROAD,PULASKI,30451,89,Nursing Home
USA-GA-79-GA-All-output-251,OUR LADY OF PERPETUAL HELP FRE,760 POLLARD BOULEVARD SW,ATLANTA,30315,54,Nursing Home
USA-GA-79-GA-All-output-252,OXLEY PARK HEALTH AND REHABILITATION,181 OXLEY DRIVE,LYONS,30436,144,Nursing Home
USA-GA-79-GA-All-output-253,PALEMON GASKINS MEM NSG HOME,710 NORTH IRWIN AVENUE,OCILLA,31774,30,Nursing Home
USA-GA-79-GA-All-output-254,PALMYRA NURSING HOME,1904 PALMYRA ROAD,ALBANY,31702,250,Nursing Home
USA-GA-79-GA-All-output-255,PARK PLACE NURSING FACILITY,1865 BOLD SPRINGS ROAD,MONROE,30655,165,Nursing Home
USA-GA-79-GA-All-output-256,PARK SPRINGS HEALTH CENTER,500 SPRINGHOUSE CIRCLE,STONE MOUNTAIN,30087,42,Nursing Home
USA-GA-79-GA-All-output-257,PARKSIDE AT HUTCHESON MED CTR,110 PARK CITY ROAD,ROSSVILLE,30741,109,Nursing Home
USA-GA-79-GA-All-output-258,PEACHBELT HEALTH & REHAB CTR,801 ELBERTA RD,WARNER ROBINS,31093,106,Nursing Home
USA-GA-79-GA-All-output-259,PELHAM PARKWAY NURSING HOME,608 DOGWOOD DRIVE N.E.,PELHAM,31779,108,Nursing Home
USA-GA-79-GA-All-output-260,PIERCE COUNTY NURSING HOME,221 EAST CARTER AVENUE,BLACKSHEAR,31516,78,Nursing Home
USA-GA-79-GA-All-output-261,PINE KNOLL NURSING & REHAB CTR,156 PINE KNOLL DRIVE,CARROLLTON,30117,122,Nursing Home
USA-GA-79-GA-All-output-262,PINEHILL NURSING CENTER,712 PATTERSON STREET,BYROMVILLE,31007,102,Nursing Home
USA-GA-79-GA-All-output-263,PINEWOOD MANOR,277 COMMERCE STREET,HAWKINSVILLE,31036,102,Nursing Home
USA-GA-79-GA-All-output-264,PINEWOOD NURSING CENTER,433 NORTH MCGRIFF STREET,WHIGHAM,39897,142,Nursing Home
USA-GA-79-GA-All-output-265,"PLACE AT AUGUSTA, THE",820 STEVENS CREEK R0AD,AUGUSTA,30907,100,Nursing Home
USA-GA-79-GA-All-output-266,"PLACE AT DEAN'S BRIDGE, THE",3235 DEAN'S BRIDGE ROAD,AUGUSTA,30906,100,Nursing Home
USA-GA-79-GA-All-output-267,"PLACE AT MARTINEZ, THE",409 PLEASANT HOME ROAD,AUGUSTA,30907,100,Nursing Home
USA-GA-79-GA-All-output-268,"PLACE AT POOLER, THE",508 SOUTH ROGERS STREET,POOLER,31322,122,Nursing Home
USA-GA-79-GA-All-output-269,PLEASANT VIEW NURSING CENTER,475 WASHINGTON AVENUE,METTER,30439,120,Nursing Home
USA-GA-79-GA-All-output-270,PORTER FIELD HEALTH & REHAB CENTER LLC,3051 WHITESIDE ROAD,MACON,31216,143,Nursing Home
USA-GA-79-GA-All-output-271,POWDER SPRINGS NURSING & REHAB CENTER,3460 POWDER SPRINGS ROAD,POWDER SPRINGS,30127,208,Nursing Home
USA-GA-79-GA-All-output-272,"PRESBYTERIAN HOME, QUITMAN, IN",1901 WEST SCREVEN STREET,QUITMAN,31643,188,Nursing Home
USA-GA-79-GA-All-output-273,PRESBYTERIAN VILLAGE,2000 EAST-WEST CONNECTOR,AUSTELL,30106,107,Nursing Home
USA-GA-79-GA-All-output-274,PROVIDENCE HEALTHCARE OF THOMASTON,1011 SOUTH GREEN STREET,THOMASTON,30286,110,Nursing Home
USA-GA-79-GA-All-output-275,PROVIDENCE OF SPARTA HEALTH AND REHABILITATION,"60 PROVIDENCE STREET, PO BOX 86",SPARTA,31087,71,Nursing Home
USA-GA-79-GA-All-output-276,PRUITTHEALTH - ASHBURN,441 INDUSTRIAL BLVD,ASHBURN,31714,76,Nursing Home
USA-GA-79-GA-All-output-277,PRUITTHEALTH - ATHENS HERITAGE,960 HAWTHORNE AVENUE,ATHENS,30606,104,Nursing Home
USA-GA-79-GA-All-output-278,PRUITTHEALTH - AUGUSTA,2541 MILLEDGEVILLE ROAD,AUGUSTA,30904,100,Nursing Home
USA-GA-79-GA-All-output-279,PRUITTHEALTH - AUGUSTA HILLS,2122 CUMMING ROAD,AUGUSTA,30904,126,Nursing Home
USA-GA-79-GA-All-output-280,PRUITTHEALTH - AUSTELL,1700 MULKEY RD,AUSTELL,30106,124,Nursing Home
USA-GA-79-GA-All-output-281,PRUITTHEALTH - BETHANY,466 SOUTH GRAY STREET,MILLEN,30442,100,Nursing Home
USA-GA-79-GA-All-output-282,PRUITTHEALTH - BLUE RIDGE,9908 OUIDA STREET,BLUE RIDGE,30513,101,Nursing Home
USA-GA-79-GA-All-output-283,PRUITTHEALTH - BROOKHAVEN,3535 ASHTON WOODS DRIVE NE,ATLANTA,30319,157,Nursing Home
USA-GA-79-GA-All-output-284,PRUITTHEALTH - COVINGTON,4148 CARROLL STREET,COVINGTON,30015,71,Nursing Home
USA-GA-79-GA-All-output-285,PRUITTHEALTH - CRESTWOOD,415 PENDLETON PLACE,VALDOSTA,31602,79,Nursing Home
USA-GA-79-GA-All-output-286,PRUITTHEALTH - DECATUR,3200 PANTHERSVILLE ROAD,DECATUR,30034,146,Nursing Home
USA-GA-79-GA-All-output-287,PRUITTHEALTH - FAIRBURN,7560 BUTNER ROAD,FAIRBURN,30213,82,Nursing Home
USA-GA-79-GA-All-output-288,PRUITTHEALTH - FITZGERALD,185 BOWEN'S MILL HIGHWAY,FITZGERALD,31750,78,Nursing Home
USA-GA-79-GA-All-output-289,PRUITTHEALTH - FORSYTH,521 CABINESS ROAD,FORSYTH,31029,72,Nursing Home
USA-GA-79-GA-All-output-290,PRUITTHEALTH - FORT OGLETHORPE,1067 BATTLEFIELD PARKWAY,FORT OGLETHORPE,30742,120,Nursing Home
USA-GA-79-GA-All-output-291,PRUITTHEALTH - FRANKLIN,360 SOUTH RIVER ROAD,FRANKLIN,30217,78,Nursing Home
USA-GA-79-GA-All-output-292,PRUITTHEALTH - GRANDVIEW,165 WINSTON DRIVE,ATHENS,30607,72,Nursing Home
USA-GA-79-GA-All-output-293,PRUITTHEALTH - GREENVILLE,99 HILLHAVEN RD.,GREENVILLE,30222,113,Nursing Home
USA-GA-79-GA-All-output-294,PRUITTHEALTH - GRIFFIN,619 NORTHSIDE DRIVE,GRIFFIN,30223,69,Nursing Home
USA-GA-79-GA-All-output-295,PRUITTHEALTH - HOLLY HILL,413 PENDLETON PLACE,VALDOSTA,31602,100,Nursing Home
USA-GA-79-GA-All-output-296,PRUITTHEALTH - JASPER,1350 EAST CHURCH STREET,JASPER,30143,60,Nursing Home
USA-GA-79-GA-All-output-297,PRUITTHEALTH - LAFAYETTE,205 ROADRUNNER BOULEVARD,LAFAYETTE,30728,100,Nursing Home
USA-GA-79-GA-All-output-298,PRUITTHEALTH - LAKEHAVEN,410 EAST NORTHSIDE DRIVE,VALDOSTA,31602,90,Nursing Home
USA-GA-79-GA-All-output-299,PRUITTHEALTH - LANIER,2451 PEACHTREE INDUSTRIAL BLVD,BUFORD,30518,117,Nursing Home
USA-GA-79-GA-All-output-300,PRUITTHEALTH - LILBURN,788 INDIAN TRAIL ROAD,LILBURN,30047,152,Nursing Home
USA-GA-79-GA-All-output-301,PRUITTHEALTH - MACON,2255 ANTHONY ROAD,MACON,31204,228,Nursing Home
USA-GA-79-GA-All-output-302,PRUITTHEALTH - MAGNOLIA MANOR,3003 VETERANS PARKWAY S,MOULTRIE,31788,100,Nursing Home
USA-GA-79-GA-All-output-303,PRUITTHEALTH - MARIETTA,50 SAINE DRIVE SW,MARIETTA,30008,119,Nursing Home
USA-GA-79-GA-All-output-304,PRUITTHEALTH - MONROE,4796 HIGHWAY 42 NORTH,FORSYTH,31029,83,Nursing Home
USA-GA-79-GA-All-output-305,PRUITTHEALTH - MOULTRIE,233 SUNSET CIRCLE,MOULTRIE,31768,68,Nursing Home
USA-GA-79-GA-All-output-306,PRUITTHEALTH - OCILLA,209 WEST HUDSON STREET,OCILLA,31774,83,Nursing Home
USA-GA-79-GA-All-output-307,PRUITTHEALTH - OLD CAPITOL,310 HIGHWAY #1 BYPASS,LOUISVILLE,30434,143,Nursing Home
USA-GA-79-GA-All-output-308,PRUITTHEALTH - PEAKE,6190 PEAKE ROAD,MACON,31220,122,Nursing Home
USA-GA-79-GA-All-output-309,PRUITTHEALTH - ROME,2 THREE MILE ROAD NE,ROME,30165,100,Nursing Home
USA-GA-79-GA-All-output-310,PRUITTHEALTH - SAVANNAH,12825 WHITE BLUFF ROAD,SAVANNAH,31419,120,Nursing Home
USA-GA-79-GA-All-output-311,PRUITTHEALTH - SHEPHERD HILLS,800 PATTERSON RD,LA FAYETTE,30728,112,Nursing Home
USA-GA-79-GA-All-output-312,PRUITTHEALTH - SPRING VALLEY,651 RHODES DRIVE,ELBERTON,30635,60,Nursing Home
USA-GA-79-GA-All-output-313,PRUITTHEALTH - SUNRISE,2709 S MAIN STREET,MOULTRIE,31768,60,Nursing Home
USA-GA-79-GA-All-output-314,PRUITTHEALTH - SWAINSBORO,856 HIGHWAY 1 SOUTH,SWAINSBORO,30401,103,Nursing Home
USA-GA-79-GA-All-output-315,PRUITTHEALTH - TOCCOA,633 FALLS ROAD,TOCCOA,30577,181,Nursing Home
USA-GA-79-GA-All-output-316,PRUITTHEALTH - TOOMSBORO,210 MAIN STREET,TOOMSBORO,31090,62,Nursing Home
USA-GA-79-GA-All-output-317,PRUITTHEALTH - VALDOSTA,2501 NORTH ASHLEY STREET,VALDOSTA,31602,98,Nursing Home
USA-GA-79-GA-All-output-318,PRUITTHEALTH - WASHINGTON,112 HOSPITAL DRIVE,WASHINGTON,30673,47,Nursing Home
USA-GA-79-GA-All-output-319,PRUITTHEALTH - WEST ATLANTA,2645 WHITING STREET N.W.,ATLANTA,30318,120,Nursing Home
USA-GA-79-GA-All-output-320,QUIET OAKS HEALTH CARE CENTER,125 QUIET OAKS DRIVE,CRAWFORD,30630,61,Nursing Home
USA-GA-79-GA-All-output-321,QUINTON MEM HC & REHAB CENTER,1115 PROFESSIONAL BLVD,DALTON,30720,120,Nursing Home
USA-GA-79-GA-All-output-322,REGENCY PARK HEALTH AND REHABILITATION,1212 BROADRICK DRIVE,DALTON,30720,100,Nursing Home
USA-GA-79-GA-All-output-323,REHABILITATION CENTER OF SOUTH GEORGIA,2002 TIFT AVENUE NORTH,TIFTON,31794,178,Nursing Home
USA-GA-79-GA-All-output-324,RELIABLE HEALTH & REHAB AT LAKEWOOD,"1980 ARROW STREET, SW",ATLANTA,30310,100,Nursing Home
USA-GA-79-GA-All-output-325,RENAISSANCE CENTER,415 AIRPORT ROAD,GRIFFIN,30223,148,Nursing Home
USA-GA-79-GA-All-output-326,RESTORATION HEALTHCARE OF COMMERCE,100 MEDICAL CENTER DRIVE,COMMERCE,30529,167,Nursing Home
USA-GA-79-GA-All-output-327,"RETREAT, THE",898 COLLEGE ST,MONTICELLO,31064,55,Nursing Home
USA-GA-79-GA-All-output-328,RIDGEWOOD MANOR HEALTH AND REHABILITATION,1110 BURLEYSON DRIVE,DALTON,30720,102,Nursing Home
USA-GA-79-GA-All-output-329,RIVER TOWNE CENTER,5131 WARM SPRINGS RD,COLUMBUS,31909,210,Nursing Home
USA-GA-79-GA-All-output-330,RIVERDALE CENTER,315 UPPER RIVERDALE ROAD,RIVERDALE,30274,152,Nursing Home
USA-GA-79-GA-All-output-331,RIVERSIDE HEALTH AND REHABILITATION,101 OLD TALBOTTON  RD,THOMASTON,30286,73,Nursing Home
USA-GA-79-GA-All-output-332,RIVERSIDE HEALTH CARE CENTER,5100 WEST STREET,COVINGTON,30014,159,Nursing Home
USA-GA-79-GA-All-output-333,RIVERVIEW HEALTH & REHAB CTR,6711 LAROCHE AVENUE,SAVANNAH,31406,284,Nursing Home
USA-GA-79-GA-All-output-334,ROBERTA HEALTH AND REHAB,420 MYTLE DRIVE,ROBERTA,31078,100,Nursing Home
USA-GA-79-GA-All-output-335,ROCKDALE HEALTHCARE CENTER,1510 RENIASSANCE DRIVE,CONYERS,30012,102,Nursing Home
USA-GA-79-GA-All-output-336,ROCKMART NURSING & REHAB CTR,528 HUNTER STREET,ROCKMART,30153,73,Nursing Home
USA-GA-79-GA-All-output-337,ROSE HAVEN NURSING FACILITY,400 SOUTH PINETREE BLVD.,THOMASVILLE,31792,21,Nursing Home
USA-GA-79-GA-All-output-338,ROSEMONT AT STONE MOUNTAIN,5160 SPRING VIEW AVENUE,STONE MOUNTAIN,30083,149,Nursing Home
USA-GA-79-GA-All-output-339,"ROSEWOOD NURSING CENTER, INC",2795 FINNEY CIRCLE,MACON,31217,130,Nursing Home
USA-GA-79-GA-All-output-340,ROSS MEMORIAL HEALTH CARE CTR,1780 OLD HIGHWAY 41,KENNESAW,30152,100,Nursing Home
USA-GA-79-GA-All-output-341,ROSWELL NURSING & REHAB CENTER,1109 GREEN STREET,ROSWELL,30075,268,Nursing Home
USA-GA-79-GA-All-output-342,SADIE G. MAYS HEALTH & REHABILITATION CENTER,1821 ANDERSON AVENUE NW,ATLANTA,30314,206,Nursing Home
USA-GA-79-GA-All-output-343,SATILLA CARE CENTER,1600 RIVERSIDE AVE,WAYCROSS,31501,96,Nursing Home
USA-GA-79-GA-All-output-344,SAVANNAH BEACH HEALTH ,26 VAN HORNE STREET,TYBEE ISLAND,31328,50,Nursing Home
USA-GA-79-GA-All-output-345,SAVANNAH HEALTHCARE AND REHABILITATION CENTER,815 EAST 63 STREET,SAVANNAH,31405,120,Nursing Home
USA-GA-79-GA-All-output-346,SAVANNAH SQUARE HEALTH CENTER,ONE SAVANNAH SQUARE DRIVE,SAVANNAH,31406,40,Nursing Home
USA-GA-79-GA-All-output-347,"SCEPTER HEALTH & REHAB OF SNELLVILLE,  LLC",3000 LENORA CHURCH DRIVE,SNELLVILLE,30078,167,Nursing Home
USA-GA-79-GA-All-output-348,SCOTT HEALTH & REHABILITATION,12 SMITH LANE,ADRIAN,31002,59,Nursing Home
USA-GA-79-GA-All-output-349,SEARS MANOR NURSING HOME,3311 LEE STREET,BRUNSWICK,31521,100,Nursing Home
USA-GA-79-GA-All-output-350,SEMINOLE MANOR NURSING HOME,100 FLORENCE STREET,DONALSONVILLE,39845,75,Nursing Home
USA-GA-79-GA-All-output-351,SENIOR CARE CENTER - ST MARYS,805 DILWORTH STREET,SAINT MARYS,31558,78,Nursing Home
USA-GA-79-GA-All-output-352,SHADY ACRES HEALTH AND REHABILITATION,1310 WEST  GORDON STREET,DOUGLAS,31533,168,Nursing Home
USA-GA-79-GA-All-output-353,SHAMROCK NURSING & REHAB CTR,1634 TELFAIR ST,DUBLIN,31021,105,Nursing Home
USA-GA-79-GA-All-output-354,SIGNATURE HEALTHCARE OF BUCKHEAD,54 PEACHTREE PARK DRIVE N.E.,ATLANTA,30309,179,Nursing Home
USA-GA-79-GA-All-output-355,SIGNATURE HEALTHCARE OF MARIETTA,811 KENNESAW AVENUE,MARIETTA,30060,154,Nursing Home
USA-GA-79-GA-All-output-356,SMITH MEDICAL NURSING CARE CTR,501 EAST MCCARTY ST,SANDERSVILLE,31082,56,Nursing Home
USA-GA-79-GA-All-output-357,SOCIAL CIRCLE NSG & REHAB CTR,671 NORTH CHEROKEE ROAD,SOCIAL CIRCLE,30025,65,Nursing Home
USA-GA-79-GA-All-output-358,SOUTHEAST GEORGIA HEALTH SYSTEM - SENIOR CARE CTR,2611 WILDWOOD DRIVE,BRUNSWICK,31520,200,Nursing Home
USA-GA-79-GA-All-output-359,SOUTHERN TRADITIONS,144 DEPOT STREET,BUCHANAN,30113,60,Nursing Home
USA-GA-79-GA-All-output-360,SOUTHLAND HEALTH AND REHABILITATION,151 WISDOM ROAD,PEACHTREE CITY,30269,155,Nursing Home
USA-GA-79-GA-All-output-361,SOUTHLAND HEALTHCARE AND REHAB CENTER,606 SIMMONS ST,DUBLIN,31040,126,Nursing Home
USA-GA-79-GA-All-output-362,SPARTA HEALTH AND REHABILITATION,11744 HIGHWAY 22 E,SPARTA,31087,81,Nursing Home
USA-GA-79-GA-All-output-363,SPRING HARBOR AT GREEN ISLAND,200 SPRING HARBOR DRIVE,COLUMBUS,31904,40,Nursing Home
USA-GA-79-GA-All-output-364,ST JOSEPH'S TRANSITIONAL CARE UNIT,11705 MERCY BOULEVARD,SAVANNAH,31419,11,Nursing Home
USA-GA-79-GA-All-output-365,"STEVENS PARK HEALTH AND REHABILITATION CENTER, LLC",820 STEVENS CREEK ROAD,AUGUSTA,30907,50,Nursing Home
USA-GA-79-GA-All-output-366,SUMMERHILL,500 STANLEY STREET,PERRY,31069,160,Nursing Home
USA-GA-79-GA-All-output-367,SYL-VIEW HEALTH CARE CENTER,411 PINE STREET,SYLVANIA,30467,128,Nursing Home
USA-GA-79-GA-All-output-368,SYLVESTER HEALTH CARE INC,206 MONK STREET,SYLVESTER,31791,117,Nursing Home
USA-GA-79-GA-All-output-369,TARA AT THUNDERBOLT NSG ,3223 FALLIGANT AVENUE,THUNDERBOLT,31404,134,Nursing Home
USA-GA-79-GA-All-output-370,TATTNALL HEALTHCARE CENTER,142 MEMORIAL DRIVE,REIDSVILLE,30453,92,Nursing Home
USA-GA-79-GA-All-output-371,TAYLOR COUNTY HEALTH AND REHABILITATION,165 SOUTH BROAD STREET,BUTLER,31006,78,Nursing Home
USA-GA-79-GA-All-output-372,THOMASVILLE NURSING & REHAB CENTER,120 SKYLINE DRIVE,THOMASVILLE,31757,52,Nursing Home
USA-GA-79-GA-All-output-373,THOMSON HEALTH AND REHABILITATION,511 MT. PLEASANT ROAD,THOMSON,30824,150,Nursing Home
USA-GA-79-GA-All-output-374,TOWER ROAD HEALTHCARE AND REHABILITATION CENTER,26 TOWER RD,MARIETTA,30060,138,Nursing Home
USA-GA-79-GA-All-output-375,TOWNSEND PARK HEALTH AND REHABILITATION,196 NORTH DIXIE AVENUE,CARTERSVILLE,30120,124,Nursing Home
USA-GA-79-GA-All-output-376,TRADITIONS HEALTH AND REHABILITATION,2816 EVANS MILL ROAD,LITHONIA,30058,182,Nursing Home
USA-GA-79-GA-All-output-377,TRANSITIONAL CARE CENTER,901 EAST 18TH ST,TIFTON,31793,15,Nursing Home
USA-GA-79-GA-All-output-378,TREUTLEN COUNTY HEALTH AND REHABILITATION,"2249 COLLEGE STREET, NORTH",SOPERTON,30457,50,Nursing Home
USA-GA-79-GA-All-output-379,TWIN FOUNTAINS HOME,1400 HOGANSVILLE ROAD,LAGRANGE,30240,116,Nursing Home
USA-GA-79-GA-All-output-380,TWIN OAKS CONVALESCENT CENTER,301 S0UTH BAKER STREET,ALMA,31510,88,Nursing Home
USA-GA-79-GA-All-output-381,TWIN VIEW HEALTH AND REHAB,211 MATHIS AVENUE,TWIN CITY,30471,110,Nursing Home
USA-GA-79-GA-All-output-382,TY COBB HEALTHCARE SYSTEM LONG,545 COOK STREET,ROYSTON,30662,144,Nursing Home
