row_id,Facility Name,Address1,Address2,City,Zip,State,Phone,Fax,Mailing Address1,Mailing Address2,Mailing City,Mailing Zip,Mailing State,Licensed Beds,Country,facility_type
USA-GA-78-GA-All-output-128,"SHOALS, THE",3905 INDIAN SHOALS ROAD,,BETHLEHEM,30620,GA,6784421857,,882 HIGH HOPE ROAD,,LAWRENCEVILLE,30043,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-129,MIDTOWN 1311,1400 BOXWOOD BLVD 1311,,COLUMBUS,31906,GA,7065650291,7063226576,1400 BOXWOOD BLVD 1311,,COLUMBUS,31906,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-130,MIDTOWN 6311,1400 BOXWOOD BLVD 6311,,COLUMBUS,31906,GA,7065695543,7063226576,1400 BOXWOOD BLVD 6311,,COLUMBUS,31906,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-131,GATEWAY FRAZIER GROUP HOME 1,111 FRAZIER ROAD,,BRUNSWICK,31520,GA,9122623031,,700 COASTAL VILLAGE DRIVE,,BRUNSWICK,31520,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-132,TENNESEE HOUSE,3358 OLD TENNESEE ROAD,,MARIETTA,30008,GA,7704310697,,1945 CLIFF VALLEY WAY,SUITE 220,ATLANTA,30329,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-133,GATEWAY FRAZIER GROUP HOME 2,115 FRAZIER ROAD,,BRUNSWICK,31520,GA,9122647337,,700 COASTAL VILLEGE DRIVE,,BRUNSWICK,31520,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-134,VERMONT GROUP HOME,2120 VERMONT AVENUE,,SAVANNAH,31404,GA,9126512124,,700 COASTAL VILLAGE DR,,BRUNSWICK,31520,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-135,6238 MOON ROAD,6238 MOON ROAD,,COLUMBUS,31909,GA,7065684908,7063226576,6238 MOON ROAD,,COLUMBUS,31909,GA,2,US,Nursing Home
USA-GA-78-GA-All-output-136,PINECREST,472 PINECREST DRIVE,,COLUMBUS,31907,GA,7066892367,7063226576,472 PINECREST DRIVE,,COLUMBUS,31907,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-137,ELM STREET CLA,202 EAST ELM STREET,,GREENSBORO,30642,GA,7064537706,,202 EAST ELM STREET,,GREENSBORO,30642,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-138,OWL'S RETREAT CLA 7,4051 SNAPFINGER WAY,,DECATUR,30035,GA,4042287227,,4051 SNAPFINGER WAY,,DECATUR,30035,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-139,"HOUSE OF REFUGE, THE",112 LAKE FOREST DRIVE,,ELBERTON,30635,GA,7062830319,,112 LAKE FOREST DRIVE,,ELBERTON,30635,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-140,BEVERLY HOUSE,1093 LANFORD CIRCLE,,LILBURN,30047,GA,7707170964,,882 HIGH HOPE ROAD,,LAWRENCEVILLE,30043,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-141,KEPHART HOUSE,4732 BENNETT STREET,,AUSTELL,30106,GA,7704852129,,4732 BENNETT STREET,,AUSTELL,30106,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-142,MAGNOLIA COVE,3956 AMBROSE RIDGE COURT,,ELLENWOOD,30294,GA,4042418663,,3956 AMBROSE RIDGE COURT,,ELLENWOOD,30294,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-143,SPECTRUM HABILITATION SERVICES # C,3624 MONTROSE DRIVE,,COLUMBUS,31907,GA,7062215930,,175 GEORGIA AVE E,,FAYETTEVILLE,30214,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-144,KEADLE HOUSE,191 BEN HILL ROAD,,THOMASTON,30286,GA,7066470654,,191 BEN HILL ROAD,,THOMASTON,30286,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-145,PIPPIN HOUSE,185 BEN HILL ROAD,,THOMASTON,30286,GA,7066464766,,185 BEN  HILL ROAD,,THOMASTON,30286,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-146,GLENN HILLS,2968 GLENN HILLS DRIVE,,AUGUSTA,30906,GA,7067931351,,2968 GLENN HILLS DRIVE,,AUGUSTA,30906,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-147,SHIRLEY HOME AWAY FROM HOME,146 VAUGHN DRIVE,,FAYETTEVILLE,30214,GA,7706810644,,146 VAUGHN DRIVE,,FAYETTEVILLE,30214,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-148,TIMOTHY WOODS C106,2035 TIMOTHY ROAD #C106,,ATHENS,30606,GA,7065499661,,2035 TIMOTHY ROAD #C106,,ATHENS,30606,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-149,MAHAN,2219 MAHAN DRIVE,,COLUMBUS,31907,GA,7065655669,7065658290,6526 PLAYFIELD DRIVE,,COLUMBUS,31907,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-150,SPRINGLAKE AT WHITE OAK #912,10 LAKESIDE WAY,,NEWNAN,30265,GA,7703043962,,PO BOX 690,,GREENVILLE,30222,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-151,SPRINGLAKE AT WHITE OAK #1017,10 LAKESIDE WAY,,NEWNAN,30265,GA,7703043779,,P. O. BOX 690,,GREENVILLE,30222,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-152,OWL'S RETREAT CLA,1593 CARTER ROAD,,DECATUR,30032,GA,4042842414,,1593 CARTER ROAD,,DECATUR,30032,GA,2,US,Nursing Home
USA-GA-78-GA-All-output-153,MELROSE PARK I,2381 RIMMELE DRIVE,,LAWRENCEVILLE,30044,GA,6785184156,,1945 CLIFF VALLEY WAY,SUITE 220,ATLANTA,30329,GA,2,US,Nursing Home
USA-GA-78-GA-All-output-154,NORTHWINDS APARTMENT H-3,281 NORTHWINDS BLVD,,CARROLLTON,30117,GA,7708300224,,281 NORTHWINDS BLVD,,CARROLLTON,30117,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-155,NORTHWINDS APARTMENT G-2,281 NORTHWINDS BLVD,,CARROLLTON,30117,GA,7708306802,,281 NORTHWINDS BLVD,,CARROLLTON,30117,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-156,BRECKINRIDGE I,2006 EXECUTIVE DRIVE,,DULUTH,30096,GA,6783809798,,1945 CLIFF VALLEY WAY,SUITE 220,ATLANTA,30329,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-157,GENTILITY COMMUNITY LIVING ARRANGEMENT,2803 AUSTIN RIDGE DRIVE,,DACULA,30019,GA,7706742579,,P.O.BOX 731,,DACULA,30019,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-158,BRECKINRIDGE II,2845 BRIAR OAK DRIVE,,DULUTH,30096,GA,7702799849,,1945 CLIFF VALLEY WAY,SUITE 220,ATLANTA,30329,GA,2,US,Nursing Home
USA-GA-78-GA-All-output-159,ENCARE,1725 E-32 STREET,,SAVANNAH,31404,GA,9122346170,,1725 E-32 STREET,,SAVANNAH,31404,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-160,APARTMENT #7 119 OLD AIRPORT ROAD,119 OLD AIRPORT ROAD APT#7,,LAGRANGE,30240,GA,7068846020,,119 OLD AIRPORT ROAD APT#7,,LAGRANGE,30240,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-161,APARTMENT #26 119 OLD AIRPORT ROAD,119 OLD AIRPORT ROAD APT #26,,LAGRANGE,30240,GA,7068846020,,119 OLD AIRPORT ROAD APT #26,,LAGRANGE,30240,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-162,APARTMENT #25 119 OLD AIRPORT ROAD,119 OLD AIRPORT ROAD APT#25,,LAGRANGE,30240,GA,7068825254,,119 OLD AIRPORT ROAD APT#25,,LAGRANGE,30240,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-163,APARTMENT #3 119 OLD AIRPORT ROAD,119 OLD AIRPORT ROAD APT #3,,LAGRANGE,30240,GA,7068823199,,119 OLD AIRPORT ROAD APT #3,,LAGRANGE,30240,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-164,SOH COVINGTON 1,4196 JACKSON HIGHWAY 36,,COVINGTON,30016,GA,6783420808,,581 GARDEN  WALK BLVD.,,COLLEGE PARK,30349,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-165,HUNTINGTON ROAD,250 HUNTINGTON ROAD,,ATHENS,30606,GA,7068500744,,250 HUNTINGTON ROAD,,ATHENS,30606,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-166,FAMILY BRIDGE COMMUNITY LIVING ARRANGEMENT,7260 NEW DALE ROAD,,REX,30273,GA,6785192661,,7260 NEW DALE ROAD,,REX,30273,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-167,ST CROIX HOME,3606 ST CROIX COURT,,AUGUSTA,30909,GA,7067364203,,3300 NE EXPRESSWAY,BUILDING 9,ATLANTA,30341,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-168,C & E INTEGRITY CARE,2397 ROCKBRIDGE ROAD,,STONE MOUNTAIN,30087,GA,7706804942,,P.O BOX 731,,DACULA,30019,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-169,OWL'S RETREAT CLA V,2697 RAINBOW FOREST,,DECATUR,30034,GA,4042841173,,2697 RAINBOW FOREST,,DECATUR,30034,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-170,PINELAND TRAIL 1,3605 PINELAND TRAIL,,MACON,31206,GA,4784718529,,175 EMERY,,MACON,31217,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-171,TWIN PINES I,1881 TWIN PINES DRIVE,,MACON,31211,GA,4787415147,,175 EMERY HWY.,,MACON,31217,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-172,SKYVIEW CIRCLE,1971 SKYVIEW CIRCLE,,DOUGLASVILLE,30135,GA,6784388310,,2020 OAKCREEK DRIVE,,LITHIA SPRINGS,30122,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-173,LAUREL II,585 MCDONOUGH ROAD,,JACKSON,30233,GA,7707757273,,PO BOX 1320,,GRIFFIN,30224,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-174,VISIONS OF NEW LIFE,1439 WILLOW DRIVE,,RIVERDALE,30296,GA,7709969001,,1439 WILLOW DRIVE,,RIVERDALE,30296,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-175,HOLLY HOUSE,613 HOLLY DRIVE,,GAINESVILLE,30501,GA,7702976905,,4487 PARK DRIVE,SUITE A,NORCROSS,30093,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-176,"GRINDLE HOUSE, THE",72 BURKE STREET,,MARIETTA,30060,GA,6783540697,,1945 CLIFF VALLEY WAY,SUITE 220,ATLANTA,30329,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-177,ANGEL II CLA,2145 EAST-WEST CONNECTOR  APT 609 SOUTH,,AUSTELL,30106,GA,6789453961,,2145 EAST-WEST CONNECTOR  APT 609 SOUTH,,AUSTELL,30106,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-178,MALLORY LANE,64 MALLORY LANE,,ELLERSLIE,31807,GA,7065620020,,64 MALLORY LANE,,ELLERSLIE,31807,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-179,MITCHELL COUNTY PRO-TENNIS GROUP HOME,624 EAST RAILROAD STREET,,PELHAM,31779,GA,2292940842,2294392016,1906 PALMYRA ROAD,,ALBANY,31701,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-180,SEMINOLE DRIVE,4586 S SEMINOLE DRIVE,,DOUGLASVILLE,30135,GA,7709421131,,P.O. BOX 1318,,DOUGLASVILLE,30133,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-181,SLIPPERY ROCK,2998 SLIPPERY ROCK COURT,,COLUMBUS,31909,GA,7065690532,,2998 SLIPPERY ROCK COURT,,COLUMBUS,31909,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-182,LIFE CHOICE II,2728 OLD HORSESHOE BEND,,MARIETTA,30064,GA,7709431624,,2728 OLD HORSESHOE BEND,,MARIETTA,30064,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-183,STONERIDGE,3012 STONERIDGE COURT,,MARIETTA,30064,GA,7704272893,,3012 STONERIDGE COURT,,MARIETTA,30064,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-184,SUNRISE - GARDEN LAKES,2707 GARDEN LAKES BLVD,,ROME,30165,GA,7062350069,,2707 GARDEN LAKES BLVD,,ROME,30165,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-185,PARKSIDE,3254 LEE RD,,SNELLVILLE,30039,GA,7708608047,,882 HIGH HOPE ROAD,,LAWRENCEVILLE,30043,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-186,MADISON GROUP HOME,121 MADISON STREET,,MACON,31211,GA,4782542565,,750 BACONFILED DRIVE,SUITE 113,MACON,31211,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-187,PAPER MILL,158 PAPER MILL ROAD  APT 8103,,LAWRENCEVILLE,30045,GA,6782250833,,734 STARTTON COURT,,DACULA,30019,GA,2,US,Nursing Home
USA-GA-78-GA-All-output-188,SOH-GREENBOWER,6575 GREENBOWER LANE,,COLLEGE PARK,30349,GA,7709974034,4047556731,581 GARDEN  WALK BLVD.,,COLLEGE PARK,30349,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-189,MLK BOULEVARD,213 N MLK BOULEVARD,,THOMASVILLE,31792,GA,2292254302,,1102 SMITH AVENUE,SUITE H,THOMASVILLE,31792,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-190,CRABAPPLE DRIVE,845 CRABAPPLE DRIVE,,THOMASVILLE,31792,GA,2292272673,,1102 SMITH AVENUE,SUITE H,THOMASVILLE,31792,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-191,114 COVE,114 COVE LANDING DRIVE,,THOMASVILLE,31792,GA,2292272927,,PO BOX 2507,,THOMASVILLE,31799,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-192,130 COVE,130 COVE LANDING DRIVE,,THOMASVILLE,31792,GA,2292272927,,PO BOX 2507,,THOMASVILLE,31799,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-193,SUNRISE - ABBEY LANE,36 ABBEY LANE,,CARTERSVILLE,30120,GA,7703863314,,36 ABBEY LANE,,CARTERSVILLE,30120,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-194,JUBILEE 2 COMMUNITY LIVING ARRANGEMENT,3344 HOPKINS ROAD,,POWDER SPRINGS,30127,GA,6783248934,,3344 HOPKINS ROAD,,POWDER SPRINGS,30127,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-195,ENABLE GRIMES PLACE,505/515 GRIMES PLACE,,ROSWELL,30075,GA,7709982195,,1200 OLD ELLIS ROAD,,ROSWELL,30076,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-196,CRENSHAW,5800 LILLIAN LANE,,MORROW,30260,GA,4043632995,,217 STOCKBRIDGE ROAD,,JONESBORO,30236,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-197,MOUNT EAGLES WINGS CLA,4027 PRESCOTT DRIVE,,MARTINEZ,30907,GA,7063644674,,4027 PRESCOTT DRIVE,,MARTINEZ,30907,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-198,14 BARKSDALE DRIVE,14 BARKSDALE DRIVE,,SAVANNAH,31419,GA,9129209461,,3300 N.E. EXPRESSWAY,,ATLANTA,30341,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-199,BROOKWOOD 1,227 BROOKWOOD DRIVE,,GRAY,31032,GA,4789869793,,139 WOODFIELD DR,,MACON,31210,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-200,BARCELENA 1,6954 BARCELENA  BLVD,,MACON,31216,GA,4787819375,,139 WOODFIELD DR,,MACON,31210,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-201,SOUTHERN COMMUNITY LIVING,2958 FREDERICK DRIVE,,DRY BRANCH,31020,GA,4782544219,,537 COLD WATER LANE,,MCDONOUGH,30252,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-202,ALANDALE 1,2760 ALANDALE DRIVE,,MACON,31211,GA,4787434453,,139 WOODFIELD DR,,MACON,31210,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-203,THAMES PLACE,3321 THAMES PLACE,,HEPHZIBAH,30815,GA,7068312372,,1040 LAKE HAYNES DRIVE,,CONYERS,30012,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-204,807 TAVERN ROAD,807 TAVERN ROAD,,SAVANNAH,31419,GA,9129209722,,3300 NE EXPRESSWAY,BUILDING 9,ATLANTA,30341,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-205,MALAMAV COMMUNITY & HUMAN SERVICES CLA,6183 BURNT HICKORY ROAD,,POWDER SPRINGS,30127,GA,6787150566,,6183 BURNT HICKORY ROAD,,POWDER SPRINGS,30127,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-206,"LOUISE PLACE, THE",6090 HIRAM LITHIA SPRINGS ROAD,,AUSTELL,30106,GA,6789450573,,1945 CLIFF VALLEY WAY,SUITE 220,ATLANTA,30329,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-207,SUNRISE - CLARENDON PLACE,6 CLARENDON PLACE,,ROME,30165,GA,7062320099,,6 CLARENDON PLACE,,ROME,30165,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-208,POPLAR #2 CLA,1742 POPLAR STREET,,REMERTON,31601,GA,2292478002,,2110 N. PATTERSON ST,SUITE A,VALDOSTA,31602,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-209,POPLAR #1 CLA,1740 POPLAR STREET,,REMERTON,31601,GA,2292445222,,2110 N. PATTERSON ST,SUITE A,VALDOSTA,31602,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-210,FAYBROOK GROUP HOME,107 FAYBROOK DRIVE,,BYRON,31008,GA,4783336616,,750 BACONSFIELD DR,SUITE 113,MACON,31211,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-211,NIX ROAD HOUSE (THE),1130 NIX ROAD,,ALPHARETTA,30004,GA,7705210586,7705210586,1130 NIX ROAD,,ALPHARETTA,30004,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-212,COVE LAKE,2395 COVE LAKE WAY,,LITHONIA,30058,GA,6785188170,,2395 COVE LAKE WAY,,LITHONIA,30058,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-213,SPRING VIEW PLACE CLA,169 WALENDA DRIVE,,ROME,30165,GA,7063149294,,169 WALENDA DRIVE,,ROME,30165,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-214,SPECTRUM HABILITATION SERVICES # 6,310 MAGNOLIA WALK LANE,,COLLEGE PARK,30349-4072,GA,4049967462,,175 GEORGIA AVE. E,,FAYETTEVILLE,30214,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-215,SEABREEZE CLA 2,3132 ROBINSON AVE,,SCOTTDALE,30079,GA,6784098361,,3132 ROBINSON AVE,,SCOTTDALE,30079,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-216,HARBINSVIEW,990 HARBINS VIEW  DRIVE,,DACULA,30019,GA,7703388920,,734 STRATTON COURT,,DACULA,30019,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-217,20TH STREET HOME,609 EAST 20TH STREET,,TIFTON,31794,GA,2295569725,,192 S. VIRGINIA AVE.,SUITE 100,TIFTON,31794,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-218,PRECIOUS ONES,20944 US HWY 84 EAST,,BOSTON,31626,GA,2294985425,,20944 US HWY 84 EAST,,BOSTON,31626,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-219,IRWIN HOME,306 IRWIN STREET,,TIFTON,31794,GA,2293870732,,192 S. VIRGINIA AVE.,SUITE 100,TIFTON,31794,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-220,PINEHAVEN,727 PINEHAVEN CIRCLE,,BRUNSWICK,31520,GA,9122613925,,700 COASTAL VILLEGE DRIVE,,BRUNSWICK,31520,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-221,"ARC LIGHTHOUSE, THE",1327 PALMER PLACE,,MABLETON,30126,GA,7708196960,,1945 CLIFF VALLEY WAY SUITE 220,,ATLANTA,30329,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-222,HAVEN DEVELOPMENTAL CARE,4794 MICHAEL JAY STREET,,SNELLVILLE,30039,GA,7707613402,,4794 MICHAEL JAY STREET,,SNELLVILLE,30039,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-223,HONA'S COMMUNITY LIVING ARRANGEMENT,3213 GRAGG STREET,,SAVANNAH,31404,GA,9123520359,,3213 GRAGG STREET,,SAVANNAH,31404,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-224,LIVING CHANGE,301 CASTEEL ROAD,,MARIETTA,30064,GA,6782909019,,301 CASTEEL ROAD,,MARIETTA,30064,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-225,NOELA CLA,708 PARC RIVER BLVD,,LAWRENCEVILLE,30046,GA,7708224179,,708 PARC RIVER BLVD,,LAWRENCEVILLE,30046,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-226,CARE WIND PLACE,2895 JORDAN AVENUE,,MACON,31217,GA,4783901172,,2895 JORDAN AVENUE,,MACON,31217,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-227,YOUNIQUE TOTAL CARE,4995 ROCKBRIDGE ROAD,,STONE MOUNTAIN,30088,GA,6786916141,,4995 ROCKBRIDGE ROAD,,STONE MOUNTAIN,30088,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-228,THOMAS ST HOME,2710 THOMAS STREET,,ADEL,31620,GA,2295495819,,192 S. VIRGINIA AVE.,SUITE 100,TIFTON,31794,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-229,DIAMOND COMMUNITY LIVING HOME II,116 REMINGTON PLACE DRIVE,,DALLAS,30157,GA,7706946060,,116 REMINGTON PLACE DRIVE,,DALLAS,30157,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-230,SAINT GABRIEL'S CLA,1175 OLD HARRIS ROAD  APT 1002,,DALLAS,30157,GA,6784021666,,5200 DALLAS HWY  SUITE 200-210,,POWDER SPRINGS,30127,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-231,KNOLLWOOD DRIVE,3 KNOLLWOOD DRIVE,,ROME,30165,GA,7066222782,,2296 HENDERSON MILL ROAD,SUITE 203,ATLANTA,30345,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-232,730 PULLMAN LANE,730 PULLMAN LANE,,STOCKBRIDGE,30281,GA,6782892526,,730 PULLMAN LANE,,STOCKBRIDGE,30281,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-233,BENNETT CLA,1877 SINGER WAY,,LITHONIA,30058,GA,6787915165,,1877 SINGER WAY,,LITHONIA,30058,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-234,LOVE WITH COMPASSION,1093 FOREST PATH,,STONE MOUNTAIN,30088,GA,6786203308,,1093 FOREST PATH,,STONE MOUNTAIN,30088,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-235,GRACE OASIS PCH,2629 HILDERBRAND DRIVE,,DOUGLASVILLE,30135,GA,7706167758,,2629 HILDERBRAND DRIVE,,DOUGLASVILLE,30135,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-236,"PASCHAL HOME, THE",1846 SYLVIA STREET,,AUSTELL,30106,GA,7709417736,,1945 CLIFF VALLEY WAY,SUITE 220,ATLANTA,30329,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-237,"ART OF LIVING CLA II, THE",3995 AMBROSE WAY,,ELLENWOOD,30294,GA,4042417618,,3995 AMBROSE WAY,,ELLENWOOD,30294,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-238,LIBERTY GROUP HOME B,760 B SOUTH MAIN STREET,,HINESVILLE,31313,GA,9123687472,,700 COASTAL VILLEGE DRIVE,,BRUNSWICK,31520,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-239,MICHROCH HOMECARE SERVICES,1241 HOGAN RIDGE COURT,,GRAYSON,30017,GA,7706482767,,1241 HOGAN RIDGE COURT,,GRAYSON,30017,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-240,CUTTER'S MILL,1573 CUTTER'S MILL DRIVE,,LITHONIA,30058,GA,7704826050,,1573 CUTTER'S MILL DRIVE,,LITHONIA,30058,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-241,LOWE'S GUARDIAN ANGEL II,7056 EUNICE DRIVE,,RIVERDALE,30274,GA,6785863171,,7056 EUNICE DRIVE,,RIVERDALE,30274,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-242,MILLERFIELD I,2665 MILLERFIELD ROAD,,MACON,31217,GA,4782545074,4787514555,139 WOODFIELD DR,,MACON,31210,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-243,MOUNTAIN VIEW CLA,625 N 5TH AVE,,CHATSWORTH,30705,GA,7066950240,,625 N 5TH AVE,,CHATSWORTH,30705,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-244,NATE'S PLACE PERSONAL CARE,1111 BETTY DRIVE,,COLUMBUS,31907,GA,7062213614,,PO BOX 6567,,COLUMBUS,31917,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-245,WHISPERING WAY - NORMAL LIFE OF GA,868 WHISPERING WAY,,WINDER,30680,GA,4704293486,,1551 JENNINGS MILL ROAD,SUITE 1600 B,BOGART,30622,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-246,GEORGIA RESIDENTIAL & COMMUNITY CARE II,3160 ASHLY BROOKE DRIVE,,SNELLVILLE,30078,GA,7707365524,,5644 HUNTER CROSSING COURT,,LITHONIA,30338,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-247,169 OAK BLUFF CLA,169 OAK BLUFF DRIVE,,ATHENS,30607,GA,7065839599,,795 NEWTON BRIDGE ROAD,,ATHENS,30607,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-248,SOUTHERN COMMUNITY SERVICES CLA #1,417 EAST BRYAN,,DOUGLAS,31533,GA,9123844858,,417 EAST BRYAN,,DOUGLAS,31533,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-249,AUSTIN CHASE #1904,291 PLANTATION CENTER DRIVE,APT 1904,MACON,31210,GA,4783307083,4784710655,4580 N MUMFORD RD,,MACON,31210,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-250,EXCEPTIONAL COMMUNITY SERVICES,1812 BROOK COURT,,MONROE,30655,GA,7702077704,,P.O. BOX 1662,,MONROE,30655,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-251,BURTON ROAD HOME,150 BURTON ROAD,,ROME,30161,GA,7066223143,,3 DUNWOODY PARK,SUITE 103,ATLANTA,30338,GA,4,US,Nursing Home
USA-GA-78-GA-All-output-252,EDLYN CARE SERVICES,110 DANIEL CREEK LANE,,SUGAR HILL,30518,GA,7706149434,8664916291,110 DANIEL CREEK LANE,,SUGAR HILL,30518,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-253,HOPE HAVEN - WINCHESTER WAY,140 WINCHESTER WAY,,ATHENS,30606,GA,7063536111,,140 WINCHESTER WAY,,ATHENS,30606,GA,3,US,Nursing Home
USA-GA-78-GA-All-output-254,GEORGIA MENTOR - PUPPY CHASE,35 PUPPY CHASE,,SOCIAL CIRCLE,30025,GA,7703853711,7703853713,2302 PARKLAND DRIVE,NE SUITE 200,ATLANTA,30345,GA,4,US,Nursing Home
