row_id,Name of Home,License #,Extension To Date,Licensed To,Licensed From,Lic Type,Type Res,# Res,Owner/Agency,Adm First Name,Adm Last Name,Dsgne First Name,Dsgne Last Name,Website Phone #,Fax #,email address,Mailing Address,M City,M ZIP Code,Physical Address,P City,P ZIP Code,Sprinkler,facility_type
USA-AK-70-AK-AssistedLiving-output-79,Assisted Living Transitions I,100732,,31-May-18,1-Jun-16,Biennial,DD/MH,5,Assisted Living Transitions LLC,Sheila,Aikey,Elizibeth,Fontaine,727-2206,,alttransitions@gmail.com,PO Box 201179,Anchorage,99520,3154 Campbell Airstrip Rd.,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-80,Assisted Living Transitions II,100526,,31-May-18,1-Jun-16,Biennial,DD/MH,5,Assisted Living Transitions LLC,Sheila,Aikey,Elizibeth,Fontaine,727-2206,,alttransitions@gmail.com,PO Box 201179,Anchorage,99520,204 Patterson St.,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-81,Assisted Living Transitions III,100928,,30-Nov-18,1-Dec-16,Biennial,DD/MH,4,Assisted Living Transitions LLC,Sheila,Aikey,Princess,Turay,727-2206,,alttransitions@gmail.com,PO Box 201179,Anchorage,99520,2637 Kenmore Circle,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-82,Assisted Living Transitions IV,101004,,31-Mar-18,1-Apr-16,Biennial,DD/MH,5,"Assisted Living Transitions, LLC",Sheila,Aikey,Josian,Jolly,727-2206,929-4900,alttransitions@gmail.com,PO Box 201179,Anchorage,99520,9022 Sahalee Drive,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-83,Assisted Living Transitions V,101184,,31-Dec-17,4-Jan-17,Provisional,DD/MH,3,Assisted Living Transitions LLC,Patricia,West,Sheila,Aikey,,,alttransitions@gmail.com,PO Box 201179,Anchorage,99520,6121 Trappers Trail Road,Anchorage,99516,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-84,Atlas Home Care Assisted Living Home,100579,,31-Jan-19,1-Feb-17,Biennial,SS,5,Irene L. Bulaong,Irene L.,Bulaong,Genelee Sanchez,Juanita Hall,350-3606,868-1588,ilbjosheran@yahoo.com,11615 Frances Elaine Circle,Anchorage,99515,1825 Adonis Drive,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-85,"Aumavae Cares, LLC.",101129,,31-Dec-18,22-Jul-17,Biennial,DD/MH,2,"Aumavae Cares, LLC.",Diana,Aumavae,David,Okesene,602-5274,,aumavaecares@gmail.com,PO Box 2815,Palmer,99645,4320 E. Cobblestone Drive,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-86,Aurora Assisted Living Home,100837,,28-Feb-19,1-Mar-17,Biennial,DD/MH,5,Marissa Jones,Marissa,Jones,Michael,Brown,382-2697,,aalh@gci.net; marz32@yahoo.com,7020 Scalero Circle,Anchorage,99507,7020 Scalero Circle,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-87,"Autumn MorningStar ALH, LLC",101141,,28-Feb-19,1-Mar-17,Biennial,SS,5,"Autumn Morningstar ALH, LLC",Candis,Bishop,Chad,Martin,351-0569,888-291-5028,candis24@yahoo.com,16502 Baird Circle,Eagle River,99577,16502 Baird Circle,Eagle River,99577,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-88,Autumn Sunrise Assisted Living Home,101077,,31-Aug-19,1-Sep-17,Biennial,SS,5,Candis Bishop,Candis,Bishop,Mary,Troup,762-0800,,candis24@yahoo.com,7531 Randamar Place,Anchorage,99507,19216 Citation Road,Eagle River,99577,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-89,Avelina's Assisted Living Home #2,265,,31-Oct-17,1-Dec-15,Biennial,SS,5,Vida Ladrido,Vida A.,"Ladrido, LPN","Elizabeth, Arturo, Ligaya",", Evangelista, Lagman",333-6649,,vladrido@yahoo.com,285 Flower Street,Anchorage,99508,285 Flower Steet,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-90,Baka's House,101186,,31-Jan-18,27-Jan-17,Provisional,DD/MH,2,Eva Ingersoll,Eva,Ingersoll,Ratcliff,Magarita,376-4190,,eva.ingersoll@outlook.com,1100 McKee Street,Wasilla,99654,1100 McKee Street,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-91,Bayview Terrace Assisted Living Facility,217,,31-Jul-18,1-Aug-16,Biennial,SS,15,Sunset Development Company,Andrea,Bates,Christy,Jhay Acierto,481-1607,,bayviewalf@gci.net,2705 Mill Bay Road,Kodiak,99615,309 Erskine Avenue,Kodiak,99615,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-92,Beaudion House,100629,,30-Sep-17,1-Oct-15,Biennial,DD/MH,1,Joyce Beaudion,Joyce L,Beaudion,Pati L,Washam,835-2110,,,PO Box 1538,Valdez,99686,623 South Glacier Drive,Valdez,99686,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-93,Bella Home Care LLC,100666,,31-Jan-18,1-Feb-16,Biennial,DU,5,"Bella Home Care, LLC.",Taiye,Ulofoshio,Felix,Ulofoshio,830-3178,,Becare@gci.net,8621 Kushtaka Circle,Anchorage,99504,8621 Kushtaka Circle,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-94,"Benedict Assisted Living Home, LLC.",101170,,31-Aug-19,31-Aug-17,Biennial,DD/MH,2,"Benedict Assisted Living Home, LLC.",Miraha,Mallari,Maira Liza,Cadavos,770-7008,770-7008,bc14_@live.com,3511 Alamosa Drive,Anchorage,99502,3511 Alamosa Drive,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-95,Best Care Assisted Living,214,,30-Sep-19,1-Oct-17,Biennial,SS,5,Elma Ong,Elma S.,"Ong, R.N.",Josephine,Ong,344-4457,344-4561,elmaong@hotmail.com,7120 Scalero Circle,Anchorage,99507,7120 Scalero Circle,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-96,Best Care Assisted Living 2,100627,,30-Sep-19,1-Oct-17,Biennial,SS,5,Elma Ong,Elma,"Ong, R.N.",Josephine,Ong,344-4561,344-4561,elmaong@hotmail.com,11510 Tulin Park Loop,Anchorage,99516,11510 Tulin Park Loop,Anchorage,99516,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-97,Betel ALH,100131,,31-Oct-17,17-Aug-17,Biennial,DD/MH,2,Maria Alaniz,Maria,Alaniz,Isabel,Alaniz,301-8108,,betel_alh@hotmail.com,5901 E. 6th Ave #153,Anchorage,99503,5901 E. 6th Ave #153,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-98,Bethel Assisted Living Home,101179,,30-Nov-17,25-Nov-16,Provisional,SS,5,Anthony Jimenez,Anthony,Jimenez,Fledz,Lastimoso,644-1055,,jimeneztone@gmail.com,8401 Berry Patch Drive,Anchorage,99502,8401 Berry Patch Drive,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-99,Betty J. Vickers,100303,,31-Aug-19,1-Sep-17,Biennial,DD/MH,3,Betty J. Vickers,Betty J,Vickers,Isatou,M'Boge,301-8043,,vic8531@aol.com,8531 East 11th Court,Anchorage,99504,8531 E. 11th Court,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-100,Big Lake Country Club I,100554,,31-Mar-18,1-Apr-16,Biennial,DD/MH,5,"Big Lake Country Club, LLC",Lynda,Plettner,Slade,Sizelove,892-6944,,lplettner@biglakementalhealthservices.com,PO Box 520069,Big Lake,99652,12528 Hawk Lane,Houston,99694,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-101,Big Lake Country Club II,100657,,28-Feb-18,1-Mar-16,Biennial,DD/MH,3,"Big Lake Country Club, LLC",Lynda,Plettner,Slade,Sizelove,892-6944,,lplettner@biglakementalhealthservices.com,PO Box 520069,Big Lake,99652,12528 Hawk Lane,Houston,99694,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-102,Big Lake Country Club III,100814,,31-Dec-18,1-Jan-17,Biennial,DD/MH,3,"Big Lake Country Club, LLC",Lynda,Plettner,Slade,Sizelove,892-6944,,lplettner@biglakementalhealthservices.com,PO Box 520069,Big Lake,99652,14016 W. Hughes Homestead Rd.,Big Lake,99652,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-103,Big Lake Country Club IV,100868,,31-Aug-19,1-Sep-17,Biennial,DD/MH,3,"Big Lake Country Club, LLC",Lynda,Plettner,Slade,Sizelove,892-6944,,lplettner@biglakementalhealthservices.com,PO Box 520069,Big Lake,99652,14060 W. Hughes Homestead Rd.,Big Lake,99652,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-104,Big Lake Country Club VI,100891,,28-Feb-18,1-Mar-16,Biennial,DD/MH,4,"Big Lake Country Club, LLC",Lynda,Plettner,Slade,Sizelove,892-6944,,lplettner@biglakementalhealthservices.com,PO Box 520069,Big Lake,99652,12528 Hawk Lane,Houston,99694,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-105,Birchtree Residential- Winding Brook House,101216,,31-Jul-19,12-Aug-17,Biennial,DD/MH,3,Russell and Vernell Whitney,Russell,Whitney,Vernell,Whitney,745-4423,,russwhitney@yahoo.com,po box 472,palmer,99645,1220 N winding brook loop,Palmer,99645,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-106,"Blessing ALH, LLC",100595,,28-Feb-19,1-Mar-17,Biennial,SS,5,Mildred Rapanot,Mildred,Rapanot,Margie,Cerna,770-2958,770-7959,blessing_alh@yahoo.com,9700 Poseidon Dr.,Anchorage,99515,9700 Poseidon Drive,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-107,Blueberry Lodge Assisted Living Group Home,100284,,31-Jan-19,1-Feb-17,Biennial,DD/MH,3,"Blueberry Lodge Assisted Living Group Home, LLC",Judy,Urquhart,Jay,Urquhart,463-5886,,judyfay@alaskan.com,9436 N Douglas Hwy,Juneau,99801,9436 N Douglas Hwy,Juneau,99801,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-108,"Boutsomsi Care, LLC",101219,,30-Sep-17,20-Oct-16,Provisional,SS,5,"Boutsomsi Care, LLC",Sienh Cindy,Boutsomsi,Jennie,Tianggao,227-6706,,Cindy@boutsomsicare.com,2821 Seafarer Loop,Anchorage,99516,1641 Cara Loop,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-109,Bread & Roses ALH,100350,,30-Jun-18,1-Jul-16,Biennial,DD/MH,3,Tara Moore Walker,Tara Y.,Moore Walker,Jackie,Shurvaloff,929-7941,,Dreamachiever42@hotmail.com,7774 Cherrywood Circle,Anchorage,99507,7774 Cherrywood Circle,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-110,Bright Horizon ALH,100953,,31-Mar-19,1-Apr-17,Biennial,DD/MH,3,Bright Horizon Homes LLC,Michael,Sanders,Debra,Sanders,232-6624,,brighthorizonhomes@gmail.com,1453 Kanabec Drive,Wasilla,99654,1453 Kanabec Drive,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-111,Bright Horizon Homes II,101045,,31-Dec-18,1-Jan-17,Biennial,DD/MH,4,Bright Horizon Homes LLC,Michael,Sanders,Sanders,Debra,232-6624,,bhhomes21@gmail.com,1453 W. Kanabec Dr.,Wasilla,99654,7038 S. Hood Ct.,Wasilla,99623,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-112,Bundle of Joy ALH,101038,,31-Jan-19,1-Feb-17,Biennial,SS,2,Lisa Alegre,Lisa,Alegre,Hermilinda,Alegre,942-1090,,lisaa823@yahoo.com,7612 Cherrywood Circle,Anchorage,99507,7612 Cherrywood Circle,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-113,Bunny Lope Homes,101198,,31-Jul-18,13-Aug-17,provisional,dd/mh,2,Phillipe Reznitsky,Phillipe,Reznitsky,Jessie,weil,360-0169,,reznitskyp@gmail.com,2616 Frigate Circle,Anchorage,99515,2616 Frigate Circle,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-114,Bunny's Assisted Living,100945,,28-Feb-19,1-Mar-17,Biennial,SS,5,Rachel Militello,Rachel,Militello,Clyde,Rimando,868-1913,907-868-8820,bunnyshome4u@yahoo.com,1531 Harriet Circle,Anchorage,99515,1531 Harriet Court,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-115,Burke's Assisted Living Home,100105,,31-May-18,10-Jul-17,Biennial,DD/MH,2,Linda S. Burke,Linda S.,Burke,Janice J,Tingler,229-4629,,lindasburke@hotmail.com,8523 Lassen Circle,Eagle River,99577,8523 Lassen Circle,Eagle River,99577,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-116,Campbell Creek House,101119,,31-Mar-19,6-Apr-17,Biennial,SS,40,Loving Home Care LLC,Kyong,Lee,Kristina,Coats,754-9050,754-9099,campbellcreekhouse@gmail.com,4745 Piper St.,Anchorage,99507,4745 Piper Street,Anchorage,99507,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-117,Campbell Lake Assisted Living Home,100921,,31-Oct-17,1-Nov-15,Biennial,SS,2,Patricia L. Edmunds,Patricia L.,Edmunds,Lyla,Hingst,245-7283,,campbelllake@me.com,4120 Tahoe Dr.,Anchorage,99502,4120 Tahoe Dr.,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-118,Carel Assisted Living Home LLC,100730,,30-Jun-18,1-Jul-16,Biennial,SS,7,Carel Assisted Living Home LLC,Elsa P.,Pentecostes,Daphne J.,Ravana,351-7519,677-2546,epentecostes@gmail.com,5058 Bryn Mawr Court,Anchorage,99508,5058 Bryn Mawr Court,Anchorage,99508,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-119,Carel II Assisted Living Home LLC,101040,,31-Jan-19,1-Feb-17,Biennial,SS,5,Carel II Assisted Living Home LLC,Elsa,Pentecostes,Daphne,Ravana,677-2645,677-2546,epentecostes@gmail.com,5420 Avila Court,Anchorage,99508,5420 Avila Court,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-120,"Caring Bridges Assisted Living Home, Inc.",200,,31-Oct-18,1-Mar-17,Biennial,SS,16,"Caring Bridges Assisted Living Home, Inc.",Sandra L.,Doyle,Casey A.,"Griffith, RN",479-0360,479-3319,oakdale@acsalaska.net,107 7th Avenue Unit 1,Fairbanks,99701,107 7th Avenue Unit 1,Fairbanks,99701,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-121,Caring Hand in Hand Human Services,100879,,30-Sep-18,1-Oct-16,Biennial,SS,5,"Caring Hand in Hand Human Services, LLC.",Melissa A.,Dobbs,Richard,Strom,521-0890,,m_dobbs_73@hotmail.com,PO Box 879455,Wasilla,99687,11340 Fireball Street,Eagle River,99577,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-122,Caring Hand in Hand Soldotna,101005,,31-Mar-18,1-Apr-16,Biennial,SS,5,Caring Hand in Hand Human Services LLC,Melissa,Dobbs,Leah,Wright,841-6377,,M_dobbs_73@hotmail.com,PO Box 879455,Wasilla,99687,42340 Donna Circle,Soldotna,99669,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-123,"Caring Hands and Homes, Ltd.",101160,,30-Jun-19,1-Jul-17,Biennial,SS,5,"Caring Hands and Homes, Ltd.",Matthew,Dobbs,Mark,Dobbs,699-8581,9073575302,mattdobbs569@gmail.com,P.O. Box 879455,Wasilla,99687,2935 N. Church Road #A,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-124,Caring Hands Assisted Living,101047,,31-Mar-19,1-Apr-17,Biennial,SS,10,Elisa Winchester,Elisa,Winchester,Daniel,Thornthon,202-0559,864-0364,caringhands413@gmail.com,174 W. Spruce Ave.,Wasilla,99654,174 W. Spruce Ave.,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-126,Caritas Assisted Living Home,100540,,30-Jun-18,1-Jul-16,Biennial,SS,4,"Caritas Assisted Living Home, Inc.",Josephine,"Lubaton, RN",Mildred,Rapanot,929-4819,,jopenpk@yahoo.com,1720 Adonis Dr,Anchorage,99515,"1720 Adonis Dr,",Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-127,"Caritas Assisted Living Home II, Inc.",100767,,30-Jun-18,1-Jul-16,Biennial,SS,5,"Caritas Assisted Living Home, Inc.",Josephine,"Lubaton, RN",Polter,Lubaton,929-4819,,jopenpk@yahoo.com,1720 Adonis Dr,Anchorage,99515,1307 W. 46th Ave 130,Anchorage,99503,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-128,Carmelite Home,100955,,31-Mar-18,1-Apr-16,Biennial,SS,5,Aina Fowler,Israel,Estonactor,Aina,Fowler,336-1296,336-1298,asianpop23@yahoo.com,9401 Aphrodite Drive,Anchorage,99515,9401 Aphrodite Drive,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-129,Chadellynh Home,100665,,30-Nov-18,1-Dec-16,Biennial,SS,5,"Chadellynh Home, LLC",Marilou,Alonso,Delora,Alonso,764-9223,,mariloualonso@hotmail.com,3400 Princeton Way,Anchorage,99508,2940 Columbia Street,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-130,Chandler ALH,100858,,30-Sep-17,1-Oct-15,Biennial,DD/MH,1,Cecilia Chandler,Cecilia,Chandler,Sierra,Chandler,225-1174,,Alaskan_china@icloud.com,11 Lode Lane,Ketichikan,99901,11 Lode Lane,Ketchikan,99901,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-131,Charis Place Assisted Living,101027,,30-Sep-17,14-Nov-16,Biennial,SS,90,JAC Enterprises. Inc,Bekkie,Jackson,Debra,Arnold,335-2052,335-2051,charisplace@gmail.com,701 N Forest Drive,Kenai,99611,701 N Forest Drive,Kenai,99611,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-132,Chesser Assisted Living Home,100313,,30-Sep-17,1-Oct-15,Biennial,DD/MH,2,Deanna/Russel Chesser,Deanna,Chesser,Russel,Chesser,235 4955,,rddcr@acsalaska.net,PO Box 515,Anchor Point,99556,35020 Scandinavian Drive,Anchor Point,99556,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-133,Christian Assisted Living Home,100361,,31-Aug-18,1-Sep-16,Biennial,SS,5,Marilou C. Cunanan,Marilou C.,Cunanan,Arlene,Carmancho,522-6377,522-6377,calh2004mcunanan@gmail.com,310 East 46th Avenue,Anchorage,99503,310 E. 46th Avenue,Anchorage,99503,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-134,Chucki's Place,100299,,31-Mar-19,1-Apr-17,Biennial,DD/MH,5,Joe and Elenita Sebastiani,Joe,Sebastiani,Elenita,Sebastiani,350-6831,337-8050,jsebastiani@gci.net,4032 Kingston Drive,Anchorage,99504,4032 Kingston Drive,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-135,"Chugiak Senior Citizens', Inc.",12,,31-Mar-19,1-Apr-17,Biennial,SS,21,"Chugiak Senior Citizens', Inc.",Kris,Reisinger Orcutt,Linda S.,Hendrickson,688-2661,688-1320,assistedliving@mtaonline.net,22424 North Birchwood Loop,Chugiak,99567,22424 Birchwood Loop,Chugiak,99567,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-136,Cindy & Vic's Blessings Bungalow,101104,,31-May-18,1-Jun-16,Biennial,DD/MH,4,"Cindy & Vic's R&R, Inc.",Vicki,Cellers,Cynthia,Hensley,230-3618,,Cindy@cindyandvics.com,3401 E 42nd Ave #101,Anchorage,99508,2324 Marian Bay Circle,Anchorage,99515,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-137,Cindy & Vic's Harmony House,100915,,31-Aug-18,1-Sep-16,Biennial,DD/MH,4,"Cindy & Vic's R&R, Inc.",Cynthia,Hensley,Vicki,Cellers,230-3618,,Cindy@cindyandvics.com,3401 E 42nd Ave #101,Anchorage,99508,7801 Ladasa Place,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-138,Cindy & Vic's Joyful Joint,101010,,31-May-18,1-Jun-16,Biennial,DD/MH,4,"Cindy & Vic's R&R, Inc.",Cynthia,Hensley,Vicki,Cellers,230-3618,,Cindy@cindyandvics.com,3401 E 42nd Ave #101,Anchorage,99508,4041 Red Talon Circle,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-139,Cindy & Vic's Peace Place,100975,,31-May-19,1-Jun-17,Biennial,DD/MH,4,"Cindy & Vic's R&R, Inc.",Vicki,Cellers,Cindy,Hensley,244-8427,891-0091,Cindy@cindyandvics.com\mailto:Vic@cindyandvics.com,3401 E 42nd Ave #101,Anchorage,99508,4134 Red Talon Circle,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-140,Cindy and Vic's Wilderness Retreat,101192,,31-May-18,19-Jun-17,Provisional,DD/MH,2,"Cindy and Vic's R&R, Inc.",Vicki,Cellers,Cindy,Hensley,,,,3401 E. 42nd Ave #101,Anchorage,99508,12305 Wilderness Rd,Anchorage,99516,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-141,Clearfield Assisted Living Home,100820,,31-Jan-19,1-Feb-17,Biennial,SS,5,Rodolfo and Virginia Rafael,Rodolfo,Rafael,Virginia,Rafael,334-9497,,rodolforafael@rocketmail.com,7673 Winchester,Anchorage,99507,7673 Winchester,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-142,Clearview Haven ALH,176,,31-May-19,1-Jun-17,Biennial,DU,5,Jaime Atherton,Jaime,Atherton,Jeff,Rice,224-5220,,clearview@gci.net,PO Box 2361,Seward,99664,33343 Winterset Circle,Seward,99664,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-143,Clouds Rest Commons,100687,,31-Dec-18,1-Jan-16,Biennial,DD/MH,3,Paul Hartig and Pam Hartig,Paul,Hartig,Emily,Rotte (Hartig),376-3495,,paulhartig@gmail.com,5772 E. Morning Mist Dr,Palmer,99645,5772 E. Morning Mist Dr,Palmer,99645,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-144,Colony House Inc.,100604,,30-Apr-18,1-May-16,Biennial,SS,12,Colony House Inc,Nathan,Dahl,Lerma,Foot,354-5483,,colonymanor@mac.com,PO Box 870569,Wasilla,99687,2801 E. Bogard Rd,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-145,Colony Manor,196,,30-Apr-18,1-May-16,Biennial,SS,5,"Colony Manor ALCare Centers, Inc. Clay Dahl",Nathan,Dahl,Lerma,Foot,373-1880,,colonymanor@mac.com,PO Box 870469,Wasilla,99687,6801 Weswood Drive,Palmer,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-146,Colony Manor at Creekside,268,,30-Apr-18,1-May-16,Biennial,SS,5,"Colony Manor ALCare Centers, Inc. Clay Dahl",Nathan,Dahl,Lerma,Foot,373-1880,,colonymanor@mac.com,PO Box 870469,Wasilla,99687,1998 Creekside Drive,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-147,Colony Manor at Village Park,100649,,30-Apr-18,1-May-16,Biennial,SS,5,"Colony Manor ALCare Centers, Inc. Clay Dahl",Nathan,Dahl,Lerma,Foot,373-1880,,colonymanor@mac.com,PO Box 870469,Wasilla,99687,2051 Porcupine Trail,Wasilla,99654,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-148,Comfort & Caring ALH,100965,,30-Sep-18,1-Oct-16,Biennial,DD/MH,5,Jankeh AJ Jagne,Jankeh AJ,Jagne,Mam,Jallow,903-4344,,jankehjagne@yahoo.com,PO Box 221425,Anchorage,99522,8220 Dagan Street,Anchorage,99502,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-149,Comfort Assisted Living II,300,,31-Dec-18,1-Jan-17,Biennial,DU,5,Yong Kim,Yong,Kim,Soon,Chong,351-9870,,calhyk@gmail.com,7390 Winchester St,Anchorage,99507,7390 Winchester Street,Anchorage,99507,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-150,Comfort Assisted Living III,299,,31-Dec-18,1-Jan-17,Biennial,DU,5,Yong Kim,Yong,Kim,Patrick,Case,351-9870,,calhyk@gmail.com,7370 Winchester St,Anchorage,99507,7370 Winchester Street,Anchorage,99507,TRUE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-151,Cotter's Assisted Living Home,100414,,31-Mar-19,1-Apr-17,Biennial,DD/MH,2,Noel Cotter,Noel,Cotter,Rhonda,Yancey,745-1260,,noel.mak@hotmail.com,2060 North Palomino lane,Palmer,99645,2060 North Palomino Lane,Palmer,99645,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-152,Creative Care Assisted Living Home,100934,,30-Nov-18,1-Dec-16,Biennial,DD/MH,4,Carolynn Smith & Dennis Smith,Carolynn,Smith,Dennis,Smith,903-0443,,Carolynn.laliberte@yahoo.com,11401 Thunderbrush Circle,Anchorage,99516,11401 Thunderbrush Circle,Anchorage,99516,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-153,Creative Care II,101111,,31-Jul-18,1-Aug-16,Biennial,DD/MH,2,Carolynn & Dennis Smith,Dennis,Smith,Carolynn,Smith,907-903-0443,,carolynn.laliberte@yahoo.com/dennisgsmithII@yahoo.,9061 King David Drive,Anchorage,99507,9061 King David Drive,Anchorage,99507,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-154,Creekside Assisted Living,101210,,28-Feb-19,1-Mar-17,Biennial,SS,5,"Howard House, LLC",Jennifer,Lee-Howard,Michelle,Coltrane,333-4454,334-1960,creeksideassistedliving@yahoo.com,7710 Maryland Ave,Anchorage,99504,7710 Maryland Ave,Anchorage,99504,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-155,Crossroads Assisted Living,100268,,28-Feb-18,29-Feb-16,Biennial,DD/MH,16,Donna Ruth and Robert Schwartz,"Donna ""Ruth""",Schwartz,Richard,Reeves,529-7800,,crossroadsal@gci.net,5316 E. 24th Avenue,Anchorage,99508,5316 E. 24th Avenue,Anchorage,99508,FALSE,Assisted Living
USA-AK-70-AK-AssistedLiving-output-156,Crossroads Counseling and Training (CCAT) 1,100497,,31-Dec-18,1-Mar-17,Biennial,DD/MH,12,CrossRoads Counseling and Training Services,"Nicole L. ""Nikki""",Nelson,"James ""Dave""",Andrews,455-9737,479-9737,nnelson@crossroadcounseling.org,PO Box 82074,Fairbanks,99708,1509 24th Avenue,Fairbanks,99701,TRUE,Assisted Living
