row_id,name,typeofcare,description,primary_phone,primary_phone_extension,secondary_phone,secondary_phone_extension,fax,email,website,low_rate,address_line_1,address_line_2,latitude,longitude,city,province,postal_code,country,neighborhood
USA-AK-70-AK-AssistedLiving-output-489,Otter House,Assisted Living,,222 6553,,,,,southernbellak@yahoo.com,,,1503 Otter Street,,61.2079633,-149.7536402,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-490,Our Family Alh,Dementia Care;Assisted Living,,231 7296,,,,,ourfamilyalh@gmail.com,,,11245 Via Balboa,,61.1190054,-149.8830872,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-491,Our Home,Dementia Care;Assisted Living,,,,,,,richelle1660@gmail.com,,,9330 Aphrodite Drive,,61.1358082,-149.9140761,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-492,Our House II,Dementia Care;Assisted Living,,776 8684,,,,(907) 262 2332,cquale96@yahoo.com,,,264 Crest Drive,,60.497608,-151.080848,Soldotna,,99669,,
USA-AK-70-AK-AssistedLiving-output-493,Our Lady Of Fatima Llc,Dementia Care;Assisted Living,,529 7495,,,,,olof_assistedlivinghome@yahoo.com,,,4030 Defiance St.,,61.1840547,-149.7703687,Anchorage,,99504,,U-MED District
USA-AK-70-AK-AssistedLiving-output-494,Our Lady Of Lourdes Llc,Dementia Care;Assisted Living,,333 4692,,,,,leocrv69@yahoo.com,,,1931 Greendale Drive,,61.203154,-149.727634,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-495,Padre Pio Assisted Living Home,Dementia Care;Assisted Living,,350 2375,,,,,bluntbryan2000@yahoo.com,,,8423 Dunlap Circle,,61.223468,-149.7232841,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-496,Parson Home,Assisted Living,,250 5769,,,,,parson78@hotmail.com,,,9801 Spring Hill Drive,,28.4552975,-82.5588376,Anchorage,,99507,,
USA-AK-70-AK-AssistedLiving-output-497,Pathways Llc,Dementia Care;Assisted Living,,435 3938,,,,776 3613,pathwaysllc@outlook.com,,,45864 Inlet Breeze,,60.644901,-151.3307448,Kenai,,99611,,
USA-AK-70-AK-AssistedLiving-output-498,"Patricia Jane's, Llc.",Dementia Care;Assisted Living,,903 5224,,,,(907) 885 3736,PatriciaJanesllc@gmail.com,,,8501 Gordon Circle,,45.936467,-94.3415736,Anchorage,,99507,,
USA-AK-70-AK-AssistedLiving-output-499,Peace & Harmony Alh,Assisted Living,,230 0502,,,,,somar@ak.net,,,107 Matthew Paul Way,,61.2231664,-149.7625619,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-500,Peace And Harmony Alh #2,Assisted Living,,310 6434,,,,,somar@ak.net,,,840 Jay Circle,,43.0973203,-75.2122565,Anchorage,,99504,,
USA-AK-70-AK-AssistedLiving-output-501,Perpetual Help Care Center,Dementia Care;Assisted Living,,677 1901,,,,677 1411,perpetualcare.ak@gci.net,,,2531 Trisha Avenue,,61.1134248,-149.8344462,Anchorage,,99516,,Huffman / O' Malley
USA-AK-70-AK-AssistedLiving-output-502,Pine Creek,Dementia Care;Assisted Living,,646 0797,,,,,erinterry91@yahoo.com,,,341 N. Bunn,,61.2268123,-149.7984691,Anchorage,,99508,,Mountain View
USA-AK-70-AK-AssistedLiving-output-503,Pioneers' Home-anchorage,Dementia Care;Assisted Living,,276 3414,,,,,richard.saville@alaska.gov,,,923 W. 11th Avenue,,61.2122182,-149.900551,Anchorage,,99501,,
USA-AK-70-AK-AssistedLiving-output-504,Pioneers' Home-fairbanks,Dementia Care;Assisted Living,,456 4372,,,,,angie.howard@alaska.gov,,,2221 Eagan Avenue,,64.8338047,-147.7726615,Fairbanks,,99701,,
USA-AK-70-AK-AssistedLiving-output-505,Pioneers' Home-juneau,Dementia Care;Assisted Living,,,,,,,gina.delrosario@alaska.gov,,,4675 Glacier Highway,,58.3445661,-134.4966961,Juneau,,99801,,Salmon Creek
USA-AK-70-AK-AssistedLiving-output-506,Pioneers' Home-ketchikan,Dementia Care;Assisted Living,,225 4111,,,,,julie.sande@alaska.gov,,,141 Bryant Street,,55.3562454,-131.6917426,Ketchikan,,99901,,
USA-AK-70-AK-AssistedLiving-output-507,Pioneers' Home-sitka,Dementia Care;Assisted Living,,747 3213,,,,,dayna.arnold@alaska.gov,,,120 Katlian Street,,57.0503043,-135.3395552,Sitka,,99835,,
USA-AK-70-AK-AssistedLiving-output-508,Potala Alh,Assisted Living,,522 2157,,,,,karma@GCI.net,,,2115 Mistybrook Circle,,61.1478612,-149.9203801,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-509,Powell's Home Care,Assisted Living,,,,,,,dennis.powell@johnstonesupply.com,,,6069 Doncaster Drive,,61.1979154,-149.7671473,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-510,"Precious Care Assisted Living Facility, Llc",Dementia Care;Assisted Living,,227 5421,,,,868 3721,preciouscare@gci.net,,,3773 Scenic View Drive,,61.185852,-149.7344968,Anchorage,,99504,,Scenic Foothills
USA-AK-70-AK-AssistedLiving-output-511,Pribbenow Place,Assisted Living,,,,,,,gpribbenow@gmail.com,,,1803 Miranda Ct.,,60.575317,-151.28639,Kenai,,99611,,
USA-AK-70-AK-AssistedLiving-output-512,Primrose Alh,Dementia Care;Assisted Living,,373 5500,,,,,tnorman@primroseretirement.com,,,889 N. Elkhorn Drive,,61.589069,-149.4524177,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-513,Providence Forest VIEW Assisted Living Care Center,Dementia Care;Assisted Living,,212 4700,,,,,theresa.gleason@providence.org,,,3831 Piper Street Ste. S333,,61.1858359,-149.8213587,Anchorage,,99508,,U-MED District
USA-AK-70-AK-AssistedLiving-output-514,Providence Horizon House,Dementia Care;Assisted Living,,261 4140,,,,,theresa.gleason@providence.org,,,4140 Folker Street,,61.1831343,-149.8322572,Anchorage,,99508,,U-MED District
USA-AK-70-AK-AssistedLiving-output-515,Providence Horizon House-cottages,Dementia Care;Assisted Living,,261 4140,,,,,theresa.gleason@providence.org,,,4140 Folker Street,,61.1831343,-149.8322572,Anchorage,,99508,,U-MED District
USA-AK-70-AK-AssistedLiving-output-516,Quality And Quantity Care Services,Assisted Living,,229 2056,,,,,Ousmanfattyhydara@yahoo.com,,,848 Elaine Drive,,61.214542,-149.720019,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-517,Quality Care Center Of Delta,Dementia Care;Assisted Living,,388 3327,,,,,qualitycarecenter@hotmail.com,,,2730 Alaska Highway,,63.9832085,-145.5426059,Delta Junction,,99737,,
USA-AK-70-AK-AssistedLiving-output-518,Queen VICTORIA,Assisted Living,,441 2105,,,,770 1301,houghtonhill@hotmail.com,,,20176 Constitution Dr.,,61.3154393,-149.5053446,Eagle River,,99577,,Eagle River
USA-AK-70-AK-AssistedLiving-output-519,Rabe Assisted Living Home,Dementia Care;Assisted Living,,727 4723,,,,,balgenorth5@aol.com,,,4941 Alpha Circle,,61.1138415,-149.7898696,Anchorage,,99516,,Huffman / O' Malley
USA-AK-70-AK-AssistedLiving-output-520,Ramona's Home,Assisted Living,,357 6906,,,,,monag@gci.net,,,6921 Werner,,61.495732,-149.623006,Wasilla,,99687,,
USA-AK-70-AK-AssistedLiving-output-521,Randel Home Care I,Dementia Care;Assisted Living,,743 0818,,,,743 6912,randelhomecare@yahoo.com,,,9290 Aphrodite Drive,,61.1366715,-149.9140767,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-522,Randel Home Care II,Dementia Care;Assisted Living,,743 0818,,,,868 1957,randelhomecare@yahoo.com,,,7637 Winchester St.,,61.1515927,-149.8112073,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-523,Randel Home Care III,Dementia Care;Assisted Living,,743 0818,,,,522 0302,randelhomecare@yahoo.com,,,7655 Winchester St.,,61.151423,-149.8112006,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-524,Raven,Assisted Living,,631 3078,,,,631 3518,jeanne.owen@genacta.com,,,5545 S Irwin Drive #4,,61.519493,-149.618257,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-525,Raven's VIEW,Assisted Living,,715 8773,,,,,sibonz@hotmail.com,,,1051 Rainbow Park Drive,,61.590546,-149.633261,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-526,Reach - Glacier Woods,Assisted Living,,796 7235,,,,,rdriscoll@reachak.org,,,3514 Mendenhall Loop Road,,58.3845376,-134.5740552,Juneau,,99801,,Mendenhall Valley
USA-AK-70-AK-AssistedLiving-output-527,Reach - Mark Alan Home,Assisted Living,,796 7235,,,,,rdriscoll@reachak.org,,,1814 Mark Alan Street,,58.3630841,-134.4967538,Juneau,,99801,,
USA-AK-70-AK-AssistedLiving-output-528,Reach - Mendenhall Woods,Assisted Living,,796 7235,,,,,rdriscoll@reachak.org,,,3510 Mendenhall Loop Road,,58.3845009,-134.5747619,Juneau,,99801,,Mendenhall Valley
USA-AK-70-AK-AssistedLiving-output-529,Reflective Assisted Living Home,Assisted Living,,332 2203,,,,,susant@gci.net,,,9113 Jewel Terrace St,,61.1381774,-149.9580691,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-530,Riverside Assisted Living Soldotna,Dementia Care;Assisted Living,,262 9600,,,,262 6400,dpederson@riversideassistedliving.com,,,390 Lovers Lane,,60.4788355,-151.0727702,Soldotna,,99669,,
USA-AK-70-AK-AssistedLiving-output-531,Rjp Home Care Services,Dementia Care;Assisted Living,,646 1131,,,,677 9756,reedpetrie@hotmail.com,,,973 Shakespeare Circle,,61.1742021,-149.9012478,Anchorage,,99503,,Spenard
USA-AK-70-AK-AssistedLiving-output-532,"Robert, Diana Alh",Assisted Living,,,,,,,dianalioness@yahoo.com,,,6610 Round Tree Drive,,61.1285738,-149.758224,Anchorage,,99507,,Mid-Hillside
USA-AK-70-AK-AssistedLiving-output-533,Robin's Nest Alh,Assisted Living,,715 7284,,,,,rcazer@mtaonline.net,,,7750 W. Golden Drive,,61.586101,-149.6437819,Wasilla,,99623,,
USA-AK-70-AK-AssistedLiving-output-534,Rocking Years One,Dementia Care;Assisted Living,,451 0806,,,,452 6951,rockingyears@hotmail.com,,,1913 Jack Street,,64.8622833,-147.7666896,Fairbanks,,99709,,
USA-AK-70-AK-AssistedLiving-output-535,Rocking Years Two,Dementia Care;Assisted Living,,388 4605,,,,452 6951,rockingyears@hotmail.com,,,3291 Jefferson Drive,,64.8319767,-147.7986888,Fairbanks,,99709,,
USA-AK-70-AK-AssistedLiving-output-536,Romana 2 Assisted Living Home,Assisted Living,,229 7240,,,,,trunx_xx@yahoo.com,,,1023 E. 28th Avenue,,41.5673763,-87.2705948,Anchorage,,99508,,
USA-AK-70-AK-AssistedLiving-output-537,Roses Care Alh,Dementia Care;Assisted Living,,,,,,,rdmissig@gci.net,,,7500 Wade Circle,,61.1528222,-149.9066346,Anchorage,,99518,,Taku / Campbell
USA-AK-70-AK-AssistedLiving-output-538,Rosewood Assisted Living,Dementia Care;Assisted Living,,258 1141,,,,258 1527,sk@anchor-house.biz,,,3722 Parsons Avenue,,61.2294227,-149.8107946,Anchorage,,99508,,Mountain View
USA-AK-70-AK-AssistedLiving-output-539,Ruth Mingo Manor,Assisted Living,,376 0389,,,,,rcazer@mtaonline.net,,,602 North Moriah Circle,,61.585778,-149.648188,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-540,Sacred Heart Care Center,Dementia Care;Assisted Living,,561 6542,,,,,sacredheartcare@yahoo.com,,,8232 Blackberry St.,,61.1459685,-149.9449404,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-541,Saint Catherine Home Care,Assisted Living,,,,,,,saintcatherinehomecare@yahoo.com,,,7072 Stella Place,,61.1568253,-149.8411511,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-542,Saint Lourdes Home Care,Assisted Living,,562 1243,,,,,stlourdeshome@gmail.com,,,4904 Cambridge Way,,61.1756856,-149.9042647,Anchorage,,99503,,Spenard
USA-AK-70-AK-AssistedLiving-output-543,Saint Pio Assisted Living Home Llc,Dementia Care;Assisted Living,,952 1079,,,,,robinpentecostes@gmail.com,,,7924 Resurrection Drive,,61.1832113,-149.7321151,Anchorage,,99504,,Scenic Foothills
USA-AK-70-AK-AssistedLiving-output-544,Saint Timothy Home I,Dementia Care;Assisted Living,,337 6364,,,,,sttimothyhome@gmail.com,,,12363 Division Street,,61.1090193,-149.8704148,Anchorage,,99515,,Old Seward / Oceanview
USA-AK-70-AK-AssistedLiving-output-545,Saint Timothy Home II,Dementia Care;Assisted Living,,337 6364,,,,,sttimothyhome@gmail.com,,,12371 Division Street,,61.1090269,-149.8700684,Anchorage,,99515,,Old Seward / Oceanview
USA-AK-70-AK-AssistedLiving-output-546,Saint Timothy Home III,Dementia Care;Assisted Living,,337 6364,,,,,sttimothyhome@gmail.com,,,11621 Nix Court,,61.1151277,-149.8793281,Anchorage,,99515,,Old Seward / Oceanview
USA-AK-70-AK-AssistedLiving-output-547,Sally Marie's Alh,Assisted Living,,222 1743,,,,,,,,"1545 Hoyt, Space 44",,61.2071993,-149.7964552,Anchorage,,99508,,Russian Jack Park
USA-AK-70-AK-AssistedLiving-output-548,Sanctuary Alh,Assisted Living,,764 8331,,,,,christian_lass@yahoo.com,,,6700 Rockridge Drive,,61.1162549,-149.7573341,Anchorage,,99516,,Mid-Hillside
USA-AK-70-AK-AssistedLiving-output-549,Sanctuary II Alh,Assisted Living,,764 8331,,,,,CHRISTIAN_LASS@YAHOO.COM,,,"8901 Lakehurst Drive, Unit A",,61.1401032,-149.9525446,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-550,Sandra Boatner Alh,Assisted Living,,488 0913,,,,,sandral@gci.net,,,1960 Persinger Drive,,64.8308456,-147.4461304,North Pole,,99705,,
USA-AK-70-AK-AssistedLiving-output-551,Sankofa,Assisted Living,,570 1654,,,,,nanampong@aol.com,,,5500 Alora Loop,,61.2182414,-149.7763129,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-552,Santo Nino Alh,Dementia Care;Assisted Living,,646 1341,,,,,imeldasipin@yahoo.com,,,2900 E. 18th. Avenue,,47.6391246,-117.3684143,Anchorage,,99508,,Lincoln Heights
USA-AK-70-AK-AssistedLiving-output-553,Sauda's Helping Hands Alh,Assisted Living,,332 0263,,,,,sauda3.sah@gmail.com,,,1735 Katrina Cir.,,61.2048714,-149.805048,Anchorage,,99508,,Russian Jack Park
USA-AK-70-AK-AssistedLiving-output-554,Scenic Manor,Dementia Care;Assisted Living,,770 5777,,,,,rmrrwn@yahoo.com,,,4009 Scenic View Drive,,61.183856,-149.736093,Anchorage,,99504,,Scenic Foothills
USA-AK-70-AK-AssistedLiving-output-555,"Sck Caring Hearts Alh, Llc",Dementia Care;Assisted Living,,(201) 218 6205,,,,,maricar_jordana@yahoo.com;sckcaringhearts@yahoo,,,1741 Flatwater Circle,,61.1624692,-149.8496041,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-556,Seaview Community Services Alh,Assisted Living,,224 5257,,,,,jhancock@seaviewseward.org,,,1400 Chamberlain Rd.,,60.1181466,-149.443664,Seward,,99664,,
USA-AK-70-AK-AssistedLiving-output-557,Second Chances,Assisted Living,,727 4352,,,,,robinsonfamilyzoo@gmail.com,,,21342 Torkelson Circle,,61.416697,-149.485077,Chugiak,,99567,,Chugiak
USA-AK-70-AK-AssistedLiving-output-558,Serene Grace Assisted Living Home II,Dementia Care;Assisted Living,,272 4073,,,,522 1626,serenegracealh@gmail.com,,,2937 Bass St.,,61.1545184,-149.8281204,Ancorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-559,Serene Grace Asssited Living Home,Dementia Care;Assisted Living,,272 4073,,,,522 1626,serenegracealh@gmail.com,,,3639 E. 74th Ave,,61.1540446,-149.8143479,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-560,Serenity Circle Assisted Living,Dementia Care;Assisted Living,,334 3968,,,,868 3595,lorifrey_234@msn.com,,,13050 Badger Lane,,61.1024825,-149.7837616,Anchorage,,99516,,Huffman / O' Malley
USA-AK-70-AK-AssistedLiving-output-561,Serenity Suites,Assisted Living,,,,,,770 1329,serenitysuitesak@yahoo.com,,,1540 E. 17th Avenue,,61.2048413,-149.8546707,Anchorage,,99501,,Fairview
USA-AK-70-AK-AssistedLiving-output-562,Severson Alh,Assisted Living,,222 1153,,,,,mail@toddseverson.net,,,8531 Little Dipper,,61.1917181,-149.7208881,Anchorage,,99504,,Scenic Foothills
USA-AK-70-AK-AssistedLiving-output-563,Shaligo Homes,Assisted Living,,,,,,,shaligo4@yahoo.com,,,4434 E. 5th Ave,,61.21765,-149.7975845,Anchorage,,99508,,Russian Jack Park
USA-AK-70-AK-AssistedLiving-output-564,Shambala Alh,Assisted Living,,854 3414,,,,,kw_tsangba@yahoo.com,,,8848 Gloralee St.,,61.140036,-149.9598391,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-565,Sharon's Assisted Living,Assisted Living,,333 0082,,,,,jhnsn_clyd@yahoo.com,,,1142 E. 13th Avenue,,61.2095313,-149.861216,Anchorage,,99501,,Fairview
USA-AK-70-AK-AssistedLiving-output-566,Shepherd's Home Care,Dementia Care;Assisted Living,,332 0627,,,,,ptyrell2@msn.com,,,245 Fireoved Dr.,,61.2215553,-149.7832505,Anchorage,,99508,,Russian Jack Park
USA-AK-70-AK-AssistedLiving-output-567,Shepherd's Home Care 2,Dementia Care;Assisted Living,,268 8148,,,,,ptryell2@msn.com,,,321 Ray St.,,61.2200537,-149.7994045,Anchorage,,99508,,Russian Jack Park
USA-AK-70-AK-AssistedLiving-output-568,Sheyla's Place,Dementia Care;Assisted Living,,727 4504,,,,,sheylarook@aol.com,,,3724 E. 16th Avenue,,61.2058609,-149.8115466,Anchorage,,99508,,Airport Heights Community Council
USA-AK-70-AK-AssistedLiving-output-569,Simply Blue,Dementia Care;Assisted Living,,770 1179,,,,,,,,7451 Tyone Ct.,,61.1984573,-149.7412319,Anchorage,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-570,Sims Foster Assisted Living Home,Assisted Living,,789 3211,,,,,sims.wife1@gmail.com,,,8311 Aspen Ave,,58.3911165,-134.5778914,Juneau,,99801,,Mendenhall Valley
USA-AK-70-AK-AssistedLiving-output-571,Smith Alh,Assisted Living,,376 1096,,,,,jls907ak@gmail.com,,,2375 E. Vision View Drive,,61.5470334,-149.3906336,Wasilla,,99654,,
USA-AK-70-AK-AssistedLiving-output-572,"Snow Circle Alh, Llc",Dementia Care;Assisted Living,,677 8562,,,,,snowcirclealh@yahoo.com,,,"2634 Carroll Place, Unit 1",,61.1837478,-149.9380002,Anchorage,,99508,,Turnagain
USA-AK-70-AK-AssistedLiving-output-573,Snowshoes,Assisted Living,,,,,,,matt_wilson907@yahoo.com,,,530 Mumford St. #4,,61.2284637,-149.8145702,Anchorage,,99508,,Mountain View
USA-AK-70-AK-AssistedLiving-output-574,Solano House,Assisted Living,,746 1082,,,,746 1082,yvonneasolano@gmail.com,,,158 S. Drover Cr.,,32.0418632,-102.0829221,Palmer,,99645,,
USA-AK-70-AK-AssistedLiving-output-575,Soundview Assisted Living Home,Dementia Care;Assisted Living,,235 6149,,,,,lnghenry@ptialaska.net,,,980 Soundview Avenue,,59.6443924,-151.5676205,Homer,,99603,,
USA-AK-70-AK-AssistedLiving-output-576,"Southern Living Assisted Living Home, Ltd",Dementia Care;Assisted Living,,,,,,,nursemate43@yahoo.com,,,9639 Musket Ball Circle,,61.1335077,-149.8431381,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-577,St. Anne Alh. INC,Dementia Care;Assisted Living,,336 4010,,,,,stannealh@yahoo.com,,,9140 Shady Bay Circle,,38.8275038,-76.5123539,Anchorage,,99507,,
USA-AK-70-AK-AssistedLiving-output-578,St. Anne II Alh. INC,Dementia Care;Assisted Living,,336 4010,,,,,stannealh@yahoo.com,,,7452 Nathan Drive,,61.1526061,-149.8735538,Anchorage,,99518,,Taku / Campbell
USA-AK-70-AK-AssistedLiving-output-579,St. Catherine's Assisted Living Home,Dementia Care;Assisted Living,,,,,,,st.catherinesalh@gmail.com,,,7940 Ladasa Place,,61.1485239,-149.8160035,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-580,St. Lawrence Assisted Living Home I,Dementia Care;Assisted Living,,244 9267,,,,,tessergio_alh88@hotmail.com,,,9221 Aphrodite Drive,,61.1367242,-149.9117801,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-581,St. Lawrence Assisted Living Home II,Dementia Care;Assisted Living,,244 9267,,,,,tessergio_alh88@hotmail.com,,,9310 Aphrodite Drive,,61.1362469,-149.9140947,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-582,St. Lawrence Assisted Living Home III,Dementia Care;Assisted Living,,244 9267,,,,,tessergio_alh88@hotmail.com,,,600 E. 120th Avenue,,61.1119287,-149.8707442,Anchorage,,99515,,Old Seward / Oceanview
USA-AK-70-AK-AssistedLiving-output-583,St. Mary's Alh #2,Dementia Care;Assisted Living,,929 1588,,,,,tgauthier1014@aol.com,,,4001 E. 3rd Avenue,,61.2207044,-149.8059883,Anchorage,,99508,,Russian Jack Park
USA-AK-70-AK-AssistedLiving-output-584,St. Mary's Assisted Living Home,Dementia Care;Assisted Living,,349 0446,,,,,tgauthier1014@aol.com,,,441 Bonnie Jean Ct,,61.1109871,-149.888429,Anchorage,,99515,,Old Seward / Oceanview
USA-AK-70-AK-AssistedLiving-output-585,St. Paul Home Care Services Alh,Dementia Care;Assisted Living,,,,,,,eribaljennie10@yahoo.com,,,3505 E. 18th Avenue,,61.204861,-149.8159285,Anchorage,,99508,,Airport Heights Community Council
USA-AK-70-AK-AssistedLiving-output-586,St. Thomas II Alh,Dementia Care;Assisted Living,,727 1965,,,,,fledz1966@yahoo.com,,,6885 Town and Country Place,,61.1584832,-149.9525345,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-587,Stearns Assisted Living,Assisted Living,,333 6903,,,,,whenpoetsfly@hotmail.com,,,3802 Deborah Lane,,61.1862902,-149.7413255,Anchorage,,99504,,Scenic Foothills
USA-AK-70-AK-AssistedLiving-output-588,Sterling Care Group Home,Assisted Living,,262 9400,,,,357 5628,ahalsey@rescare.com,,,48390 Moose Run Ave,,60.469064,-151.1651819,Soldotna,,99669,,
USA-AK-70-AK-AssistedLiving-output-589,Strong Care Castle,Assisted Living,,223 6377,,,,,strongs95@yahoo.com,,,1533 Latouche Street,,61.2070119,-149.860232,Anchorage,,99501,,Fairview
USA-AK-70-AK-AssistedLiving-output-590,Sue's Sourdough Alh,Dementia Care;Assisted Living,,334 6448,,,,345 1966,grecress@yahoo.com,,,11931 Hilltop Drive,,61.1123259,-149.8989461,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-591,Sunrise Assisted Living Home,Dementia Care;Assisted Living,,868 1229,,,,,sunrisealh@yahoo.com,,,8421 Greenhill Way,,61.1449293,-149.918075,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-592,Sunrise Assisted Living Home II,Dementia Care;Assisted Living,,868 1229,,,,,sunrisealh@yahoo.com,,,6261 Collins Way,,61.163541,-149.9390637,Anchorage,,99502,,Sand Lake
USA-AK-70-AK-AssistedLiving-output-593,Sunrise Manor Alh,Dementia Care;Assisted Living,,746 7230,,,,,sunrisemanor@icloud.com,,,3201 Sparrow Ct,,61.6164,-149.197784,Palmer,,99654,,
USA-AK-70-AK-AssistedLiving-output-594,Sunset Haven,Dementia Care;Assisted Living,,230 1065,,,,,sunsethaven_alh@hotmail.com,,,4210 Galactica Drive,,61.1911605,-149.9645652,Anchorage,,99517,,Turnagain
USA-AK-70-AK-AssistedLiving-output-595,"Sunshine Haven Assisted Living Home, Llc.",Assisted Living,,887 4416,,,,,sunshinehavenalh@gmail.com,,,324 Dewey Circle,,61.2200518,-149.8012922,Anchorage,,99508,,Russian Jack Park
USA-AK-70-AK-AssistedLiving-output-596,Supreme Home,Dementia Care;Assisted Living,,830 6959,,,,,olohima@yahoo.com,,,1735 Minerva Way,,61.1340567,-149.9104667,Anchorage,,99515,,Bayshore / Klatt
USA-AK-70-AK-AssistedLiving-output-597,Supreme Home - Bryant Circle,Assisted Living,,830 6959,,,,,olohima@yahoo.com,,,2600 Bryant Circle Unit A,,61.14543,-149.8336334,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-598,Susan's Alh,Assisted Living,,229 0496,,,,,sdweaverak@gmail.com,,,1506 Turpin Street,,61.2077532,-149.7563969,,,99504,,Northeast Anchorage
USA-AK-70-AK-AssistedLiving-output-599,Sweet Success,Assisted Living,,444 8558,,,,,alaskahottie@hotmail.com,,,409 Mumford Street,,61.2270684,-149.8134252,Anchorage,,99508,,Mountain View
USA-AK-70-AK-AssistedLiving-output-600,Tanana Native Council,Dementia Care;Assisted Living,,,,,,,elders@tananatribe.org,,,100 Front Street,,44.2088185,-72.5171174,Tanana,,99777,,
USA-AK-70-AK-AssistedLiving-output-601,Tender Loving Care Assisted Living Home,Dementia Care;Assisted Living,,339 7997,,,,644 8350,minie.ong@live.com,,,7121 Travis Circle,,61.1560624,-149.8103839,Anchorage,,99507,,Abbott Loop
USA-AK-70-AK-AssistedLiving-output-602,"Tendo Assisted Living Home, Llc",Dementia Care;Assisted Living,,,,,,,carolpr907@gmail.com,,,3500 Upland Drive,,61.1886906,-149.7433834,Anchorage,,99504,,Scenic Foothills
USA-AK-70-AK-AssistedLiving-output-603,The Anchor Alh,Dementia Care;Assisted Living,,929 1337,,,,,theanchoralh@gmail.com,,,2401 Oak Drive,,34.1849277,-86.1058996,Anchorage,,99508,,
USA-AK-70-AK-AssistedLiving-output-604,The Ark Of Emmanuel,Dementia Care;Assisted Living,,677 9289,,,,,randyvous75@yahoo.com,,,5454 Emmanuel Ave,,61.189457,-149.7797097,Anchorage,,99508,,U-MED District
USA-AK-70-AK-AssistedLiving-output-605,The Ark Of Emmanuel II,Dementia Care;Assisted Living,,830 5074,,,,,randyvous75@yahoo.com,,,8231 Majestic Drive,,61.1834609,-149.727864,Anchorage,,99504,,Scenic Foothills
USA-AK-70-AK-AssistedLiving-output-606,The Manor,Dementia Care;Assisted Living,,247 8748,,,,,the_manor@gci.net,,,250 Heckman Street,,55.3573349,-131.6914224,Ketchikan,,99901,,
USA-AK-70-AK-AssistedLiving-output-607,The Marietta House,Dementia Care;Assisted Living,,,,,,,themariettahouse@gmail.com,,,3832 Young Street,,61.185626,-149.8407639,Anchorage,,99508,,Tudor Area
USA-AK-70-AK-AssistedLiving-output-608,The New Creation,Assisted Living,,744 2759,,,,,sdimapiles@yahoo.com,,,4101 Northwood Drive Unit B,,61.1829335,-149.9274563,Anchorage,,99517,,Spenard
USA-AK-70-AK-AssistedLiving-output-609,The Phillips Home,Assisted Living,,745 8867,,,,745 8867,akblkbear@aol.com,,,13289 E. Jensen Avenue,,61.665431,-149.113302,Palmer,,99645,,
USA-AK-70-AK-AssistedLiving-output-610,The Terrace,Dementia Care;Assisted Living,,235 7655,51,,,,keren@homerseniors.com,,,250 Herndon Avenue,,59.6482783,-151.5365315,Homer,,99603,,
