row_id,Facility ID,Facility Name,Street,City,State,Zip,Phone,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,MailingStreet,MailingCity,MailingState,MailingZip,LicenseePhone,Class,Gender,Capacity,LowRate,HighRate,DateProbationaryIssued,DateRegularIssued,WAIVER CERTIFIED INDEPENDENT CBRF APTS,TRAUMATIC BRAIN INJURY,TERMINALLY ILL,PUBLIC FUNDING,PREGNANT WOMEN/COUNSELLING,PHYSICALLY DISABLED,IRREVERSIBLE DEMENTIA/ALZHEIMER'S,EMOTIONALLY DISTURBED/MENTAL ILLNESS,DEVELOPMENTALLY DISABLED,CORRECTIONAL CLIENTS,ALCOHOL/DRUG DEPENDENT,ADVANCED AGED,facility_type
USA-WI-48-Facilities-48-AdultFamilyHome-58,14601,ABOVE & BEYOND AFH III,4604 SPRING STREET            ,MT PLEASANT         ,WI,53405,2626334103,RACINE              ,WHITE,PRISCELLA K,ABOVE & BEYOND ADULT FAMILY HOME LLC                        ,WHITE,PRISCELLA K,WHITE,PRISCELLA,5801 WASHINGTON AVE SUITE  205,MT PLEASANT ,WI,53406,2624172796,AFH,B,4,6000,10000,,10-Jun-13,,3,3,3,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-59,15549,ABOVE & BEYOND AFH PHASE I,4800 KINZIE AVE,RACINE,WI,53406,2625834619,RACINE              ,WHITE,PRISCELLA,ABOVE & BEYOND ADULT FAMILY HOME LLC,JONES,PRISCELLA,WHITE,PRISCELLA,5801 WASHINGTON AVE SUITE  205,MT PLEASANT ,WI,53406,2624172796,AFH,,4,4500,10000,,8-Jun-15,,3,3,,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-60,13672,ABOVE AND BEYOND ADULT FAMILY HOME,5404 WRIGHT AVE               ,RACINE              ,WI,53406,2624562250,RACINE              ,WHITE,PRISCELLA,ABOVE AND BEYOND ADULT FAMILY HOME LLC                      ,JONES,PRISCELLA,WHITE,PRISCELLA,5734 RANDAL LANE,RACINE              ,WI,53402,2624172796,AFH,B,4,3600,4000,,5-Apr-11,,,,,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-61,14513,ABOVE AND BEYOND ELDERLYCARE,N8653 COUNTY RD J             ,BOYCEVILLE          ,WI,54725,7156432251,DUNN                ,BODA,DARCY,,BODA,DARCY,BODA,DARCY,N8653 COUNTY RD J             ,BOYCEVILLE          ,WI,54725,7155054423,AFH,B,4,3500,6200,,27-Feb-13,,,,3,,,3,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-62,15280,ABSOLUTE CARE PROVIDERS LLC,4633 N 75TH STREET,MILWAUKEE,WI,53218,4144053030,MILWAUKEE           ,JOHNSON,SHEILA,"ABSOLUTE CARE PROVIDERS, LLC",JOHNSON,SHEILA,JOHNSON,SHEILA,4334 N 61ST STREET,MILWAUKEE,WI,53216,4144053030,AFH,B,4,3500,5000,,15-Jan-15,,3,,,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-63,15307,ABUNDANCE OF LIFE INC MEQUON TERRACE,6935 PIONEER RD,MEQUON,WI,53097,2623756488,OZAUKEE             ,REYES,CAROLMUNICA,ABUNDANCE OF LIFE INC,REYES,CAROLMUNICA,REYES,CAROLMUNICA,PO BOX 101009,MILWAUKEE,WI,53210,2622853533,AFH,B,4,4000,12000,,30-Oct-14,,3,3,3,,3,3,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-64,15381,ABUNDANT LIVING CARE ADULT FAMILY HOME LLC,2721 N 18TH STREET,MILWAUKEE,WI,53206,4144039947,MILWAUKEE           ,BOHANON,KIONDRA,"ABUNDANT LIVING CARE ADULT FAMILY HOME, LLC",BOHANON,KIONDRA,BOHANON,KIONDRA,PO BOX 18075,MILWAUKEE,WI,53218,4144039947,AFH,B,3,3100,3600,,27-Jan-15,,,,3,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-65,16067,ABUNDANT LOVE FAMILY HOME,3125 S 53RD ST,MILWAUKEE,WI,53219,4144593269,MILWAUKEE           ,LEE,ALICE,,LOPEZ DEVEREAUX,STACY,LOPEZ DEVEREAUX,STACY,3834 S CENTENNIAL CIRCLE,MILWAUKEE,WI,53221,4144165372,AFH,B,4,4500,5000,,17-May-16,,,3,,,3,3,3,3,,3,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-66,16421,ACTIVE LIVING LLC,20872 CO HWY Z  ,CORNELL,WI,54732,7152717282,CHIPPEWA            ,COTE POTACZEK,TONJA HEIDI,ACTIVE LIVING LLC,COTE POTACZEK,TONJA HEIDI,COTE POTACZEK,TONJA HEIDI,PO BOX 871,CORNELL,WI,54732,7158286695,AMBULATORY,M,3,9000,30000,,1-Jan-17,,,,,,3,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-67,14530,ADAMS COMFORT LIVING,211 E JUNE ST                 ,ADAMS               ,WI,53910,6083394831,ADAMS               ,BAUMLER,JESSICA,,BAUMLER,JESSICA,BAUMLER,JESSICA,PO BOX 220                    ,ADAMS               ,WI,53910,5634191509,AFH,B,4,1500,6000,,29-Jan-13,,,,,,3,,3,,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-68,16431,ADAPTING NEEDS AFH LLC,4556 W KILEY AVE,MILWAUKEE,WI,53223,4143937274,MILWAUKEE           ,DJIGUIBA FRIER,PARICE KENYETTA,ADAPTING NEEDS AFH LLC,DJIGUIBA FRIER,PARICE KENYETTA,DJIGUIBA FRIER,PARICE KENYETTA,PO BOX 91397,MILWAUKEE,WI,53209,2627443207,NONAMBULATORY,B,4,4500,30000,,10-Feb-17,,3,3,,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-69,15432,ADDISONS HOUSE ADULT FAMILY HOME,2753 N 60TH STREET,MILWAUKEE,WI,53210,4149757853,MILWAUKEE           ,TAYLOR,KENDRIA,K &O HEALTHCARE SERVICES LLC,TAYLOR,O DEAN,TAYLOR,KENDRIA,PO BOX 090801,MILWAUKEE,WI,53209,2625017643,AFH,B,4,6954,7000,,28-Sep-15,,3,,,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-70,13525,ADVANCED FAMILY HOME,1717 SOUTHERN RIDGE TRL       ,MADISON             ,WI,53719,6087293006,DANE                ,CHEN,FENGLING,FENGLING CHEN                                               ,CHEN,FENGLING,CHEN,FENGLING,1717 SOUTHERN RIDGE TRL       ,MADISON             ,WI,53719,6087293006,AFH,B,4,2500,3500,,10-Dec-10,,3,3,3,,3,3,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-71,15761,AEGIS ADULT FAMILY HOME LLC,3408 S 1ST STREET ,MILWAUKEE ,WI,53207,4148034799,MILWAUKEE           ,COOPER,MICAH,MICAH A COOPER ,COOPER,MICAH,COOPER,MICAH,3408 S 1ST STREET ,MILWAUKEE,WI,53207,4148034799,AMBULATORY,B,4,2200,4200,,26-Oct-16,,,,,,,,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-72,13011,AFH-245,245 THOMAS DR                 ,PORT WASHINGTON     ,WI,53074,2622686811,OZAUKEE             ,HACKETT,JOHN,BALANCE INC                                                 ,WHITEHEAD,WAYNE,WOOD,NICHOLAS,1350 14TH AVE SGTE 205,GRAFTON             ,WI,53024,2622686811,AFH,B,4,5243,7908,,24-Feb-10,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-73,13987,AGAPE 12,577/579 E SCOTT ST            ,FOND DU LAC         ,WI,54935,9209220336,FOND DU LAC         ,REINERT,STEPHANIE,AGAPE OF APPLETON INC                                       ,WITT,DAN,WITT,DAN,7 TRI-PARK WAY                ,APPLETON            ,WI,54914,9207349871,AFH,B,4,6027,6027,,7-Feb-12,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-74,13962,AGAPE 5,1326/1328 W PERSHING          ,APPLETON            ,WI,54914,9207394688,OUTAGAMIE           ,HOFACKER,HEATHER,AGAPE OF APPLETON INC                                       ,WITT,DAN,WITT,DAN,7 TRI-PARK WAY                ,APPLETON            ,WI,54914,9207349871,AFH,B,4,8042,8042,,15-Dec-11,,,,3,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-75,10112,AGAPE ADULT FAMILY HOME,E5534 - 700TH AVE             ,MENOMONIE           ,WI,54751,7152331784,DUNN                ,WEIMER,THOMAS,,WEIMER,THOMAS,WEIMER,THOMAS,E5534 - 700TH AVE             ,MENOMONIE           ,WI,54751,7155630297,AFH,B,4,4410,7604,,11-Apr-03,,,,3,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-76,11935,AGAPE SUPPORTIVE LIVING SVC,4104 N 63RD STREET            ,MILWAUKEE           ,WI,532168675,4144669798,MILWAUKEE           ,HARRIS,KATIE M,AGAPE SUPPORTIVE LIVING SERVICES LLC                        ,HARRIS,KATIE,HARRIS,KATIE M,P O BOX 100594                ,MILWAUKEE           ,WI,53210,4142139095,AFH,B,4,2420,3009,,4-May-07,,,,,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-77,12614,AGAPE SUPPORTIVE LIVING SVC,6228 W FIEBRANTZ AVE          ,MILWAUKEE           ,WI,53216,4147637066,MILWAUKEE           ,HARRIS,KATIE M,AGAPE SUPPORTIVE LIVING SERVICES LLC                        ,HARRIS,KATIE M,HARRIS,KATIE M,PO BOX 100594                 ,MILWAUKEE           ,WI,53210,4142139095,AFH,B,3,2500,3300,,1-May-09,,,,,,3,3,3,3,,3,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-78,14305,AJS LIVING HOME,11821 W FLORIST AVE           ,MILWAUKEE           ,WI,53225,4143580997,MILWAUKEE           ,JUETT,APRIL,,JUETT,APRIL,JUETT,APRIL,P O  BOX 16177                ,MILWAUKEE           ,WI,53216,4144063294,AFH,B,4,3500,5100,,4-Mar-13,,3,3,,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-79,11510,ALDER HOME                                        ,8212 61ST ST                  ,KENOSHA             ,WI,53142,2629094344,KENOSHA             ,CRABTREE,JEFFREY,CRABTREE RESIDENTIAL LIVING INC                             ,CRABTREE,JEFFREY,CRABTREE,JEFFREY,PO BOX 580393                 ,PLEASANT PRAIRIE    ,WI,53158,2629094344,AFH,M,4,4653,6387,,5-Jul-06,,,,,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-80,15728,ALEPH SOUTHERN HOPE HOMES LLC,3511 59TH ST,KENOSHA,WI,53144,2629602642,KENOSHA             ,JONES,NORRIS,SOUTHERN HOPE HOMES LLC,JONES,NORRIS L,JONES,NORRIS,PO BOX 855,KENOSHA,WI,531410855,2629602642,AFH,B,4,4000,6000,,28-Aug-15,,3,,,,3,3,3,3,,3,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-81,15448,ALICE & LOUISES ADULT FAMILY HOME,814 E 6TH ST,MARSHFIELD,WI,54449,7158972666,WOOD                ,BRODHAGEN BUNDICK,ALICEN,ALICE & LOUISES ADULT FAMILY HOME LLC,BRODHAGEN BUNDICK,ALICEN,BRODHAGEN BUNDICK,ALICEN,8128 ST HWY 80,MARSHFIELD,WI,54449,7158972666,AFH,B,4,2595,3595,,2-Mar-15,,,,3,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-82,16435,ALL FOR ONE LLC,3930 W GREENTREE RD,MILWAUKEE,WI,53209,2627441106,MILWAUKEE           ,GRAVES PAYNE,TERRAIL LAKEVIA,ALL FOR ONE LLC,PAYNE GRAVES,LAKEVIAN TERRAI,PAYNE,LAKEVIAN,3930 W GREENTREE RD,MILWAUKEE,WI,53209,2627441106,AMBULATORY,B,4,4500,8000,,15-Mar-17,,,3,,,3,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-83,15079,ALL FOR YOU ADULT FAMILY HOME,5672 N 60TH STREET            ,MILWAUKEE           ,WI,53218,4146279049,MILWAUKEE           ,SPEARS,TAMEKA L,"T & J, LLC                                                  ",SPEARS,TAMEKA L,SPEARS,TAMEKA L,5740 N. 70TH STREET           ,MILWAUKEE           ,WI,53218,4146279049,AFH,B,4,2185,4925,,21-May-14,,,3,3,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-84,15282,ALLIANCE ADULT FAMILY HOME LLC,6441 N 71ST STREET,MILWAUKEE,WI,53225,4144469613,MILWAUKEE           ,STACKHOUSE,ELON,"ALLIANCE ADULT FAMILY HOME, LLC",STACKHOUSE,ELON,STACKHOUSE,ELON,6441 N 71ST STREET,MILWAUKEE,WI,53225,4144469613,AFH,B,3,6000,7000,,24-Feb-15,,3,,,,3,,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-85,16330,ALLIANCE ADULT HOME CARE,6331 ALISON LANE,MADISON,WI,53711,6086225672,DANE                ,OMAR,JAMAL,,OMAR,JAMAL,OMAR,JAMAL,6331 ALISON LANE,MADISON,WI,53711,6086225672,AMBULATORY,B,3,3000,5000,,9-Dec-16,,,,,,,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-86,15661,ALLIED CHATEAU CARE 1,527 N 34th St,MILWAUKEE,WI,53208,4146788909,MILWAUKEE           ,TAYLOR,EBONY,ALLIED CHATEAU LLC,PERRY,AMONDO,PERRY,AMONDO,6705 N 108th St,MILWAUKEE,WI,53224,4147797761,AFH,B,4,8760,11550,,2-Sep-15,,3,3,,,3,,3,3,3,3,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-87,9103,ALLISON PARK GROUP HOME,1960 ALLISON PARK DR          ,RICHLAND CENTER     ,WI,53581,6086473298,RICHLAND            ,VONBEHREN,KENDA,                                            ,VONBEHREN,KENDA,VONBEHREN,KENDA,1960 ALLISON PARK DR          ,RICHLAND CENTER     ,WI,53581,6086473298,AFH,B,4,2850,9000,,14-Sep-00,,,,,,3,,3,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-88,16469,ALLYSONS ADULT HOME II,3600 10TH AVE,RACINE,WI,53403,,RACINE              ,BOUIE,ALLYSON,ALLYSONSADULT FAMILY HOME LLC,BOUIE,ALLYSON,BOUIE,ALLYSON,3669 ERIE ST,RACINE,WI,53402,2626729735,AMBULATORY,F,3,4711.17,8617.07,,6-Apr-17,,3,,,,3,3,3,3,,3,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-89,16380,ALOHA COMMUNITY PLATTEVILLE,7692 BUNKER RIDGE RD,PLATTEVILLE,WI,53818,6083487137,GRANT               ,DAVIDSON,GIGI,ALOHA COMMUNITY PLATTEVILLE LLC,DAVIDSON,GIGI,DAIVIDSON,GIGI,1516 AVON WAY,HONOLULU,HI,96822,8085238191,AMBULATORY,B,4,4000,5000,,15-Jun-17,,,,,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-90,15002,ALPHA ADULT FAMILY HOME                           ,314 W SUNSET AVE              ,APPLETON            ,WI,54911,9203585026,OUTAGAMIE           ,BELLO,WAHEED,ALPHA HEALTH CARE SERVICES LLC                              ,,,AWOSANYA,OLAYEMI,314 W SUNSET AVE              ,APPLETON            ,WI,54911,4148172460,AFH,B,4,6000,17400,,7-May-14,,3,3,,,3,3,,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-91,390119,ALPHA HOMES OF WISCONSIN I                        ,1683 PERRY AVE                ,RACINE              ,WI,53405,2626337484,RACINE              ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,M,4,2850,5000,,1-Feb-89,,3,,3,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-92,8611,ALPHA HOMES OF WISCONSIN II                       ,4212 DURAND AVE               ,RACINE              ,WI,53406,2625548856,RACINE              ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,DAVID & VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,B,4,3400,3400,,1-May-87,,3,,3,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-93,390120,ALPHA HOMES OF WISCONSIN III                      ,1727 STODDARD CIRCLE          ,RACINE              ,WI,53406,2628865139,RACINE              ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,DAVID & VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE  SUITE D  ,RACINE              ,WI,53406,2628863328,AFH,M,4,3150,3150,,1-Nov-88,,,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-94,390121,ALPHA HOMES OF WISCONSIN IV                       ,1427 OHIO ST                  ,RACINE              ,WI,53405,2626336845,RACINE              ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,DAVID & VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,M,4,3420,3420,,1-Nov-87,,3,,3,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-95,390122,ALPHA HOMES OF WISCONSIN IX                       ,5603 49TH AVE                 ,KENOSHA             ,WI,53144,2626576599,KENOSHA             ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,DAVID & VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE STE D     ,RACINE              ,WI,53406,2628863328,AFH,B,4,5010,5010,,1-Jul-96,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-96,8612,ALPHA HOMES OF WISCONSIN V                        ,5238 ADMIRALTY DR             ,RACINE              ,WI,53405,2625546035,RACINE              ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,B,4,2850,5000,,1-Dec-87,,3,,3,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-97,8614,ALPHA HOMES OF WISCONSIN VI                       ,701 CARLTON DR                ,RACINE              ,WI,53404,2626395449,RACINE              ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,DAVID & VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,B,4,4740,4740,,1-Nov-98,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-98,390123,ALPHA HOMES OF WISCONSIN VII                      ,5405 ERIE ST                  ,RACINE              ,WI,53402,2626394010,RACINE              ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,DAVID & VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,B,4,4860,4860,,4-Sep-90,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-99,390124,ALPHA HOMES OF WISCONSIN VIII                     ,101 11TH AVE                  ,SOMERS              ,WI,53171,2625535373,KENOSHA             ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,B,4,5010,5010,,13-Jun-93,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-100,390125,ALPHA HOMES OF WISCONSIN X                        ,1822  12TH PL                 ,KENOSHA             ,WI,53140,2625528167,KENOSHA             ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,DAVID & VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,B,4,5010,5010,,1-Sep-95,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-101,390126,ALPHA HOMES OF WISCONSIN XI,2922 22ND ST                  ,KENOSHA             ,WI,53144,2625531347,KENOSHA             ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,DAVID & VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,B,4,5010,5010,,1-Nov-95,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-102,390127,ALPHA HOMES OF WISCONSIN XII                      ,8114 60TH AVE                 ,KENOSHA             ,WI,53140,2629421738,KENOSHA             ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,B,4,2820,2820,,1-Jun-96,,3,,3,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-103,390170,ALPHA HOMES OF WISCONSIN XIII                     ,1481  39TH AVE                ,KENOSHA             ,WI,53140,2625520168,KENOSHA             ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,B,4,4200,4200,,17-Nov-97,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-104,390210,ALPHA HOMES OF WISCONSIN XIV,3506 85TH PL                  ,KENOSHA             ,WI,53142,2626971598,KENOSHA             ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,DAVID & VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,B,4,5010,5010,,14-Oct-98,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-105,12193,ALPHA HOMES OF WISCONSIN XIX,8917 CITADEL TERRACE          ,STURTEVANT          ,WI,53177,2628863328,RACINE              ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,DAVID& VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,B,4,5910,7710,,20-Nov-08,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-106,9193,ALPHA HOMES OF WISCONSIN XV                       ,2125 PARKWAY DR               ,CALEDONIA           ,WI,53108,2626817868,RACINE              ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,DAVID & VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,B,4,5010,5010,,15-Jun-01,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-107,10519,ALPHA HOMES OF WISCONSIN XVI,3820 29TH ST                  ,KENOSHA             ,WI,53144,2625510495,RACINE              ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,DAVID & VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,B,4,5510,5510,,3-Feb-05,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-108,10747,ALPHA HOMES OF WISCONSIN XVII                     ,3657 MERLIN CT                ,STURTEVANT          ,WI,53177,2628863328,RACINE              ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,DAVID & VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,B,4,5700,5700,,26-May-05,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-109,11654,ALPHA HOMES OF WISCONSIN XVIII                    ,2126 SUTTON DR                ,RACINE              ,WI,53406,2628861766,RACINE              ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,VALERIE,DUFFECK,DAVID,6216 WASHINGTON AVE SUITE D   ,RACINE              ,WI,53406,2628863328,AFH,B,4,3750,3750,,30-Oct-06,,3,,3,,,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-110,12314,ALPHA HOMES OF WISCONSIN XX                       ,6435 KINZIE AVE               ,RACINE              ,WI,53406,2628863328,RACINE              ,DUFFECK,DAVID,ALPHA HOMES OF WISCONSIN INC                                ,DUFFECK,DAVID J,DUFFECK,DAVID J,6216 WASHINGTON AVE           ,RACINE              ,WI,53406,2628863328,AFH,B,4,5910,7710,,20-Aug-08,,3,,3,,3,,,3,,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-111,16208,ALTHEA HOUSE,2404 MONIQUE,MARSHFIELD,WI,54449,7152076038,WOOD                ,HEISTAD JOHNSON,JEFFERY,RIPPLE BEHAVIOR SOLUTIONS LLC ,HEISTAD JOHNSON,JEFFERY,HEISTAD JOHNSON,JEFFERY,842 CHELSEA DR,ELKHORN,WI,53121,2627491577,AMBULATORY,B,3,10668,10668,,17-Jan-17,,3,,,,,3,3,3,,,3,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-112,14771,ALTRUISTIC ASSISTANT LIVING CENTRE,2976 N 58TH STREET            ,MILWAUKEE           ,WI,53210,4142334209,MILWAUKEE           ,HARRIS,DELRAY,,HARRIS,DELRAY,HARRIS,DELRAY,2976 N 58TH STREET,MILWAUKEE           ,WI,53210,4144674528,AFH,B,4,4800,10800,,21-Jan-14,,,,,,3,3,3,3,3,,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-113,16201,ALWAYS HOME FOR YOU LLC,W4715 POTTER ROAD ,ELKHORN,WI,53121,2627232182,WALWORTH            ,DANCKER,CARIE,ALWAYS HOME FOR YOU LLC,BUCKETT VANWORMER,JODI,BUCKETT VANWORMER,JODI,W3928 POTTER ROAD ,ELKHORN,WI,53121,2627231936,NONAMBULATORY,B,4,3800,20000,,23-Aug-16,,,,3,,3,,3,3,3,3,,Adult Family Home
USA-WI-48-Facilities-48-AdultFamilyHome-114,390128,AMANDA LINDNER ADULT FAMILY CARE HOME,W5069 FARM VILLAGE LN         ,ELKHORN             ,WI,53121,2627425465,WALWORTH            ,LINDNER,AMANDA,                                      ,LINDNER,AMANDA,LINDNER,AMANDA,W5069 FARM VILLAGE LN         ,ELKHORN             ,WI,53121,2627425465,AFH,M,4,1800,3000,,22-Dec-97,,,,3,,,,3,3,,,,Adult Family Home
