row_id,Facility ID,Facility Name,Street,City,State,Zip,Phone,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,MailingStreet,MailingCity,MailingState,MailingZip,LicenseePhone,Class,Gender,Capacity,LowRate,HighRate,DateProbationaryIssued,DateRegularIssued,Region,PUBLIC FUNDING,EMOTIONALLY DISTURBED/MENTAL ILLNESS,<>,facility_type
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-229,14687,PARADISE ESTATES LLC,625 4TH ST                    ,KEWAUNEE            ,WI,54216,9203880201,KEWAUNEE            ,PARAL,MIKE,PARADISE ESTATES LLC                                        ,PARAL,MIKE,PARAL,KATHY,625 4TH ST                    ,KEWAUNEE            ,WI,54216,9203880201,CERTIFIED                     ,B,20,805,905,,15-Jul-13,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-230,12432,PARK PLACE APARTMENTS,210 LOCKWOOD ST               ,WOODVILLE           ,WI,54028,7156982451,ST CROIX            ,WALTHALL,MELISSA,PARK VIEW HOME INC                                          ,,,WALTHALL,MELISSA,P O BOX 265                   ,WOODVILLE           ,WI,54028,7156982451,REGISTERED                    ,F,18,975,1150,,13-Jun-08,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-231,12429,PARK PLACE APARTMENTS NORTH,220 LOCKWOOD ST               ,WOODVILLE           ,WI,54028,7156982451,ST CROIX            ,WALTHALL,MELISSA,PARK VIEW HOME INC                                          ,,,WALTHALL,MELISSA,P O BOX 265                   ,WOODVILLE           ,WI,54028,7156982451,CERTIFIED                     ,B,9,1023,1344,,4-Aug-08,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-232,15200,PARK VISTA RETIREMENT LIVING WAUPACA,950 COUNTY RD QQ,WAUPACA,WI,54981,7152561390,WAUPACA             ,ROBINSON,KELLEY,PARK VISTA SENIOR HOUSING MANAGEMENT LLC,LONERGAN,JULIE,ROBINSON,KELLEY,132 6TH AVENUE SOUTH,CLINTON,IA,52732,2159135334,CERTIFIED                     ,B,88,1628,2835,,10-Sep-14,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-233,14659,PARKSIDE ASSISTED LIVING,6902 PARKSIDE CIRCLE          ,DEFOREST            ,WI,53532,6088527573,DANE                ,GILES,JULIA,"SL DEFOREST, LLC                                            ",LEVY,STEPHEN,GILES,JULIA,6902 PARKSIDE CIRCLE          ,DEFOREST            ,WI,53532,3126734333,CERTIFIED                     ,B,40,3775,4400,,10-Jul-13,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-234,12712,PARKVIEW GARDENS                                  ,5321 DOUGLAS AVE              ,RACINE              ,WI,53402,2628984000,RACINE              ,ENDSLEY,COLLEEN,FRESH COAST PARTNERS LLC                                    ,,,ENDSLEY,COLLEEN,14585 W FIELDPOINTE DR        ,NEW BERLIN          ,WI,53151,2627822770,CERTIFIED                     ,B,35,548,2300,,1-Mar-09,SOUTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-235,12637,PATRIOT PLACE RCAC,609 BROADWAY                  ,BERLIN              ,WI,54923,9203613008,GREEN LAKE          ,RICHARDSON,LISA,HEARTLAND-PRESTON INC                                       ,,,GROTHE,DONALD,609 BROADWAY,BERLIN,WI,54923,9203613008,CERTIFIED                     ,B,57,2500,4100,,2-Jan-09,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-236,10344,PINE CREST VILLAGE LLC                            ,1241 N 18TH AVE               ,STURGEON BAY        ,WI,54235,9207461280,DOOR                ,PAPKE,AMBER,PAPKE                                                       ,PAPKE,ROBERT & LOUANN,PAPKE,AMBER,1241 N 18TH AVE               ,STURGEON BAY        ,WI,54235,9207461280,CERTIFIED                     ,B,43,3460,5965,,10-Dec-99,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-237,13458,PINE MEADOW                                       ,525 FLIGHT RD                 ,ANTIGO              ,WI,54409,7156272613,LANGLADE            ,RENFRO,JENNY,LANGLADE HOSPITAL                                           ,,,RENFRO,JENNY,519 FLIGHT RD                 ,ANTIGO              ,WI,54409,7156232331,REGISTERED                    ,B,40,916,1184,,23-Jul-10,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-238,11906,PINE VIEW TERRACE,404 COUNTY RD R               ,BLACK RIVER FALLS   ,WI,54615,7152847077,JACKSON             ,TRAUTSCH,WENDY,JACKSON PINE VIEW HEALTHCARE LLC                            ,,,TRAUTSCH,WENDY,404 COUNTY RD R               ,BLACK RIVER FALLS   ,WI,54615,9206994555,CERTIFIED                     ,B,36,1378,3536,,29-Mar-07,WESTERN REGION           ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-239,10263,PLEASANT VALLEY SENIORS,W466 CTY RD K,STODDARD            ,WI,54658,6087876384,VERNON              ,OSTHOFF,TENNILLE L,PLEASANT VALLEY SENIORS LLC                                 ,BISSIN,PAUL,OSTHOFF,TENNILLE,W466 CTY RD K,STODDARD            ,WI,54658,7148423185,CERTIFIED                     ,B,13,1699.08,2321.1,,10-Apr-01,WESTERN REGION           ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-240,15584,POLONAISE (THE),1500 WEST SONATA DRIVE,MILWAUKEE,WI,53221,4142813400,MILWAUKEE           ,Ziegelbauer,Ashley,CAPRI COMMUNITIES LLC,TARANTINO,JAMES,CHOBAN,GLEN,20875 Crossroads Cir Suite 400,WAUKESHA,WI,53186,2627981224,CERTIFIED                     ,,75,1600,1900,,22-Jun-15,SOUTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-241,13662,PORTAGE RCAC,215 NORTHRIDGE DR             ,PORTAGE             ,WI,53901,6087450331,COLUMBIA            ,KOEPPEL,DAWN,KSMS OUR HOUSE LLC                                          ,KINGEN,DAVID,NARDIN,LORI,4350 156TH ST,CHIPPEWA FALLS,WI,54729,3172808455,CERTIFIED                     ,B,32,2700,3700,,15-Apr-11,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-242,14970,PRAIRIE CROSSING - A PINE HAVEN COMMUNITY,1280 PINE HAVEN LN            ,SHEBOYGAN FALLS     ,WI,53085,9205505602,SHEBOYGAN           ,RAV,MIRAYRA,PINE HAVEN CHRISTIAN HOME INC                               ,,,RAV,MIRAYRA,531 GIDDINGS AVE              ,SHEBOYGAN FALLS     ,WI,53085,9204672401,CERTIFIED                     ,B,40,3020,4405,,4-Mar-14,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-243,11629,PRAIRIE HOME                                      ,620 MALIN COURT               ,HOLMEN              ,WI,54636,6085264850,LACROSSE            ,SEPICH,KAREN,BETHANY ST JOSEPH CORP                                      ,,,DIRECTOR,PRAIRIE HOME,1126 MAIN ST                  ,ONALASKA            ,WI,54650,6087885700,CERTIFIED                     ,B,30,1775,2070,,1-Oct-06,WESTERN REGION           ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-244,14485,PRAIRIE PLACE RCAC,749 E OSHKOSH ST              ,RIPON               ,WI,54971,9207488900,FOND DU LAC         ,GROTHE,JEREMIAH,PRAIRIE ASSISTED LIVING INC                                 ,GROTHE,JEREMIAH,GROTHE,JEREMIAH,749 E OSHKOSH ST              ,RIPON               ,WI,54971,9207488900,CERTIFIED                     ,B,42,2450,4000,,23-Jan-13,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-245,10669,PRAIRIE RIDGE ASSISTED LIVING,819 WILCOX ST                 ,WAUPUN              ,WI,53963,9203249810,DODGE               ,EISENGA,MICHAEL,ADVANTAGE MANAGEMENT WAUPUN LLC,EISENGA,MICHAEL,EISENGA,MICHAEL,N4365 STATE HWY 73            ,COLUMBUS            ,WI,53925,9203506001,CERTIFIED                     ,B,27,2650,3250,,1-Aug-04,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-246,14633,PRESTON PLACE RCAC,401 PRESTON LN                ,REDGRANITE          ,WI,54970,9205660790,WAUSHARA            ,WILSON,DAWN,PRESTON PLACE INC                                           ,,,WILSON,DAWN,401 PRESTON LN                ,REDGRANITE          ,WI,54970,9205660790,CERTIFIED                     ,B,40,2000,3350,,10-Jun-13,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-247,15195,PRIMROSE OF MT PLEASANT,1775 N NEWMAN ROAD,MT PLEASANT,WI,53406,2628863333,RACINE              ,MINORIK,TRACIE,RACINE RETIREMENT LLC,MCNEARY,MARK,MCNEARY,MARK,"815 N 2ND STREET, PO BOX 1359",ABERDEEN,SD,574021359,6052263300,REGISTERED                    ,B,76,548,3795,,5-Feb-15,SOUTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-248,15687,PRIMROSE RETIREMENT COMMUNITY OF WAUSAU,2100 TOWNLINE ROAD,WAUSAU,WI,54403,7158421818,MARATHON            ,VECELLIO,ZOEY,"TSMM MANAGEMENT, LLC",THARES,JAMES,MCNEARY,MARK,PO BOX 1359,ABERDEEN,SD,574021359,6052663000,REGISTERED                    ,,68,2905,3505,,1-Jul-15,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-249,10354,PRO HEALTH CARE REGENCY SENIOR COM NEW BERLIN,13750 W NATIONAL AVE          ,NEW BERLIN          ,WI,53151,2627891699,WAUKESHA            ,GUSTAFSON,ERIC,PRO HEALTH CARE INC                                         ,BLASK,DAN,GUSTAFSON,ERIC,13750 W NATIONAL AVE          ,NEW BERLIN          ,WI,53151,2625442249,CERTIFIED                     ,B,128,3465,5140,,30-Sep-98,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-250,10349,PRO HEALTH CARE REGENCY SENIOR COMM MUSKEGO,W181 S8540 LODGE BLVD         ,MUSKEGO             ,WI,53150,2626790888,WAUKESHA            ,EVANS,NANCY,PRO HEALTH CARE REGENCY SENIOR COMMUNITIES         ,BERTACCHINI,DEBRA,EVANS,NANCY,W181 S8540 LODGE BLVD         ,MUSKEGO             ,WI,53150,2627891699,CERTIFIED                     ,B,96,3725,5315,,1-Feb-03,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-251,10309,PRO HEALTH CARE REGENCY SENIOR COMMUNITIES,777 N BROOKFIELD RD           ,BROOKFIELD          ,WI,53045,2627800321,WAUKESHA            ,PEGELOW,KATHY,PRO HEALTH CARE INC                                         ,BERTACCHINI,DEBRA,PEGELOW,KATHY,777 N BROOKFIELD RD           ,BROOKFIELD          ,WI,53045,2625442249,CERTIFIED                     ,B,94,2730,5160,,1-Jul-03,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-252,15618,RACINE COMMONS ASSISTED LIVING RCAC,8500 CORPORATE DR,RACINE,WI,53406,2628330810,RACINE              ,CAUDILL,ALEXANDER,RACINE SENIOR LIVING INC,GURRIERI,JOHN,EDWARDS,TANGINA,"1600 W BROADWAY RD, STE 100",TEMPE,AZ,85282,2628330810,REGISTERED                    ,B,36,4047,4300,,1-Aug-15,SOUTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-253,10347,REBEKAH HAVEN                                     ,826 GRIGNON ST                ,GREEN BAY           ,WI,54301,9204354810,BROWN               ,STOCK,SHERRI,ODD FELLOW REBEKAH HOME ASSOCIATION                         ,,,EVERETT,CHARLENE,1207 S JACKSON ST             ,GREEN BAY           ,WI,54301,9204376523,CERTIFIED                     ,B,20,3268,4918,,1-Feb-98,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-254,14783,RED CEDAR CANYON ASSISTED LIVING LLC,3001 HANLEY ROAD              ,HUDSON              ,WI,54016,7153817333,ST CROIX            ,AMMONS,NED,RED CEDAR CANYON ASSISTED LIVING LLC                        ,,,AMMONS,NED,3001 HANLEY ROAD              ,HUDSON              ,WI,54016,7153817333,CERTIFIED                     ,B,53,2910,3585,,1-Apr-14,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-255,16702,REENA SENIOR LIVING,737 REENA AVE,FORT ATKINSON,WI,53538,9205421521,JEFFERSON           ,BARR,ALLAN,ICONICARE OF FORT ATKINSON LLC,PIENTKA,THOMAS,BARR,ALLAN,901 DEMING WAY,MADISON,WI,53717,6086643500,CERTIFIED                     ,B,60,1630,2720,,22-May-17,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-256,13051,RENAISSANCE (THE)                                 ,1500 PEPPER AVE               ,WISCONSIN RAPIDS    ,WI,54494,7154246500,WOOD                ,WEINZINGER,LINDA,RENNES ASSISTED LIVING CORP                                 ,,,WEINZINGER,LINDA,1500 PEPPER AVE               ,WISCONSIN RAPIDS    ,WI,54494,7155822200,CERTIFIED                     ,B,79,2650,3825,,27-Oct-09,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-257,13364,RENAISSANCE APPLETON                              ,301 E FLORIDA AVE             ,APPLETON            ,WI,54911,9203801100,OUTAGAMIE           ,RIESTERER,NICOLE,RENNES ASSISTED LIVING CORP                                 ,,,RIESTERER,NICOLE,301 E FLORIDA AVE             ,APPLETON            ,WI,54911,7155822200,CERTIFIED                     ,B,74,2825,5075,,21-Jun-10,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-258,14532,RENAISSANCE DE PERE,250 SOUTH 9TH ST              ,DE PERE             ,WI,54115,9209835100,BROWN               ,MILLER,MICHAEL,RENNES ASSISTED LIVING INC                                  ,,,MILLER,MICHAEL,250 SOUTH 9TH ST              ,DE PERE             ,WI,54115,7155822200,CERTIFIED                     ,B,71,2725,3950,,14-May-13,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-259,14498,RENAISSANCE MARINETTE,2909 SHORE DR                 ,MARINETTE           ,WI,54143,7157352100,MARINETTE           ,NAST,DEANNA,RENNES ASSISTED LIVING INC                                  ,RENNES,TIMOTHY,NAST,DEANNA,2909 SHORE DR                 ,MARINETTE           ,WI,54143,7155822200,CERTIFIED                     ,B,55,2725,3800,,20-Mar-13,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-260,13025,RENAISSANCE WESTON,4602 BARBICAN AVENUE,WESTON              ,WI,54476,7153555858,MARATHON            ,PAIGE,TAMMY,RENNES ASSISTED LIVING                                      ,,,PAIGE,TAMMY,4602 BARBICAN AVENUE          ,WESTON              ,WI,54476,7155822200,CERTIFIED                     ,B,80,2700,4200,,3-Nov-09,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-261,12866,RESIDENCE AT BLUFF HAVEN,720 S FREMONT ST              ,PRAIRIE DU CHIEN    ,WI,53821,6083263200,CRAWFORD            ,ERDENBERGER,ALESHA,COMMUNITY HEALTH SERVICES CORPORATION                       ,ERDENBERGER,ALESHA,ERDENBERGER,ALESHA,720 S FREMONT ST              ,PRAIRIE DU CHIEN    ,WI,53821,6083263200,CERTIFIED                     ,B,24,2223,4009,,3-Aug-09,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-262,15597,RETIREMENT COMMUNITY OF NEKOOSA,145 NORTH CEDAR ST,NEKOOSA,WI,54457,7158865353,WOOD                ,MAURER,JESSICA,FMG NORTH CEDAR STREET WISCONSIN LLC ,KEATING,DAVID,MAURER,JESSICA,145 NORTH CEDAR ST,NEKOOSA,WI,54457,7158865353,CERTIFIED                     ,B,56,1153,6111,,1-Jul-15,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-263,13386,RICHLAND CENTER RCAC,250 N ORANGE ST               ,RICHLAND CENTER     ,WI,53581,6086474500,RICHLAND            ,STOUFFER,SUMMER,KSMS OUR HOUSE LLC                                          ,KINGEN,DAVID,NARDIN,LORI,4350 156th ST,CHIPPEWA FALLS,WI,54729,3172808455,CERTIFIED                     ,B,20,2950,3400,,30-Sep-10,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-264,10357,RIDGESTONE COURT RCAC LLC                         ,1025 S SECOND ST              ,DELAVAN             ,WI,53115,2627282960,WALWORTH            ,KIESEL,CHRISTINA,RIDGESTONE COURT RCAC LLC                                   ,,,KIESEL,CHRISTINA,1025 S SECOND ST              ,DELAVAN             ,WI,53115,2627282960,CERTIFIED                     ,B,37,3400,4100,,11-Jul-03,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-265,11665,RIDGESTONE TERRACE LLC                            ,291 W EVERGREEN PKWY          ,ELKHORN             ,WI,53121,2627432960,WALWORTH            ,KIESEL,CHRISTINA,RIDGESTONE TERRACE LLC                                      ,BOLTZ,DONALD J,KIESEL,CHRISTINA,291 W EVERGREEN PKWY          ,ELKHORN             ,WI,53121,2627282960,CERTIFIED                     ,B,41,3350,4000,,1-Jun-07,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-266,11110,RIDGEVIEW PLACE,2350 NORTH DEWEY AVE          ,REEDSBURG           ,WI,53959,6085246577,SAUK                ,SHEAR,RYAN,REEDSBURG AREA SENIOR CENTER INC                            ,VAN MEETEREN,ROBERT,REISDORPH,BRENDA,2350 N DEWEY AVE              ,REEDSBURG           ,WI,53959,6085246487,REGISTERED                    ,B,24,2900,3200,,1-Aug-05,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-267,13914,RIVER VIEW PLATINUM LLC,1301 E MAIN ST                ,WATERTOWN           ,WI,53094,9205670100,JEFFERSON           ,SCHROEDER,SHERYL,RIVER VIEW PLATINUM LLC                                     ,TERISINSKI,ADAM,TERESINSKI,JOHN,18110 W BLUEMOUND RD #4 LOWER ,BROOKFIELD          ,WI,53045,2624328623,CERTIFIED                     ,B,49,1988,4500,,23-Dec-11,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-268,14669,RIVER WOODS PLACE,950 S RAPIDS RD               ,MANITOWOC           ,WI,54220,9206843996,MANITOWOC           ,DENOR,JEREMY,RIVER WOOD AID OPCO LLC                                     ,,,POC/LEGAL,ATTN:,330 N WASBASH STE 3700,CHICAGO,IL,60611,4157069715,REGISTERED                    ,B,60,6139,7257,,11-Jul-13,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-269,10295,RIVERSIDE TERRACE,3055 S RIVERSIDE DRIVE        ,BELOIT              ,WI,53511,6083657222,ROCK                ,WEBERG,NATASHA,BELOIT MEMORIAL HOSPITAL                                    ,MCKEVETT,TIM,WEBERG,NATASHA,3055 RIVERSIDE DRIVE          ,BELOIT              ,WI,53511,6083645011,REGISTERED                    ,,45,1610,3411,,1-Jun-01,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-270,10394,RIVERVIEW TERRACE,540 EAST THOMAS STREET        ,WAUSAU              ,WI,54403,7152616687,MARATHON            ,NOEL,BETTY,COMMUNITY DEVELOPMENT AUTHORITY                             ,,,NOEL,BETTY,550 EAST THOMAS STREET        ,WAUSAU              ,WI,54403,7152616687,CERTIFIED                     ,B,36,555,555,,1-Sep-03,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-271,12793,ROYAL OAKS INC (THE),304 EIGHTH AVE E              ,OSCEOLA             ,WI,54020,7152941600,POLK                ,WIDELL,KAYLA,ROYAL OAKS INC (THE)                                        ,,,GETSCHEL,HOLLY,304 EIGHTH AVE E              ,OSCEOLA             ,WI,54020,7152941600,CERTIFIED                     ,B,18,2200,2600,,5-May-09,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-272,10348,SACRED HEART COURT,1903 DIVISION ST              ,MANITOWOC           ,WI,54220,9206847171,MANITOWOC           ,VODA,LISA,ST MARYS HOME FOR THE AGED                                  ,KOPENSKI,KATHERINE,VODA,LISA,1903 DIVISION ST              ,MANITOWOC           ,WI,54220,9206847171,CERTIFIED                     ,B,48,2452,6559,,15-Jul-98,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-273,10770,SAINT JOHNS ON THE LAKE NORTH RESIDENCE,1840 N PROSPECT AVE           ,MILWAUKEE           ,WI,53202,4142722022,MILWAUKEE           ,AHLSTEDT,KATHY,ST JOHNS COMMUNITIES INC                                    ,EILERS,M KATHLEEN,MILLIREN,MARY,1840 N PROSPECT AVE           ,MILWAUKEE           ,WI,53202,4142722022,REGISTERED                    ,B,110,400,4525,,20-Sep-04,SOUTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-274,12008,SALEM TERRACE                                     ,104 LEWIS ST                  ,WEST SALEM          ,WI,54669,6087862440,LACROSSE            ,SEPICH,KAREN,BETHANY ST JOSEPH CORP                                      ,,,SEPICH,KAREN,2501 SHELBY RD                ,LACROSSE            ,WI,54601,6087885700,CERTIFIED                     ,B,35,1905,2285,,1-Jul-07,WESTERN REGION           ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-275,10350,SAMUELS GROVE,183 E JOHN ST                 ,MARKESAN            ,WI,53946,9203982989,GREEN LAKE          ,REIF,BARBARA,BARRETT HOUSE INC                                           ,,,REIF,THOMAS & BARB,183 E JOHN ST                 ,MARKESAN            ,WI,53946,9203982989,CERTIFIED                     ,B,8,1650,2900,,5-Jun-03,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-276,14703,SANDY RIDGE ASSISTED LIVING APARTMENTS,108 PARK DRIVE                ,COLFAX              ,WI,54730,7159623186,DUNN                ,GENGLER,JILL,COLFAX HEALTH AND REHABILITATION CENTER INC                 ,,,GENGLER,JILL,110 PARK DRIVE,COLFAX              ,WI,54730,7159623186,CERTIFIED                     ,B,14,2690,4090,,30-Jul-13,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-277,10817,SARAH CHUDNOW CAMPUS,10995 N MARKET ST             ,MEQUON              ,WI,53092,2624781500,OZAUKEE             ,WIGLEY,IPHRA,MEQUON JEWISH CAMPUS                                        ,,,WIGLEY,IPHRA,10995 N MARKET ST             ,OZAUKEE             ,WI,53092,2624781501,REGISTERED                    ,B,68,3303.5,4353.5,,2-Mar-05,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-278,10284,SCHMITT WOODLAND HILLS APARTMENT COMPLEX,1400 WEST SEMINARY STREET     ,RICHLAND CENTER     ,WI,53581,6086478931,RICHLAND            ,RICHARDSON,BONNIE,SCHMITT WOODLAND HILLS INC                                  ,,,RICHARDSON,BONNIE,1400 WEST SEMINARY STREET     ,RICHLAND CENTER     ,WI,53581,6086478931,REGISTERED                    ,,38,704,1670,,1-Feb-98,SOUTHERN REGION          ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-279,15431,SERENITY GARDENS,146 N FRANCIS AVE,GILLETT,WI,54124,9203731602,OCONTO              ,ROSINA,TONYA,SERENITY GARDENS LLC,BELONGIA,PAT & PEGGY,ROSINA,TONYA,146 N FRANCIS AVE,GILLETT,WI,54124,9208556385,CERTIFIED                     ,B,14,2995,3200,,26-Jan-15,NORTHEASTERN REGION      ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-280,12093,SHELBY TERRACE,2525 SHELBY ROAD              ,LACROSSE            ,WI,54601,6087884477,LACROSSE            ,SEPICH,KAREN,BETHANY ST JOSEPH CORPORATION                               ,,,DIRECTOR,,2501 SHELBY RD                ,LACROSSE            ,WI,54601,6087885700,CERTIFIED                     ,B,25,1540,1875,,10-Sep-07,WESTERN REGION           ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-281,10358,SHOREHAVEN TOWER,1305 W WISCONSIN AVE          ,OCONOMOWOC          ,WI,53066,2625671415,WAUKESHA            ,RECHT,LISA,LUTHERAN HOMES OF OCONOMOWOC INC                            ,SOMERS,EDWARD,RECHT,LISA,1305 W WISCONSIN AVE          ,OCONOMOWOC          ,WI,53066,2625678341,CERTIFIED                     ,B,66,2355,5336,,1-Nov-02,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-282,12407,SILVER LAKE MANOR RCAC,N2641 17TH LANE               ,WAUTOMA             ,WI,54982,9207877141,WAUSHARA            ,ZIMMERMAN,LINDA,SILVER LAKE MANOR LLC                                       ,,,GOHLKE,RICHARD,PO BOX 1267                   ,WAUTOMA             ,WI,54982,9207877141,CERTIFIED                     ,B,12,550,550,,3-Jun-08,NORTHEASTERN REGION      ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-283,11819,SPRINGBROOK COMMUNITY ASSISTED LIVING INC,861 CRITTER COURT             ,ONALASKA            ,WI,54650,6087832292,LACROSSE            ,HITZ,MARCIA,SPRINGBROOK COMMUNITY ASSISTED LIVING INC                   ,SIMONSON,ROBERT/ANN,SIMONSON,ROBERT,2850 MONARCH COURT         ,ALTOONA,WI,54720,6087832292,CERTIFIED                     ,B,62,2620,3800,,15-Jun-07,WESTERN REGION           ,,,0,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-284,10297,ST CLARE FRIEDENSHEIM,2003 4TH ST                   ,MONROE              ,WI,53566,6083293601,GREEN               ,FRANCOIS,ERIN,MONROE JOINT VENTURE INC                                    ,GOEPFERT,ROGER,FRANCOIS,ERIN,2003 4TH ST                   ,MONROE              ,WI,53566,6083293601,CERTIFIED                     ,M,50,2820,2975,,18-Apr-00,SOUTHERN REGION          ,2,,,Residential Care
USA-WI-48-Facilities-48-ResidentialCareApartmentComplex-285,10944,ST CLARE TERRACE                                  ,3553 S 41ST ST                ,MILWAUKEE           ,WI,53221,4146490730,MILWAUKEE           ,GUETERSOHN,ANNE M,FRANCISCAN SISTERS OF ST CLARE                              ,,,GUETERSOHN,ANNE M,3553 S 41 STREET              ,MILWAUKEE           ,WI,53221,4144218257,CERTIFIED                     ,,59,0,0,,5-Jun-03,SOUTHEASTERN REGION      ,,,0,Residential Care
