row_id,Facility ID,Facility Name,Street,City,State,Zip,Phone,County,Contact Last Name,Contact First Name,Corporate Name,Licensee Last Name,Licensee First Name,Mailing Contact Last Name,Mailing Contact First Name,MailingStreet,MailingCity,MailingState,MailingZip,LicenseePhone,Class,Gender,Capacity,LowRate,HighRate,DateProbationaryIssued,DateRegularIssued,Region,WAIVER CERTIFIED INDEPENDENT CBRF APTS,TRAUMATIC BRAIN INJURY,TERMINALLY ILL,PUBLIC FUNDING,PREGNANT WOMEN/COUNSELLING,PHYSICALLY DISABLED,IRREVERSIBLE DEMENTIA/ALZHEIMER'S,EMOTIONALLY DISTURBED/MENTAL ILLNESS,DEVELOPMENTALLY DISABLED,CORRECTIONAL CLIENTS,ALCOHOL/DRUG DEPENDENT,ADVANCED AGED,facility_type
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-49,16337,AMERICAN GRAND ASSISTED LIVING SUITES AT COBBLESTO,793 TARRAGON DRIVE,KAUKAUNA,WI,54130,9204624018,OUTAGAMIE           ,SKORUPSKI,BRIANA,MS AC KAUKAUNA SENIOR LIVING LLC,SWEET,ROBERT,CASTLEBERRY,DAN,1300 SPRING STREET SUITE 205,SILVER SPRING ,WI,20910,2405956065,CLASS CNA (NONAMBULATORY)     ,B,32,3200,14000,7-Oct-16,1-Oct-17,NORTHEASTERN REGION      ,,,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-50,12512,AMERICANWAY OF PORTAGE DEMENTIA SPECIALTY I,611 E ALBERT ST               ,PORTAGE             ,WI,53901,6085661505,COLUMBIA            ,MONROE,JOE,AMERICANWAY OF PORTAGE LLC                                  ,NOWAK,JANIS DEETS,NOWAK,JANIS DEETS,621 LATTON LANE  ,PORTAGE             ,WI,539011078,6085661500,CLASS CNA (NONAMBULATORY)     ,B,10,3500,4500,8-Dec-08,1-Dec-09,SOUTHERN REGION          ,,,6,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-51,12513,AMERICANWAY OF PORTAGE DEMENTIA SPECIALTY II,613 EAST ALBERT ST            ,PORTAGE             ,WI,53901,6085661500,COLUMBIA            ,COOK,STEPHANIE,AMERICANWAY OF PORTAGE LLC                                  ,NOWAK,JANIS DEETS,NOWAK,JANIS DEETS,621 LATTON LANE  ,PORTAGE             ,WI,539011078,6085661500,CLASS CNA (NONAMBULATORY)     ,B,12,3500,4500,8-Dec-08,1-Dec-09,SOUTHERN REGION          ,,,6,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-52,11822,AMERICANWAY OF PORTAGE I,601 LATTON LANE               ,PORTAGE             ,WI,53901,6087420366,COLUMBIA            ,DEETS NOWAK,JANIS,AMERICANWAY OF PORTAGE LLC                                  ,NOWAK,JANIS DEETS,NOWAK,JANIS DEETS,621 LATTON LANE  ,PORTAGE             ,WI,539011078,6085661500,CLASS CNA (NONAMBULATORY)     ,B,14,2900,3750,1-Jul-07,1-Jan-08,SOUTHERN REGION          ,,,6,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-53,11823,AMERICANWAY OF PORTAGE II,621 LATTON LA                 ,PORTAGE             ,WI,539011078,6087420366,COLUMBIA            ,DEETS NOWAK,JANIS,AMERICANWAY OF PORTAGE LLC                                  ,DEETS NOWAK,JANIS,DEETS NOWAK,JANIS,621 LATTON LANE,PORTAGE             ,WI,539011078,6085661500,CLASS CNA (NONAMBULATORY)     ,B,15,2600,3700,9-Apr-07,1-Oct-07,SOUTHERN REGION          ,,,6,6,,,6,6,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-54,14758,AMERY MEMORY CARE,215 BIRCH STREET WEST         ,AMERY               ,WI,54001,7152684800,POLK                ,STOKES,KRISTIN,AMERY ASSISTED LIVING PARTNERS LLC                          ,ANIBAS,KATHERINE,ANIBAS,KATHERINE,4407 124TH STREET             ,CHIPPEWA FALLS      ,WI,54729,7154503391,CLASS CNA (NONAMBULATORY)     ,B,77,4400,10500,16-Sep-13,1-Oct-14,WESTERN REGION           ,,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-55,15950,ANCHOR COMMUNITIES LLC,209 FOREST ST,FOX LAKE,WI,53933,9205200122,DODGE               ,HOEPPNER,TRACY,ANCHOR COMMUNITIES LLC,VOSSEKUIL,DEAN,HOEPPNER,TRACY,209 FOREST ST,FOX LAKE,WI,53933,9204704008,CLASS CNA (NONAMBULATORY)     ,B,14,3250,3975,21-Jan-16,4-Jan-17,SOUTHERN REGION          ,,,6,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-56,12095,ANCHORAGE HOMES II,3843 N 51ST BLVD              ,MILWAUKEE           ,WI,53216,4144457449,MILWAUKEE           ,SLOCUM,LUREAN,L & L ANCHORAGE HOMES                                       ,SLOCUM,LUREAN,SLOCUM,LUREAN,5340 W MELVINA ST             ,MILWAUKEE           ,WI,53216,4148714272,CLASS AS (SEMIAMBULATORY)     ,B,7,2750,3750,1-May-08,1-Nov-08,SOUTHEASTERN REGION      ,,,,,,,6,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-57,16537,ANDREA STREET COMMUNITY RESIDENCE,9205 ANDREA STREET ,WESTON,WI,54476,7158484405,MARATHON            ,LOY,MICHAEL,NORTH CENTRAL HEALTHY CARE,LOY,MICHAEL,KELLNER,TONI,1100 LAKEVIEW DR,WAUSAU,WI,54403,7158484600,CLASS CNA (NONAMBULATORY)     ,B,8,4206,6300,,1-Jun-17,WESTERN REGION           ,,6,,,,,,6,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-58,9790,ANDREW HOME,909 OLD TOWER RD              ,OCONOMOWOC          ,WI,53066,2625696328,WAUKESHA            ,RUPNOW,MARGUERITE,PRADER WILLI HOMES OF OCONOMOWOC LLC                        ,RUPNOW,MARGUERITE,RUPNOW,MARGUERITE,P O BOX 278                   ,DOUSMAN             ,WI,53118,2625695515,CLASS AA (AMBULATORY)         ,F,8,6113,6113,7-Oct-02,1-May-03,SOUTHERN REGION          ,,,,,,,,,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-59,9557,ANEW CHOICE CARE INC I,1255 DEPERE ST                ,MENASHA             ,WI,54952,9207224165,WINNEBAGO           ,SCHMITZ,JASON,ANEW CHOICE CARE INC                                        ,SCHMITZ,JASON J,SCHMITZ,JASON,1531 ELK TRAIL CT             ,NEENAH              ,WI,54956,9204192490,CLASS CNA (NONAMBULATORY)     ,B,6,5000,6000,15-Mar-02,1-Oct-02,NORTHEASTERN REGION      ,,6,6,6,,6,6,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-60,9558,ANEW CHOICE CARE INC II,1265 DEPERE ST                ,MENASHA             ,WI,54952,9207224275,WINNEBAGO           ,SCHMITZ,JASON,ANEW CHOICE CARE INC                                        ,SCHMITZ,JASON J,SCHMITZ,JASON,1531 ELK TRAIL CT             ,NEENAH              ,WI,54956,9204192490,CLASS CNA (NONAMBULATORY)     ,B,6,5000,6000,15-Mar-02,1-Oct-02,NORTHEASTERN REGION      ,,6,6,6,,6,6,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-61,13961,ANGELS HEARTH,3468 S 119TH ST               ,WEST ALLIS          ,WI,53227,4147270822,MILWAUKEE           ,DAHLKE,CANDACE,BRYANT HOMES LLC                                            ,,,DAHLKE,CANDACE,12501 W NEEDHAM DR            ,NEW BERLIN          ,WI,53132,4142417067,CLASS CNA (NONAMBULATORY)     ,B,8,0,3333,1-Jan-12,17-Oct-12,SOUTHEASTERN REGION      ,,6,6,6,,6,6,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-62,14000,ANGELS ON ARCADIAN 1                              ,1550 ARCADIAN LN              ,DE PERE             ,WI,54115,9203390601,BROWN               ,FRY,DAVID,DEC COMPANY LLC                                             ,FRY,DAVID,FRY,DAVID,3200 HARBOR WINDS DR          ,SUAMICO             ,WI,54173,9202176601,CLASS CNA (NONAMBULATORY)     ,B,20,2600,4500,1-Jan-12,1-Jan-13,NORTHEASTERN REGION      ,,,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-63,14001,ANGELS ON ARCADIAN 2                              ,1500 ARCADIAN LN              ,DE PERE             ,WI,54115,9203390601,BROWN               ,FRY,DAVID,DEC COMPANY LLC                                             ,FRY,DAVID,FRY,DAVID,3200 HARBOR WINDS DR          ,SUAMICO             ,WI,54173,9202176601,CLASS CNA (NONAMBULATORY)     ,B,20,2600,4500,1-Jan-12,1-Jan-13,NORTHEASTERN REGION      ,,,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-64,14002,ANGELS ON ARCADIAN 3                              ,1525 ARCADIAN LN              ,DE PERE             ,WI,54115,9203390601,BROWN               ,FRY,DAVID,DEC COMPANY LLC                                             ,FRY,DAVID,FRY,DAVID,3200 HARBOR WINDS DR          ,SUAMICO             ,WI,54173,9202176601,CLASS CNA (NONAMBULATORY)     ,B,20,2600,4500,1-Jan-12,1-Jan-13,NORTHEASTERN REGION      ,,6,6,6,,6,6,6,,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-65,15407,ANGELS ON HUMBOLDT BUILDING 1,655 WOODSIDE RD,GREEN BAY,WI,54311,9204067600,BROWN               ,FRY,DAVID,DEC COMP LLC,FRY,DAVID,FRY,DAVID,3200 HARBOR WINDS DR,SUAMICO,WI,54173,9202176601,CLASS CNA (NONAMBULATORY)     ,B,15,2500,4000,,29-Jan-15,NORTHEASTERN REGION      ,,,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-66,15408,ANGELS ON HUMBOLDT BUILDING 2,653 WOODSIDE RD,GREEN BAY,WI,54311,9204067600,BROWN               ,FRY,DAVID,DEC COMP LLC,FRY,DAVID,FRY,DAVID,3200 HARBOR WINDS DR,SUAMICO,WI,54173,9202176601,CLASS CNA (NONAMBULATORY)     ,B,15,2500,4000,,29-Jan-15,NORTHEASTERN REGION      ,,6,6,6,,6,6,6,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-67,15148,ANGELS TOUCH ASSISTED LIVING,1350 ANGELS PATH,DE PERE,WI,54115,9203369137,BROWN               ,STEINFELDT,SHEILA,ANGELS TOUCH ASSSITED LIVING LLC,STEINFELDT,SHEILA,STEINFELDT,SHEILA,394 ANGELS TOUCH CT,DE PERE,WI,54115,9203369137,CLASS CNA (NONAMBULATORY)     ,B,22,4000,5000,15-Sep-14,1-Oct-15,NORTHEASTERN REGION      ,,,6,,,6,6,6,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-68,11771,ANGELS TOUCH ASSISTED LIVING LLC                  ,394 ANGELS TOUCH CT           ,DE PERE             ,WI,54115,9203369137,BROWN               ,STEINFELDT,SHEILA,ANGELS TOUCH ASSISTED LIVING LLC                            ,,,STEINFELDT,SHEILA,394 ANGELS TOUCH CT           ,DE PERE             ,WI,54115,9203369137,CLASS CNA (NONAMBULATORY)     ,B,20,4600,5500,,13-Jun-07,NORTHEASTERN REGION      ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-69,12845,ANGELS TOUCH ASST LVG LLC 5                       ,400 ANGELS TOUCH CT           ,DE PERE             ,WI,54115,9203369137,BROWN               ,STEINFELDT,SHEILA,ANGELS TOUCH                                                ,STEINFELDT,SHEILA,STEINFELDT,SHEILA,394 ANGELS TOUCH CT           ,DE PERE             ,WI,54115,9203369137,CLASS CNA (NONAMBULATORY)     ,B,20,4600,5500,,11-Jun-09,NORTHEASTERN REGION      ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-70,11800,ANITAS GARDENS,117 E VAN BUREN               ,PORT WASHINGTON     ,WI,53074,2622689780,OZAUKEE             ,BEINING,DANIELLE,BRIKAT ENTERPRISES LLC                                      ,,,MAHONEY,KATHLEEN,635 W PIERRE LN               ,PORT WASHINGTON     ,WI,530741531,2622680264,CLASS CNA (NONAMBULATORY)     ,B,19,3600,4600,13-Mar-07,1-Sep-07,NORTHEASTERN REGION      ,,,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-71,14942,ANITAS GARDENS OF GRAFTON,1777 W HIGHLAND DR            ,GRAFTON             ,WI,53024,2622689780,OZAUKEE             ,GROTELEUSCHEN,KERI,BRIKAT ENTERPRISES LLC                                      ,MAHONEY,KATHLEEN,BENAVIDES,BRIDGETTE,117 E VAN BUREN ST            ,PORT WASHINGTON     ,WI,53074,2623020006,CLASS CNA (NONAMBULATORY)     ,B,24,3950,5950,,13-Feb-14,NORTHEASTERN REGION      ,,6,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-72,15151,ANITAS GARDENS PLYMOUTH,1900 ARBORVIEW DR,PLYMOUTH,WI,53073,9208934200,SHEBOYGAN           ,DANE,SHARON,BRIKAT ENTERPRISES LLC,MAHONEY,KATHLEEN,MAHONEY,KATHLEEN,117 E VAN BUREN ST,PORT WASHINGTON,WI,53074,2622689780,CLASS CNA (NONAMBULATORY)     ,B,44,3400,4900,,16-Jul-14,NORTHEASTERN REGION      ,,6,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-73,14311,ANNAS HEALTHCARE INC,839 S 18TH AVE                ,STURGEON BAY        ,WI,54235,9208181200,DOOR                ,HOCKERS,CORY A,,BEGLEY,TAMA A,BEGLEY,TAMA A,4999 PLACID WAY               ,NEW FRANKEN         ,WI,54229,9203668856,CLASS CNA (NONAMBULATORY)     ,B,70,2350,5000,8-Nov-12,1-Nov-13,NORTHEASTERN REGION      ,,,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-74,410494,ANNAS HEALTHCARE INC 1,5449 CTH K                    ,NEW FRANKEN         ,WI,54229,9208662903,BROWN               ,HUJET,KIMBERLY,BEGLEY                                                      ,BEGLEY,TAMA,BEGLEY,TIM,4999 PLACID WAY               ,NEW FRANKEN         ,WI,54229,9208669803,CLASS CNA (NONAMBULATORY)     ,B,16,2241,5000,9-Jan-97,1-Feb-98,NORTHEASTERN REGION      ,,,6,6,,6,6,,,,6,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-75,9766,ANNAS HEALTHCARE INC 2,5449 CTY K                    ,NEW FRANKEN         ,WI,54229,9208662903,BROWN               ,HUJET,KIMBERLY,BEGLEY                                                      ,BEGLEY,TAMA,BEGLEY,TAMA,4999 PLACID WAY               ,NEW FRANKEN         ,WI,54229,9208669803,CLASS CNA (NONAMBULATORY)     ,F,36,2100,4800,18-Oct-02,1-May-03,NORTHEASTERN REGION      ,,,6,6,,6,6,6,6,,6,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-76,410271,ANNAS HEALTHCARE INC 3,5453 CTY K                    ,NEW FRANKEN         ,WI,54229,9208662338,BROWN               ,HUJET,KIMBERLY,BEGLEY                                                      ,BEGLEY,TAMA,BEGLEY,TAMA,4999 PLACID WAY               ,NEW FRANKEN         ,WI,54229,9208669803,CLASS CNA (NONAMBULATORY)     ,B,8,2000,3500,1-Nov-91,1-Nov-92,NORTHEASTERN REGION      ,,,6,6,,6,6,,6,,6,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-77,9786,ANTHONY HOME,1231 BLUE DAHLIA RD           ,OCONOMOWOC          ,WI,53066,2625695501,WAUKESHA            ,RUPNOW,MARGUERITE,PRADER WILLI HOMES OF OCONOMOWOC LLC                        ,RUPNOW,MARGUERITE,RUPNOW,MARGUERITE,PO BOX 278                    ,DOUSMAN             ,WI,53118,2625694848,CLASS AA (AMBULATORY)         ,B,8,7059,7059,,1-Jan-02,SOUTHERN REGION          ,,,,,,,,,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-78,10562,ANTHONY HOUSE,900 WELLS ST,MARINETTE,WI,54143,7157355818,MARINETTE           ,LOSINSKI,PAMELA,MARNIETTE CO GROUP HOME ASSOCIATION INC,,,LOSINSKI,PAMELA,900 WELLS ST,MARINETTE,WI,54143,7157327477,CLASS ANA (NONAMBULATORY)     ,B,12,2044,2263,12-May-04,1-Nov-04,NORTHEASTERN REGION      ,,,,6,,,,6,,6,6,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-79,13143,APPLE AVENUE GROUP HOME,1406 S APPLE AVE              ,MARSHFIELD          ,WI,54449,7154868421,WOOD                ,JAMES,SUSAN,CLARITY CARE                                                ,,,NELSON,RAYNE,424 WASHINGTON AVE            ,OSHKOSH             ,WI,54901,9202366560,CLASS CNA (NONAMBULATORY)     ,B,6,4899,6906,,1-Jan-10,NORTHEASTERN REGION      ,,,,6,,6,,,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-80,13306,APPLE TREE COTTAGE CBRF,1306 KEITH ST                 ,EAU CLAIRE          ,WI,54701,7155778506,EAU CLAIRE          ,WALKER,JENNY,,KITE,THOMAS C,KITE,THOMAS,1306 KEITH ST   ,EAU CLAIRE,WI,54701,7158354764,CLASS AS (SEMIAMBULATORY)     ,B,8,1980,6740,21-May-10,1-Jun-11,WESTERN REGION           ,,,,,,,,,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-81,9551,APPLE VALLEY,2214 RUSSET CT                ,APPLETON            ,WI,54914,9209939678,OUTAGAMIE           ,O'REILLY,JEFF,BROTOLOC HEALTH CARE SYSTEMS INC DBA BROTOLOC NORTH         ,BREED,JOEL,O'REILLY,JEFF,PO BOX 400                    ,HORTONVILLE         ,WI,54944,7158325085,CLASS AA (AMBULATORY)         ,B,6,5673,5673,24-Apr-02,1-Nov-02,NORTHEASTERN REGION      ,,6,,,,,,6,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-82,15606,APPLEGATE REFLECTIONS,3001 WESTHILL DRIVE,WAUSAU,WI,54401,7158491514,MARATHON            ,KUNZE,KRYSTENA,FMG 3001 WESTHILL DRIVE WISCONSIN LLC,,,KUNZE,KRYSTENA,3001 WESTHILL DRIVE,WAUSAU,WI,54401,4149088058,CLASS CNA (NONAMBULATORY)     ,B,8,4988,5793,,1-Jul-15,WESTERN REGION           ,,,,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-83,16593,APPLEWOOD OF BROOKFIELD,2800 N CALHOUN ROAD,BROOKFIELD,WI,53005,2627842550,WAUKESHA            ,HASEK,AMY,PREMIER OPERATING APPLEWOOD BROOKFIELD LLC,KAPLAN,WAYNE,KAPLAN,WAYNE,299 PARK AVENUE FL6,NEW YORK,NY,10171,5163591066,CLASS CNA (NONAMBULATORY)     ,B,52,5500,5900,1-Jun-17,,SOUTHERN REGION          ,,,,,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-84,16592,APPLEWOOD OF NEW BERLIN,2900 S MOORLAND ROAD,NEW BERLIN,WI,53151,2627842550,WAUKESHA            ,HASEK,AMY,PREMIER OPERATING  APPLEWOOD NEW BERLIN LLC,KAPLAN,WAYNE,KAPLAN,WAYNE,299 PARK AVENUE FL6,NEW YORK,NY,10171,2127390794,CLASS CNA (NONAMBULATORY)     ,B,44,,,28-Apr-17,,SOUTHERN REGION          ,,,,,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-85,410266,AQUA VIEW,BOX 400 W9449 GIVENS RD       ,HORTONVILLE         ,WI,54944,9207793902,OUTAGAMIE           ,O REILLY,JEFF,BROTOLOC HEALTH CARE SYSTEMS INC DBA BROTOLOC NORTH         ,BREED,JOEL,O REILLY,JEFF,PO BOX 400                    ,HORTONVILLE         ,WI,54944,7158325085,CLASS AA (AMBULATORY)         ,B,8,6161,6161,1-Jul-91,1-Jul-92,NORTHEASTERN REGION      ,,6,,,,,,6,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-86,12367,ARBOR PINES INC,540 W PRAIRIE STREET          ,WAUTOMA             ,WI,54982,9207874466,WAUSHARA            ,WEISENSEL,CINDY,,ROSIN,JIM/LARENDA,ROSIN,JIM,PO BOX 900                ,WAUTOMA         ,WI,54982,9202293664,CLASS CNA (NONAMBULATORY)     ,B,8,3200,3800,,10-Apr-08,NORTHEASTERN REGION      ,,,,,,6,6,6,6,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-87,15712,ARBOR PLACE INC,4076 KOTHLOW AVENUE,MENOMONIE,WI,54751,7152354537,DUNN                ,GAMEZ,JILL,ARBOR PLACE INC,GAMEZ,JILL,GAMEZ,JILL,4076 KOTHLOW AVENUE,MENOMONIE,WI,54751,7152354537,CLASS ANA (NONAMBULATORY)     ,B,32,2910,7750,,18-Jun-15,WESTERN REGION           ,,,,6,,,,,,,6,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-88,14764,ARBOR POINT CBRF,230 232 ARBOR POINT AVE       ,WEST BEND           ,WI,53095,2623384941,WASHINGTON          ,MCCARDELL,KATHLEEN,BRIDGES OF WISCONSIN INC                                    ,MCCARDELL,KATHLEEN,MCCARDELL,KATHY,1625 E WASHINGTON ST STE 111,WEST BEND           ,WI,53095,2623384941,CLASS CNA (NONAMBULATORY)     ,B,6,5049,6265,7-Oct-13,,NORTHEASTERN REGION      ,,6,,,,6,6,6,6,,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-89,15512,ARBOR VIEW COMMUNITIES,34201 ARBOR LANE,BURLINGTON,WI,53105,2625392728,RACINE              ,VIOL,MICHELLE,"WP-ARC Arbor View  Holdings, LLC",CASTLEBURY,DANIEL,CASTLEBERRY,DANIEL,1300 SPRING STREET SUITE 205,SILVER SPRING,MD,20910,2405956065,CLASS CNA (NONAMBULATORY)     ,B,40,3500,5300,23-Mar-15,1-Feb-16,SOUTHEASTERN REGION      ,,6,6,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-90,13467,ARBOR VIEW COMMUNITIES OF PEWAUKEE,W232 N3471 HUNTERS RIDGE RD   ,PEWAUKEE            ,WI,53072,2626917400,WAUKESHA            ,BRAUER,BRITNEE,ARBOR VIEW PEWAUKEE LLC                                     ,AUBREY,KRISTOPHER,AUBREY,BARBARA,W232 N3471 HUNTERS RIDGE RD   ,PEWAUKEE            ,WI,53072,9209604694,CLASS CNA (NONAMBULATORY)     ,B,27,3500,6000,1-Dec-10,1-Dec-11,SOUTHERN REGION          ,,,6,,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-91,15531,ARBOR VIEW MEMORY CARE,34111 ARBOR LANE,BURLINGTON,WI,53105,4144120058,RACINE              ,VIOL,MICHELLE,WP-ARC ARBOR VIEW HOLDINGS LLC,SWEET,ROBERT A,CASTLEBERRY,DAN,"1300 SPRING STREET, SUITE 205",SILVER SPRING,MD,20910,2405956065,CLASS CNA (NONAMBULATORY)     ,B,10,3500,5300,23-Mar-15,4-Mar-16,SOUTHEASTERN REGION      ,,,,,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-92,310670,ARBORETUM V LLC (THE) CBRF,W180 N7890 TOWN HALL RD       ,MENOMONEE FALLS     ,WI,53051,2622530909,WAUKESHA            ,D'AMICO,MARIE,ARBORETUM V LLC (THE)                                       ,WEISS,KEVIN,ANDERSON,BETH,1805 KENSINGTON DR            ,WAUKESHA            ,WI,53188,2625485965,CLASS CNA (NONAMBULATORY)     ,B,78,2575,4100,1-Oct-90,1-Feb-91,SOUTHERN REGION          ,6,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-93,13373,ARBORVIEW COURT,3750 BLUE VIOLET LN           ,WISCONSIN RAPIDS    ,WI,54494,7154243758,WOOD                ,BLENKER,KARLA,CRYSTAL FOUNTAINS ASSISTED LIVING LLC                       ,,,TRZEBIATOWSKI,KAREN,3450 BRIDLEWOOD DR            ,PLOVER              ,WI,54467,7153429100,CLASS CNA (NONAMBULATORY)     ,B,54,3500,4500,27-Oct-10,1-Nov-11,NORTHEASTERN REGION      ,,,,6,,,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-94,410329,ARBORVIEW MANOR,1520 ARBORETUM DR             ,OSHKOSH             ,WI,549012790,9202317771,WINNEBAGO           ,SORENSEN,LISA,GOODLIFE ASSISTED LIVING INC,BURNS,TIMOTHY,BURNS,TIM,PO BOX 851                    ,OSHKOSH             ,WI,549030851,9202317900,CLASS CNA (NONAMBULATORY)     ,B,36,2700,3700,15-Nov-92,1-Dec-93,NORTHEASTERN REGION      ,6,6,,6,,6,6,,,,,6,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-95,110328,ARC DAYTON ST,2009 E DAYTON ST              ,MADISON             ,WI,53704,6082417616,DANE                ,BATTLE,JAN,ARC COMMUNITY SERVICES INC                                  ,KINSEY,KAREN D,KINSEY,KAREN D,2001 W BELTLINE HWY STE 102   ,MADISON             ,WI,53713,6082782300,CLASS AA (AMBULATORY)         ,F,12,2626.48,3775.93,15-Jan-92,31-Jan-93,SOUTHERN REGION          ,,,,,,,,,,6,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-96,410551,ARC FOND DU LAC,27 E THIRD ST 208             ,FOND DU LAC         ,WI,54935,9209070460,FOND DU LAC         ,RHOADS,TANIA,ARC COMMUNITY SERVICES INC                                  ,,,KINSEY,KAREN,2001 W BELTLINE HWY STE 102   ,MADISON             ,WI,53713,6082782300,CLASS AA (AMBULATORY)         ,F,16,2964.41,2964.41,17-Apr-98,1-Nov-98,NORTHEASTERN REGION      ,,,,,,,,,,6,,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-97,110002,ARC HOUSE,202 N PATERSON ST             ,MADISON             ,WI,53703,6082836430,DANE                ,MILLER,CELESTA  J,ARC COMMUNITY SERVICES INC                                  ,KINSEY,KAREN D,KINSEY,KAREN,2001 W BELTLINE HWY STE 102   ,MADISON             ,WI,53713,6082782300,CLASS AA (AMBULATORY)         ,F,15,3193.14,3193.14,31-Mar-81,31-Mar-82,SOUTHERN REGION          ,,,,,,,,,,6,6,,Residential Care
USA-WI-48-Facilities-48-CommunityBasedResidentialFacility-98,110391,ARC MATERNAL & INFANT PROGRAM,4202 MONONA DR                ,MADISON             ,WI,53716,6082239033,DANE                ,VAN TOL,LINDA,ARC COMMUNITY SERVICES INC                                  ,KINSEY,KAREN,KINSEY,KAREN,2001 W BELTLINE HWY STE 102   ,MADISON             ,WI,53713,6082782300,CLASS AA (AMBULATORY)         ,F,12,3650,4856,1-Feb-94,1-Feb-95,SOUTHERN REGION          ,,,,6,,,,,,6,6,,Residential Care
